"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.896408372E1,3.152465820E-1,-5.288391113E-1,3.518676758E-2
1.901408372E1,5.439758301E-2,3.074340820E-1,1.170501709E-1
1.906408372E1,3.402862549E-1,8.728027344E-3,1.964569092E-1
1.911408372E1,2.651519775E-1,1.858673096E-1,2.838134766E-1
1.916408372E1,1.044921875E-1,3.092651367E-1,2.221069336E-1
1.921408372E1,3.470153809E-1,-4.685974121E-2,-3.260803223E-2
1.926408372E1,-5.228576660E-1,1.986999512E-1,1.598052979E-1
1.931408372E1,-1.862792969E-1,-1.659851074E-1,-3.138732910E-2
1.936408372E1,-2.614135742E-1,4.289855957E-1,1.158294678E-1
1.941408372E1,-4.272460938E-2,1.015625000E-1,5.778503418E-2
1.946408372E1,1.356506348E-1,-3.748931885E-1,2.105102539E-1
1.951408372E1,-9.524536133E-2,5.085754395E-2,-1.095733643E-1
1.956408372E1,2.755279541E-1,-2.484436035E-1,3.762817383E-2
1.961408372E1,-5.493164062E-2,3.987121582E-2,-2.036590576E-1
1.966408372E1,-1.380004883E-1,4.326477051E-1,-9.399414062E-3
1.971408372E1,-3.389892578E-1,-5.129547119E-1,-7.705383301E-1
1.976408372E1,-2.229156494E-1,2.188568115E-1,-7.536315918E-2
1.981408372E1,-2.143707275E-1,-1.140594482E-1,-2.543487549E-1
1.986408372E1,1.469421387E-2,1.913757324E-1,3.814697266E-4
1.991408372E1,-1.868743896E-1,2.781066895E-1,-7.048034668E-2
1.996408372E1,2.859344482E-1,-4.640808105E-1,9.199523926E-2
2.001408372E1,7.884216309E-2,6.674194336E-2,2.969360352E-2
2.006408372E1,3.500671387E-1,-1.571655273E-2,1.268157959E-1
2.011408372E1,2.883758545E-1,1.479949951E-1,1.506347656E-1
2.016408372E1,5.378723145E-2,5.145111084E-1,1.103210449E-1
2.021408372E1,-9.463500977E-2,-7.322692871E-1,-2.500762939E-1
2.026408372E1,-3.487548828E-1,6.397399902E-1,1.769104004E-1
2.031408372E1,-3.585357666E-1,-4.818115234E-1,-6.376647949E-2
2.036408372E1,-2.317810059E-2,1.498260498E-1,2.575378418E-1
2.041408372E1,3.546142578E-2,-1.158905029E-1,1.011657715E-1
2.046408372E1,4.667358398E-1,-2.954864502E-1,1.720275879E-1
2.051408372E1,-7.081604004E-2,4.170227051E-2,-1.553955078E-1
2.056408372E1,3.048553467E-1,-1.244354248E-1,5.351257324E-2
2.061408372E1,-9.709167480E-2,-1.720886230E-1,-3.276519775E-1
2.066408372E1,3.030242920E-1,2.884979248E-1,-9.399414062E-3
2.071408372E1,-9.064941406E-1,2.764892578E-2,-8.914947510E-1
2.076408372E1,6.967163086E-2,-3.526306152E-2,-1.230163574E-1
2.081408372E1,-2.772979736E-1,6.674194336E-2,5.961608887E-2
2.086408372E1,3.546142578E-2,5.026245117E-2,1.258850098E-2
2.091408372E1,6.408691406E-4,2.744445801E-1,4.191589355E-2
2.096408372E1,2.749328613E-1,-3.474121094E-1,2.822875977E-3
2.101408372E1,-2.072143555E-2,-3.156433105E-1,-5.398559570E-2
2.106408372E1,1.576385498E-1,2.457275391E-1,7.672119141E-2
2.111408372E1,2.621002197E-1,-7.984924316E-2,1.182708740E-1
2.116408372E1,1.997833252E-1,3.434753418E-1,1.280364990E-1
2.121408372E1,-2.439880371E-2,-2.227935791E-1,-3.264312744E-1
2.126408372E1,-1.813812256E-1,5.560607910E-1,6.756591797E-2
2.131408372E1,-1.728363037E-1,-7.988433838E-1,-9.124755859E-2
2.136408372E1,4.341125488E-2,2.371826172E-1,3.962097168E-1
2.141408372E1,-2.561950684E-2,2.530670166E-1,1.286468506E-1
2.146408372E1,4.056549072E-1,-4.445343018E-1,1.714019775E-1
2.151408372E1,-1.034545898E-2,-1.611022949E-1,-1.547851562E-1
2.156408372E1,2.596588135E-1,-2.105712891E-1,4.043579102E-3
2.161408372E1,-7.569885254E-2,-1.507110596E-1,-2.464141846E-1
2.166408372E1,-1.410675049E-1,2.408447266E-1,2.236938477E-2
2.171408372E1,-8.386840820E-1,-1.733093262E-1,-4.987030029E-1
2.176408372E1,1.777954102E-1,4.760284424E-1,2.691497803E-1
2.181408372E1,-1.288452148E-1,-1.140594482E-1,-5.766296387E-2
2.186408372E1,-8.609008789E-2,3.074340820E-1,-1.975402832E-1
2.191408372E1,2.813720703E-2,2.292327881E-1,-2.711486816E-2
2.196408372E1,1.887969971E-1,-3.138122559E-1,1.750793457E-1
2.201408372E1,2.018737793E-2,-1.256561279E-1,4.435729980E-2
2.206408372E1,6.845092773E-2,-9.695434570E-2,1.164245605E-1
2.211408372E1,2.162780762E-1,2.451171875E-1,1.579742432E-1
2.216408372E1,3.176879883E-1,3.636322021E-1,2.386016846E-1
2.221408372E1,-4.086303711E-1,-9.136962891E-1,-2.861175537E-1
2.226408372E1,3.793945312E-1,1.073471069E0,2.709808350E-1
2.231408372E1,-5.320281982E-1,-3.645172119E-1,-3.016662598E-2
2.236408372E1,1.686401367E-1,-8.342742920E-1,-1.062011719E-2
2.241408372E1,-2.021484375E-1,6.819000244E-1,1.750793457E-1
2.246408372E1,5.012512207E-2,-1.574249268E-1,6.634521484E-2
2.251408372E1,2.230072021E-1,-6.888885498E-1,3.213500977E-2
2.256408372E1,-7.814025879E-2,-2.182006836E-2,-7.965087891E-2
2.261408372E1,1.887969971E-1,-3.284759521E-1,-4.910278320E-2
2.266408372E1,8.311462402E-2,4.668731689E-1,-1.126403809E-1
2.271408372E1,-4.617614746E-1,-3.376312256E-1,-3.661499023E-1
2.276408372E1,2.691650391E-2,3.159790039E-1,-4.901580811E-1
2.281408372E1,5.073547363E-2,5.548400879E-1,1.579742432E-1
2.286408372E1,4.577636719E-5,-2.679901123E-1,-8.026123047E-2
2.291408372E1,-3.965759277E-2,1.889190674E-1,-2.955627441E-2
2.296408372E1,-2.621459961E-2,-8.474731445E-2,8.222961426E-2
2.301408372E1,1.490936279E-1,-3.070983887E-1,9.687805176E-2
2.306408372E1,1.161041260E-1,1.727294922E-2,1.427001953E-1
2.311408372E1,3.360137939E-1,-1.378784180E-1,2.312774658E-1
2.316408372E1,3.525085449E-1,2.463378906E-1,2.575378418E-1
2.321408372E1,-1.477813721E-1,-9.430084229E-1,-2.341918945E-1
2.326408372E1,5.064392090E-1,4.784851074E-1,1.359710693E-1
2.331408372E1,-6.315917969E-1,1.037414551E0,2.236938477E-2
2.336408372E1,2.346191406E-1,-8.947448730E-1,6.390380859E-2
2.341408372E1,-2.333068848E-1,2.280120850E-1,3.009185791E-1
2.346408372E1,-1.972656250E-1,3.685150146E-1,1.756896973E-1
2.351408372E1,1.747436523E-1,-3.113708496E-1,1.659240723E-1
2.356408372E1,-1.703948975E-1,-5.603027344E-2,4.801940918E-2
2.361408372E1,1.521453857E-1,-5.508270264E-1,2.212524414E-3
2.366408372E1,1.411437988E-1,-1.006164551E-1,-1.590576172E-1
2.371408372E1,2.321624756E-1,2.310791016E-1,-7.210693359E-1
2.376408372E1,-5.554199219E-2,-8.656311035E-2,-5.671234131E-1
2.381408372E1,-3.538513184E-2,6.085968018E-1,-6.581420898E-1
2.386408372E1,-2.259826660E-1,1.211090088E-1,-2.317504883E-1
2.391408372E1,-2.241516113E-1,1.076660156E-1,-4.198913574E-1
2.396408372E1,-9.219360352E-2,6.674194336E-2,-8.544921875E-4
2.401408372E1,-1.880950928E-1,-4.048309326E-1,-1.199645996E-1
2.406408372E1,9.472656250E-2,-1.213989258E-1,-7.476806641E-2
2.411408372E1,-1.068572998E-1,1.678466797E-4,6.634521484E-2
2.416408372E1,-2.479705811E-1,-2.276763916E-1,6.329345703E-2
2.421408372E1,2.095642090E-1,-5.175781250E-2,1.640777588E-1
2.426408372E1,3.195190430E-1,2.500000000E-1,1.946258545E-1
2.431408372E1,1.093902588E-1,3.829956055E-3,2.783050537E-1
2.436408372E1,7.333374023E-2,2.555084229E-1,2.013397217E-1
2.441408372E1,4.302978516E-3,5.050659180E-3,3.375701904E-1
2.446408372E1,-5.737304688E-2,2.506256104E-1,1.860656738E-1
2.451408372E1,-1.514434814E-1,7.934570312E-4,1.109313965E-1
2.456408372E1,1.038818359E-1,-5.908203125E-2,-7.354736328E-2
2.461408372E1,2.938690186E-1,2.457275391E-1,-2.653503418E-1
2.466408372E1,2.266693115E-1,-5.175781250E-2,-4.483032227E-2
2.471408372E1,-2.235260010E-1,-7.374572754E-2,-9.919738770E-2
2.476408372E1,-2.791137695E-1,1.571655273E-1,7.978820801E-2
2.481408372E1,-1.160125732E-1,1.849365234E-2,1.869201660E-2
2.486408372E1,-1.233520508E-1,1.076660156E-1,1.869201660E-2
2.491408372E1,-6.410217285E-2,1.040039062E-1,-2.467346191E-2
2.496408372E1,-1.800537109E-3,5.941772461E-2,-1.492919922E-1
2.501408372E1,-3.660583496E-2,-1.165008545E-1,-6.986999512E-2
2.506408372E1,1.469421387E-2,-1.739349365E-1,-9.309387207E-2
2.511408372E1,-6.410217285E-2,-3.587341309E-2,-7.658386230E-2
2.516408372E1,1.652526855E-2,-6.091308594E-2,-2.075195312E-3
2.521408372E1,3.974914551E-2,3.315734863E-2,-1.672363281E-2
2.526408372E1,3.974914551E-2,1.693725586E-1,-3.295898438E-3
2.531408372E1,-7.904052734E-3,1.284484863E-1,-2.670288086E-3
2.536408372E1,6.723022461E-2,-1.142883301E-2,-3.260803223E-2
2.541408372E1,-6.042480469E-2,-1.509094238E-2,-9.368896484E-2
2.546408372E1,-1.950073242E-2,-1.378784180E-1,-7.843017578E-2
2.551408372E1,-1.280212402E-2,1.605224609E-2,8.222961426E-2
2.556408372E1,9.838867188E-2,1.693725586E-1,9.321594238E-2
2.561408372E1,-5.798339844E-2,-1.891937256E-1,1.384124756E-1
