"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.170706648E0,-1.890258789E-1,1.674957275E-1,6.762115479E0
6.220706648E0,-9.332275391E-2,6.221008301E-2,8.889343262E0
6.270706648E0,9.714813232E-1,3.589172363E-1,9.879959106E0
6.320706648E0,7.800598145E-1,1.148529053E-1,1.287098694E1
6.370706648E0,9.762725830E-1,-4.809570312E-1,1.395014954E1
6.420706648E0,5.670928955E-1,-1.098312378E0,1.188514709E1
6.470706648E0,-9.690856934E-1,-1.895111084E0,1.266043091E1
6.520706648E0,-8.973083496E-1,-1.576873779E0,8.970687866E0
6.570706648E0,-4.474639893E-1,-1.100692749E0,8.039886475E0
6.620706648E0,5.743408203E-2,-2.679901123E-1,7.747955322E0
6.670706648E0,-1.411743164E-1,1.962127686E-1,7.159332275E0
6.720706648E0,1.674957275E-1,6.029968262E-1,7.530212402E0
6.770706648E0,-2.153015137E-2,3.206329346E-1,1.091366577E1
6.820706648E0,-2.847442627E-1,-1.555328369E-1,1.229432678E1
6.870706648E0,0.000000000E0,-6.891326904E-1,1.336630249E1
6.920706648E0,9.403839111E-1,-9.667053223E-1,1.168415833E1
6.970706648E0,-3.038940430E-1,-1.505081177E0,1.264607239E1
7.020706648E0,4.019927979E-1,-1.488342285E0,7.831710815E0
7.070706648E0,5.168457031E-1,-5.264282227E-1,8.994613647E0
7.120706648E0,4.307556152E-2,-4.067993164E-2,8.044662476E0
7.170706648E0,-4.642028809E-1,8.638153076E-1,7.274185181E0
7.220706648E0,-7.171630859E-3,6.795654297E-1,8.226531982E0
7.270706648E0,8.111724854E-1,4.809570312E-1,1.163151550E1
7.320706648E0,1.734802246E0,1.052856445E-1,1.235174561E1
7.370706648E0,1.371093750E0,-7.776641846E-1,1.354815674E1
7.420706648E0,6.628112793E-1,-2.249298096E-1,1.068634033E1
7.470706648E0,-1.253845215E0,-1.301696777E0,1.150230408E1
7.520706648E0,-1.158126831E0,-6.819610596E-1,8.190628052E0
7.570706648E0,-6.125640869E-1,-5.359954834E-1,9.267395020E0
7.620706648E0,-2.010040283E-1,1.818542480E-1,7.202392578E0
7.670706648E0,-8.997039795E-1,3.278198242E-1,7.353149414E0
7.720706648E0,-4.187469482E-1,9.978027344E-1,8.298309326E0
7.770706648E0,-2.249298096E-1,3.086700439E-1,1.088973999E1
7.820706648E0,5.479583740E-1,9.092712402E-2,1.247618103E1
7.870706648E0,3.972015381E-1,-4.331054688E-1,1.325863647E1
7.920706648E0,1.158126831E0,-3.445739746E-1,1.185882568E1
7.970706648E0,-7.680969238E-1,-1.567306519E0,1.287817383E1
8.020706648E0,3.684997559E-1,-5.479583740E-1,6.979858398E0
8.070706648E0,-2.656097412E-1,0.000000000E0,8.492126465E0
8.120706648E0,-3.230285645E-1,3.972015381E-1,6.747756958E0
8.170706648E0,-9.451599121E-1,5.647125244E-1,7.183258057E0
8.220706648E0,1.866455078E-1,6.532440186E-1,9.288940430E0
8.270706648E0,8.087768555E-1,5.383911133E-1,1.235893250E1
8.320706648E0,8.638153076E-1,2.871398926E-1,1.361276245E1
8.370706648E0,9.882354736E-1,6.006011963E-1,1.229910278E1
8.420706648E0,3.230285645E-1,-8.494567871E-1,1.265084839E1
8.470706648E0,-8.997039795E-1,-5.120697021E-1,9.650253296E0
8.520706648E0,-7.728881836E-1,-5.144500732E-1,8.946762085E0
8.570706648E0,1.555328369E-1,-1.316070557E-1,8.611770630E0
8.620706648E0,5.048828125E-1,9.284210205E-1,7.561325073E0
8.670706648E0,-5.599212646E-1,9.930267334E-1,7.082748413E0
8.720706648E0,2.919311523E-1,1.244262695E0,8.898910522E0
8.770706648E0,-1.196289062E-2,5.024719238E-2,1.150708008E1
8.820706648E0,9.978027344E-1,-2.823486328E-1,1.284466553E1
8.870706648E0,-1.675415039E-2,-6.221008301E-2,1.245463562E1
8.920706648E0,1.332809448E0,-2.344970703E-1,1.154536438E1
8.970706648E0,-2.703857422E-1,-1.182052612E0,1.075813293E1
9.020706648E0,4.857482910E-1,-8.111724854E-1,9.556930542E0
9.070706648E0,3.086700439E-1,2.799530029E-1,7.989639282E0
9.120706648E0,-1.675415039E-2,7.369842529E-1,6.417556763E0
9.170706648E0,-3.828582764E-1,8.327026367E-1,7.597213745E0
9.220706648E0,1.165298462E0,1.507476807E0,9.164505005E0
9.270706648E0,4.570312500E-1,6.101684570E-1,1.229672241E1
9.320706648E0,1.643875122E0,7.561340332E-1,1.321795654E1
9.370706648E0,-2.991027832E-1,4.091796875E-1,1.206460571E1
9.420706648E0,3.349914551E-1,-4.785156250E-2,1.311506653E1
9.470706648E0,-5.096740723E-1,-8.159484863E-1,9.640686035E0
9.520706648E0,-1.435852051E-2,-5.670928955E-1,8.819946289E0
9.570706648E0,4.929199219E-1,1.435852051E-2,8.252853394E0
9.620706648E0,-3.684997559E-1,5.670928955E-1,7.247863770E0
9.670706648E0,2.153015137E-2,1.055236816E0,7.448852539E0
9.720706648E0,2.656097412E-1,7.106628418E-1,9.798614502E0
9.770706648E0,5.024719238E-2,3.661041260E-1,1.155972290E1
9.820706648E0,-1.890258789E-1,4.474639893E-1,1.232304382E1
9.870706648E0,4.929199219E-1,4.283142090E-1,1.165783691E1
9.920706648E0,4.929199219E-1,-6.604156494E-1,1.527099609E1
9.970706648E0,3.302154541E-1,-1.426116943E0,1.051406860E1
1.002070665E1,5.216369629E-1,-3.637084961E-1,7.999206543E0
1.007070665E1,6.221008301E-2,7.489471436E-1,6.032302856E0
1.012070665E1,-4.355010986E-1,6.580200195E-1,6.955932617E0
1.017070665E1,3.254241943E-1,6.364898682E-1,9.200408936E0
1.022070665E1,1.591232300E0,1.205978394E0,1.003788757E1
1.027070665E1,9.188385010E-1,1.294509888E0,1.227996826E1
1.032070665E1,1.060012817E0,8.614196777E-1,1.286860657E1
1.037070665E1,7.776641846E-1,-3.397827148E-1,1.244985962E1
1.042070665E1,-2.105712891E-1,-8.231353760E-1,1.234217834E1
1.047070665E1,-4.402770996E-1,-6.604156494E-1,8.913269043E0
1.052070665E1,-2.010040283E-1,-3.661041260E-1,7.963317871E0
1.057070665E1,-1.675415039E-2,3.661041260E-1,7.080368042E0
1.062070665E1,-1.914978027E-2,1.074371338E0,7.046859741E0
1.067070665E1,2.488555908E-1,1.268188477E0,7.905883789E0
1.072070665E1,5.647125244E-1,9.858398438E-1,1.057388306E1
1.077070665E1,6.412811279E-1,3.278198242E-1,1.223211670E1
1.082070665E1,4.139556885E-1,2.727813721E-1,1.343809509E1
1.087070665E1,1.359130859E0,-9.355926514E-1,1.266760254E1
1.092070665E1,-5.359954834E-1,-1.387832642E0,1.415832520E1
1.097070665E1,1.062408447E0,-8.159484863E-1,7.948959351E0
1.102070665E1,1.514663696E0,4.791259766E-3,9.052047729E0
1.107070665E1,6.077728271E-1,7.346038818E-1,5.359924316E0
1.112070665E1,-2.464599609E-1,1.246658325E0,6.300308228E0
1.117070665E1,8.255310059E-1,1.636688232E0,8.781661987E0
1.122070665E1,8.470611572E-1,1.739578247E0,1.131086731E1
1.127070665E1,5.814514160E-1,1.316055298E0,1.367498779E1
1.132070665E1,-1.124572754E-1,1.071990967E0,1.250489807E1
1.137070665E1,6.388854980E-1,-7.178497314E-1,1.501974487E1
1.142070665E1,-2.297058105E-1,-2.632141113E-1,8.865402222E0
1.147070665E1,-2.847442627E-1,-5.383911133E-1,8.700302124E0
1.152070665E1,-3.038940430E-1,2.153015137E-2,7.460815430E0
1.157070665E1,-3.230285645E-1,7.058868408E-1,6.484542847E0
1.162070665E1,-6.077728271E-1,1.024124146E0,7.735992432E0
1.167070665E1,3.708801270E-1,1.682159424E0,9.911071777E0
1.172070665E1,-3.421783447E-1,8.566284180E-1,1.208615112E1
1.177070665E1,3.062744141E-1,5.527496338E-1,1.312463379E1
1.182070665E1,-3.493499756E-1,6.221313477E-1,1.208615112E1
1.187070665E1,5.623168945E-1,1.435852051E-2,1.319163513E1
1.192070665E1,2.153015137E-2,-1.040878296E0,1.021496582E1
1.197070665E1,1.186843872E0,-3.828430176E-2,9.865615845E0
1.202070665E1,4.307556152E-2,4.402770996E-1,7.264602661E0
1.207070665E1,-4.498443604E-1,1.150955200E0,6.443878174E0
1.212070665E1,-5.096740723E-1,1.328018188E0,7.814956665E0
1.217070665E1,3.445739746E-1,1.770690918E0,9.877578735E0
1.222070665E1,3.230285645E-1,1.835296631E0,1.209811401E1
1.227070665E1,2.943115234E-1,1.129409790E0,1.325863647E1
1.232070665E1,-7.609100342E-1,1.684539795E0,1.147119141E1
1.237070665E1,-6.699829102E-1,2.823486328E-1,1.375872803E1
1.242070665E1,-9.140625000E-1,2.395629883E-3,9.243469238E0
1.247070665E1,-3.732757568E-1,3.828430176E-2,7.810180664E0
1.252070665E1,-2.225341797E-1,4.881286621E-1,8.216949463E0
1.257070665E1,-1.459655762E-1,1.177261353E0,6.788436890E0
1.262070665E1,-1.531372070E-1,1.485946655E0,7.499099731E0
1.267070665E1,1.028900146E-1,1.430908203E0,9.466003418E0
1.272070665E1,-2.129669189E-1,1.083953857E0,1.196171570E1
1.277070665E1,4.283142090E-1,8.973083496E-1,1.297866821E1
1.282070665E1,1.529006958E0,5.982055664E-1,1.182772827E1
1.287070665E1,3.111267090E-2,-7.657012939E-1,1.517767334E1
1.292070665E1,2.727813721E-1,-6.077728271E-1,8.449050903E0
1.297070665E1,2.249298096E-1,1.651000977E-1,8.633300781E0
1.302070665E1,-2.105712891E-1,9.690856934E-1,5.776275635E0
1.307070665E1,-1.002593994E0,1.500305176E0,6.613769531E0
1.312070665E1,-1.842498779E-1,1.624725342E0,8.757736206E0
1.317070665E1,7.202453613E-1,1.799407959E0,1.042074585E1
1.322070665E1,3.325958252E-1,1.751541138E0,1.250250244E1
1.327070665E1,1.062408447E0,1.406982422E0,1.340220642E1
1.332070665E1,9.643096924E-1,-2.010040283E-1,1.258624268E1
1.337070665E1,-2.991027832E-1,-5.623168945E-1,1.295474243E1
1.342070665E1,4.791259766E-3,-3.588867188E-2,8.654846191E0
1.347070665E1,4.355010986E-1,1.220397949E-1,7.936996460E0
1.352070665E1,-1.483612061E-1,9.547424316E-1,6.965499878E0
1.357070665E1,5.503845215E-2,1.337585449E0,6.793228149E0
1.362070665E1,6.388854980E-1,1.777862549E0,8.042282104E0
1.367070665E1,5.168457031E-1,1.363906860E0,1.056192017E1
1.372070665E1,7.177734375E-2,8.422698975E-1,1.259103394E1
1.377070665E1,-2.775726318E-1,6.484527588E-1,1.328495789E1
1.382070665E1,1.493118286E0,7.171630859E-3,1.239482117E1
1.387070665E1,-1.435699463E-1,-8.183441162E-1,1.268435669E1
1.392070665E1,6.245269775E-1,-7.465667725E-1,6.675979614E0
1.397070665E1,1.261016846E0,-1.890258789E-1,9.080764771E0
1.402070665E1,1.004943848E-1,6.101684570E-1,7.051651001E0
1.407070665E1,-3.517456055E-1,8.973083496E-1,6.943969727E0
1.412070665E1,-3.852386475E-1,1.150955200E0,9.702896118E0
1.417070665E1,1.012161255E0,1.497909546E0,1.106919861E1
1.422070665E1,9.643096924E-1,8.303070068E-1,1.392622375E1
1.427070665E1,7.944183350E-1,1.048049927E0,1.195214844E1
1.432070665E1,4.833526611E-1,-1.016952515E0,1.479721069E1
1.437070665E1,-9.403839111E-1,-9.643096924E-1,9.647857666E0
1.442070665E1,-9.068756104E-1,-1.435699463E-1,7.558929443E0
1.447070665E1,2.847442627E-1,6.412811279E-1,8.049453735E0
1.452070665E1,1.196441650E-1,1.304092407E0,6.850646973E0
1.457070665E1,-1.244201660E-1,1.251449585E0,8.047058105E0
1.462070665E1,1.555328369E-1,1.205978394E0,8.774475098E0
1.467070665E1,-4.067993164E-2,4.115600586E-1,1.187318420E1
1.472070665E1,6.412811279E-1,6.077728271E-1,1.159083557E1
1.477070665E1,-3.972015381E-1,4.067840576E-1,1.059541321E1
1.482070665E1,1.052856445E-1,-5.264282227E-2,1.472543335E1
1.487070665E1,4.091796875E-1,-1.440475464E0,1.019104004E1
1.492070665E1,7.178497314E-1,-6.484527588E-1,9.815353394E0
1.497070665E1,1.052856445E-1,2.871398926E-1,6.580261230E0
1.502070665E1,-2.656097412E-1,1.088729858E0,6.032302856E0
1.507070665E1,-7.322082520E-1,7.561340332E-1,7.936996460E0
1.512070665E1,4.259185791E-1,1.442871094E0,1.019342041E1
1.517070665E1,1.938171387E-1,6.604156494E-1,1.261735535E1
1.522070665E1,7.704925537E-1,7.800598145E-1,1.409851074E1
1.527070665E1,1.962127686E-1,-1.014556885E0,1.331127930E1
1.532070665E1,-2.464599609E-1,-7.226257324E-1,1.175354004E1
1.537070665E1,8.375549316E-2,7.417297363E-2,8.331802368E0
1.542070665E1,1.340026855E-1,2.991027832E-1,6.384048462E0
1.547070665E1,3.708801270E-1,6.053771973E-1,7.456039429E0
1.552070665E1,4.953155518E-1,1.031311035E0,7.460815430E0
1.557070665E1,4.857482910E-1,5.958099365E-1,9.327224731E0
1.562070665E1,2.967071533E-1,1.698913574E-1,1.175115967E1
1.567070665E1,6.532440186E-1,-4.355010986E-1,1.231106567E1
1.572070665E1,2.010040283E-1,-2.775726318E-1,1.206700134E1
1.577070665E1,1.856826782E0,-8.757781982E-1,1.463690186E1
1.582070665E1,-7.177734375E-2,-2.007583618E0,1.222732544E1
1.587070665E1,1.265808105E0,-1.435699463E-1,7.958526611E0
1.592070665E1,5.575256348E-1,6.604156494E-1,7.513458252E0
1.597070665E1,-4.163513184E-1,1.205978394E0,5.711669922E0
1.602070665E1,-4.785156250E-2,1.074371338E0,7.350753784E0
1.607070665E1,3.541412354E-1,1.249053955E0,9.422943115E0
1.612070665E1,9.547424316E-1,8.183441162E-1,1.184925842E1
1.617070665E1,1.617553711E0,1.507415771E-1,1.434497070E1
1.622070665E1,8.949127197E-1,9.547424316E-1,1.166261292E1
1.627070665E1,6.340942383E-1,-5.192413330E-1,1.534277344E1
1.632070665E1,-3.111267090E-2,5.503845215E-2,8.073379517E0
1.637070665E1,-1.435699463E-1,-2.225341797E-1,8.762512207E0
1.642070665E1,4.331054688E-1,4.713897705E-1,7.099502563E0
1.647070665E1,-2.225341797E-1,9.379882812E-1,5.857635498E0
1.652070665E1,-8.853149414E-2,1.071990967E0,7.063613892E0
1.657070665E1,3.732757568E-1,9.499511719E-1,9.401397705E0
1.662070665E1,8.183441162E-1,2.656097412E-1,1.280160522E1
1.667070665E1,1.237091064E0,5.694885254E-1,1.301695251E1
1.672070665E1,1.691726685E0,-3.900299072E-1,1.217947388E1
1.677070665E1,3.421783447E-1,-9.164581299E-1,1.476611328E1
1.682070665E1,8.207397461E-1,-7.034912109E-1,7.178466797E0
1.687070665E1,9.355926514E-1,3.111267090E-2,8.791229248E0
1.692070665E1,3.565368652E-1,5.670928955E-1,6.094512939E0
1.697070665E1,-7.656860352E-2,1.246658325E0,7.231109619E0
1.702070665E1,6.101684570E-1,1.787445068E0,8.532806396E0
1.707070665E1,1.100692749E0,1.366302490E0,1.208375549E1
1.712070665E1,1.509872437E0,1.105484009E0,1.398126221E1
1.717070665E1,8.183441162E-1,1.215560913E0,1.245463562E1
1.722070665E1,1.155731201E0,1.675415039E-2,1.294757080E1
1.727070665E1,1.842498779E-1,-7.657012939E-1,1.056431580E1
1.732070665E1,-9.092712402E-2,-2.608184814E-1,7.288543701E0
1.737070665E1,-5.981445312E-2,-1.459655762E-1,7.812561035E0
1.742070665E1,1.651000977E-1,7.752685547E-1,8.085342407E0
1.747070665E1,-4.043884277E-1,9.355926514E-1,7.972885132E0
1.752070665E1,3.182525635E-1,9.188385010E-1,9.348754883E0
1.757070665E1,2.105712891E-1,3.038940430E-1,1.126301575E1
1.762070665E1,6.221313477E-1,-1.148529053E-1,1.281596375E1
1.767070665E1,4.498443604E-1,8.135986328E-2,1.127258301E1
1.772070665E1,7.369842529E-1,-2.703857422E-1,1.387837219E1
1.777070665E1,8.709869385E-1,-1.136596680E0,9.700500488E0
1.782070665E1,1.311264038E0,-2.416687012E-1,8.315063477E0
1.787070665E1,2.727813721E-1,6.699829102E-1,6.757324219E0
1.792070665E1,1.842498779E-1,1.454833984E0,6.360122681E0
1.797070665E1,2.847442627E-1,1.380661011E0,8.707489014E0
1.802070665E1,7.609100342E-1,1.138977051E0,1.080358887E1
1.807070665E1,9.667053223E-1,6.173553467E-1,1.311984253E1
1.812070665E1,1.026519775E0,6.221313477E-1,1.341656494E1
1.817070665E1,1.103088379E0,1.890258789E-1,1.168893433E1
1.822070665E1,-1.674957275E-1,-6.795654297E-1,1.290449524E1
1.827070665E1,-5.383911133E-1,-6.245269775E-1,8.587844849E0
1.832070665E1,4.355010986E-1,1.004943848E-1,6.802795410E0
1.837070665E1,-5.144500732E-1,6.149597168E-1,7.582855225E0
1.842070665E1,2.321014404E-1,1.239486694E0,7.257431030E0
1.847070665E1,-1.148529053E-1,1.095916748E0,8.482559204E0
1.852070665E1,9.567260742E-3,7.346038818E-1,1.081555176E1
1.857070665E1,3.230285645E-1,2.512512207E-1,1.368215942E1
1.862070665E1,-2.847442627E-1,7.417755127E-1,1.238764954E1
1.867070665E1,5.359954834E-1,-6.412811279E-1,1.610369873E1
1.872070665E1,-2.392578125E-2,-8.111724854E-1,1.014556885E1
1.877070665E1,6.867370605E-1,-4.761657715E-1,7.515853882E0
1.882070665E1,4.594268799E-1,2.895355225E-1,7.044464111E0
1.887070665E1,-6.460571289E-1,6.316986084E-1,5.905487061E0
1.892070665E1,-6.293182373E-1,8.757781982E-1,7.654632568E0
1.897070665E1,6.699829102E-1,1.715652466E0,9.834503174E0
1.902070665E1,-1.483612061E-1,1.337585449E0,1.235893250E1
1.907070665E1,6.316986084E-1,1.146163940E0,1.483311462E1
1.912070665E1,4.761657715E-1,6.221008301E-2,1.186361694E1
1.917070665E1,-7.417755127E-1,-6.532440186E-1,1.269392395E1
1.922070665E1,-3.325958252E-1,-1.220397949E-1,7.984848022E0
1.927070665E1,1.722869873E-1,2.201385498E-1,8.025527954E0
1.932070665E1,-2.081756592E-1,5.216369629E-1,6.601791382E0
1.937070665E1,4.547119141E-2,1.445266724E0,6.953536987E0
1.942070665E1,1.244201660E-1,1.296905518E0,7.992034912E0
1.947070665E1,1.076812744E-1,8.661956787E-1,1.207896423E1
1.952070665E1,6.221313477E-1,5.288085938E-1,1.342373657E1
1.957070665E1,2.584228516E-1,5.623168945E-1,1.246661377E1
1.962070665E1,5.001068115E-1,7.177734375E-2,1.384008789E1
1.967070665E1,-1.866455078E-1,-1.062408447E0,9.568893433E0
1.972070665E1,1.100692749E0,-2.847442627E-1,8.147567749E0
1.977070665E1,3.828582764E-1,4.378814697E-1,7.762313843E0
1.982070665E1,1.507415771E-1,1.165298462E0,5.867202759E0
1.987070665E1,9.332275391E-2,1.517044067E0,7.271789551E0
1.992070665E1,7.992095947E-1,1.639083862E0,1.010968018E1
1.997070665E1,5.790557861E-1,1.371093750E0,1.338305664E1
2.002070665E1,1.397415161E0,9.020996094E-1,1.429472351E1
2.007070665E1,1.395019531E0,-1.172485352E-1,1.289492798E1
2.012070665E1,3.732757568E-1,-7.657012939E-1,1.244985962E1
2.017070665E1,-3.780670166E-1,-3.134613037E-1,7.836486816E0
2.022070665E1,-6.652069092E-1,-3.206329346E-1,8.523239136E0
