"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.581051288E1,-1.892547607E1,1.210632324E1,5.794830322E1
6.588210712E1,-1.755065918E1,1.214599609E1,5.616302490E1
6.598196064E1,-1.873931885E1,1.299896240E1,5.587005615E1
6.603194843E1,-1.842498779E1,1.330566406E1,5.557250977E1
6.606051288E1,-1.640777588E1,1.455688477E1,5.571899414E1
6.613225971E1,-1.679840088E1,1.647033691E1,5.393981934E1
6.623202167E1,-1.952209473E1,1.652679443E1,5.052795410E1
6.628188740E1,-2.226867676E1,1.629486084E1,5.098114014E1
6.631051288E1,-2.158660889E1,1.394348145E1,5.216522217E1
6.638186298E1,-2.062377930E1,1.545410156E1,5.156860352E1
6.648217426E1,-2.259674072E1,1.554260254E1,5.097961426E1
6.653182636E1,-2.106933594E1,1.588745117E1,5.246276855E1
6.656052127E1,-2.214813232E1,2.000732422E1,5.024414062E1
6.663181033E1,-2.233886719E1,1.881561279E1,5.083770752E1
6.673178592E1,-2.386169434E1,1.861724854E1,4.920654297E1
6.678177371E1,-2.491760254E1,1.888122559E1,4.920959473E1
6.681052127E1,-2.433471680E1,1.815795898E1,4.994812012E1
6.688174930E1,-2.327270508E1,1.819152832E1,5.098724365E1
6.698172488E1,-2.082824707E1,1.841430664E1,4.934692383E1
6.703174320E1,-2.046508789E1,2.020568848E1,4.934844971E1
6.706052127E1,-2.159118652E1,1.839294434E1,5.009002686E1
6.713168826E1,-2.023315430E1,1.813964844E1,5.083160400E1
6.723169437E1,-2.031860352E1,1.546478271E1,5.112304688E1
6.728180423E1,-2.028045654E1,1.680603027E1,5.261230469E1
6.731052127E1,-2.089385986E1,1.648559570E1,5.112609863E1
6.738162723E1,-2.293243408E1,1.448974609E1,4.949340820E1
6.748160281E1,-2.100372314E1,1.766815186E1,4.993896484E1
6.753195682E1,-2.324523926E1,1.893310547E1,4.950256348E1
6.756052127E1,-2.187194824E1,1.912536621E1,5.009155273E1
6.763171878E1,-2.277832031E1,1.924285889E1,4.890747070E1
6.773160281E1,-2.400054932E1,1.905822754E1,4.980163574E1
6.778152957E1,-2.142181396E1,1.899414062E1,5.098419189E1
6.781052127E1,-2.341766357E1,1.833496094E1,5.054168701E1
6.788184085E1,-2.543792725E1,1.708679199E1,5.143585205E1
6.798160281E1,-2.100524902E1,1.766815186E1,5.023651123E1
6.803146854E1,-2.093963623E1,1.959686279E1,4.845581055E1
6.806052127E1,-1.955108643E1,2.038421631E1,5.023803711E1
6.813144412E1,-1.944732666E1,1.890563965E1,5.112609863E1
6.823172488E1,-2.254638672E1,1.717681885E1,5.142822266E1
6.828140750E1,-2.292175293E1,1.493835449E1,5.142517090E1
6.831052127E1,-2.181396484E1,1.631011963E1,5.142517090E1
6.838138309E1,-2.455444336E1,1.607513428E1,5.083923340E1
6.848135867E1,-2.222595215E1,1.763000488E1,5.068664551E1
6.853134647E1,-2.142639160E1,1.869354248E1,4.920043945E1
6.856052127E1,-2.320251465E1,2.026824951E1,4.950408936E1
6.863132205E1,-2.369689941E1,1.906738281E1,4.980010986E1
6.873129764E1,-2.324523926E1,1.893310547E1,4.950256348E1
6.878131595E1,-2.218017578E1,1.896667480E1,4.949951172E1
6.881052127E1,-2.217864990E1,1.896514893E1,4.890594482E1
6.888126102E1,-2.230682373E1,1.970367432E1,4.905548096E1
6.898123660E1,-2.076873779E1,2.019500732E1,4.860534668E1
6.903134647E1,-1.950531006E1,2.172088623E1,4.920196533E1
6.906052127E1,-1.984405518E1,2.067108154E1,4.920043945E1
6.913119998E1,-1.815948486E1,1.657409668E1,5.334777832E1
6.923120609E1,-2.136993408E1,1.572570801E1,4.934234619E1
6.928149905E1,-2.200012207E1,1.511383057E1,5.008392334E1
6.931052127E1,-2.293090820E1,1.448974609E1,4.919738770E1
6.938126102E1,-2.230834961E1,1.495513916E1,4.993743896E1
6.948120609E1,-2.164306641E1,1.675872803E1,5.008697510E1
6.953113284E1,-2.097015381E1,1.870880127E1,4.994049072E1
6.956052127E1,-2.353515625E1,1.921691895E1,4.771881104E1
6.963138309E1,-2.431640625E1,1.860198975E1,4.846191406E1
6.973117557E1,-2.191162109E1,1.778564453E1,4.934692383E1
6.978104129E1,-2.041168213E1,1.724243164E1,4.993743896E1
6.981052127E1,-2.068786621E1,1.827392578E1,5.172271729E1
6.988101688E1,-1.942596436E1,1.949768066E1,4.978942871E1
6.998132816E1,-1.960296631E1,1.875152588E1,5.023498535E1
7.003098026E1,-1.883239746E1,1.907348633E1,4.993591309E1
7.006052127E1,-1.957244873E1,1.964111328E1,4.919738770E1
7.013095584E1,-1.809387207E1,1.850280762E1,5.156707764E1
7.023093143E1,-2.393035889E1,1.653900146E1,4.994506836E1
7.028091922E1,-2.074890137E1,1.634216309E1,5.142211914E1
7.031052127E1,-2.003326416E1,1.503143311E1,5.275573730E1
7.038089481E1,-1.851654053E1,1.477966309E1,5.082092285E1
7.048087039E1,-2.095947266E1,1.900482178E1,4.920043945E1
7.053085818E1,-1.879882812E1,2.011108398E1,4.949188232E1
7.056052127E1,-2.152099609E1,2.047119141E1,4.905395508E1
7.063083377E1,-1.974792480E1,1.889343262E1,4.934539795E1
7.073080936E1,-1.960296631E1,1.875152588E1,5.023498535E1
7.078091922E1,-2.020874023E1,1.888275146E1,5.083312988E1
7.081052127E1,-1.789855957E1,1.539764404E1,5.423889160E1
7.088080325E1,-1.621551514E1,1.574859619E1,5.497589111E1
7.098077884E1,-1.555938721E1,1.725311279E1,5.512695312E1
7.103107181E1,-1.555633545E1,1.725158691E1,5.408782959E1
7.106052127E1,-1.818084717E1,2.042541504E1,4.949035645E1
7.113083377E1,-1.812286377E1,1.761322021E1,5.231018066E1
7.123074832E1,-1.950531006E1,1.712341309E1,5.112304688E1
7.128067508E1,-2.026672363E1,1.710052490E1,5.112609863E1
7.131052127E1,-2.342681885E1,1.803741455E1,5.009460449E1
7.138098636E1,-2.153167725E1,2.017364502E1,4.979705811E1
7.148074832E1,-2.223052979E1,2.208099365E1,4.905853271E1
7.153064456E1,-1.949768066E1,2.201843262E1,4.949798584E1
7.156052127E1,-2.159423828E1,2.299041748E1,4.891052246E1
7.163062015E1,-1.863861084E1,2.056579590E1,5.186920166E1
7.173087039E1,-2.168121338E1,2.031860352E1,4.994506836E1
7.178058353E1,-1.983795166E1,2.097167969E1,5.023956299E1
7.181052127E1,-2.117767334E1,2.181854248E1,5.054168701E1
7.188052860E1,-2.041473389E1,2.183990479E1,4.979705811E1
7.198050418E1,-1.950836182E1,2.172241211E1,5.024108887E1
7.203049197E1,-1.920471191E1,2.173156738E1,5.023956299E1
7.206052127E1,-2.050323486E1,1.916961670E1,5.083312988E1
7.213049808E1,-1.933593750E1,1.772155762E1,5.142059326E1
7.223044315E1,-2.296905518E1,1.805114746E1,4.979705811E1
7.228043094E1,-2.388763428E1,1.787261963E1,4.950256348E1
7.231052127E1,-2.399902344E1,1.905822754E1,4.905853271E1
7.238040652E1,-2.362976074E1,2.114715576E1,4.980316162E1
7.248038211E1,-2.117462158E1,2.181701660E1,4.905548096E1
7.253049197E1,-2.450714111E1,2.215576172E1,4.846954346E1
7.256052127E1,-2.224731445E1,2.148590088E1,4.831542969E1
7.263034549E1,-2.207641602E1,2.223358154E1,4.950408936E1
7.273035159E1,-2.250671387E1,2.281036377E1,4.727935791E1
7.278064456E1,-2.133636475E1,2.166595459E1,5.069274902E1
7.281052127E1,-1.981201172E1,2.171173096E1,4.949798584E1
7.288040652E1,-1.697235107E1,2.032012939E1,5.186462402E1
7.298029056E1,-1.877136230E1,2.100524902E1,4.993896484E1
7.303024783E1,-1.802520752E1,2.058258057E1,5.082855225E1
7.306052127E1,-1.924591064E1,2.039337158E1,4.993896484E1
7.313052860E1,-1.961975098E1,1.830596924E1,5.097808838E1
7.323032108E1,-2.228240967E1,2.044677734E1,4.935302734E1
7.328018680E1,-2.182464600E1,2.045898438E1,4.860687256E1
7.331052127E1,-2.207946777E1,2.193450928E1,4.742431641E1
7.338016238E1,-2.114868164E1,2.255859375E1,4.831390381E1
7.348044315E1,-2.086791992E1,2.197723389E1,5.024414062E1
7.353015628E1,-2.314453125E1,2.190093994E1,4.742736816E1
7.356052127E1,-2.253417969E1,2.207031250E1,4.831695557E1
7.363010135E1,-2.363891602E1,2.069854736E1,4.757385254E1
7.373007694E1,-2.364654541E1,2.039947510E1,4.682922363E1
7.378006473E1,-2.315063477E1,2.190551758E1,4.995269775E1
7.381052127E1,-2.265930176E1,2.295684814E1,4.891357422E1
7.388004031E1,-2.126770020E1,2.374420166E1,4.950561523E1
7.398001590E1,-2.310791016E1,2.324218750E1,4.995574951E1
7.403000369E1,-2.058563232E1,2.139129639E1,5.068817139E1
7.406052127E1,-2.122802734E1,2.018280029E1,4.979553223E1
7.413000980E1,-2.132110596E1,1.751556396E1,5.261535645E1
7.422995487E1,-2.275085449E1,2.028656006E1,5.143432617E1
7.428012576E1,-2.274169922E1,2.058563232E1,5.173339844E1
7.431052127E1,-2.255706787E1,2.147979736E1,5.009918213E1
7.437991824E1,-2.433776855E1,2.275543213E1,4.980926514E1
7.447989383E1,-2.367401123E1,2.456054688E1,4.995880127E1
7.453018680E1,-2.387390137E1,2.307128906E1,5.055084229E1
7.456052127E1,-2.387390137E1,2.307128906E1,5.055084229E1
7.462997928E1,-2.387390137E1,2.307128906E1,5.055084229E1
7.472983280E1,-2.566528320E1,2.405090332E1,4.981536865E1
7.477982059E1,-2.536621094E1,2.376403809E1,4.832611084E1
7.481052127E1,-2.571716309E1,2.716674805E1,4.922637939E1
7.488010135E1,-2.545623779E1,2.584075928E1,4.922485352E1
7.497992435E1,-2.425079346E1,2.543029785E1,4.907073975E1
7.502975955E1,-2.550964355E1,2.420806885E1,4.996337891E1
7.506052127E1,-2.286376953E1,2.147216797E1,5.158538818E1
7.512973514E1,-2.387390137E1,2.307128906E1,5.010375977E1
7.523004642E1,-2.312774658E1,2.264709473E1,5.025177002E1
7.527969852E1,-2.523956299E1,2.317657471E1,5.025787354E1
7.531052127E1,-2.123870850E1,2.019042969E1,5.410614014E1
7.537967410E1,-2.141113281E1,2.388916016E1,4.906005859E1
7.547964969E1,-2.241363525E1,2.578430176E1,4.802551270E1
7.552966800E1,-2.411346436E1,2.498931885E1,4.892120361E1
7.556052127E1,-2.364196777E1,2.529754639E1,4.669036865E1
7.562961307E1,-2.378387451E1,2.574310303E1,4.832611084E1
7.572958865E1,-2.106323242E1,2.523193359E1,4.861450195E1
7.577963748E1,-1.951293945E1,2.617034912E1,4.801940918E1
7.581052127E1,-1.919555664E1,2.662811279E1,4.935607910E1
7.587955203E1,-1.886901855E1,2.722778320E1,4.727783203E1
7.597952762E1,-1.841583252E1,2.724456787E1,4.861145020E1
7.602963748E1,-2.004241943E1,2.393188477E1,4.935455322E1
7.606052127E1,-1.836090088E1,2.413024902E1,4.815979004E1
7.612958255E1,-1.919403076E1,2.202758789E1,4.949645996E1
7.622946658E1,-2.023468018E1,2.273864746E1,4.994659424E1
7.627936282E1,-2.069091797E1,2.257080078E1,4.801635742E1
7.631052127E1,-1.809387207E1,2.309875488E1,4.890136719E1
7.637973514E1,-2.023315430E1,2.273712158E1,4.920501709E1
7.647943607E1,-2.048034668E1,2.435760498E1,4.667968750E1
7.652939334E1,-1.942901611E1,2.409667969E1,4.890747070E1
7.656052376E1,-1.683807373E1,2.432708740E1,4.979248047E1
7.662967659E1,-1.600799561E1,2.183227539E1,5.023193359E1
7.672946907E1,-1.867675781E1,2.382354736E1,4.815979004E1
7.677939583E1,-1.744537354E1,2.430725098E1,4.860382080E1
7.681052376E1,-1.604309082E1,2.539062500E1,4.904937744E1
7.687940193E1,-1.618194580E1,2.583312988E1,4.919891357E1
7.697974373E1,-1.393737793E1,2.471466064E1,4.934082031E1
7.702930428E1,-1.639251709E1,2.404632568E1,5.008697510E1
7.706052376E1,-1.515197754E1,2.482604980E1,4.993743896E1
7.712927986E1,-1.714477539E1,2.431945801E1,5.053710938E1
7.722922493E1,-1.762542725E1,2.341156006E1,4.815826416E1
