Acceleration_Timestamp,X,Y,Z
21-Mar-2023 11:27:54.761,-6.379272,-7.362717,2.644073
21-Mar-2023 11:27:54.780,-7.032501,-7.092331,2.510071
21-Mar-2023 11:27:54.799,-6.798004,-6.893723,2.270782
21-Mar-2023 11:27:54.818,-6.4702,-6.929611,2.21814
21-Mar-2023 11:27:54.837,-6.589828,-7.104294,2.758926
21-Mar-2023 11:27:54.856,-7.054047,-6.932007,2.833099
21-Mar-2023 11:27:54.875,-6.484543,-6.838684,2.426315
21-Mar-2023 11:27:54.894,-6.589828,-6.774078,1.835297
21-Mar-2023 11:27:54.913,-6.668793,-7.022934,2.222931
21-Mar-2023 11:27:54.932,-6.783646,-7.439285,3.421738
21-Mar-2023 11:27:54.951,-6.620941,-7.221542,3.397812
21-Mar-2023 11:27:54.970,-6.139984,-6.77887,2.364105
21-Mar-2023 11:27:54.989,-5.965302,-6.190231,1.306488
21-Mar-2023 11:27:55.008,-6.089737,-6.34816,1.514664
21-Mar-2023 11:27:55.027,-6.690338,-7.274185,2.629715
21-Mar-2023 11:27:55.046,-7.121033,-7.542175,3.428909
21-Mar-2023 11:27:55.065,-6.271591,-6.977478,3.017349
21-Mar-2023 11:27:55.084,-5.28096,-6.297913,2.21814
21-Mar-2023 11:27:55.103,-4.620544,-5.742767,2.459824
21-Mar-2023 11:27:55.122,-4.811966,-6.18306,2.550751
21-Mar-2023 11:27:55.141,-5.697311,-6.707077,2.139191
21-Mar-2023 11:27:55.160,-6.230911,-6.494125,1.682159
21-Mar-2023 11:27:55.179,-5.381454,-7.324432,2.227722
21-Mar-2023 11:27:55.198,-5.785843,-6.731003,4.43869
21-Mar-2023 11:27:55.217,-5.266602,-6.580261,3.675369
21-Mar-2023 11:27:55.236,-5.350357,-6.218948,1.205978
21-Mar-2023 11:27:55.255,-5.886337,-6.733398,0.263214
21-Mar-2023 11:27:55.274,-5.316849,-6.69751,1.823334
21-Mar-2023 11:27:55.293,-6.032303,-7.491928,1.639084
21-Mar-2023 11:27:55.312,-7.341187,-8.023132,0.32782
21-Mar-2023 11:27:55.331,-6.71904,-8.121246,1.978867
21-Mar-2023 11:27:55.350,-4.95314,-8.152344,2.780457
21-Mar-2023 11:27:55.369,-5.252243,-8.291138,0.921234
21-Mar-2023 11:27:55.388,-6.070587,-8.068604,0.669983
21-Mar-2023 11:27:55.407,-5.714066,-7.946564,2.057831
21-Mar-2023 11:27:55.426,-4.699509,-7.726425,2.682358
21-Mar-2023 11:27:55.445,-4.37648,-8.315063,1.957336
21-Mar-2023 11:27:55.464,-3.852448,-9.501892,1.923828
21-Mar-2023 11:27:55.483,-3.94577,-10.317856,2.143967
21-Mar-2023 11:27:55.502,-3.742371,-11.152954,1.878372
21-Mar-2023 11:27:55.521,-4.350159,-8.499313,1.471588
21-Mar-2023 11:27:55.540,-4.43869,-7.14975,1.246658
21-Mar-2023 11:27:55.559,-3.41217,-6.905685,1.296906
21-Mar-2023 11:27:55.578,-3.639481,-9.367905,0.806381
21-Mar-2023 11:27:55.597,-4.776077,-11.107483,1.115051
21-Mar-2023 11:27:55.616,-4.804794,-11.188843,1.619934
21-Mar-2023 11:27:55.635,-3.347565,-9.767502,1.722839
21-Mar-2023 11:27:55.654,-2.163116,-10.325027,1.952545
21-Mar-2023 11:27:55.673,-1.665405,-10.815552,0.952347
21-Mar-2023 11:27:55.692,-3.273376,-11.720047,0.976273
21-Mar-2023 11:27:55.711,-5.292923,-10.693527,1.174881
21-Mar-2023 11:27:55.730,-5.927017,-10.272385,2.062607
21-Mar-2023 11:27:55.749,-3.924225,-10.016357,1.70369
21-Mar-2023 11:27:55.768,-2.876175,-10.6026,1.383057
21-Mar-2023 11:27:55.787,-2.91925,-10.023529,0.949951
21-Mar-2023 11:27:55.806,-2.646469,-9.262619,1.29451
21-Mar-2023 11:27:55.825,-2.194214,-8.154739,1.43808
21-Mar-2023 11:27:55.844,-1.564911,-7.317245,1.0672
21-Mar-2023 11:27:55.863,-4.012756,-8.788834,0.622131
21-Mar-2023 11:27:55.882,-4.498505,-9.255432,0.82074
