Acceleration_Timestamp,X,Y,Z
03-Mar-2023 18:07:09.246,-5.59108,-8.049942,1.082031
03-Mar-2023 18:07:09.343,-5.528381,-7.970016,1.114578
03-Mar-2023 18:07:09.440,-5.584854,-8.083435,1.220337
03-Mar-2023 18:07:09.537,-5.379547,-7.503891,0.970047
03-Mar-2023 18:07:09.634,-5.515457,-8.563904,1.030823
03-Mar-2023 18:07:09.731,-5.3647,-8.464371,0.848969
03-Mar-2023 18:07:09.828,-5.304413,-8.579224,0.771454
03-Mar-2023 18:07:09.925,-5.079483,-8.492126,0.584808
03-Mar-2023 18:07:10.022,-4.428162,-8.134644,0.600601
03-Mar-2023 18:07:10.119,-4.131927,-8.888855,0.563278
03-Mar-2023 18:07:10.216,-4.369293,-8.87355,0.413483
03-Mar-2023 18:07:10.312,-3.37149,-9.212845,0.064133
03-Mar-2023 18:07:10.410,-2.712036,-10.038849,-0.055511
03-Mar-2023 18:07:10.507,-3.896469,-9.96994,0.123474
03-Mar-2023 18:07:10.604,-2.668472,-8.833344,-0.043076
03-Mar-2023 18:07:10.701,-2.778549,-8.521317,0.474258
03-Mar-2023 18:07:10.798,-2.777588,-9.61676,0.482391
03-Mar-2023 18:07:10.895,-2.674698,-9.056351,0.467072
03-Mar-2023 18:07:10.992,-2.379425,-9.846954,0.075607
03-Mar-2023 18:07:11.089,-2.815399,-9.796219,-0.046906
03-Mar-2023 18:07:11.186,-2.953705,-9.326263,0.092361
03-Mar-2023 18:07:11.283,-2.595734,-9.898148,0.099548
03-Mar-2023 18:07:11.380,-2.356934,-9.192276,0.227798
03-Mar-2023 18:07:11.477,-3.231277,-9.493286,0.145004
03-Mar-2023 18:07:11.574,-2.424408,-10.660507,0.390503
03-Mar-2023 18:07:11.671,-2.612,-9.350189,0.56662
03-Mar-2023 18:07:11.768,-2.510544,-8.860153,0.646545
03-Mar-2023 18:07:11.865,-2.268875,-9.693802,1.434738
03-Mar-2023 18:07:11.962,-1.833862,-9.580856,1.525192
03-Mar-2023 18:07:12.059,-2.364578,-9.239166,1.900864
03-Mar-2023 18:07:12.156,-2.312897,-9.152069,1.970245
03-Mar-2023 18:07:12.253,-2.371765,-9.357376,1.584045
03-Mar-2023 18:07:12.350,-2.564148,-9.520569,1.167694
03-Mar-2023 18:07:12.447,-3.227448,-9.393265,0.860931
03-Mar-2023 18:07:12.544,-3.048935,-9.416718,0.773834
03-Mar-2023 18:07:12.641,-3.259979,-9.410019,0.889175
03-Mar-2023 18:07:12.738,-3.090088,-9.341095,0.845627
03-Mar-2023 18:07:12.835,-2.843628,-9.534439,1.426605
03-Mar-2023 18:07:12.932,-2.878098,-9.095596,1.588348
03-Mar-2023 18:07:13.029,-2.578979,-9.312393,1.424683
03-Mar-2023 18:07:13.126,-2.359802,-9.517212,1.468719
03-Mar-2023 18:07:13.223,-2.436371,-9.365036,1.314148
03-Mar-2023 18:07:13.320,-2.345444,-9.490417,1.271072
03-Mar-2023 18:07:13.417,-2.350235,-9.56842,1.240433
03-Mar-2023 18:07:13.514,-2.276535,-9.485153,1.274414
03-Mar-2023 18:07:13.611,-2.418671,-9.444473,1.292603
03-Mar-2023 18:07:13.708,-2.804871,-9.286545,1.050934
03-Mar-2023 18:07:13.805,-2.721115,-9.505249,0.830795
03-Mar-2023 18:07:13.902,-2.619186,-9.542099,0.637924
03-Mar-2023 18:07:13.999,-2.709625,-9.482758,0.485748
03-Mar-2023 18:07:14.096,-2.620148,-9.524384,0.634583
03-Mar-2023 18:07:14.193,-2.712021,-9.436813,0.606339
03-Mar-2023 18:07:14.290,-2.711548,-9.445908,0.64415
03-Mar-2023 18:07:14.387,-2.667526,-9.452133,0.620224
03-Mar-2023 18:07:14.484,-2.615829,-9.48085,0.616394
03-Mar-2023 18:07:14.581,-2.549789,-9.498062,0.636017
03-Mar-2023 18:07:14.678,-2.523468,-9.503342,0.650848
03-Mar-2023 18:07:14.775,-2.572281,-9.478928,0.641754
03-Mar-2023 18:07:14.872,-2.583298,-9.489929,0.631226
03-Mar-2023 18:07:14.969,-2.567978,-9.492325,0.605865
03-Mar-2023 18:07:15.066,-2.611053,-9.463623,0.64415
03-Mar-2023 18:07:15.163,-2.607697,-9.46553,0.656113
03-Mar-2023 18:07:15.260,-2.517731,-9.490417,0.601074
03-Mar-2023 18:07:15.357,-2.619659,-9.539703,0.649414
03-Mar-2023 18:07:15.454,-2.574677,-9.466003,0.640793
03-Mar-2023 18:07:15.551,-2.363159,-9.540192,0.544601
03-Mar-2023 18:07:15.648,-2.456467,-9.510513,0.521164
03-Mar-2023 18:07:15.745,-2.485184,-9.526306,0.571884
03-Mar-2023 18:07:15.842,-2.501938,-9.466003,0.621658
03-Mar-2023 18:07:15.939,-2.564148,-9.471756,0.571411
