Acceleration_Timestamp,X,Y,Z
21-Mar-2023 11:42:18.224,0.01915,4.539185,11.621933
21-Mar-2023 11:42:18.243,0.421143,4.189835,11.191238
21-Mar-2023 11:42:18.262,0.674774,3.94577,10.645676
21-Mar-2023 11:42:18.281,1.217941,3.493515,10.82991
21-Mar-2023 11:42:18.300,1.249054,2.864212,11.155334
21-Mar-2023 11:42:18.319,0.92363,2.624924,10.358536
21-Mar-2023 11:42:18.338,0.437881,2.512466,9.107086
21-Mar-2023 11:42:18.357,0.3685,2.445465,8.714661
21-Mar-2023 11:42:18.376,1.00499,2.289932,9.102295
21-Mar-2023 11:42:18.395,1.12941,1.998001,8.482559
21-Mar-2023 11:42:18.414,0.775269,1.947754,7.312469
21-Mar-2023 11:42:18.433,0.646057,2.055435,6.264404
21-Mar-2023 11:42:18.452,0.296707,2.371292,5.962921
21-Mar-2023 11:42:18.471,-0.009567,2.749359,6.936798
21-Mar-2023 11:42:18.490,-0.279953,2.933594,8.626129
21-Mar-2023 11:42:18.509,-0.035889,2.782852,9.923035
21-Mar-2023 11:42:18.528,0.174683,2.593826,9.798615
21-Mar-2023 11:42:18.547,0.299103,2.811569,8.989838
21-Mar-2023 11:42:18.566,0.591034,3.440872,8.891724
21-Mar-2023 11:42:18.585,0.823135,4.206589,9.169296
21-Mar-2023 11:42:18.604,0.734604,4.453049,9.164505
21-Mar-2023 11:42:18.623,0.186646,4.548752,9.851257
21-Mar-2023 11:42:18.642,-0.193817,4.27597,10.612167
21-Mar-2023 11:42:18.661,-0.459427,4.139587,10.80838
21-Mar-2023 11:42:18.680,-0.351746,4.074982,11.533401
21-Mar-2023 11:42:18.699,-0.241669,3.90509,12.708282
21-Mar-2023 11:42:18.718,-0.67717,3.711273,13.198807
21-Mar-2023 11:42:18.737,-1.567307,3.574875,12.284744
21-Mar-2023 11:42:18.756,-1.866409,3.330811,11.07637
21-Mar-2023 11:42:18.775,-0.933197,2.773285,10.947159
21-Mar-2023 11:42:18.794,-0.20578,1.715652,10.935196
21-Mar-2023 11:42:18.813,-0.095718,0.818344,11.75354
21-Mar-2023 11:42:18.832,-0.234497,0.480957,11.822937
21-Mar-2023 11:42:18.851,-0.363708,0.378067,10.248459
21-Mar-2023 11:42:18.870,-0.5336,0.78006,7.468002
21-Mar-2023 11:42:18.889,-0.681961,1.208374,4.926819
21-Mar-2023 11:42:18.908,-0.708282,1.33519,3.940979
21-Mar-2023 11:42:18.927,-1.093521,1.517044,4.498505
21-Mar-2023 11:42:18.946,-1.028915,1.804184,5.766708
21-Mar-2023 11:42:18.965,-0.373276,1.557724,5.903091
21-Mar-2023 11:42:18.984,0.318253,1.801788,5.883957
21-Mar-2023 11:42:19.003,0.75853,2.466995,6.537186
21-Mar-2023 11:42:19.022,0.851852,3.022141,7.14975
21-Mar-2023 11:42:19.041,0.495316,3.41217,7.838882
21-Mar-2023 11:42:19.060,0.174683,3.378662,8.73381
21-Mar-2023 11:42:19.079,0.421143,2.560318,10.882553
21-Mar-2023 11:42:19.098,0.550354,2.230118,12.30629
21-Mar-2023 11:42:19.117,0.76091,2.187042,11.724838
21-Mar-2023 11:42:19.136,0.65564,2.545959,10.43988
21-Mar-2023 11:42:19.155,1.706085,2.758926,9.477966
21-Mar-2023 11:42:19.174,1.895111,3.038879,9.67897
21-Mar-2023 11:42:19.193,0.86142,2.522034,12.485748
21-Mar-2023 11:42:19.212,0.564713,2.100891,16.527222
21-Mar-2023 11:42:19.231,1.117447,2.419144,18.070602
21-Mar-2023 11:42:19.250,2.268402,2.861816,17.0345
21-Mar-2023 11:42:19.269,3.706482,3.041275,15.266205
21-Mar-2023 11:42:19.288,2.940781,3.196808,15.663422
21-Mar-2023 11:42:19.307,2.175079,1.27298,16.981857
21-Mar-2023 11:42:19.326,1.172485,0.591034,15.39064
21-Mar-2023 11:42:19.345,0.696304,1.531403,11.267807
21-Mar-2023 11:42:19.364,1.426117,2.148758,6.994217
21-Mar-2023 11:42:19.383,1.854431,2.036285,4.62294
21-Mar-2023 11:42:19.402,1.141373,1.627121,4.701904
21-Mar-2023 11:42:19.421,0.236893,0.940384,5.915054
21-Mar-2023 11:42:19.440,0.3685,0.880554,7.278961
21-Mar-2023 11:42:19.459,1.146164,1.351944,8.382065
21-Mar-2023 11:42:19.478,1.160522,1.610367,8.245667
21-Mar-2023 11:42:19.497,1.31366,2.304291,8.080566
21-Mar-2023 11:42:19.516,1.639084,3.263809,8.874985
21-Mar-2023 11:42:19.535,0.997803,3.632309,8.001602
21-Mar-2023 11:42:19.554,0.047852,3.644272,7.874786
21-Mar-2023 11:42:19.573,0.222534,3.603592,10.286743
21-Mar-2023 11:42:19.592,0.540771,4.323837,12.885345
21-Mar-2023 11:42:19.611,0.428314,4.48175,14.134399
21-Mar-2023 11:42:19.630,-0.067001,4.47937,13.153351
21-Mar-2023 11:42:19.649,0.050247,4.955536,10.358536
21-Mar-2023 11:42:19.668,2.208572,4.15155,10.169495
21-Mar-2023 11:42:19.685,3.206375,2.543564,11.784653
21-Mar-2023 11:42:19.704,1.897507,1.572083,12.416351
21-Mar-2023 11:42:19.723,0.114853,0.849457,10.810776
21-Mar-2023 11:42:19.742,-0.949951,0.619736,7.838882
21-Mar-2023 11:42:19.761,-1.019348,0.435501,5.809769
21-Mar-2023 11:42:19.780,-0.354141,0.14357,4.991425
21-Mar-2023 11:42:19.799,0.212967,-0.08136,4.297516
21-Mar-2023 11:42:19.818,0.782455,-0.416351,3.409775
21-Mar-2023 11:42:19.837,1.576874,-0.236893,3.266205
21-Mar-2023 11:42:19.856,2.146362,-0.279953,6.008377
21-Mar-2023 11:42:19.875,3.409775,-0.634094,10.004395
21-Mar-2023 11:42:19.894,5.642273,-0.978668,13.083954
21-Mar-2023 11:42:19.913,6.608978,-0.406784,15.479172
21-Mar-2023 11:42:19.932,5.788239,0.911667,15.072388
21-Mar-2023 11:42:19.951,4.381256,3.158524,12.315857
21-Mar-2023 11:42:19.970,3.806976,4.204193,13.421341
21-Mar-2023 11:42:19.989,2.452637,1.739578,18.384064
21-Mar-2023 11:42:20.008,0.119644,0.418747,19.439301
21-Mar-2023 11:42:20.027,-0.662811,0.86142,15.012573
21-Mar-2023 11:42:20.046,0.016754,1.361511,7.980057
21-Mar-2023 11:42:20.065,1.41655,1.895111,2.787643
21-Mar-2023 11:42:20.084,2.11525,2.553146,1.244263
21-Mar-2023 11:42:20.103,2.440674,2.091324,3.730408
21-Mar-2023 11:42:20.122,0.921234,1.708481,7.451248
21-Mar-2023 11:42:20.141,-0.873383,1.892715,10.715057
21-Mar-2023 11:42:20.160,-1.837692,2.455032,10.219742
21-Mar-2023 11:42:20.179,-3.675369,3.507874,7.056427
21-Mar-2023 11:42:20.198,-4.64447,4.244873,6.379272
21-Mar-2023 11:42:20.217,-4.185043,4.082153,8.023132
21-Mar-2023 11:42:20.236,-2.486145,4.022339,10.58107
21-Mar-2023 11:42:20.255,-2.005188,4.979462,14.045868
21-Mar-2023 11:42:20.274,-2.644073,5.024933,15.940979
21-Mar-2023 11:42:20.293,-1.928619,3.732803,16.414764
21-Mar-2023 11:42:20.312,0.768097,4.098907,16.546371
21-Mar-2023 11:42:20.331,4.737793,3.000595,16.21376
21-Mar-2023 11:42:20.350,6.417557,2.108078,14.907288
21-Mar-2023 11:42:20.369,5.15654,1.555328,11.576477
21-Mar-2023 11:42:20.388,3.536591,1.115051,7.757538
21-Mar-2023 11:42:20.407,1.962112,0.63649,4.594223
21-Mar-2023 11:42:20.426,1.119843,-0.540771,2.991028
21-Mar-2023 11:42:20.445,1.466797,-1.713257,3.517456
21-Mar-2023 11:42:20.464,1.677368,-2.199005,4.615753
21-Mar-2023 11:42:20.482,1.873581,-2.220535,4.426727
21-Mar-2023 11:42:20.502,2.938385,-1.928619,4.027115
21-Mar-2023 11:42:20.521,5.15892,-2.139191,5.175674
21-Mar-2023 11:42:20.540,7.233505,-2.000397,6.996613
21-Mar-2023 11:42:20.559,7.295715,-1.203583,10.509277
21-Mar-2023 11:42:20.578,4.630112,-0.291931,15.256638
21-Mar-2023 11:42:20.597,2.938385,0.531204,17.510681
21-Mar-2023 11:42:20.616,3.196808,3.768692,14.904892
21-Mar-2023 11:42:20.635,3.467194,7.171295,13.186844
21-Mar-2023 11:42:20.654,4.328613,5.737991,12.892532
21-Mar-2023 11:42:20.673,2.404785,4.515259,9.997208
21-Mar-2023 11:42:20.692,1.493118,3.572479,7.606781
21-Mar-2023 11:42:20.711,0.34935,2.01236,7.001404
21-Mar-2023 11:42:20.730,-0.117249,1.033707,6.458221
21-Mar-2023 11:42:20.749,2.167892,1.339981,5.180466
21-Mar-2023 11:42:20.768,3.780655,2.340179,6.1017
21-Mar-2023 11:42:20.787,2.297104,1.718048,8.863022
21-Mar-2023 11:42:20.806,-0.5336,1.31366,9.731613
21-Mar-2023 11:42:20.825,-1.97168,2.476578,8.221741
21-Mar-2023 11:42:20.844,-2.416748,4.091721,7.305283
21-Mar-2023 11:42:20.863,-3.053238,5.379059,9.231506
21-Mar-2023 11:42:20.882,-3.194412,5.036896,12.744171
21-Mar-2023 11:42:20.901,-1.112656,3.651443,16.292725
21-Mar-2023 11:42:20.920,1.49791,3.357132,18.084961
21-Mar-2023 11:42:20.939,2.261215,2.605789,15.531815
21-Mar-2023 11:42:20.958,3.182449,3.275772,13.229919
21-Mar-2023 11:42:20.977,5.204391,1.919037,15.47438
