Compressive displacement,Primary force measurement,Time measurement
(mm),(kN),(s)
"1.59010","28.37868","31.84000"
"1.59148","28.38689","31.86000"
"1.59275","28.40143","31.88000"
"1.59357","28.41531","31.90000"
"1.59438","28.42143","31.92000"
"1.59539","28.42399","31.94000"
"1.59641","28.42893","31.96000"
"1.59746","28.43614","31.98000"
"1.59828","28.44365","32.00000"
"1.59903","28.44768","32.02000"
"1.60006","28.44964","32.04000"
"1.60139","28.45555","32.06000"
"1.60274","28.46852","32.08000"
"1.60365","28.48294","32.10000"
"1.60440","28.49035","32.12000"
"1.60536","28.49272","32.14000"
"1.60638","28.49624","32.16000"
"1.60737","28.50172","32.18000"
"1.60820","28.50706","32.20000"
"1.60898","28.51004","32.22000"
"1.60999","28.51221","32.24000"
"1.61132","28.51793","32.26000"
"1.61272","28.53023","32.28000"
"1.61368","28.54517","32.30000"
"1.61441","28.55319","32.32000"
"1.61535","28.55494","32.34000"
"1.61642","28.55795","32.36000"
"1.61744","28.56407","32.38000"
"1.61830","28.57041","32.40000"
"1.61907","28.57372","32.42000"
"1.62004","28.57526","32.44000"
"1.62132","28.57948","32.46000"
"1.62269","28.59015","32.48000"
"1.62367","28.60373","32.50000"
"1.62436","28.61107","32.52000"
"1.62525","28.61157","32.54000"
"1.62634","28.61281","32.56000"
"1.62742","28.61834","32.58000"
"1.62835","28.62557","32.60000"
"1.62913","28.63009","32.62000"
"1.63001","28.63146","32.64000"
"1.63118","28.63400","32.66000"
"1.63257","28.64223","32.68000"
"1.63372","28.65528","32.70000"
"1.63447","28.66475","32.72000"
"1.63533","28.66687","32.74000"
"1.63640","28.66798","32.76000"
"1.63748","28.67263","32.78000"
"1.63844","28.67911","32.80000"
"1.63918","28.68368","32.82000"
"1.64001","28.68421","32.84000"
"1.64115","28.68492","32.86000"
"1.64254","28.69166","32.88000"
"1.64376","28.70407","32.90000"
"1.64450","28.71417","32.92000"
"1.64529","28.71605","32.94000"
"1.64633","28.71547","32.96000"
"1.64742","28.71875","32.98000"
"1.64839","28.72481","33.00000"
"1.64918","28.72914","33.02000"
"1.64999","28.72974","33.04000"
"1.65109","28.72998","33.06000"
"1.65247","28.73544","33.08000"
"1.65379","28.74726","33.10000"
"1.65462","28.75841","33.12000"
"1.65538","28.76180","33.14000"
"1.65638","28.76101","33.16000"
"1.65743","28.76250","33.18000"
"1.65842","28.76648","33.20000"
"1.65923","28.77044","33.22000"
"1.66000","28.77082","33.24000"
"1.66103","28.76991","33.26000"
"1.66239","28.77367","33.28000"
"1.66374","28.78445","33.30000"
"1.66463","28.79590","33.32000"
"1.66535","28.79945","33.34000"
"1.66630","28.79770","33.36000"
"1.66735","28.79791","33.38000"
"1.66841","28.80166","33.40000"
"1.66934","28.80677","33.42000"
"1.67010","28.80907","33.44000"
"1.67106","28.80813","33.46000"
"1.67233","28.80970","33.48000"
"1.67372","28.81781","33.50000"
"1.67471","28.82936","33.52000"
"1.67544","28.83469","33.54000"
"1.67634","28.83327","33.56000"
"1.67736","28.83225","33.58000"
"1.67838","28.83402","33.60000"
"1.67928","28.83707","33.62000"
"1.68005","28.83804","33.64000"
"1.68097","28.83652","33.66000"
"1.68224","28.83751","33.68000"
"1.68366","28.84497","33.70000"
"1.68472","28.85639","33.72000"
"1.68541","28.86214","33.74000"
"1.68625","28.86019","33.76000"
"1.68732","28.85810","33.78000"
"1.68841","28.86002","33.80000"
"1.68944","28.86450","33.82000"
"1.69019","28.86716","33.84000"
"1.69101","28.86559","33.86000"
"1.69217","28.86391","33.88000"
"1.69355","28.86814","33.90000"
"1.69472","28.87780","33.92000"
"1.69546","28.88478","33.94000"
"1.69625","28.88381","33.96000"
"1.69731","28.88064","33.98000"
"1.69841","28.88147","34.00000"
"1.69945","28.88531","34.02000"
"1.70024","28.88800","34.04000"
"1.70103","28.88630","34.06000"
"1.70211","28.88343","34.08000"
"1.70346","28.88560","34.10000"
"1.70472","28.89364","34.12000"
"1.70555","28.90156","34.14000"
"1.70633","28.90209","34.16000"
"1.70735","28.89937","34.18000"
"1.70843","28.89912","34.20000"
"1.70946","28.90160","34.22000"
"1.71027","28.90343","34.24000"
"1.71102","28.90132","34.26000"
"1.71203","28.89751","34.28000"
"1.71335","28.89820","34.30000"
"1.71473","28.90559","34.32000"
"1.71565","28.91443","34.34000"
"1.71639","28.91613","34.36000"
"1.71735","28.91260","34.38000"
"1.71841","28.91094","34.40000"
"1.71941","28.91252","34.42000"
"1.72024","28.91354","34.44000"
"1.72099","28.91136","34.46000"
"1.72196","28.90735","34.48000"
"1.72326","28.90671","34.50000"
"1.72470","28.91288","34.52000"
"1.72572","28.92265","34.54000"
"1.72644","28.92633","34.56000"
"1.72735","28.92266","34.58000"
"1.72841","28.91940","34.60000"
"1.72941","28.91931","34.62000"
"1.73028","28.91982","34.64000"
"1.73104","28.91794","34.66000"
"1.73193","28.91376","34.68000"
"1.73315","28.91168","34.70000"
"1.73460","28.91586","34.72000"
"1.73577","28.92499","34.74000"
"1.73653","28.93034","34.76000"
"1.73738","28.92801","34.78000"
"1.73841","28.92372","34.80000"
"1.73945","28.92257","34.82000"
"1.74039","28.92309","34.84000"
"1.74114","28.92178","34.86000"
"1.74199","28.91717","34.88000"
"1.74317","28.91347","34.90000"
"1.74457","28.91556","34.92000"
"1.74580","28.92338","34.94000"
"1.74655","28.92895","34.96000"
"1.74732","28.92600","34.98000"
"1.74834","28.92046","35.00000"
"1.74941","28.91849","35.02000"
"1.75041","28.91898","35.04000"
"1.75121","28.91865","35.06000"
"1.75202","28.91476","35.08000"
"1.75311","28.91019","35.10000"
"1.75449","28.91062","35.12000"
"1.75578","28.91704","35.14000"
"1.75656","28.92291","35.16000"
"1.75728","28.92053","35.18000"
"1.75827","28.91413","35.20000"
"1.75938","28.91055","35.22000"
"1.76047","28.91092","35.24000"
"1.76133","28.91224","35.26000"
"1.76209","28.90964","35.28000"
"1.76309","28.90401","35.30000"
"1.76440","28.90207","35.32000"
"1.76573","28.90673","35.34000"
"1.76662","28.91271","35.36000"
"1.76729","28.91170","35.38000"
"1.76823","28.90483","35.40000"
"1.76934","28.90000","35.42000"
"1.77044","28.89958","35.44000"
"1.77137","28.90041","35.46000"
"1.77212","28.89850","35.48000"
"1.77304","28.89297","35.50000"
"1.77427","28.88885","35.52000"
"1.77564","28.89112","35.54000"
"1.77672","28.89737","35.56000"
"1.77747","28.89948","35.58000"
"1.77834","28.89448","35.60000"
"1.77939","28.88890","35.62000"
"1.78043","28.88651","35.64000"
"1.78138","28.88539","35.66000"
"1.78212","28.88232","35.68000"
"1.78294","28.87571","35.70000"
"1.78407","28.86978","35.72000"
"1.78543","28.86966","35.74000"
"1.78669","28.87497","35.76000"
"1.78753","28.87932","35.78000"
"1.78837","28.87659","35.80000"
"1.78938","28.87113","35.82000"
"1.79043","28.86758","35.84000"
"1.79144","28.86594","35.86000"
"1.79222","28.86385","35.88000"
"1.79302","28.85826","35.90000"
"1.79410","28.85193","35.92000"
"1.79547","28.85075","35.94000"
"1.79678","28.85559","35.96000"
"1.79761","28.86018","35.98000"
"1.79837","28.85691","36.00000"
"1.79937","28.84982","36.02000"
"1.80042","28.84518","36.04000"
"1.80147","28.84331","36.06000"
"1.80230","28.84185","36.08000"
"1.80304","28.83640","36.10000"
"1.80403","28.82906","36.12000"
"1.80536","28.82556","36.14000"
"1.80672","28.82920","36.16000"
"1.80765","28.83450","36.18000"
"1.80839","28.83312","36.20000"
"1.80935","28.82599","36.22000"
"1.81037","28.82023","36.24000"
"1.81142","28.81718","36.26000"
"1.81233","28.81551","36.28000"
"1.81308","28.81124","36.30000"
"1.81402","28.80410","36.32000"
"1.81530","28.79936","36.34000"
"1.81672","28.80145","36.36000"
"1.81774","28.80701","36.38000"
"1.81846","28.80683","36.40000"
"1.81936","28.79983","36.42000"
"1.82039","28.79319","36.44000"
"1.82141","28.78982","36.46000"
"1.82229","28.78727","36.48000"
"1.82304","28.78218","36.50000"
"1.82395","28.77406","36.52000"
"1.82519","28.76804","36.54000"
"1.82661","28.76921","36.56000"
"1.82771","28.77499","36.58000"
"1.82844","28.77579","36.60000"
"1.82932","28.76893","36.62000"
"1.83039","28.76157","36.64000"
"1.83147","28.75784","36.66000"
"1.83239","28.75570","36.68000"
"1.83314","28.75107","36.70000"
"1.83402","28.74329","36.72000"
"1.83523","28.73671","36.74000"
"1.83664","28.73655","36.76000"
"1.83776","28.74166","36.78000"
"1.83846","28.74241","36.80000"
"1.83927","28.73498","36.82000"
"1.84036","28.72652","36.84000"
"1.84147","28.72257","36.86000"
"1.84242","28.72115","36.88000"
"1.84318","28.71716","36.90000"
"1.84400","28.70950","36.92000"
"1.84512","28.70200","36.94000"
"1.84651","28.70000","36.96000"
"1.84779","28.70412","36.98000"
"1.84858","28.70721","37.00000"
"1.84936","28.70209","37.02000"
"1.85038","28.69356","37.04000"
"1.85146","28.68825","37.06000"
"1.85246","28.68555","37.08000"
"1.85326","28.68184","37.10000"
"1.85404","28.67466","37.12000"
"1.85510","28.66648","37.14000"
"1.85644","28.66284","37.16000"
"1.85775","28.66561","37.18000"
"1.85856","28.66857","37.20000"
"1.85929","28.66372","37.22000"
"1.86030","28.65464","37.24000"
"1.86142","28.64885","37.26000"
"1.86245","28.64618","37.28000"
"1.86328","28.64287","37.30000"
"1.86406","28.63595","37.32000"
"1.86508","28.62784","37.34000"
"1.86641","28.62354","37.36000"
"1.86777","28.62569","37.38000"
"1.86868","28.62937","37.40000"
"1.86938","28.62597","37.42000"
"1.87032","28.61674","37.44000"
"1.87139","28.60924","37.46000"
"1.87243","28.60533","37.48000"
"1.87331","28.60251","37.50000"
"1.87407","28.59646","37.52000"
"1.87503","28.58785","37.54000"
"1.87631","28.58196","37.56000"
"1.87769","28.58275","37.58000"
"1.87869","28.58669","37.60000"
"1.87940","28.58467","37.62000"
"1.88031","28.57569","37.64000"
"1.88137","28.56758","37.66000"
"1.88241","28.56308","37.68000"
"1.88337","28.55988","37.70000"
"1.88415","28.55471","37.72000"
"1.88502","28.54648","37.74000"
"1.88622","28.53902","37.76000"
"1.88762","28.53776","37.78000"
"1.88879","28.54183","37.80000"
"1.88954","28.54247","37.82000"
"1.89040","28.53572","37.84000"
"1.89140","28.52682","37.86000"
"1.89239","28.52021","37.88000"
"1.89334","28.51528","37.90000"
"1.89412","28.50946","37.92000"
"1.89498","28.50134","37.94000"
"1.89614","28.49402","37.96000"
"1.89754","28.49217","37.98000"
"1.89875","28.49584","38.00000"
"1.89950","28.49690","38.02000"
"1.90028","28.49004","38.04000"
"1.90132","28.48027","38.06000"
"1.90239","28.47445","38.08000"
"1.90345","28.47136","38.10000"
"1.90428","28.46771","38.12000"
"1.90507","28.46052","38.14000"
"1.90613","28.45182","38.16000"
"1.90749","28.44795","38.18000"
"1.90877","28.45014","38.20000"
"1.90959","28.45207","38.22000"
"1.91032","28.44644","38.24000"
"1.91132","28.43666","38.26000"
"1.91239","28.42974","38.28000"
"1.91347","28.42590","38.30000"
"1.91433","28.42262","38.32000"
"1.91508","28.41587","38.34000"
"1.91606","28.40639","38.36000"
"1.91734","28.40068","38.38000"
"1.91867","28.40101","38.40000"
"1.91966","28.40358","38.42000"
"1.92041","28.40043","38.44000"
"1.92136","28.39175","38.46000"
"1.92239","28.38388","38.48000"
"1.92342","28.37904","38.50000"
"1.92434","28.37508","38.52000"
"1.92509","28.36873","38.54000"
"1.92601","28.35942","38.56000"
"1.92725","28.35226","38.58000"
"1.92865","28.35174","38.60000"
"1.92971","28.35523","38.62000"
"1.93044","28.35372","38.64000"
"1.93133","28.34547","38.66000"
"1.93239","28.33709","38.68000"
"1.93343","28.33186","38.70000"
"1.93433","28.32794","38.72000"
"1.93508","28.32164","38.74000"
"1.93596","28.31207","38.76000"
"1.93715","28.30397","38.78000"
"1.93858","28.30252","38.80000"
"1.93977","28.30656","38.82000"
"1.94052","28.30760","38.84000"
"1.94135","28.30042","38.86000"
"1.94238","28.29113","38.88000"
"1.94341","28.28507","38.90000"
"1.94434","28.28096","38.92000"
"1.94511","28.27540","38.94000"
"1.94593","28.26646","38.96000"
"1.94705","28.25755","38.98000"
"1.94846","28.25425","39.00000"
"1.94980","28.25761","39.02000"
"1.95063","28.26049","39.04000"
"1.95142","28.25537","39.06000"
"1.95241","28.24637","39.08000"
"1.95345","28.23948","39.10000"
"1.95446","28.23511","39.12000"
"1.95523","28.23043","39.14000"
"1.95599","28.22159","39.16000"
"1.95702","28.21158","39.18000"
"1.95839","28.20658","39.20000"
"1.95979","28.20934","39.22000"
"1.96067","28.21347","39.24000"
"1.96139","28.20961","39.26000"
"1.96232","28.19989","39.28000"
"1.96338","28.19163","39.30000"
"1.96442","28.18679","39.32000"
"1.96528","28.18285","39.34000"
"1.96604","28.17553","39.36000"
"1.96703","28.16612","39.38000"
"1.96835","28.16073","39.40000"
"1.96975","28.16215","39.42000"
"1.97067","28.16554","39.44000"
"1.97135","28.16150","39.46000"
"1.97225","28.15135","39.48000"
"1.97335","28.14256","39.50000"
"1.97446","28.13837","39.52000"
"1.97540","28.13582","39.54000"
"1.97613","28.13020","39.56000"
"1.97703","28.12113","39.58000"
"1.97827","28.11385","39.60000"
"1.97969","28.11317","39.62000"
"1.98075","28.11699","39.64000"
"1.98144","28.11565","39.66000"
"1.98228","28.10634","39.68000"
"1.98334","28.09677","39.70000"
"1.98444","28.09139","39.72000"
"1.98542","28.08868","39.74000"
"1.98617","28.08430","39.76000"
"1.98699","28.07563","39.78000"
"1.98814","28.06703","39.80000"
"1.98952","28.06407","39.82000"
"1.99075","28.06748","39.84000"
"1.99155","28.06908","39.86000"
"1.99235","28.06280","39.88000"
"1.99338","28.05345","39.90000"
"1.99444","28.04705","39.92000"
"1.99544","28.04341","39.94000"
"1.99620","28.03873","39.96000"
"1.99697","28.03018","39.98000"
"1.99804","28.02070","40.00000"
"1.99939","28.01643","40.02000"
"2.00071","28.01880","40.04000"
"2.00159","28.02169","40.06000"
"2.00235","28.01724","40.08000"
"2.00333","28.00819","40.10000"
"2.00438","28.00077","40.12000"
"2.00544","27.99669","40.14000"
"2.00630","27.99335","40.16000"
"2.00705","27.98679","40.18000"
"2.00804","27.97775","40.20000"
"2.00934","27.97236","40.22000"
"2.01070","27.97335","40.24000"
"2.01166","27.97651","40.26000"
"2.01238","27.97375","40.28000"
"2.01333","27.96465","40.30000"
"2.01439","27.95724","40.32000"
"2.01547","27.95300","40.34000"
"2.01637","27.94989","40.36000"
"2.01709","27.94380","40.38000"
"2.01798","27.93410","40.40000"
"2.01925","27.92678","40.42000"
"2.02066","27.92699","40.44000"
"2.02172","27.93140","40.46000"
"2.02244","27.93049","40.48000"
"2.02334","27.92198","40.50000"
"2.02439","27.91363","40.52000"
"2.02544","27.90838","40.54000"
"2.02642","27.90497","40.56000"
"2.02715","27.89967","40.58000"
"2.02800","27.89111","40.60000"
"2.02919","27.88311","40.62000"
"2.03059","27.88176","40.64000"
"2.03176","27.88568","40.66000"
"2.03251","27.88633","40.68000"
"2.03337","27.87959","40.70000"
"2.03440","27.87112","40.72000"
"2.03542","27.86547","40.74000"
"2.03634","27.86132","40.76000"
"2.03709","27.85563","40.78000"
"2.03793","27.84672","40.80000"
"2.03908","27.83864","40.82000"
"2.04051","27.83683","40.84000"
"2.04177","27.84142","40.86000"
"2.04257","27.84391","40.88000"
"2.04340","27.83807","40.90000"
"2.04443","27.82953","40.92000"
"2.04549","27.82384","40.94000"
"2.04645","27.82079","40.96000"
"2.04722","27.81582","40.98000"
"2.04804","27.80753","41.00000"
"2.04915","27.79927","41.02000"
"2.05054","27.79671","41.04000"
"2.05181","27.80051","41.06000"
"2.05257","27.80266","41.08000"
"2.05331","27.79638","41.10000"
"2.05434","27.78644","41.12000"
"2.05543","27.78011","41.14000"
"2.05643","27.77736","41.16000"
"2.05724","27.77349","41.18000"
"2.05802","27.76578","41.20000"
"2.05905","27.75703","41.22000"
"2.06037","27.75283","41.24000"
"2.06173","27.75513","41.26000"
"2.06264","27.75886","41.28000"
"2.06339","27.75572","41.30000"
"2.06435","27.74725","41.32000"
"2.06543","27.74029","41.34000"
"2.06646","27.73635","41.36000"
"2.06732","27.73307","41.38000"
"2.06809","27.72677","41.40000"
"2.06907","27.71825","41.42000"
"2.07034","27.71288","41.44000"
"2.07171","27.71390","41.46000"
"2.07267","27.71758","41.48000"
"2.07338","27.71483","41.50000"
"2.07430","27.70596","41.52000"
"2.07538","27.69828","41.54000"
"2.07643","27.69475","41.56000"
"2.07732","27.69200","41.58000"
"2.07809","27.68637","41.60000"
"2.07901","27.67824","41.62000"
"2.08026","27.67232","41.64000"
"2.08167","27.67248","41.66000"
"2.08276","27.67668","41.68000"
"2.08350","27.67647","41.70000"
"2.08438","27.66885","41.72000"
"2.08542","27.66106","41.74000"
"2.08647","27.65639","41.76000"
"2.08738","27.65309","41.78000"
"2.08814","27.64768","41.80000"
"2.08902","27.63930","41.82000"
"2.09020","27.63236","41.84000"
"2.09158","27.63144","41.86000"
"2.09272","27.63535","41.88000"
"2.09346","27.63568","41.90000"
"2.09428","27.62864","41.92000"
"2.09532","27.62032","41.94000"
"2.09638","27.61536","41.96000"
"2.09742","27.61273","41.98000"
"2.09824","27.60975","42.00000"
"2.09904","27.60238","42.02000"
"2.10013","27.59421","42.04000"
"2.10148","27.59104","42.06000"
"2.10275","27.59393","42.08000"
"2.10360","27.59659","42.10000"
"2.10440","27.59209","42.12000"
"2.10538","27.58393","42.14000"
"2.10637","27.57759","42.16000"
"2.10737","27.57329","42.18000"
"2.10820","27.56899","42.20000"
"2.10902","27.56220","42.22000"
"2.11008","27.55466","42.24000"
"2.11143","27.55126","42.26000"
"2.11275","27.55432","42.28000"
"2.11362","27.55785","42.30000"
"2.11434","27.55390","42.32000"
"2.11531","27.54465","42.34000"
"2.11637","27.53808","42.36000"
"2.11746","27.53449","42.38000"
"2.11837","27.53226","42.40000"
"2.11912","27.52724","42.42000"
"2.12007","27.51901","42.44000"
"2.12134","27.51344","42.46000"
"2.12269","27.51456","42.48000"
"2.12365","27.51842","42.50000"
"2.12436","27.51603","42.52000"
"2.12529","27.50744","42.54000"
"2.12636","27.50020","42.56000"
"2.12744","27.49701","42.58000"
"2.12839","27.49519","42.60000"
"2.12915","27.49052","42.62000"
"2.13005","27.48233","42.64000"
"2.13127","27.47604","42.66000"
"2.13261","27.47579","42.68000"
"2.13371","27.47938","42.70000"
"2.13445","27.47918","42.72000"
"2.13532","27.47217","42.74000"
"2.13637","27.46474","42.76000"
"2.13744","27.46065","42.78000"
"2.13841","27.45817","42.80000"
"2.13917","27.45436","42.82000"
"2.14000","27.44617","42.84000"
"2.14114","27.43805","42.86000"
"2.14251","27.43608","42.88000"
"2.14374","27.44023","42.90000"
"2.14452","27.44240","42.92000"
"2.14532","27.43632","42.94000"
"2.14634","27.42821","42.96000"
"2.14741","27.42321","42.98000"
"2.14838","27.42039","43.00000"
"2.14917","27.41665","43.02000"
"2.14997","27.40915","43.04000"
"2.15107","27.40093","43.06000"
"2.15246","27.39831","43.08000"
"2.15379","27.40280","43.10000"
"2.15461","27.40689","43.12000"
"2.15537","27.40276","43.14000"
"2.15636","27.39404","43.16000"
"2.15742","27.38793","43.18000"
"2.15840","27.38475","43.20000"
"2.15922","27.38086","43.22000"
"2.16001","27.37426","43.24000"
"2.16102","27.36645","43.26000"
"2.16236","27.36273","43.28000"
"2.16376","27.36577","43.30000"
"2.16470","27.37079","43.32000"
"2.16544","27.36897","43.34000"
"2.16639","27.36111","43.36000"
"2.16744","27.35449","43.38000"
"2.16846","27.35103","43.40000"
"2.16930","27.34789","43.42000"
"2.17003","27.34133","43.44000"
"2.17097","27.33240","43.46000"
"2.17226","27.32689","43.48000"
"2.17370","27.32890","43.50000"
"2.17474","27.33476","43.52000"
"2.17545","27.33466","43.54000"
"2.17633","27.32719","43.56000"
"2.17740","27.31945","43.58000"
"2.17846","27.31542","43.60000"
"2.17935","27.31292","43.62000"
"2.18009","27.30779","43.64000"
"2.18098","27.29949","43.66000"
"2.18223","27.29323","43.68000"
"2.18365","27.29435","43.70000"
"2.18474","27.29981","43.72000"
"2.18542","27.30038","43.74000"
"2.18625","27.29246","43.76000"
"2.18733","27.28412","43.78000"
"2.18845","27.28028","43.80000"
"2.18946","27.27930","43.82000"
"2.19023","27.27651","43.84000"
"2.19106","27.26969","43.86000"
"2.19221","27.26281","43.88000"
"2.19358","27.26151","43.90000"
"2.19475","27.26557","43.92000"
"2.19546","27.26692","43.94000"
"2.19621","27.26000","43.96000"
"2.19727","27.25078","43.98000"
"2.19840","27.24623","44.00000"
"2.19945","27.24541","44.02000"
"2.20025","27.24377","44.04000"
"2.20102","27.23753","44.06000"
"2.20207","27.22946","44.08000"
"2.20340","27.22618","44.10000"
"2.20472","27.22963","44.12000"
"2.20564","27.23384","44.14000"
"2.20641","27.23143","44.16000"
"2.20739","27.22421","44.18000"
"2.20845","27.21866","44.20000"
"2.20947","27.21555","44.22000"
"2.21029","27.21291","44.24000"
"2.21103","27.20652","44.26000"
"2.21199","27.19817","44.28000"
"2.21327","27.19347","44.30000"
"2.21462","27.19533","44.32000"
"2.21567","27.20013","44.34000"
"2.21645","27.19978","44.36000"
"2.21741","27.19372","44.38000"
"2.21847","27.18804","44.40000"
"2.21951","27.18492","44.42000"
"2.22039","27.18248","44.44000"
"2.22111","27.17711","44.46000"
"2.22201","27.16870","44.48000"
"2.22324","27.16290","44.50000"
"2.22462","27.16374","44.52000"
"2.22572","27.16871","44.54000"
"2.22645","27.16918","44.56000"
"2.22733","27.16287","44.58000"
"2.22837","27.15606","44.60000"
"2.22939","27.15192","44.62000"
"2.23038","27.14957","44.64000"
"2.23114","27.14616","44.66000"
"2.23198","27.13944","44.68000"
"2.23313","27.13284","44.70000"
"2.23453","27.13224","44.72000"
"2.23574","27.13729","44.74000"
"2.23653","27.13996","44.76000"
"2.23737","27.13486","44.78000"
"2.23838","27.12767","44.80000"
"2.23938","27.12286","44.82000"
"2.24039","27.12016","44.84000"
"2.24121","27.11730","44.86000"
"2.24202","27.11121","44.88000"
"2.24312","27.10414","44.90000"
"2.24451","27.10257","44.92000"
"2.24580","27.10685","44.94000"
"2.24663","27.11076","44.96000"
"2.24740","27.10726","44.98000"
"2.24839","27.09974","45.00000"
"2.24941","27.09452","45.02000"
"2.25039","27.09137","45.04000"
"2.25120","27.08774","45.06000"
"2.25199","27.08124","45.08000"
"2.25305","27.07359","45.10000"
"2.25440","27.07072","45.12000"
"2.25573","27.07498","45.14000"
"2.25661","27.08004","45.16000"
"2.25735","27.07743","45.18000"
"2.25833","27.06963","45.20000"
"2.25941","27.06441","45.22000"
"2.26044","27.06249","45.24000"
"2.26130","27.06069","45.26000"
"2.26208","27.05558","45.28000"
"2.26309","27.04847","45.30000"
"2.26439","27.04503","45.32000"
"2.26574","27.04820","45.34000"
"2.26664","27.05301","45.36000"
"2.26733","27.05081","45.38000"
"2.26827","27.04256","45.40000"
"2.26938","27.03654","45.42000"
"2.27045","27.03463","45.44000"
"2.27135","27.03351","45.46000"
"2.27212","27.02939","45.48000"
"2.27305","27.02225","45.50000"
"2.27427","27.01716","45.52000"
"2.27565","27.01812","45.54000"
"2.27671","27.02329","45.56000"
"2.27743","27.02380","45.58000"
"2.27832","27.01706","45.60000"
"2.27938","27.01031","45.62000"
"2.28044","27.00695","45.64000"
"2.28137","27.00518","45.66000"
"2.28215","27.00147","45.68000"
"2.28304","26.99455","45.70000"
"2.28422","26.98909","45.72000"
"2.28559","26.98958","45.74000"
"2.28672","26.99516","45.76000"
"2.28743","26.99679","45.78000"
"2.28827","26.99011","45.80000"
"2.28934","26.98248","45.82000"
"2.29044","26.97953","45.84000"
"2.29140","26.97864","45.86000"
"2.29217","26.97603","45.88000"
"2.29301","26.96925","45.90000"
"2.29416","26.96282","45.92000"
"2.29555","26.96235","45.94000"
"2.29679","26.96773","45.96000"
"2.29756","26.97131","45.98000"
"2.29834","26.96677","46.00000"
"2.29937","26.95910","46.02000"
"2.30043","26.95463","46.04000"
"2.30142","26.95332","46.06000"
"2.30221","26.95079","46.08000"
"2.30301","26.94423","46.10000"
"2.30408","26.93693","46.12000"
"2.30544","26.93513","46.14000"
"2.30674","26.93954","46.16000"
"2.30757","26.94388","46.18000"
"2.30833","26.94047","46.20000"
"2.30933","26.93283","46.22000"
"2.31039","26.92816","46.24000"
"2.31146","26.92636","46.26000"
"2.31233","26.92497","46.28000"
"2.31308","26.92018","46.30000"
"2.31407","26.91246","46.32000"
"2.31537","26.90881","46.34000"
"2.31674","26.91185","46.36000"
"2.31768","26.91721","46.38000"
"2.31841","26.91581","46.40000"
"2.31931","26.90848","46.42000"
"2.32031","26.90212","46.44000"
"2.32136","26.89848","46.46000"
"2.32227","26.89661","46.48000"
"2.32306","26.89268","46.50000"
"2.32403","26.88615","46.52000"
"2.32532","26.88235","46.54000"
"2.32669","26.88515","46.56000"
"2.32770","26.89056","46.58000"
"2.32840","26.89036","46.60000"
"2.32930","26.88322","46.62000"
"2.33036","26.87634","46.64000"
"2.33144","26.87308","46.66000"
"2.33242","26.87228","46.68000"
"2.33317","26.86925","46.70000"
"2.33402","26.86239","46.72000"
"2.33521","26.85633","46.74000"
"2.33661","26.85674","46.76000"
"2.33772","26.86241","46.78000"
"2.33844","26.86417","46.80000"
"2.33927","26.85790","46.82000"
"2.34033","26.85064","46.84000"
"2.34142","26.84750","46.86000"
"2.34243","26.84688","46.88000"
"2.34320","26.84499","46.90000"
"2.34402","26.83847","46.92000"
"2.34516","26.83218","46.94000"
"2.34652","26.83161","46.96000"
"2.34773","26.83651","46.98000"
"2.34852","26.83963","47.00000"
"2.34932","26.83525","47.02000"
"2.35035","26.82794","47.04000"
"2.35141","26.82403","47.06000"
"2.35244","26.82304","47.08000"
"2.35325","26.82095","47.10000"
"2.35404","26.81528","47.12000"
"2.35512","26.80833","47.14000"
"2.35647","26.80633","47.16000"
"2.35775","26.81091","47.18000"
"2.35857","26.81519","47.20000"
"2.35930","26.81155","47.22000"
"2.36029","26.80358","47.24000"
"2.36138","26.79852","47.26000"
"2.36242","26.79735","47.28000"
"2.36326","26.79655","47.30000"
"2.36403","26.79155","47.32000"
"2.36503","26.78432","47.34000"
"2.36634","26.78085","47.36000"
"2.36773","26.78424","47.38000"
"2.36867","26.79026","47.40000"
"2.36939","26.78973","47.42000"
"2.37033","26.78239","47.44000"
"2.37140","26.77623","47.46000"
"2.37242","26.77404","47.48000"
"2.37328","26.77224","47.50000"
"2.37402","26.76754","47.52000"
"2.37495","26.75993","47.54000"
"2.37621","26.75527","47.56000"
"2.37764","26.75746","47.58000"
"2.37873","26.76434","47.60000"
"2.37948","26.76623","47.62000"
"2.38036","26.76046","47.64000"
"2.38141","26.75417","47.66000"
"2.38246","26.75128","47.68000"
"2.38337","26.74946","47.70000"
"2.38411","26.74558","47.72000"
"2.38498","26.73854","47.74000"
"2.38619","26.73302","47.76000"
"2.38761","26.73400","47.78000"
"2.38880","26.74073","47.80000"
"2.38954","26.74386","47.82000"
"2.39034","26.73864","47.84000"
"2.39135","26.73159","47.86000"
"2.39241","26.72781","47.88000"
"2.39338","26.72638","47.90000"
"2.39416","26.72328","47.92000"
"2.39501","26.71695","47.94000"
"2.39615","26.71116","47.96000"
"2.39754","26.71110","47.98000"
"2.39876","26.71683","48.00000"
"2.39949","26.72025","48.02000"
"2.40025","26.71491","48.04000"
"2.40127","26.70684","48.06000"
"2.40240","26.70268","48.08000"
"2.40348","26.70251","48.10000"
"2.40429","26.70217","48.12000"
"2.40505","26.69728","48.14000"
"2.40610","26.69019","48.16000"
"2.40745","26.68798","48.18000"
"2.40877","26.69241","48.20000"
"2.40959","26.69748","48.22000"
"2.41028","26.69410","48.24000"
