Time measurement,Displacement,Primary force measurement,Strain 1
(s),(mm),(N),(%)
"0.00000","0.00000","-0.58207","-0.0015"
"0.02000","0.00024","-0.58245","-0.0015"
"0.04000","0.00171","-0.57346","-0.0016"
"0.06000","0.00478","-0.40902","-0.0013"
"0.08000","0.00689","-0.26102","-0.0002"
"0.10000","0.00916","-0.45168","0.0013"
"0.12000","0.01249","-0.46095","0.0030"
"0.14000","0.01654","-0.32132","0.0047"
"0.16000","0.02057","-0.20997","0.0069"
"0.18000","0.02438","0.05657","0.0095"
"0.20000","0.02792","0.13337","0.0124"
"0.22000","0.03127","0.20461","0.0149"
"0.24000","0.03465","0.23654","0.0170"
"0.26000","0.03801","0.52646","0.0189"
"0.28000","0.04135","0.95010","0.0210"
"0.30000","0.04474","1.17916","0.0231"
"0.32000","0.04809","1.18929","0.0250"
"0.34000","0.05140","1.21904","0.0266"
"0.36000","0.05474","1.49744","0.0283"
"0.38000","0.05807","1.73113","0.0302"
"0.40000","0.06138","1.91083","0.0321"
"0.42000","0.06475","1.91682","0.0339"
"0.44000","0.06810","1.88050","0.0357"
"0.46000","0.07142","1.95415","0.0378"
"0.48000","0.07478","2.19000","0.0401"
"0.50000","0.07811","2.37124","0.0424"
"0.52000","0.08144","2.36406","0.0446"
"0.54000","0.08479","2.30409","0.0468"
"0.56000","0.08815","2.73035","0.0493"
"0.58000","0.09148","3.04056","0.0519"
"0.60000","0.09483","3.22296","0.0545"
"0.62000","0.09812","3.15043","0.0568"
"0.64000","0.10140","3.22367","0.0589"
"0.66000","0.10472","3.42403","0.0610"
"0.68000","0.10806","3.53267","0.0632"
"0.70000","0.11142","3.58656","0.0650"
"0.72000","0.11479","3.71403","0.0667"
"0.74000","0.11814","3.65485","0.0685"
"0.76000","0.12148","3.75373","0.0705"
"0.78000","0.12480","4.09065","0.0725"
"0.80000","0.12815","4.48313","0.0744"
"0.82000","0.13148","4.64042","0.0766"
"0.84000","0.13482","4.66733","0.0789"
"0.86000","0.13816","4.70388","0.0813"
"0.88000","0.14149","4.91087","0.0835"
"0.90000","0.14479","5.12946","0.0857"
"0.92000","0.14812","5.20162","0.0879"
"0.94000","0.15143","5.29298","0.0903"
"0.96000","0.15473","5.28686","0.0925"
"0.98000","0.15807","5.28574","0.0946"
"1.00000","0.16142","5.63774","0.0969"
"1.02000","0.16476","6.02094","0.0992"
"1.04000","0.16813","5.90793","0.1016"
"1.06000","0.17145","5.88014","0.1040"
"1.08000","0.17477","6.04533","0.1064"
"1.10000","0.17814","6.21527","0.1088"
"1.12000","0.18146","6.34611","0.1110"
"1.14000","0.18479","6.63735","0.1132"
"1.16000","0.18816","6.92009","0.1152"
"1.18000","0.19146","7.02018","0.1171"
"1.20000","0.19477","7.05266","0.1190"
"1.22000","0.19813","7.07074","0.1209"
"1.24000","0.20144","7.21964","0.1230"
"1.26000","0.20474","7.40484","0.1253"
"1.28000","0.20810","7.69763","0.1275"
"1.30000","0.21142","7.64188","0.1299"
"1.32000","0.21474","7.69146","0.1325"
"1.34000","0.21812","7.71375","0.1353"
"1.36000","0.22146","7.98635","0.1381"
"1.38000","0.22478","8.27101","0.1408"
"1.40000","0.22817","8.47040","0.1434"
"1.42000","0.23149","8.62981","0.1457"
"1.44000","0.23476","8.82585","0.1478"
"1.46000","0.23811","8.92037","0.1497"
"1.48000","0.24146","8.94432","0.1514"
"1.50000","0.24477","8.90726","0.1531"
"1.52000","0.24812","8.94993","0.1550"
"1.54000","0.25147","9.11409","0.1570"
"1.56000","0.25478","9.32083","0.1591"
"1.58000","0.25810","9.44429","0.1613"
"1.60000","0.26145","9.40774","0.1638"
"1.62000","0.26477","9.54216","0.1663"
"1.64000","0.26810","9.93478","0.1688"
"1.66000","0.27145","10.24692","0.1715"
"1.68000","0.27478","10.48444","0.1743"
"1.70000","0.27810","10.49170","0.1769"
"1.72000","0.28143","10.53088","0.1793"
"1.74000","0.28475","10.66530","0.1816"
"1.76000","0.28806","10.85322","0.1838"
"1.78000","0.29142","10.88648","0.1858"
"1.80000","0.29477","10.92374","0.1876"
"1.82000","0.29810","10.91784","0.1899"
"1.84000","0.30148","11.21883","0.1923"
"1.86000","0.30483","11.34131","0.1945"
"1.88000","0.30813","11.38240","0.1965"
"1.90000","0.31147","11.35472","0.1988"
"1.92000","0.31479","11.68833","0.2012"
"1.94000","0.31809","11.99543","0.2036"
"1.96000","0.32142","12.19916","0.2060"
"1.98000","0.32475","12.26111","0.2087"
"2.00000","0.32807","12.30103","0.2112"
"2.02000","0.33145","12.58748","0.2134"
"2.04000","0.33479","12.81851","0.2157"
"2.06000","0.33811","12.99820","0.2182"
"2.08000","0.34146","12.92065","0.2208"
"2.10000","0.34480","12.96129","0.2232"
"2.12000","0.34811","13.07430","0.2254"
"2.14000","0.35148","13.17827","0.2277"
"2.16000","0.35482","13.43865","0.2302"
"2.18000","0.35815","13.55806","0.2325"
"2.20000","0.36149","13.55046","0.2348"
"2.22000","0.36479","13.73486","0.2371"
"2.24000","0.36808","14.10147","0.2394"
"2.26000","0.37140","14.15921","0.2415"
"2.28000","0.37472","14.14232","0.2437"
"2.30000","0.37806","14.27748","0.2460"
"2.32000","0.38147","14.49630","0.2485"
"2.34000","0.38479","14.65822","0.2512"
"2.36000","0.38811","14.79941","0.2537"
"2.38000","0.39148","14.84982","0.2561"
"2.40000","0.39479","14.79263","0.2585"
"2.42000","0.39811","14.94665","0.2612"
"2.44000","0.40149","15.25099","0.2636"
"2.46000","0.40482","15.33615","0.2659"
"2.48000","0.40813","15.54869","0.2682"
"2.50000","0.41149","15.61881","0.2703"
"2.52000","0.41480","15.84775","0.2724"
"2.54000","0.41808","16.10095","0.2744"
"2.56000","0.42142","16.24020","0.2767"
"2.58000","0.42475","16.33338","0.2792"
"2.60000","0.42806","16.36344","0.2816"
"2.62000","0.43142","16.58265","0.2839"
"2.64000","0.43478","16.69124","0.2865"
"2.66000","0.43810","16.66492","0.2891"
"2.68000","0.44146","16.80649","0.2916"
"2.70000","0.44483","16.92160","0.2941"
"2.72000","0.44814","17.17086","0.2967"
"2.74000","0.45147","17.29915","0.2991"
"2.76000","0.45483","17.61647","0.3013"
"2.78000","0.45812","17.79387","0.3035"
"2.80000","0.46142","17.75524","0.3057"
"2.82000","0.46479","17.65477","0.3080"
"2.84000","0.46812","17.95055","0.3102"
"2.86000","0.47141","18.01999","0.3125"
"2.88000","0.47477","18.05661","0.3149"
"2.90000","0.47809","18.23840","0.3174"
"2.92000","0.48138","18.60608","0.3199"
"2.94000","0.48474","18.85760","0.3225"
"2.96000","0.48811","19.01658","0.3251"
"2.98000","0.49145","18.89463","0.3276"
"3.00000","0.49481","19.03679","0.3301"
"3.02000","0.49815","19.25692","0.3325"
"3.04000","0.50143","19.58687","0.3347"
"3.06000","0.50477","19.53940","0.3369"
"3.08000","0.50811","19.61368","0.3392"
"3.10000","0.51141","19.74806","0.3415"
"3.12000","0.51477","19.69178","0.3439"
"3.14000","0.51813","19.86935","0.3462"
"3.16000","0.52142","20.06330","0.3488"
"3.18000","0.52477","20.27874","0.3513"
"3.20000","0.52810","20.43355","0.3537"
"3.22000","0.53141","20.42653","0.3563"
"3.24000","0.53477","20.56311","0.3588"
"3.26000","0.53811","20.57672","0.3611"
"3.28000","0.54145","20.53610","0.3633"
"3.30000","0.54481","20.91839","0.3657"
"3.32000","0.54813","21.19284","0.3681"
"3.34000","0.55144","21.39912","0.3705"
"3.36000","0.55479","21.57282","0.3729"
"3.38000","0.55811","21.64964","0.3753"
"3.40000","0.56143","21.66865","0.3778"
"3.42000","0.56479","21.76138","0.3805"
"3.44000","0.56812","21.95461","0.3831"
"3.46000","0.57146","22.24761","0.3854"
"3.48000","0.57481","22.27993","0.3877"
"3.50000","0.57813","22.42310","0.3901"
"3.52000","0.58146","22.49607","0.3924"
"3.54000","0.58480","22.56968","0.3945"
"3.56000","0.58811","22.67743","0.3967"
"3.58000","0.59142","22.90606","0.3992"
"3.60000","0.59478","23.05199","0.4017"
"3.62000","0.59811","23.42090","0.4040"
"3.64000","0.60144","23.44738","0.4066"
"3.66000","0.60479","23.36528","0.4094"
"3.68000","0.60811","23.35782","0.4120"
"3.70000","0.61144","23.75361","0.4145"
"3.72000","0.61479","24.03682","0.4170"
"3.74000","0.61814","24.12391","0.4196"
"3.76000","0.62146","24.17539","0.4218"
"3.78000","0.62482","24.01937","0.4238"
"3.80000","0.62817","24.17164","0.4260"
"3.82000","0.63145","24.61516","0.4283"
"3.84000","0.63474","24.71271","0.4307"
"3.86000","0.63807","24.69990","0.4330"
"3.88000","0.64139","24.81599","0.4355"
"3.90000","0.64472","24.94949","0.4380"
"3.92000","0.64811","25.14976","0.4407"
"3.94000","0.65146","25.38175","0.4434"
"3.96000","0.65477","25.43062","0.4458"
"3.98000","0.65816","25.47582","0.4482"
"4.00000","0.66148","25.66434","0.4506"
"4.02000","0.66478","25.84138","0.4530"
"4.04000","0.66817","25.81627","0.4551"
"4.06000","0.67151","25.64311","0.4573"
"4.08000","0.67480","25.92466","0.4597"
"4.10000","0.67815","26.07157","0.4620"
"4.12000","0.68147","26.35366","0.4644"
"4.14000","0.68473","26.58313","0.4671"
"4.16000","0.68807","26.67575","0.4698"
"4.18000","0.69140","26.88948","0.4724"
"4.20000","0.69471","26.99012","0.4749"
"4.22000","0.69808","26.97609","0.4773"
"4.24000","0.70143","27.07854","0.4797"
"4.26000","0.70476","27.46277","0.4818"
"4.28000","0.70811","27.56570","0.4840"
"4.30000","0.71145","27.69120","0.4863"
"4.32000","0.71477","28.05636","0.4887"
"4.34000","0.71813","27.98481","0.4909"
"4.36000","0.72146","27.71608","0.4934"
"4.38000","0.72477","27.70805","0.4962"
"4.40000","0.72812","28.15389","0.4989"
"4.42000","0.73145","28.54966","0.5014"
"4.44000","0.73475","28.61630","0.5043"
"4.46000","0.73809","28.71458","0.5071"
"4.48000","0.74142","28.93410","0.5094"
"4.50000","0.74474","28.96041","0.5114"
"4.52000","0.74809","28.95416","0.5137"
"4.54000","0.75141","28.94988","0.5158"
"4.56000","0.75475","29.13620","0.5178"
"4.58000","0.75813","29.32015","0.5202"
"4.60000","0.76149","29.42731","0.5227"
"4.62000","0.76482","29.53785","0.5251"
"4.64000","0.76815","29.55733","0.5276"
"4.66000","0.77146","29.83414","0.5306"
"4.68000","0.77476","30.02422","0.5335"
"4.70000","0.77811","30.32775","0.5361"
"4.72000","0.78146","30.41792","0.5387"
"4.74000","0.78480","30.66150","0.5414"
"4.76000","0.78814","30.79080","0.5437"
"4.78000","0.79147","30.74510","0.5453"
"4.80000","0.79479","30.87658","0.5473"
"4.82000","0.79811","31.08608","0.5499"
"4.84000","0.80144","31.30309","0.5521"
"4.86000","0.80478","31.36516","0.5543"
"4.88000","0.80812","31.47899","0.5570"
"4.90000","0.81147","31.60283","0.5597"
"4.92000","0.81479","31.73118","0.5620"
"4.94000","0.81810","31.76761","0.5644"
"4.96000","0.82145","31.87176","0.5674"
"4.98000","0.82476","31.83637","0.5704"
"5.00000","0.82808","31.91021","0.5728"
"5.02000","0.83145","32.09731","0.5749"
"5.04000","0.83478","32.45726","0.5772"
"5.06000","0.83811","32.69043","0.5795"
"5.08000","0.84148","32.72180","0.5816"
"5.10000","0.84480","32.67584","0.5838"
"5.12000","0.84811","32.70362","0.5861"
"5.14000","0.85146","33.03691","0.5886"
"5.16000","0.85478","33.39159","0.5911"
"5.18000","0.85809","33.63593","0.5935"
"5.20000","0.86147","33.50835","0.5959"
"5.22000","0.86479","33.27505","0.5986"
"5.24000","0.86808","33.53281","0.6013"
"5.26000","0.87144","33.87873","0.6036"
"5.28000","0.87477","34.06325","0.6062"
"5.30000","0.87807","34.06974","0.6088"
"5.32000","0.88145","34.23646","0.6110"
"5.34000","0.88478","34.53762","0.6131"
"5.36000","0.88809","34.65770","0.6156"
"5.38000","0.89146","34.83422","0.6182"
"5.40000","0.89481","34.86576","0.6204"
"5.42000","0.89813","34.62644","0.6228"
"5.44000","0.90145","34.84415","0.6254"
"5.46000","0.90476","35.06574","0.6276"
"5.48000","0.90805","35.14231","0.6300"
"5.50000","0.91138","35.42236","0.6327"
"5.52000","0.91474","35.48125","0.6352"
"5.54000","0.91809","35.70314","0.6374"
"5.56000","0.92144","36.05341","0.6399"
"5.58000","0.92479","36.24066","0.6425"
"5.60000","0.92812","36.12975","0.6448"
"5.62000","0.93145","36.20125","0.6473"
"5.64000","0.93480","36.36951","0.6500"
"5.66000","0.93814","36.25598","0.6523"
"5.68000","0.94148","36.24037","0.6547"
"5.70000","0.94482","36.40379","0.6572"
"5.72000","0.94812","36.70613","0.6595"
"5.74000","0.95142","36.90255","0.6617"
"5.76000","0.95475","37.04553","0.6641"
"5.78000","0.95807","37.32988","0.6665"
"5.80000","0.96140","37.56383","0.6687"
"5.82000","0.96476","37.49905","0.6713"
"5.84000","0.96811","37.65465","0.6739"
"5.86000","0.97144","37.96867","0.6765"
"5.88000","0.97480","38.24871","0.6790"
"5.90000","0.97814","38.38465","0.6818"
"5.92000","0.98148","38.45353","0.6843"
"5.94000","0.98483","38.49890","0.6866"
"5.96000","0.98816","38.67798","0.6890"
"5.98000","0.99146","38.66343","0.6914"
"6.00000","0.99480","38.61856","0.6937"
"6.02000","0.99813","38.62067","0.6959"
"6.04000","1.00145","39.10131","0.6983"
"6.06000","1.00480","39.40132","0.7009"
"6.08000","1.00812","39.43598","0.7031"
"6.10000","1.01141","39.31279","0.7055"
"6.12000","1.01475","39.58937","0.7084"
"6.14000","1.01807","39.89059","0.7110"
"6.16000","1.02140","39.90598","0.7133"
"6.18000","1.02479","39.72862","0.7160"
"6.20000","1.02813","39.91924","0.7187"
"6.22000","1.03146","40.31478","0.7206"
"6.24000","1.03482","40.21642","0.7228"
"6.26000","1.03812","40.25354","0.7256"
"6.28000","1.04142","40.49096","0.7276"
"6.30000","1.04477","40.58329","0.7296"
"6.32000","1.04809","40.78301","0.7324"
"6.34000","1.05141","40.85061","0.7351"
"6.36000","1.05479","41.12294","0.7372"
"6.38000","1.05812","41.40557","0.7396"
"6.40000","1.06141","41.44910","0.7425"
"6.42000","1.06477","41.44077","0.7451"
"6.44000","1.06810","41.51997","0.7472"
"6.46000","1.07143","41.77077","0.7498"
"6.48000","1.07480","42.07370","0.7523"
"6.50000","1.07814","42.10300","0.7543"
"6.52000","1.08143","42.05756","0.7567"
"6.54000","1.08478","42.09716","0.7594"
"6.56000","1.08811","42.26604","0.7616"
"6.58000","1.09141","42.40308","0.7638"
"6.60000","1.09477","42.67719","0.7665"
"6.62000","1.09813","42.82655","0.7691"
"6.64000","1.10145","42.82081","0.7712"
"6.66000","1.10478","43.02413","0.7737"
"6.68000","1.10814","42.98324","0.7764"
"6.70000","1.11146","43.21928","0.7787"
"6.72000","1.11479","43.46521","0.7809"
"6.74000","1.11815","43.67172","0.7835"
"6.76000","1.12147","43.90822","0.7861"
"6.78000","1.12476","43.93396","0.7885"
"6.80000","1.12810","43.70173","0.7909"
"6.82000","1.13143","43.70215","0.7935"
"6.84000","1.13473","43.86911","0.7958"
"6.86000","1.13810","44.32121","0.7982"
"6.88000","1.14145","44.69413","0.8008"
"6.90000","1.14475","44.54744","0.8031"
"6.92000","1.14810","44.62204","0.8053"
"6.94000","1.15144","44.94637","0.8078"
"6.96000","1.15476","45.14140","0.8102"
"6.98000","1.15813","44.78874","0.8126"
"7.00000","1.16149","44.98144","0.8151"
"7.02000","1.16480","45.38813","0.8175"
"7.04000","1.16812","45.60971","0.8199"
"7.06000","1.17142","45.58452","0.8228"
"7.08000","1.17472","45.57395","0.8253"
"7.10000","1.17808","45.89882","0.8276"
"7.12000","1.18143","45.82838","0.8302"
"7.14000","1.18476","45.80624","0.8328"
"7.16000","1.18813","46.06520","0.8348"
"7.18000","1.19146","46.37246","0.8371"
"7.20000","1.19477","46.55827","0.8400"
"7.22000","1.19813","46.75032","0.8420"
"7.24000","1.20147","46.86600","0.8441"
"7.26000","1.20482","46.85737","0.8470"
"7.28000","1.20818","46.89580","0.8494"
"7.30000","1.21150","47.01413","0.8515"
"7.32000","1.21480","47.16105","0.8545"
"7.34000","1.21813","47.47932","0.8573"
"7.36000","1.22143","47.58294","0.8593"
"7.38000","1.22474","47.50603","0.8617"
"7.40000","1.22808","47.71209","0.8644"
"7.42000","1.23140","47.89318","0.8662"
"7.44000","1.23473","48.17451","0.8684"
"7.46000","1.23812","48.14701","0.8713"
"7.48000","1.24145","48.21155","0.8735"
"7.50000","1.24478","48.51558","0.8756"
"7.52000","1.24815","48.74185","0.8786"
"7.54000","1.25148","48.97647","0.8810"
"7.56000","1.25480","48.99237","0.8833"
"7.58000","1.25815","49.10218","0.8863"
"7.60000","1.26146","49.23240","0.8889"
"7.62000","1.26477","49.19005","0.8907"
"7.64000","1.26812","49.21052","0.8932"
"7.66000","1.27146","49.18485","0.8957"
"7.68000","1.27477","49.46318","0.8975"
"7.70000","1.27811","49.83838","0.9000"
"7.72000","1.28145","49.91250","0.9028"
"7.74000","1.28475","50.05331","0.9047"
"7.76000","1.28808","50.24667","0.9073"
"7.78000","1.29146","50.19755","0.9104"
"7.80000","1.29479","50.35970","0.9125"
"7.82000","1.29813","50.44651","0.9148"
"7.84000","1.30149","50.57642","0.9178"
"7.86000","1.30479","50.75634","0.9198"
"7.88000","1.30808","50.97881","0.9217"
"7.90000","1.31145","50.84486","0.9245"
"7.92000","1.31477","51.04973","0.9267"
"7.94000","1.31807","51.27413","0.9286"
"7.96000","1.32144","51.44612","0.9316"
"7.98000","1.32480","51.55899","0.9343"
"8.00000","1.32810","51.59365","0.9362"
"8.02000","1.33145","51.67310","0.9391"
"8.04000","1.33479","52.02243","0.9419"
"8.06000","1.33809","52.12472","0.9437"
"8.08000","1.34145","52.21573","0.9462"
"8.10000","1.34479","52.28726","0.9488"
"8.12000","1.34809","52.43675","0.9505"
"8.14000","1.35143","52.49141","0.9529"
"8.16000","1.35476","52.45842","0.9557"
"8.18000","1.35805","52.41344","0.9578"
"8.20000","1.36141","52.73669","0.9602"
"8.22000","1.36476","52.90195","0.9632"
"8.24000","1.36808","53.00108","0.9655"
"8.26000","1.37145","53.43499","0.9679"
"8.28000","1.37481","53.45044","0.9709"
"8.30000","1.37813","53.36474","0.9730"
"8.32000","1.38148","53.60529","0.9751"
"8.34000","1.38480","53.87344","0.9777"
"8.36000","1.38811","53.93846","0.9800"
"8.38000","1.39145","53.70723","0.9821"
"8.40000","1.39476","53.92787","0.9847"
"8.42000","1.39809","54.14566","0.9873"
"8.44000","1.40144","54.38781","0.9896"
"8.46000","1.40476","54.37104","0.9922"
"8.48000","1.40809","54.45345","0.9947"
"8.50000","1.41144","54.61150","0.9971"
"8.52000","1.41478","54.71301","0.9998"
"8.54000","1.41811","54.76072","1.0021"
"8.56000","1.42147","54.94758","1.0043"
"8.58000","1.42482","55.13916","1.0066"
"8.60000","1.42816","55.35424","1.0089"
"8.62000","1.43151","55.36480","1.0112"
"8.64000","1.43481","55.35564","1.0138"
"8.66000","1.43809","55.56737","1.0163"
"8.68000","1.44142","55.75421","1.0186"
"8.70000","1.44473","55.73127","1.0211"
"8.72000","1.44805","55.92672","1.0238"
"8.74000","1.45142","56.05803","1.0260"
"8.76000","1.45477","56.38503","1.0285"
"8.78000","1.45810","56.39170","1.0310"
"8.80000","1.46144","56.55905","1.0330"
"8.82000","1.46479","56.84042","1.0353"
"8.84000","1.46812","56.83925","1.0380"
"8.86000","1.47145","56.84113","1.0402"
"8.88000","1.47481","56.87381","1.0425"
"8.90000","1.47814","56.92605","1.0451"
"8.92000","1.48147","57.08241","1.0476"
"8.94000","1.48481","57.34203","1.0500"
"8.96000","1.48811","57.67764","1.0525"
"8.98000","1.49140","57.76701","1.0548"
"9.00000","1.49475","57.81759","1.0571"
"9.02000","1.49807","57.90836","1.0595"
"9.04000","1.50138","57.82327","1.0619"
"9.06000","1.50477","57.80641","1.0642"
"9.08000","1.50811","58.07856","1.0668"
"9.10000","1.51143","58.12186","1.0691"
"9.12000","1.51483","58.03024","1.0716"
"9.14000","1.51816","58.46095","1.0742"
"9.16000","1.52146","58.77116","1.0765"
"9.18000","1.52482","58.82971","1.0790"
"9.20000","1.52814","58.94265","1.0815"
"9.22000","1.53143","58.97340","1.0838"
"9.24000","1.53478","59.26780","1.0861"
"9.26000","1.53811","59.29186","1.0884"
"9.28000","1.54141","59.29243","1.0908"
"9.30000","1.54476","59.24922","1.0933"
"9.32000","1.54810","59.50023","1.0956"
"9.34000","1.55140","59.67949","1.0981"
"9.36000","1.55475","59.76068","1.1007"
"9.38000","1.55810","59.85613","1.1030"
"9.40000","1.56145","59.75205","1.1054"
"9.42000","1.56482","59.99897","1.1079"
"9.44000","1.56815","60.18559","1.1104"
"9.46000","1.57145","60.43094","1.1127"
"9.48000","1.57478","60.51925","1.1151"
"9.50000","1.57810","60.67962","1.1176"
"9.52000","1.58142","60.86304","1.1197"
"9.54000","1.58477","61.01157","1.1220"
"9.56000","1.58812","61.07860","1.1246"
"9.58000","1.59145","61.02236","1.1271"
"9.60000","1.59479","61.20677","1.1296"
"9.62000","1.59812","61.36588","1.1320"
"9.64000","1.60144","61.37240","1.1344"
"9.66000","1.60477","61.54924","1.1370"
"9.68000","1.60811","61.89707","1.1393"
"9.70000","1.61144","62.20380","1.1415"
"9.72000","1.61478","62.27300","1.1440"
"9.74000","1.61810","62.27692","1.1463"
"9.76000","1.62142","62.21434","1.1485"
"9.78000","1.62475","62.33803","1.1511"
"9.80000","1.62809","62.49268","1.1535"
"9.82000","1.63143","62.69255","1.1558"
"9.84000","1.63476","62.84305","1.1585"
"9.86000","1.63812","62.85303","1.1609"
"9.88000","1.64147","62.99186","1.1634"
"9.90000","1.64479","63.03504","1.1660"
"9.92000","1.64814","63.13636","1.1683"
"9.94000","1.65147","63.30978","1.1704"
"9.96000","1.65478","63.37810","1.1727"
"9.98000","1.65811","63.46657","1.1750"
"10.00000","1.66142","63.58457","1.1773"
"10.02000","1.66473","63.57408","1.1797"
"10.04000","1.66810","63.91354","1.1822"
"10.06000","1.67141","64.20439","1.1846"
"10.08000","1.67473","64.32549","1.1871"
"10.10000","1.67811","64.21360","1.1895"
"10.12000","1.68145","64.19351","1.1919"
"10.14000","1.68478","64.18512","1.1943"
"10.16000","1.68815","64.45953","1.1966"
"10.18000","1.69147","64.74715","1.1990"
"10.20000","1.69480","64.96382","1.2013"
"10.22000","1.69818","65.17634","1.2035"
"10.24000","1.70150","65.35007","1.2060"
"10.26000","1.70477","65.44640","1.2086"
"10.28000","1.70809","65.27150","1.2109"
"10.30000","1.71138","65.34489","1.2134"
"10.32000","1.71468","65.53596","1.2159"
"10.34000","1.71808","65.68533","1.2182"
"10.36000","1.72144","65.96825","1.2204"
"10.38000","1.72477","65.92450","1.2228"
"10.40000","1.72815","66.06751","1.2252"
"10.42000","1.73149","66.18513","1.2275"
"10.44000","1.73479","66.25754","1.2299"
"10.46000","1.73815","66.37026","1.2324"
"10.48000","1.74150","66.60058","1.2348"
"10.50000","1.74480","66.82887","1.2373"
"10.52000","1.74814","66.89408","1.2397"
"10.54000","1.75147","66.90499","1.2420"
"10.56000","1.75477","66.99837","1.2443"
"10.58000","1.75809","67.21597","1.2466"
"10.60000","1.76142","67.43868","1.2489"
"10.62000","1.76473","67.34602","1.2511"
"10.64000","1.76806","67.31952","1.2535"
"10.66000","1.77142","67.24810","1.2559"
"10.68000","1.77477","67.37778","1.2583"
"10.70000","1.77810","67.56078","1.2610"
"10.72000","1.78146","67.85583","1.2634"
"10.74000","1.78480","68.25243","1.2658"
"10.76000","1.78812","68.33207","1.2683"
"10.78000","1.79147","68.47121","1.2707"
"10.80000","1.79479","68.47882","1.2727"
"10.82000","1.79810","68.46364","1.2751"
"10.84000","1.80146","68.50536","1.2775"
"10.86000","1.80479","68.47046","1.2796"
"10.88000","1.80810","68.63636","1.2822"
"10.90000","1.81144","68.89552","1.2848"
"10.92000","1.81476","69.17573","1.2869"
"10.94000","1.81807","69.42596","1.2896"
"10.96000","1.82143","69.36831","1.2923"
"10.98000","1.82478","69.55143","1.2945"
"11.00000","1.82811","69.70626","1.2968"
"11.02000","1.83148","69.76066","1.2992"
"11.04000","1.83482","69.73644","1.3014"
"11.06000","1.83812","69.85455","1.3038"
"11.08000","1.84145","70.08078","1.3060"
"11.10000","1.84478","70.24908","1.3083"
"11.12000","1.84809","70.36609","1.3107"
"11.14000","1.85146","70.47585","1.3132"
"11.16000","1.85479","70.57941","1.3158"
"11.18000","1.85812","70.53272","1.3183"
"11.20000","1.86147","70.60879","1.3207"
"11.22000","1.86479","70.55628","1.3231"
"11.24000","1.86810","70.62888","1.3254"
"11.26000","1.87145","70.97155","1.3277"
"11.28000","1.87478","71.19074","1.3302"
"11.30000","1.87811","71.39859","1.3323"
"11.32000","1.88148","71.55286","1.3344"
"11.34000","1.88479","71.67740","1.3370"
"11.36000","1.88809","71.60056","1.3394"
"11.38000","1.89144","71.73186","1.3417"
"11.40000","1.89475","71.84860","1.3443"
"11.42000","1.89807","72.00256","1.3466"
"11.44000","1.90145","72.10481","1.3489"
"11.46000","1.90479","72.12473","1.3514"
"11.48000","1.90812","72.16948","1.3537"
"11.50000","1.91149","72.25137","1.3559"
"11.52000","1.91482","72.12019","1.3583"
"11.54000","1.91812","72.16626","1.3607"
"11.56000","1.92147","72.43460","1.3632"
"11.58000","1.92479","72.51460","1.3657"
"11.60000","1.92808","72.70684","1.3680"
"11.62000","1.93142","72.93344","1.3704"
"11.64000","1.93477","73.15522","1.3727"
"11.66000","1.93808","73.43420","1.3748"
"11.68000","1.94143","73.49206","1.3772"
"11.70000","1.94480","73.54537","1.3794"
"11.72000","1.94811","73.39449","1.3816"
"11.74000","1.95144","73.69785","1.3841"
"11.76000","1.95481","73.84740","1.3864"
"11.78000","1.95814","73.96380","1.3889"
"11.80000","1.96146","74.10960","1.3917"
"11.82000","1.96484","74.26903","1.3941"
"11.84000","1.96817","74.33174","1.3965"
"11.86000","1.97145","74.33031","1.3988"
"11.88000","1.97478","74.31918","1.4007"
"11.90000","1.97808","74.40434","1.4029"
"11.92000","1.98137","74.45734","1.4053"
"11.94000","1.98472","74.84788","1.4074"
"11.96000","1.98808","75.04102","1.4098"
"11.98000","1.99141","75.19900","1.4119"
"12.00000","1.99478","75.12595","1.4144"
"12.02000","1.99813","75.26785","1.4173"
"12.04000","2.00145","75.28109","1.4200"
"12.06000","2.00481","75.37013","1.4227"
"12.08000","2.00816","75.55235","1.4251"
"12.10000","2.01146","75.77048","1.4275"
"12.12000","2.01481","75.89185","1.4294"
"12.14000","2.01815","75.79867","1.4312"
"12.16000","2.02143","75.86716","1.4337"
"12.18000","2.02476","76.06649","1.4358"
"12.20000","2.02808","76.48819","1.4379"
"12.22000","2.03139","76.77431","1.4408"
"12.24000","2.03475","76.72301","1.4430"
"12.26000","2.03809","76.69588","1.4454"
"12.28000","2.04143","76.90587","1.4481"
"12.30000","2.04480","76.92323","1.4505"
"12.32000","2.04815","77.06924","1.4532"
"12.34000","2.05148","77.21385","1.4557"
"12.36000","2.05483","77.31894","1.4575"
"12.38000","2.05814","77.41296","1.4598"
"12.40000","2.06145","77.49805","1.4618"
"12.42000","2.06480","77.29753","1.4639"
"12.44000","2.06811","77.45470","1.4666"
"12.46000","2.07144","77.96403","1.4688"
"12.48000","2.07478","78.12952","1.4712"
"12.50000","2.07809","78.35523","1.4738"
"12.52000","2.08140","78.34635","1.4758"
"12.54000","2.08476","78.46433","1.4783"
"12.56000","2.08808","78.56265","1.4809"
"12.58000","2.09141","78.60401","1.4830"
"12.60000","2.09479","78.52517","1.4855"
"12.62000","2.09813","78.57732","1.4878"
"12.64000","2.10146","78.64373","1.4898"
