Time measurement,Displacement,Primary force measurement,Strain 1
(s),(mm),(N),(%)
"2.50000","0.41153","569.24487","0.4308"
"2.52000","0.41489","570.24835","0.4345"
"2.54000","0.41822","571.19501","0.4384"
"2.56000","0.42149","572.44745","0.4420"
"2.58000","0.42484","573.46350","0.4457"
"2.60000","0.42819","574.43579","0.4493"
"2.62000","0.43150","575.54303","0.4527"
"2.64000","0.43486","576.58313","0.4564"
"2.66000","0.43820","577.55145","0.4604"
"2.68000","0.44152","578.28333","0.4642"
"2.70000","0.44487","578.92694","0.4680"
"2.72000","0.44819","580.18628","0.4717"
"2.74000","0.45150","581.26733","0.4753"
"2.76000","0.45485","582.17212","0.4789"
"2.78000","0.45819","583.17474","0.4825"
"2.80000","0.46151","584.19324","0.4863"
"2.82000","0.46486","585.13867","0.4899"
"2.84000","0.46818","586.09930","0.4935"
"2.86000","0.47149","586.87341","0.4971"
"2.88000","0.47483","587.75079","0.5008"
"2.90000","0.47817","588.66241","0.5045"
"2.92000","0.48150","589.51074","0.5083"
"2.94000","0.48486","590.43011","0.5120"
"2.96000","0.48820","591.48254","0.5159"
"2.98000","0.49154","592.61438","0.5197"
"3.00000","0.49490","593.48608","0.5232"
"3.02000","0.49822","594.31293","0.5266"
"3.04000","0.50153","594.94281","0.5302"
"3.06000","0.50486","596.03729","0.5339"
"3.08000","0.50819","597.20026","0.5373"
"3.10000","0.51150","598.07629","0.5410"
"3.12000","0.51482","598.81097","0.5451"
"3.14000","0.51817","599.63000","0.5485"
"3.16000","0.52149","600.44220","0.5519"
"3.18000","0.52483","601.29797","0.5556"
"3.20000","0.52820","602.16071","0.5591"
"3.22000","0.53153","603.01996","0.5626"
"3.24000","0.53487","603.89044","0.5662"
"3.26000","0.53824","604.74640","0.5698"
"3.28000","0.54156","605.31653","0.5732"
"3.30000","0.54489","606.16406","0.5766"
"3.32000","0.54826","607.04321","0.5801"
"3.34000","0.55156","608.07660","0.5839"
"3.36000","0.55483","608.86792","0.5874"
"3.38000","0.55816","609.91229","0.5907"
"3.40000","0.56147","611.07379","0.5944"
"3.42000","0.56477","611.89380","0.5978"
"3.44000","0.56816","612.70093","0.6009"
"3.46000","0.57153","613.39246","0.6046"
"3.48000","0.57485","614.35468","0.6081"
"3.50000","0.57823","615.22687","0.6113"
"3.52000","0.58155","615.98688","0.6149"
"3.54000","0.58484","616.59387","0.6185"
"3.56000","0.58823","617.44342","0.6218"
"3.58000","0.59157","618.35315","0.6252"
"3.60000","0.59486","619.16455","0.6289"
"3.62000","0.59822","619.75360","0.6325"
"3.64000","0.60154","620.54724","0.6359"
"3.66000","0.60482","621.18005","0.6397"
"3.68000","0.60816","622.11731","0.6432"
"3.70000","0.61149","623.15948","0.6464"
"3.72000","0.61479","623.90869","0.6503"
"3.74000","0.61814","624.72314","0.6538"
"3.76000","0.62149","625.70605","0.6569"
"3.78000","0.62483","626.44812","0.6605"
"3.80000","0.62818","627.06439","0.6642"
"3.82000","0.63154","627.84076","0.6674"
"3.84000","0.63487","628.72070","0.6707"
"3.86000","0.63822","629.39630","0.6746"
"3.88000","0.64156","630.14130","0.6780"
"3.90000","0.64486","631.19928","0.6811"
"3.92000","0.64817","631.75562","0.6850"
"3.94000","0.65153","632.38782","0.6886"
"3.96000","0.65486","633.53009","0.6917"
"3.98000","0.65817","634.31830","0.6953"
"4.00000","0.66149","634.92230","0.6990"
"4.02000","0.66481","635.79980","0.7022"
"4.04000","0.66815","636.54950","0.7055"
"4.06000","0.67151","637.14648","0.7092"
"4.08000","0.67486","638.06836","0.7127"
"4.10000","0.67821","638.84680","0.7159"
"4.12000","0.68157","639.65039","0.7193"
"4.14000","0.68490","640.38477","0.7229"
"4.16000","0.68821","641.17639","0.7263"
"4.18000","0.69154","641.82642","0.7296"
"4.20000","0.69487","642.62506","0.7329"
"4.22000","0.69819","643.64648","0.7364"
"4.24000","0.70155","644.36865","0.7400"
"4.26000","0.70490","645.20697","0.7432"
"4.28000","0.70821","645.76587","0.7468"
"4.30000","0.71154","646.31549","0.7510"
"4.32000","0.71485","647.37189","0.7538"
"4.34000","0.71816","648.24695","0.7569"
"4.36000","0.72151","648.73096","0.7611"
"4.38000","0.72486","649.57239","0.7644"
"4.40000","0.72819","650.48242","0.7671"
"4.42000","0.73156","651.14001","0.7710"
"4.44000","0.73487","651.77905","0.7750"
"4.46000","0.73814","652.70636","0.7776"
"4.48000","0.74149","653.46875","0.7810"
"4.50000","0.74483","654.03674","0.7852"
"4.52000","0.74816","654.71155","0.7882"
"4.54000","0.75153","655.53778","0.7909"
"4.56000","0.75487","656.11450","0.7951"
"4.58000","0.75819","656.65631","0.7988"
"4.60000","0.76157","657.69269","0.8017"
"4.62000","0.76488","658.27954","0.8054"
"4.64000","0.76818","658.89124","0.8089"
"4.66000","0.77155","659.48962","0.8118"
"4.68000","0.77486","660.33752","0.8152"
"4.70000","0.77815","661.06018","0.8188"
"4.72000","0.78150","661.75964","0.8220"
"4.74000","0.78485","662.39240","0.8253"
"4.76000","0.78815","663.04083","0.8289"
"4.78000","0.79151","663.67554","0.8322"
"4.80000","0.79486","664.42273","0.8356"
"4.82000","0.79817","664.92993","0.8391"
"4.84000","0.80153","665.64270","0.8426"
"4.86000","0.80488","666.51447","0.8457"
"4.88000","0.80820","667.10175","0.8491"
"4.90000","0.81156","667.76105","0.8525"
"4.92000","0.81492","668.60577","0.8558"
"4.94000","0.81821","669.25848","0.8593"
"4.96000","0.82152","669.63458","0.8629"
"4.98000","0.82484","670.59204","0.8661"
"5.00000","0.82813","671.40393","0.8695"
"5.02000","0.83144","671.99109","0.8730"
"5.04000","0.83480","672.54718","0.8763"
"5.06000","0.83816","673.20483","0.8796"
"5.08000","0.84151","673.85938","0.8829"
"5.10000","0.84487","674.68427","0.8863"
"5.12000","0.84821","675.30902","0.8897"
"5.14000","0.85152","675.60266","0.8930"
"5.16000","0.85488","676.47668","0.8964"
"5.18000","0.85822","677.32159","0.8997"
"5.20000","0.86153","677.82971","0.9031"
"5.22000","0.86490","678.53894","0.9065"
"5.24000","0.86822","679.28802","0.9098"
"5.26000","0.87150","679.81219","0.9132"
"5.28000","0.87483","680.42676","0.9166"
"5.30000","0.87815","681.07141","0.9197"
"5.32000","0.88145","681.56976","0.9232"
"5.34000","0.88482","682.28503","0.9268"
"5.36000","0.88818","683.17542","0.9296"
"5.38000","0.89152","683.73035","0.9330"
"5.40000","0.89490","684.20612","0.9369"
"5.42000","0.89824","685.07019","0.9398"
"5.44000","0.90156","685.76605","0.9429"
"5.46000","0.90492","686.28394","0.9468"
"5.48000","0.90824","687.09027","0.9501"
"5.50000","0.91152","687.78528","0.9530"
"5.52000","0.91486","688.32068","0.9564"
"5.54000","0.91819","689.00159","0.9600"
"5.56000","0.92150","689.88770","0.9629"
"5.58000","0.92485","690.35931","0.9661"
"5.60000","0.92817","690.80878","0.9699"
"5.62000","0.93148","691.37927","0.9730"
"5.64000","0.93482","692.10138","0.9760"
"5.66000","0.93816","692.66278","0.9794"
"5.68000","0.94151","693.38184","0.9828"
"5.70000","0.94491","694.05341","0.9859"
"5.72000","0.94823","694.62152","0.9890"
"5.74000","0.95153","695.12677","0.9924"
"5.76000","0.95487","695.68042","0.9958"
"5.78000","0.95818","696.44220","0.9988"
"5.80000","0.96147","697.06708","1.0021"
"5.82000","0.96483","697.68091","1.0055"
"5.84000","0.96818","698.35944","1.0087"
"5.86000","0.97152","699.00110","1.0119"
"5.88000","0.97489","699.69141","1.0151"
"5.90000","0.97822","700.26288","1.0185"
"5.92000","0.98151","700.81097","1.0218"
"5.94000","0.98483","701.31580","1.0250"
"5.96000","0.98817","701.75647","1.0282"
"5.98000","0.99149","702.28802","1.0313"
"6.00000","0.99484","702.92212","1.0343"
"6.02000","0.99821","703.45386","1.0374"
"6.04000","1.00152","704.01996","1.0408"
"6.06000","1.00486","704.65936","1.0439"
"6.08000","1.00822","705.37537","1.0473"
"6.10000","1.01153","705.99127","1.0507"
"6.12000","1.01483","706.47498","1.0538"
"6.14000","1.01820","706.90985","1.0569"
"6.16000","1.02154","707.42664","1.0603"
"6.18000","1.02485","707.86060","1.0634"
"6.20000","1.02823","708.26776","1.0665"
"6.22000","1.03156","708.75775","1.0699"
"6.24000","1.03485","709.50537","1.0729"
"6.26000","1.03821","710.20288","1.0759"
"6.28000","1.04152","710.81006","1.0792"
"6.30000","1.04481","711.37103","1.0824"
"6.32000","1.04816","712.09729","1.0852"
"6.34000","1.05151","712.75073","1.0884"
"6.36000","1.05482","713.20636","1.0920"
"6.38000","1.05818","713.74078","1.0950"
"6.40000","1.06154","714.36017","1.0980"
"6.42000","1.06485","714.87103","1.1014"
"6.44000","1.06820","715.23425","1.1044"
"6.46000","1.07156","715.90497","1.1071"
"6.48000","1.07487","716.44482","1.1103"
"6.50000","1.07824","716.94855","1.1136"
"6.52000","1.08158","717.74091","1.1166"
"6.54000","1.08486","718.29559","1.1197"
"6.56000","1.08818","718.72974","1.1230"
"6.58000","1.09148","719.29156","1.1260"
"6.60000","1.09476","719.67834","1.1288"
"6.62000","1.09811","720.05072","1.1318"
"6.64000","1.10147","720.72748","1.1350"
"6.66000","1.10481","721.47943","1.1380"
"6.68000","1.10819","721.85382","1.1412"
"6.70000","1.11155","722.36194","1.1446"
"6.72000","1.11489","722.86737","1.1477"
"6.74000","1.11826","723.38416","1.1506"
"6.76000","1.12158","723.93793","1.1540"
"6.78000","1.12490","724.59583","1.1572"
"6.80000","1.12825","725.17773","1.1600"
"6.82000","1.13157","725.76202","1.1631"
"6.84000","1.13487","726.30835","1.1663"
"6.86000","1.13820","726.90894","1.1693"
"6.88000","1.14151","727.45416","1.1723"
"6.90000","1.14481","727.83740","1.1755"
"6.92000","1.14814","728.33466","1.1787"
"6.94000","1.15147","728.86145","1.1815"
"6.96000","1.15481","729.38409","1.1845"
"6.98000","1.15820","729.85046","1.1876"
"7.00000","1.16154","730.50891","1.1906"
"7.02000","1.16487","731.26477","1.1938"
"7.04000","1.16822","731.65082","1.1969"
"7.06000","1.17157","732.06311","1.2000"
"7.08000","1.17488","732.44788","1.2032"
"7.10000","1.17821","733.02142","1.2063"
"7.12000","1.18155","733.80786","1.2092"
"7.14000","1.18485","734.31445","1.2124"
"7.16000","1.18818","734.59332","1.2154"
"7.18000","1.19153","735.17535","1.2184"
"7.20000","1.19484","735.69769","1.2217"
"7.22000","1.19814","736.17975","1.2248"
"7.24000","1.20150","736.83734","1.2277"
"7.26000","1.20483","737.47876","1.2308"
"7.28000","1.20815","737.66986","1.2339"
"7.30000","1.21155","738.38940","1.2368"
"7.32000","1.21490","739.00183","1.2398"
"7.34000","1.21821","739.60120","1.2430"
"7.36000","1.22159","739.97498","1.2461"
"7.38000","1.22490","740.21893","1.2490"
"7.40000","1.22816","740.60284","1.2521"
"7.42000","1.23151","741.16412","1.2553"
"7.44000","1.23485","741.83075","1.2582"
"7.46000","1.23815","742.63110","1.2611"
"7.48000","1.24152","743.04773","1.2643"
"7.50000","1.24488","743.39038","1.2673"
"7.52000","1.24818","743.79736","1.2703"
"7.54000","1.25153","744.38861","1.2735"
"7.56000","1.25486","745.00391","1.2766"
"7.58000","1.25816","745.51367","1.2796"
"7.60000","1.26151","746.12097","1.2826"
"7.62000","1.26485","746.60071","1.2858"
"7.64000","1.26817","747.14648","1.2888"
"7.66000","1.27152","747.71515","1.2920"
"7.68000","1.27484","748.12939","1.2952"
"7.70000","1.27812","748.47559","1.2983"
"7.72000","1.28145","749.02283","1.3015"
"7.74000","1.28481","749.71509","1.3047"
"7.76000","1.28818","750.27130","1.3077"
"7.78000","1.29154","750.61017","1.3107"
"7.80000","1.29490","751.23529","1.3138"
"7.82000","1.29822","751.79706","1.3170"
"7.84000","1.30155","752.15485","1.3200"
