Time measurement,Displacement,Primary force measurement,Strain 1
(s),(mm),(N),(%)
"25.08000","4.17524","2045.77112","2.5986"
"25.10000","4.17859","2041.61963","2.5984"
"25.12000","4.18192","2037.68445","2.5982"
"25.14000","4.18524","2033.86133","2.5979"
"25.16000","4.18861","2029.92004","2.5977"
"25.18000","4.19196","2026.14758","2.5975"
"25.20000","4.19528","2022.12915","2.5972"
"25.22000","4.19864","2017.93945","2.5969"
"25.24000","4.20196","2013.90161","2.5967"
"25.26000","4.20527","2010.02527","2.5965"
"25.28000","4.20860","2006.06421","2.5963"
"25.30000","4.21190","2001.72083","2.5960"
"25.32000","4.21523","1997.35242","2.5957"
"25.34000","4.21860","1993.15747","2.5954"
"25.36000","4.22191","1988.95898","2.5952"
"25.38000","4.22523","1984.52527","2.5949"
"25.40000","4.22860","1980.27869","2.5946"
"25.42000","4.23193","1976.26599","2.5943"
"25.44000","4.23525","1971.84924","2.5941"
"25.46000","4.23862","1967.20813","2.5938"
"25.48000","4.24195","1962.94238","2.5936"
"25.50000","4.24528","1958.51868","2.5933"
"25.52000","4.24865","1953.76721","2.5931"
"25.54000","4.25197","1949.39929","2.5928"
"25.56000","4.25524","1944.64526","2.5924"
"25.58000","4.25856","1940.05151","2.5921"
"25.60000","4.26187","1935.28162","2.5919"
"25.62000","4.26519","1930.61792","2.5916"
"25.64000","4.26857","1926.01758","2.5913"
"25.66000","4.27194","1921.34644","2.5910"
"25.68000","4.27527","1916.37134","2.5907"
"25.70000","4.27863","1911.27747","2.5904"
"25.72000","4.28199","1906.44360","2.5902"
"25.74000","4.28529","1901.07727","2.5899"
"25.76000","4.28862","1895.97327","2.5895"
"25.78000","4.29199","1891.31702","2.5892"
"25.80000","4.29530","1886.55273","2.5890"
"25.82000","4.29860","1881.20923","2.5886"
"25.84000","4.30194","1876.11426","2.5882"
"25.86000","4.30525","1870.85925","2.5879"
"25.88000","4.30856","1865.08228","2.5876"
"25.90000","4.31191","1859.79883","2.5873"
"25.92000","4.31524","1854.28784","2.5869"
"25.94000","4.31852","1848.54700","2.5866"
"25.96000","4.32189","1843.33069","2.5862"
"25.98000","4.32526","1838.12915","2.5859"
"26.00000","4.32859","1832.45667","2.5856"
"26.02000","4.33196","1826.59534","2.5852"
"26.04000","4.33531","1820.80176","2.5848"
"26.06000","4.33860","1815.01550","2.5844"
"26.08000","4.34194","1809.26379","2.5842"
"26.10000","4.34527","1803.31299","2.5839"
"26.12000","4.34857","1797.31824","2.5835"
"26.14000","4.35192","1791.28943","2.5832"
"26.16000","4.35527","1785.13770","2.5828"
"26.18000","4.35858","1778.89465","2.5823"
"26.20000","4.36192","1772.67236","2.5819"
"26.22000","4.36526","1766.24487","2.5816"
"26.24000","4.36857","1760.01868","2.5811"
"26.26000","4.37193","1753.37573","2.5807"
"26.28000","4.37527","1746.71899","2.5802"
"26.30000","4.37860","1739.76965","2.5798"
"26.32000","4.38197","1733.27795","2.5794"
"26.34000","4.38530","1726.75403","2.5790"
"26.36000","4.38860","1719.98572","2.5786"
"26.38000","4.39194","1713.16272","2.5781"
"26.40000","4.39527","1706.03564","2.5776"
"26.42000","4.39858","1698.55042","2.5772"
"26.44000","4.40193","1691.29504","2.5767"
"26.46000","4.40526","1684.04443","2.5761"
"26.48000","4.40859","1676.80444","2.5756"
"26.50000","4.41196","1669.22925","2.5751"
"26.52000","4.41528","1661.40906","2.5746"
"26.54000","4.41860","1653.74536","2.5740"
"26.56000","4.42194","1646.08118","2.5735"
"26.58000","4.42527","1638.24854","2.5731"
"26.60000","4.42859","1630.09387","2.5725"
"26.62000","4.43197","1621.76624","2.5720"
"26.64000","4.43529","1613.55627","2.5715"
"26.66000","4.43858","1604.78723","2.5708"
"26.68000","4.44192","1595.64917","2.5702"
"26.70000","4.44524","1586.39771","2.5697"
"26.72000","4.44857","1576.33496","2.5690"
"26.74000","4.45193","1565.88940","2.5682"
"26.76000","4.45528","1554.32751","2.5675"
"26.78000","4.45861","1541.28442","2.5667"
"26.80000","4.46197","1526.05872","2.5657"
"26.82000","4.46534","1508.38416","2.5646"
"26.84000","4.46865","1486.50818","2.5632"
"26.86000","4.47196","1459.85535","2.5616"
"26.88000","4.47530","1427.34863","2.5596"
"26.90000","4.47860","1384.19189","2.5569"
"26.92000","4.48193","1261.03149","2.5507"
"26.92700","4.48316","1112.37280","2.5432"
"26.93200","4.48405","967.69116","2.5321"
"26.93500","4.48458","874.88611","2.5270"
