Time measurement,Displacement,Primary force measurement,Strain 1
(s),(mm),(N),(%)
"0.00000","0.00000","-1.11002","0.0006"
"0.02000","0.00026","-1.13089","0.0006"
"0.04000","0.00181","0.66823","0.0004"
"0.06000","0.00495","10.09520","0.0010"
"0.08000","0.00701","30.29442","0.0021"
"0.10000","0.00929","51.42490","0.0032"
"0.12000","0.01267","73.05355","0.0043"
"0.14000","0.01669","100.13211","0.0060"
"0.16000","0.02072","132.61723","0.0078"
"0.18000","0.02451","165.19162","0.0098"
"0.20000","0.02804","194.52168","0.0116"
"0.22000","0.03144","219.62584","0.0132"
"0.24000","0.03482","242.39642","0.0146"
"0.26000","0.03819","264.08408","0.0161"
"0.28000","0.04152","285.61725","0.0175"
"0.30000","0.04485","306.43900","0.0192"
"0.32000","0.04819","327.21484","0.0204"
"0.34000","0.05153","347.28012","0.0218"
"0.36000","0.05490","367.48749","0.0236"
"0.38000","0.05827","387.87839","0.0247"
"0.40000","0.06159","407.59827","0.0262"
"0.42000","0.06490","426.67538","0.0280"
"0.44000","0.06826","445.78528","0.0291"
"0.46000","0.07159","464.83505","0.0306"
"0.48000","0.07493","483.37827","0.0322"
"0.50000","0.07832","501.96344","0.0337"
"0.52000","0.08165","520.64734","0.0351"
"0.54000","0.08496","539.16876","0.0367"
"0.56000","0.08831","557.59552","0.0383"
"0.58000","0.09161","575.87012","0.0397"
"0.60000","0.09491","594.00342","0.0411"
"0.62000","0.09826","611.94342","0.0425"
"0.64000","0.10158","629.99036","0.0439"
"0.66000","0.10488","647.87012","0.0455"
"0.68000","0.10826","665.41071","0.0470"
"0.70000","0.11161","682.99414","0.0486"
"0.72000","0.11493","700.79803","0.0508"
"0.74000","0.11831","718.23059","0.0547"
"0.76000","0.12164","735.04724","0.0577"
"0.78000","0.12495","752.01215","0.0593"
"0.80000","0.12831","768.96405","0.0605"
"0.82000","0.13164","786.08264","0.0620"
"0.84000","0.13491","803.00970","0.0634"
"0.86000","0.13826","819.46954","0.0647"
"0.88000","0.14160","835.85254","0.0662"
"0.90000","0.14489","852.14282","0.0677"
"0.92000","0.14822","868.62128","0.0692"
"0.94000","0.15155","884.87909","0.0706"
"0.96000","0.15485","900.90259","0.0722"
"0.98000","0.15821","916.93762","0.0737"
"1.00000","0.16158","933.03912","0.0751"
"1.02000","0.16494","948.72937","0.0767"
"1.04000","0.16830","964.25085","0.0783"
"1.06000","0.17165","979.62561","0.0799"
"1.08000","0.17494","995.09302","0.0815"
"1.10000","0.17824","1010.25452","0.0830"
"1.12000","0.18157","1024.90283","0.0848"
"1.14000","0.18489","1040.07910","0.0865"
"1.16000","0.18824","1055.40332","0.0881"
"1.18000","0.19160","1070.10999","0.0901"
"1.20000","0.19494","1085.15393","0.0917"
"1.22000","0.19825","1099.65405","0.0930"
"1.24000","0.20158","1114.06396","0.0949"
"1.26000","0.20491","1128.55835","0.0966"
"1.28000","0.20825","1142.60303","0.0982"
"1.30000","0.21161","1156.54614","0.0999"
"1.32000","0.21494","1170.44202","0.1015"
"1.34000","0.21827","1184.29443","0.1030"
"1.36000","0.22161","1197.93518","0.1046"
"1.38000","0.22493","1211.22388","0.1062"
"1.40000","0.22824","1224.37488","0.1079"
"1.42000","0.23159","1237.95715","0.1096"
"1.44000","0.23493","1251.13757","0.1111"
"1.46000","0.23825","1263.69666","0.1126"
"1.48000","0.24160","1276.33826","0.1142"
"1.50000","0.24495","1289.26587","0.1155"
"1.52000","0.24827","1301.69592","0.1171"
"1.54000","0.25162","1313.89673","0.1188"
"1.56000","0.25494","1326.05518","0.1202"
"1.58000","0.25826","1337.25708","0.1219"
"1.60000","0.26160","1348.56604","0.1236"
"1.62000","0.26491","1360.63647","0.1248"
"1.64000","0.26823","1372.18848","0.1266"
"1.66000","0.27160","1383.38855","0.1283"
"1.68000","0.27491","1394.78784","0.1295"
"1.70000","0.27824","1405.69043","0.1310"
"1.72000","0.28162","1416.42395","0.1325"
"1.74000","0.28494","1427.10986","0.1340"
"1.76000","0.28826","1437.62280","0.1354"
"1.78000","0.29163","1447.89502","0.1371"
"1.80000","0.29494","1458.28296","0.1388"
"1.82000","0.29827","1468.17212","0.1402"
"1.84000","0.30165","1477.73218","0.1416"
"1.86000","0.30494","1487.05029","0.1430"
"1.88000","0.30823","1496.40051","0.1444"
"1.90000","0.31159","1505.45422","0.1457"
"1.92000","0.31490","1514.85681","0.1470"
"1.94000","0.31821","1523.82629","0.1485"
"1.96000","0.32159","1532.79102","0.1498"
"1.98000","0.32495","1541.83032","0.1511"
"2.00000","0.32827","1550.26758","0.1528"
"2.02000","0.33163","1558.68420","0.1541"
"2.04000","0.33497","1567.35315","0.1553"
"2.06000","0.33827","1575.27490","0.1569"
"2.08000","0.34163","1582.94043","0.1584"
"2.10000","0.34500","1590.69324","0.1597"
"2.12000","0.34831","1598.25012","0.1613"
"2.14000","0.35164","1605.68335","0.1627"
"2.16000","0.35497","1613.12683","0.1638"
"2.18000","0.35827","1620.55713","0.1650"
"2.20000","0.36158","1627.52063","0.1664"
"2.22000","0.36493","1634.36963","0.1676"
"2.24000","0.36824","1641.06689","0.1688"
"2.26000","0.37156","1647.68896","0.1700"
"2.28000","0.37492","1654.05212","0.1714"
"2.30000","0.37828","1660.51855","0.1726"
"2.32000","0.38160","1667.03833","0.1738"
"2.34000","0.38495","1673.10559","0.1751"
"2.36000","0.38830","1678.80261","0.1765"
"2.38000","0.39161","1684.72021","0.1774"
"2.40000","0.39495","1690.50903","0.1785"
"2.42000","0.39828","1695.91357","0.1800"
"2.44000","0.40157","1701.94153","0.1808"
"2.46000","0.40492","1707.47241","0.1821"
"2.48000","0.40827","1712.81714","0.1835"
"2.50000","0.41157","1718.21289","0.1846"
"2.52000","0.41493","1723.31689","0.1859"
"2.54000","0.41827","1728.57886","0.1873"
"2.56000","0.42157","1733.78320","0.1886"
"2.58000","0.42493","1738.77966","0.1898"
"2.60000","0.42827","1743.47351","0.1919"
"2.62000","0.43162","1748.11414","0.1939"
"2.64000","0.43499","1752.82288","0.1952"
"2.66000","0.43833","1757.27771","0.1965"
"2.68000","0.44164","1761.65479","0.1976"
"2.70000","0.44498","1766.06287","0.1989"
"2.72000","0.44828","1770.49622","0.2003"
"2.74000","0.45158","1774.98254","0.2014"
"2.76000","0.45495","1779.52722","0.2028"
"2.78000","0.45829","1783.77832","0.2043"
"2.80000","0.46163","1788.11365","0.2056"
"2.82000","0.46499","1792.10437","0.2071"
"2.84000","0.46831","1795.96509","0.2085"
"2.86000","0.47162","1799.77100","0.2096"
"2.88000","0.47497","1803.20032","0.2112"
"2.90000","0.47828","1807.20630","0.2126"
"2.92000","0.48160","1810.97412","0.2138"
"2.94000","0.48498","1814.51538","0.2151"
"2.96000","0.48830","1818.39685","0.2164"
"2.98000","0.49159","1822.15344","0.2178"
"3.00000","0.49494","1825.79370","0.2192"
"3.02000","0.49827","1829.45056","0.2206"
"3.04000","0.50159","1833.02197","0.2221"
"3.06000","0.50496","1836.54895","0.2236"
"3.08000","0.50832","1840.03784","0.2251"
"3.10000","0.51165","1843.22815","0.2265"
"3.12000","0.51500","1846.56396","0.2280"
"3.14000","0.51832","1849.96838","0.2296"
"3.16000","0.52161","1852.91064","0.2311"
"3.18000","0.52494","1855.79993","0.2330"
"3.20000","0.52829","1859.08862","0.2344"
"3.22000","0.53159","1862.10999","0.2360"
"3.24000","0.53492","1865.20520","0.2380"
"3.26000","0.53828","1868.80212","0.2396"
"3.28000","0.54160","1872.13013","0.2414"
"3.30000","0.54491","1874.93787","0.2434"
"3.32000","0.54829","1877.97339","0.2452"
"3.34000","0.55162","1880.97839","0.2469"
"3.36000","0.55492","1883.60754","0.2487"
"3.38000","0.55830","1886.33423","0.2504"
"3.40000","0.56163","1889.16138","0.2520"
"3.42000","0.56493","1891.64246","0.2536"
"3.44000","0.56832","1894.39246","0.2554"
"3.46000","0.57165","1897.43176","0.2573"
"3.48000","0.57493","1900.29895","0.2593"
"3.50000","0.57827","1902.95911","0.2611"
"3.52000","0.58157","1905.64880","0.2632"
"3.54000","0.58484","1908.56909","0.2655"
"3.56000","0.58820","1911.50684","0.2678"
"3.58000","0.59157","1914.21729","0.2702"
"3.60000","0.59490","1916.71790","0.2725"
"3.62000","0.59828","1919.40796","0.2743"
"3.64000","0.60162","1921.26831","0.2766"
"3.66000","0.60493","1923.57642","0.2789"
"3.68000","0.60830","1926.34033","0.2807"
"3.70000","0.61164","1928.77795","0.2830"
"3.72000","0.61496","1931.09570","0.2853"
"3.74000","0.61832","1933.45605","0.2876"
"3.76000","0.62163","1936.02307","0.2900"
"3.78000","0.62492","1938.60425","0.2925"
"3.80000","0.62826","1940.83044","0.2950"
"3.82000","0.63157","1943.22424","0.2976"
"3.84000","0.63489","1945.51196","0.3003"
"3.86000","0.63826","1947.58435","0.3028"
"3.88000","0.64161","1949.95520","0.3056"
"3.90000","0.64494","1952.27502","0.3083"
"3.92000","0.64831","1954.25989","0.3111"
"3.94000","0.65164","1956.25757","0.3140"
"3.96000","0.65497","1958.19287","0.3169"
"3.98000","0.65833","1960.14880","0.3197"
"4.00000","0.66165","1962.33911","0.3227"
"4.02000","0.66496","1964.70544","0.3257"
"4.04000","0.66832","1966.83069","0.3287"
"4.06000","0.67164","1968.47131","0.3323"
"4.08000","0.67497","1970.27454","0.3355"
"4.10000","0.67832","1972.30786","0.3387"
"4.12000","0.68164","1974.09521","0.3424"
"4.14000","0.68494","1975.77271","0.3459"
"4.16000","0.68827","1977.35303","0.3492"
"4.18000","0.69159","1979.11194","0.3527"
"4.20000","0.69491","1980.81824","0.3561"
"4.22000","0.69828","1982.56970","0.3591"
"4.24000","0.70164","1984.35950","0.3625"
"4.26000","0.70496","1985.78833","0.3663"
"4.28000","0.70830","1987.77856","0.3699"
"4.30000","0.71163","1989.50818","0.3739"
"4.32000","0.71493","1990.87183","0.3780"
"4.34000","0.71825","1992.42273","0.3817"
"4.36000","0.72161","1994.21143","0.3856"
"4.38000","0.72494","1995.94727","0.3895"
"4.40000","0.72827","1997.22107","0.3935"
"4.42000","0.73164","1998.49402","0.3978"
"4.44000","0.73497","1999.63208","0.4017"
"4.46000","0.73827","2000.70642","0.4060"
"4.48000","0.74163","2001.93884","0.4107"
"4.50000","0.74495","2003.68188","0.4147"
"4.52000","0.74826","2004.97400","0.4194"
"4.54000","0.75164","2006.16101","0.4241"
"4.56000","0.75497","2007.85291","0.4284"
"4.58000","0.75826","2009.15112","0.4331"
"4.60000","0.76163","2010.19983","0.4379"
"4.62000","0.76496","2011.32031","0.4427"
"4.64000","0.76824","2012.52661","0.4474"
"4.66000","0.77163","2013.65796","0.4521"
"4.68000","0.77498","2014.65112","0.4571"
"4.70000","0.77828","2015.89929","0.4620"
"4.72000","0.78165","2016.69836","0.4671"
"4.74000","0.78499","2017.57788","0.4722"
"4.76000","0.78829","2018.55408","0.4771"
"4.78000","0.79163","2019.40161","0.4820"
"4.80000","0.79495","2020.39148","0.4870"
"4.82000","0.79825","2021.23303","0.4926"
"4.84000","0.80159","2022.35583","0.4978"
"4.86000","0.80493","2023.89709","0.5028"
"4.88000","0.80824","2024.64941","0.5084"
"4.90000","0.81159","2025.67517","0.5136"
"4.92000","0.81493","2026.74475","0.5187"
"4.94000","0.81824","2027.10010","0.5245"
"4.96000","0.82159","2027.54089","0.5298"
"4.98000","0.82494","2028.49097","0.5347"
"5.00000","0.82828","2029.39380","0.5404"
"5.02000","0.83163","2030.42798","0.5460"
"5.04000","0.83498","2031.34619","0.5514"
"5.06000","0.83830","2031.93799","0.5566"
"5.08000","0.84162","2032.46497","0.5623"
"5.10000","0.84493","2033.65381","0.5677"
"5.12000","0.84823","2034.72510","0.5732"
"5.14000","0.85156","2035.18774","0.5789"
"5.16000","0.85491","2036.01575","0.5845"
"5.18000","0.85826","2036.74524","0.5900"
"5.20000","0.86161","2037.38770","0.5957"
"5.22000","0.86497","2038.16724","0.6012"
"5.24000","0.86830","2038.72791","0.6068"
"5.26000","0.87164","2039.34131","0.6122"
"5.28000","0.87499","2039.86316","0.6177"
"5.30000","0.87833","2040.20886","0.6234"
"5.32000","0.88165","2041.20129","0.6285"
"5.34000","0.88499","2042.08264","0.6340"
"5.36000","0.88832","2042.69751","0.6398"
"5.38000","0.89163","2043.27112","0.6453"
"5.40000","0.89496","2044.03320","0.6508"
"5.42000","0.89827","2044.83325","0.6564"
"5.44000","0.90156","2045.55115","0.6618"
"5.46000","0.90491","2046.03113","0.6673"
"5.48000","0.90824","2046.43665","0.6727"
"5.50000","0.91158","2047.08350","0.6781"
"5.52000","0.91498","2047.83472","0.6836"
"5.54000","0.91832","2048.67822","0.6892"
"5.56000","0.92163","2049.09009","0.6943"
"5.58000","0.92499","2049.46094","0.6997"
"5.60000","0.92831","2049.92285","0.7054"
"5.62000","0.93162","2050.84766","0.7108"
"5.64000","0.93497","2051.64160","0.7161"
"5.66000","0.93827","2051.87866","0.7217"
"5.68000","0.94159","2052.60327","0.7269"
"5.70000","0.94496","2053.31396","0.7322"
"5.72000","0.94827","2053.80566","0.7377"
"5.74000","0.95157","2054.28296","0.7429"
"5.76000","0.95493","2055.08618","0.7482"
"5.78000","0.95826","2055.96704","0.7534"
"5.80000","0.96158","2056.50879","0.7588"
"5.82000","0.96497","2056.93042","0.7642"
"5.84000","0.96831","2057.60400","0.7693"
"5.86000","0.97162","2057.90625","0.7746"
"5.88000","0.97499","2058.16577","0.7799"
"5.90000","0.97831","2058.86011","0.7851"
"5.92000","0.98158","2059.61890","0.7902"
"5.94000","0.98494","2060.32520","0.7956"
"5.96000","0.98829","2061.38892","0.8007"
"5.98000","0.99158","2061.98169","0.8060"
"6.00000","0.99494","2062.06567","0.8111"
"6.02000","0.99830","2062.94458","0.8162"
"6.04000","1.00162","2063.52856","0.8215"
"6.06000","1.00496","2063.79834","0.8270"
"6.08000","1.00830","2064.33594","0.8319"
"6.10000","1.01161","2065.02295","0.8367"
"6.12000","1.01495","2065.27319","0.8421"
"6.14000","1.01829","2065.99854","0.8472"
"6.16000","1.02162","2066.99780","0.8521"
"6.18000","1.02494","2067.32593","0.8574"
"6.20000","1.02829","2067.84766","0.8625"
"6.22000","1.03160","2068.43555","0.8674"
"6.24000","1.03491","2068.74341","0.8726"
"6.26000","1.03827","2069.17603","0.8779"
"6.28000","1.04160","2070.01318","0.8829"
"6.30000","1.04492","2070.65967","0.8879"
"6.32000","1.04830","2071.11182","0.8931"
"6.34000","1.05165","2071.61108","0.8982"
"6.36000","1.05497","2072.20996","0.9030"
"6.38000","1.05831","2072.93921","0.9078"
"6.40000","1.06164","2073.38208","0.9127"
"6.42000","1.06494","2073.46704","0.9178"
"6.44000","1.06829","2074.15332","0.9229"
"6.46000","1.07161","2074.48657","0.9280"
"6.48000","1.07493","2075.22241","0.9331"
"6.50000","1.07828","2076.38599","0.9379"
"6.52000","1.08162","2076.79858","0.9429"
"6.54000","1.08494","2076.92188","0.9481"
"6.56000","1.08831","2077.50635","0.9527"
"6.58000","1.09165","2078.07764","0.9576"
"6.60000","1.09497","2078.64111","0.9626"
"6.62000","1.09833","2078.85645","0.9673"
"6.64000","1.10167","2078.96948","0.9721"
"6.66000","1.10499","2079.65015","0.9769"
"6.68000","1.10833","2080.41138","0.9818"
"6.70000","1.11164","2081.16577","0.9865"
"6.72000","1.11492","2081.68018","0.9914"
"6.74000","1.11825","2081.89941","0.9963"
"6.76000","1.12155","2082.36987","1.0011"
"6.78000","1.12488","2083.01196","1.0059"
"6.80000","1.12828","2083.57397","1.0107"
"6.82000","1.13161","2084.06860","1.0156"
"6.84000","1.13493","2084.62988","1.0205"
"6.86000","1.13829","2085.30835","1.0252"
"6.88000","1.14162","2085.47559","1.0302"
"6.90000","1.14495","2085.91528","1.0349"
"6.92000","1.14831","2086.72241","1.0394"
"6.94000","1.15164","2087.03149","1.0446"
"6.96000","1.15496","2087.38647","1.0494"
"6.98000","1.15831","2087.77441","1.0539"
"7.00000","1.16163","2088.14478","1.0588"
"7.02000","1.16491","2088.83667","1.0635"
"7.04000","1.16824","2089.57910","1.0680"
"7.06000","1.17158","2089.88013","1.0729"
"7.08000","1.17490","2090.23145","1.0778"
"7.10000","1.17826","2090.83423","1.0824"
"7.12000","1.18164","2091.49390","1.0871"
"7.14000","1.18496","2091.87134","1.0919"
"7.16000","1.18831","2092.11694","1.0966"
"7.18000","1.19168","2092.68237","1.1014"
"7.20000","1.19498","2093.37549","1.1061"
"7.22000","1.19830","2093.72510","1.1107"
"7.24000","1.20166","2094.16577","1.1153"
"7.26000","1.20497","2094.94971","1.1200"
"7.28000","1.20827","2095.30566","1.1248"
"7.30000","1.21162","2095.40381","1.1296"
"7.32000","1.21494","2096.16577","1.1341"
"7.34000","1.21825","2096.62769","1.1385"
"7.36000","1.22161","2096.86450","1.1434"
"7.38000","1.22495","2097.79858","1.1478"
"7.40000","1.22825","2098.39697","1.1524"
"7.42000","1.23162","2098.45386","1.1573"
"7.44000","1.23497","2098.74683","1.1619"
"7.46000","1.23828","2099.43115","1.1663"
"7.48000","1.24164","2100.15576","1.1709"
"7.50000","1.24498","2100.58984","1.1757"
"7.52000","1.24827","2101.11865","1.1803"
"7.54000","1.25162","2101.59839","1.1848"
"7.56000","1.25495","2101.89624","1.1895"
"7.58000","1.25826","2102.35938","1.1943"
"7.60000","1.26162","2102.92065","1.1989"
"7.62000","1.26498","2103.58447","1.2034"
"7.64000","1.26829","2104.07104","1.2081"
"7.66000","1.27163","2104.25195","1.2128"
"7.68000","1.27496","2104.89111","1.2172"
"7.70000","1.27827","2105.34839","1.2219"
"7.72000","1.28162","2105.54712","1.2266"
"7.74000","1.28493","2106.49121","1.2308"
"7.76000","1.28825","2106.99707","1.2357"
"7.78000","1.29161","2107.24048","1.2404"
"7.80000","1.29493","2107.78662","1.2448"
"7.82000","1.29825","2108.02051","1.2496"
"7.84000","1.30162","2108.56567","1.2542"
"7.86000","1.30494","2109.16699","1.2585"
"7.88000","1.30826","2109.51855","1.2631"
"7.90000","1.31165","2109.84033","1.2677"
"7.92000","1.31498","2110.60181","1.2721"
"7.94000","1.31831","2110.82690","1.2766"
"7.96000","1.32165","2110.76099","1.2813"
"7.98000","1.32496","2111.32715","1.2859"
"8.00000","1.32826","2112.25903","1.2902"
"8.02000","1.33160","2112.74829","1.2948"
"8.04000","1.33492","2113.07788","1.2993"
"8.06000","1.33824","2113.50220","1.3037"
"8.08000","1.34160","2114.14111","1.3083"
"8.10000","1.34494","2114.60303","1.3129"
"8.12000","1.34825","2114.80688","1.3175"
"8.14000","1.35161","2115.23193","1.3218"
"8.16000","1.35495","2115.80664","1.3262"
"8.18000","1.35828","2115.91455","1.3312"
"8.20000","1.36163","2116.47998","1.3353"
"8.22000","1.36497","2116.95752","1.3396"
"8.24000","1.36831","2117.11084","1.3442"
"8.26000","1.37167","2117.54004","1.3486"
"8.28000","1.37502","2118.35791","1.3530"
"8.30000","1.37830","2118.87427","1.3576"
"8.32000","1.38158","2119.18384","1.3620"
"8.34000","1.38491","2119.55713","1.3663"
"8.36000","1.38823","2119.76367","1.3707"
"8.38000","1.39155","2119.95825","1.3753"
"8.40000","1.39494","2120.44653","1.3797"
"8.42000","1.39829","2121.22803","1.3842"
"8.44000","1.40161","2121.71948","1.3886"
"8.46000","1.40500","2121.92114","1.3931"
"8.48000","1.40831","2122.44971","1.3977"
"8.50000","1.41160","2122.87012","1.4021"
"8.52000","1.41499","2123.31592","1.4065"
"8.54000","1.41834","2123.76318","1.4110"
"8.56000","1.42163","2124.40259","1.4152"
"8.58000","1.42498","2124.63184","1.4198"
"8.60000","1.42830","2124.70093","1.4244"
"8.62000","1.43159","2125.29565","1.4285"
"8.64000","1.43493","2126.06885","1.4331"
"8.66000","1.43826","2126.57959","1.4377"
"8.68000","1.44156","2127.07642","1.4418"
"8.70000","1.44492","2126.85791","1.4462"
"8.72000","1.44827","2127.32812","1.4508"
"8.74000","1.45159","2128.03882","1.4551"
"8.76000","1.45494","2128.27783","1.4594"
"8.78000","1.45830","2128.61133","1.4639"
"8.80000","1.46163","2129.42725","1.4683"
"8.82000","1.46498","2129.82446","1.4727"
"8.84000","1.46832","2130.30249","1.4772"
"8.86000","1.47162","2130.78833","1.4816"
"8.88000","1.47496","2131.02466","1.4860"
"8.90000","1.47830","2131.32324","1.4904"
"8.92000","1.48161","2131.87988","1.4947"
"8.94000","1.48495","2132.08545","1.4993"
"8.96000","1.48827","2132.23608","1.5038"
"8.98000","1.49158","2133.06055","1.5079"
"9.00000","1.49493","2133.30566","1.5124"
"9.02000","1.49827","2133.55127","1.5167"
"9.04000","1.50161","2134.24951","1.5209"
"9.06000","1.50497","2134.55005","1.5254"
"9.08000","1.50831","2135.09961","1.5298"
"9.10000","1.51163","2135.42407","1.5342"
"9.12000","1.51497","2135.87451","1.5387"
"9.14000","1.51829","2136.30225","1.5430"
"9.16000","1.52161","2136.53955","1.5473"
"9.18000","1.52495","2136.83960","1.5518"
"9.20000","1.52830","2137.43823","1.5562"
"9.22000","1.53165","2137.92578","1.5605"
"9.24000","1.53498","2138.14404","1.5649"
"9.26000","1.53831","2138.68921","1.5693"
"9.28000","1.54162","2138.98096","1.5736"
"9.30000","1.54493","2139.35181","1.5780"
"9.32000","1.54827","2139.85864","1.5823"
"9.34000","1.55160","2140.18970","1.5867"
"9.36000","1.55495","2140.47485","1.5910"
"9.38000","1.55831","2140.77319","1.5952"
"9.40000","1.56161","2141.52979","1.5997"
"9.42000","1.56491","2141.66602","1.6043"
"9.44000","1.56826","2142.13770","1.6084"
"9.46000","1.57159","2142.58984","1.6128"
"9.48000","1.57492","2142.95435","1.6172"
"9.50000","1.57831","2143.54346","1.6214"
"9.52000","1.58165","2143.93604","1.6258"
"9.54000","1.58496","2144.21704","1.6302"
"9.56000","1.58834","2144.63159","1.6345"
"9.58000","1.59166","2144.98291","1.6387"
"9.60000","1.59496","2145.17261","1.6430"
"9.62000","1.59830","2145.40845","1.6474"
"9.64000","1.60160","2146.12671","1.6516"
"9.66000","1.60490","2146.52930","1.6561"
"9.68000","1.60826","2146.78247","1.6604"
"9.70000","1.61158","2147.19800","1.6647"
"9.72000","1.61489","2147.79004","1.6689"
"9.74000","1.61828","2148.33325","1.6731"
"9.76000","1.62162","2148.59399","1.6776"
"9.78000","1.62492","2148.84204","1.6820"
"9.80000","1.62830","2149.36353","1.6861"
"9.82000","1.63166","2149.71802","1.6906"
"9.84000","1.63496","2150.05347","1.6949"
"9.86000","1.63833","2150.59106","1.6989"
"9.88000","1.64167","2151.04688","1.7035"
"9.90000","1.64495","2151.48169","1.7078"
"9.92000","1.64828","2151.96460","1.7119"
"9.94000","1.65158","2152.04761","1.7163"
"9.96000","1.65487","2152.32568","1.7206"
"9.98000","1.65822","2152.59961","1.7249"
"10.00000","1.66158","2153.13208","1.7292"
"10.02000","1.66493","2153.64136","1.7337"
"10.04000","1.66830","2154.07935","1.7381"
"10.06000","1.67163","2154.64600","1.7424"
"10.08000","1.67496","2154.88867","1.7468"
"10.10000","1.67830","2155.36328","1.7512"
"10.12000","1.68165","2155.64380","1.7555"
"10.14000","1.68499","2156.02197","1.7598"
"10.16000","1.68832","2156.56787","1.7641"
"10.18000","1.69166","2156.71997","1.7686"
"10.20000","1.69497","2157.19092","1.7729"
"10.22000","1.69827","2157.70068","1.7771"
"10.24000","1.70160","2157.66235","1.7817"
"10.26000","1.70492","2158.29004","1.7858"
"10.28000","1.70823","2158.75464","1.7899"
"10.30000","1.71159","2158.81567","1.7945"
"10.32000","1.71494","2159.35010","1.7988"
"10.34000","1.71828","2159.85767","1.8030"
"10.36000","1.72164","2160.27417","1.8075"
"10.38000","1.72498","2160.52100","1.8118"
"10.40000","1.72831","2160.84814","1.8159"
"10.42000","1.73168","2161.48242","1.8203"
"10.44000","1.73500","2162.05542","1.8247"
"10.46000","1.73830","2162.45605","1.8291"
"10.48000","1.74163","2162.65723","1.8333"
"10.50000","1.74496","2162.89990","1.8375"
"10.52000","1.74829","2163.22754","1.8418"
"10.54000","1.75164","2163.67188","1.8461"
"10.56000","1.75496","2164.22534","1.8503"
"10.58000","1.75827","2164.46826","1.8546"
"10.60000","1.76161","2164.67017","1.8590"
"10.62000","1.76493","2165.36816","1.8631"
"10.64000","1.76827","2165.47998","1.8677"
"10.66000","1.77166","2165.77734","1.8722"
"10.68000","1.77498","2166.49731","1.8761"
"10.70000","1.77829","2166.87109","1.8807"
"10.72000","1.78163","2166.94604","1.8853"
"10.74000","1.78492","2167.35107","1.8893"
"10.76000","1.78824","2167.76489","1.8936"
"10.78000","1.79161","2168.03931","1.8979"
"10.80000","1.79493","2168.29492","1.9020"
"10.82000","1.79826","2168.74976","1.9061"
"10.84000","1.80164","2169.06104","1.9105"
"10.86000","1.80496","2169.40845","1.9148"
"10.88000","1.80826","2169.78687","1.9190"
"10.90000","1.81162","2170.22778","1.9232"
"10.92000","1.81495","2170.79517","1.9274"
"10.94000","1.81827","2171.16577","1.9317"
"10.96000","1.82163","2171.39673","1.9360"
"10.98000","1.82496","2171.73853","1.9402"
"11.00000","1.82826","2172.10205","1.9446"
"11.02000","1.83162","2172.62427","1.9489"
"11.04000","1.83497","2173.17700","1.9530"
"11.06000","1.83827","2173.16211","1.9577"
"11.08000","1.84162","2173.49243","1.9619"
"11.10000","1.84499","2173.92139","1.9661"
"11.12000","1.84831","2174.18213","1.9707"
"11.14000","1.85164","2174.39111","1.9749"
"11.16000","1.85500","2174.47144","1.9791"
"11.18000","1.85831","2174.66919","1.9834"
"11.20000","1.86162","2175.32495","1.9877"
"11.22000","1.86497","2175.89331","1.9918"
"11.24000","1.86828","2176.21411","1.9960"
"11.26000","1.87158","2176.62964","2.0003"
"11.28000","1.87494","2177.02661","2.0046"
"11.30000","1.87827","2177.54077","2.0089"
"11.32000","1.88158","2177.73779","2.0132"
"11.34000","1.88493","2177.86060","2.0175"
"11.36000","1.88827","2178.37207","2.0218"
"11.38000","1.89158","2178.91382","2.0259"
"11.40000","1.89495","2179.19116","2.0303"
"11.42000","1.89830","2179.41553","2.0347"
"11.44000","1.90161","2179.98950","2.0388"
"11.46000","1.90498","2180.21899","2.0431"
"11.48000","1.90834","2180.62402","2.0475"
"11.50000","1.91163","2181.34766","2.0514"
"11.52000","1.91495","2181.70166","2.0559"
"11.54000","1.91826","2181.76685","2.0605"
"11.56000","1.92155","2182.24536","2.0647"
"11.58000","1.92491","2182.44214","2.0689"
"11.60000","1.92825","2182.56909","2.0733"
"11.62000","1.93159","2182.96777","2.0775"
"11.64000","1.93496","2183.44214","2.0817"
"11.66000","1.93831","2183.71851","2.0861"
"11.68000","1.94162","2184.05835","2.0904"
"11.70000","1.94499","2184.55298","2.0946"
"11.72000","1.94833","2184.88208","2.0989"
"11.74000","1.95166","2185.11426","2.1032"
"11.76000","1.95502","2185.56567","2.1075"
"11.78000","1.95833","2186.00586","2.1119"
"11.80000","1.96163","2186.35205","2.1161"
"11.82000","1.96496","2186.57373","2.1204"
"11.84000","1.96825","2186.90649","2.1246"
"11.86000","1.97157","2187.30005","2.1286"
"11.88000","1.97492","2187.47925","2.1331"
"11.90000","1.97824","2187.78125","2.1373"
"11.92000","1.98158","2188.16528","2.1414"
"11.94000","1.98497","2188.40063","2.1459"
"11.96000","1.98830","2188.73560","2.1501"
"11.98000","1.99162","2189.12817","2.1542"
"12.00000","1.99499","2189.36938","2.1586"
"12.02000","1.99832","2189.77002","2.1629"
"12.04000","2.00163","2190.33105","2.1671"
"12.06000","2.00497","2190.77075","2.1713"
"12.08000","2.00828","2191.06567","2.1757"
"12.10000","2.01159","2191.44580","2.1799"
"12.12000","2.01495","2191.66284","2.1841"
"12.14000","2.01829","2192.10718","2.1884"
"12.16000","2.02159","2192.53003","2.1926"
