Time measurement,Displacement,Primary force measurement,Strain 1
(s),(mm),(N),(%)
"0.00000","0.00000","-12.44689","-0.0001"
"0.02000","0.00026","-12.38801","0.0000"
"0.04000","0.00171","-10.96636","0.0000"
"0.06000","0.00477","-0.87235","0.0005"
"0.08000","0.00673","20.47431","0.0016"
"0.10000","0.00900","42.10096","0.0029"
"0.12000","0.01238","63.55696","0.0041"
"0.14000","0.01643","89.97260","0.0055"
"0.16000","0.02054","121.46149","0.0072"
"0.18000","0.02436","153.54951","0.0090"
"0.20000","0.02790","182.77477","0.0106"
"0.22000","0.03130","208.62054","0.0121"
"0.24000","0.03464","232.21487","0.0135"
"0.26000","0.03798","254.25258","0.0148"
"0.28000","0.04135","275.54016","0.0159"
"0.30000","0.04470","295.98892","0.0171"
"0.32000","0.04803","315.70041","0.0181"
"0.34000","0.05140","334.82599","0.0191"
"0.36000","0.05474","353.09500","0.0202"
"0.38000","0.05807","370.71387","0.0212"
"0.40000","0.06144","387.87317","0.0222"
"0.42000","0.06479","404.55136","0.0231"
"0.44000","0.06812","420.26105","0.0240"
"0.46000","0.07148","435.78824","0.0248"
"0.48000","0.07481","450.83752","0.0256"
"0.50000","0.07811","465.35153","0.0265"
"0.52000","0.08146","479.56012","0.0273"
"0.54000","0.08477","493.92148","0.0282"
"0.56000","0.08808","508.07544","0.0290"
"0.58000","0.09144","522.11334","0.0298"
"0.60000","0.09477","535.79260","0.0306"
"0.62000","0.09809","548.86914","0.0313"
"0.64000","0.10147","561.72766","0.0320"
"0.66000","0.10480","574.71686","0.0327"
"0.68000","0.10813","587.32410","0.0335"
"0.70000","0.11149","600.01434","0.0342"
"0.72000","0.11481","612.62341","0.0349"
"0.74000","0.11814","624.57971","0.0356"
"0.76000","0.12152","636.70764","0.0363"
"0.78000","0.12483","649.31030","0.0370"
"0.80000","0.12811","661.75494","0.0377"
"0.82000","0.13145","674.05627","0.0384"
"0.84000","0.13476","686.44879","0.0390"
"0.86000","0.13807","698.92175","0.0398"
"0.88000","0.14146","710.89795","0.0404"
"0.90000","0.14480","723.18842","0.0411"
"0.92000","0.14811","735.77313","0.0418"
"0.94000","0.15149","748.11841","0.0425"
"0.96000","0.15482","760.48480","0.0433"
"0.98000","0.15812","772.83899","0.0439"
"1.00000","0.16151","784.82916","0.0446"
"1.02000","0.16485","797.03613","0.0453"
"1.04000","0.16814","809.48901","0.0460"
"1.06000","0.17148","821.75732","0.0467"
"1.08000","0.17482","834.28772","0.0474"
"1.10000","0.17812","846.72992","0.0482"
"1.12000","0.18145","858.85767","0.0489"
"1.14000","0.18478","871.53564","0.0495"
"1.16000","0.18808","884.25549","0.0503"
"1.18000","0.19141","896.38531","0.0510"
"1.20000","0.19478","908.79181","0.0517"
"1.22000","0.19813","921.56073","0.0525"
"1.24000","0.20145","934.02026","0.0532"
"1.26000","0.20481","946.38495","0.0539"
"1.28000","0.20814","958.86572","0.0546"
"1.30000","0.21145","971.62445","0.0554"
"1.32000","0.21481","984.20654","0.0561"
"1.34000","0.21814","997.02423","0.0568"
"1.36000","0.22144","1009.95178","0.0577"
"1.38000","0.22480","1022.64240","0.0584"
"1.40000","0.22814","1035.82520","0.0592"
"1.42000","0.23144","1048.79602","0.0600"
"1.44000","0.23479","1061.31177","0.0607"
"1.46000","0.23812","1074.04333","0.0614"
"1.48000","0.24142","1086.87927","0.0622"
"1.50000","0.24478","1099.32349","0.0630"
"1.52000","0.24813","1111.83582","0.0637"
"1.54000","0.25145","1124.20312","0.0645"
"1.56000","0.25480","1136.99426","0.0651"
"1.58000","0.25812","1149.78479","0.0658"
"1.60000","0.26143","1162.38330","0.0666"
"1.62000","0.26477","1175.35632","0.0674"
"1.64000","0.26812","1188.16968","0.0681"
"1.66000","0.27144","1200.87573","0.0690"
"1.68000","0.27481","1214.00757","0.0697"
"1.70000","0.27816","1226.91528","0.0704"
"1.72000","0.28149","1239.40247","0.0713"
"1.74000","0.28483","1251.94006","0.0721"
"1.76000","0.28814","1264.45752","0.0729"
"1.78000","0.29146","1276.94507","0.0737"
"1.80000","0.29481","1289.56787","0.0744"
"1.82000","0.29813","1301.91650","0.0752"
"1.84000","0.30145","1314.64624","0.0760"
"1.86000","0.30482","1327.59070","0.0769"
"1.88000","0.30812","1340.37524","0.0778"
"1.90000","0.31141","1353.15552","0.0786"
"1.92000","0.31476","1365.95520","0.0793"
"1.94000","0.31809","1378.92737","0.0802"
"1.96000","0.32143","1392.02649","0.0810"
"1.98000","0.32480","1404.80835","0.0818"
"2.00000","0.32814","1418.12891","0.0827"
"2.02000","0.33147","1431.22070","0.0836"
"2.04000","0.33485","1443.87512","0.0843"
"2.06000","0.33819","1456.36157","0.0851"
"2.08000","0.34148","1468.81946","0.0860"
"2.10000","0.34481","1481.52344","0.0868"
"2.12000","0.34813","1494.30786","0.0876"
"2.14000","0.35142","1507.03186","0.0884"
"2.16000","0.35476","1520.09839","0.0893"
"2.18000","0.35811","1533.29346","0.0902"
"2.20000","0.36143","1546.52283","0.0910"
"2.22000","0.36478","1559.70227","0.0919"
"2.24000","0.36815","1572.56165","0.0928"
"2.26000","0.37147","1585.61060","0.0937"
"2.28000","0.37478","1598.36426","0.0947"
"2.30000","0.37816","1610.95667","0.0955"
"2.32000","0.38150","1623.80859","0.0963"
"2.34000","0.38482","1636.46875","0.0972"
"2.36000","0.38820","1649.38794","0.0980"
"2.38000","0.39151","1662.44434","0.0989"
"2.40000","0.39478","1675.22803","0.0997"
"2.42000","0.39812","1688.07056","0.1005"
"2.44000","0.40142","1701.24512","0.1014"
"2.46000","0.40470","1713.87305","0.1023"
"2.48000","0.40805","1726.55286","0.1032"
"2.50000","0.41142","1739.22070","0.1041"
"2.52000","0.41475","1752.17090","0.1050"
"2.54000","0.41812","1765.04980","0.1059"
"2.56000","0.42148","1777.98975","0.1067"
"2.58000","0.42480","1790.80554","0.1076"
"2.60000","0.42816","1803.26416","0.1085"
"2.62000","0.43151","1815.72266","0.1094"
"2.64000","0.43480","1827.95081","0.1101"
"2.66000","0.43815","1839.90137","0.1109"
"2.68000","0.44149","1851.95483","0.1117"
"2.70000","0.44478","1863.97412","0.1125"
"2.72000","0.44811","1875.48975","0.1133"
"2.74000","0.45143","1887.23596","0.1141"
"2.76000","0.45474","1898.80359","0.1150"
"2.78000","0.45811","1910.20947","0.1158"
"2.80000","0.46146","1921.67761","0.1166"
"2.82000","0.46480","1933.02441","0.1173"
"2.84000","0.46817","1943.84778","0.1181"
"2.86000","0.47150","1954.35486","0.1187"
"2.88000","0.47482","1964.59741","0.1194"
"2.90000","0.47818","1974.63184","0.1201"
"2.92000","0.48150","1984.53125","0.1207"
"2.94000","0.48481","1994.01416","0.1214"
"2.96000","0.48815","2003.18042","0.1219"
"2.98000","0.49146","2012.17981","0.1225"
"3.00000","0.49479","2021.13220","0.1232"
"3.02000","0.49813","2029.39880","0.1238"
"3.04000","0.50145","2037.49133","0.1243"
"3.06000","0.50477","2045.14709","0.1248"
"3.08000","0.50811","2052.67383","0.1253"
"3.10000","0.51144","2059.78687","0.1258"
"3.12000","0.51479","2066.79346","0.1263"
"3.14000","0.51818","2073.80322","0.1268"
"3.16000","0.52151","2081.06445","0.1273"
"3.18000","0.52481","2087.88916","0.1278"
"3.20000","0.52813","2093.69312","0.1283"
"3.22000","0.53145","2099.72681","0.1287"
"3.24000","0.53476","2106.08643","0.1291"
"3.26000","0.53811","2112.61035","0.1297"
"3.28000","0.54147","2118.98389","0.1301"
"3.30000","0.54480","2124.99829","0.1305"
"3.32000","0.54814","2130.63281","0.1308"
"3.34000","0.55150","2136.10938","0.1312"
"3.36000","0.55480","2141.33105","0.1315"
"3.38000","0.55812","2145.78149","0.1319"
"3.40000","0.56146","2150.18457","0.1323"
"3.42000","0.56478","2154.26807","0.1326"
"3.44000","0.56810","2157.93457","0.1330"
"3.46000","0.57148","2161.56738","0.1333"
"3.48000","0.57482","2165.52026","0.1336"
"3.50000","0.57812","2168.93066","0.1338"
"3.52000","0.58149","2171.94971","0.1340"
"3.54000","0.58482","2174.13770","0.1343"
"3.56000","0.58810","2176.19214","0.1345"
"3.58000","0.59148","2178.63721","0.1347"
"3.60000","0.59482","2181.21362","0.1349"
"3.62000","0.59812","2183.72095","0.1352"
"3.64000","0.60150","2185.58325","0.1353"
"3.66000","0.60484","2187.73047","0.1356"
"3.68000","0.60814","2190.06201","0.1359"
"3.70000","0.61149","2192.35254","0.1361"
"3.72000","0.61480","2194.91284","0.1362"
"3.74000","0.61810","2197.60913","0.1366"
"3.76000","0.62144","2199.94507","0.1368"
"3.78000","0.62478","2202.49365","0.1369"
"3.80000","0.62809","2204.60254","0.1371"
"3.82000","0.63145","2206.67822","0.1374"
"3.84000","0.63479","2208.59155","0.1377"
"3.86000","0.63811","2210.44824","0.1378"
"3.88000","0.64147","2212.10010","0.1381"
"3.90000","0.64482","2213.92529","0.1383"
"3.92000","0.64815","2215.62549","0.1384"
"3.94000","0.65151","2217.56104","0.1386"
"3.96000","0.65485","2219.34326","0.1389"
"3.98000","0.65816","2221.31348","0.1390"
"4.00000","0.66148","2222.79614","0.1391"
"4.02000","0.66478","2224.03833","0.1394"
"4.04000","0.66808","2225.00464","0.1395"
"4.06000","0.67143","2226.02515","0.1396"
"4.08000","0.67477","2227.42578","0.1398"
"4.10000","0.67812","2228.84521","0.1400"
"4.12000","0.68148","2230.04858","0.1401"
"4.14000","0.68482","2231.05176","0.1402"
"4.16000","0.68815","2231.82422","0.1403"
"4.18000","0.69150","2232.14990","0.1404"
"4.20000","0.69484","2232.27100","0.1405"
"4.22000","0.69817","2232.90894","0.1406"
"4.24000","0.70152","2233.98584","0.1408"
"4.26000","0.70486","2235.19971","0.1409"
"4.28000","0.70818","2236.10913","0.1410"
"4.30000","0.71149","2236.93018","0.1412"
"4.32000","0.71480","2237.79443","0.1414"
"4.34000","0.71811","2238.58838","0.1414"
"4.36000","0.72143","2239.24707","0.1415"
"4.38000","0.72477","2239.92456","0.1416"
"4.40000","0.72812","2240.94116","0.1418"
"4.42000","0.73147","2242.28906","0.1419"
"4.44000","0.73483","2243.82178","0.1420"
"4.46000","0.73814","2244.85767","0.1421"
"4.48000","0.74146","2245.29834","0.1422"
"4.50000","0.74483","2246.13965","0.1423"
"4.52000","0.74816","2247.55396","0.1425"
"4.54000","0.75148","2248.89331","0.1426"
"4.56000","0.75484","2250.64062","0.1427"
"4.58000","0.75814","2252.32153","0.1429"
"4.60000","0.76144","2253.44702","0.1430"
"4.62000","0.76481","2254.68188","0.1432"
"4.64000","0.76813","2256.26025","0.1433"
"4.66000","0.77143","2257.69019","0.1435"
"4.68000","0.77480","2259.36890","0.1436"
"4.70000","0.77811","2261.03540","0.1438"
"4.72000","0.78142","2262.28540","0.1440"
"4.74000","0.78482","2263.08130","0.1440"
"4.76000","0.78817","2264.29297","0.1441"
"4.78000","0.79148","2265.82495","0.1443"
"4.80000","0.79486","2267.51221","0.1445"
"4.82000","0.79817","2269.32324","0.1446"
"4.84000","0.80145","2271.21582","0.1448"
"4.86000","0.80481","2272.83862","0.1448"
"4.88000","0.80814","2274.75537","0.1450"
"4.90000","0.81143","2276.47266","0.1451"
"4.92000","0.81480","2278.25781","0.1453"
"4.94000","0.81815","2280.46338","0.1455"
"4.96000","0.82146","2282.48193","0.1456"
"4.98000","0.82481","2284.28125","0.1458"
"5.00000","0.82814","2285.82837","0.1460"
"5.02000","0.83145","2287.50903","0.1461"
"5.04000","0.83481","2289.27393","0.1462"
"5.06000","0.83815","2291.35254","0.1464"
"5.08000","0.84147","2293.38501","0.1465"
"5.10000","0.84480","2295.35303","0.1467"
"5.12000","0.84813","2297.50903","0.1469"
"5.14000","0.85143","2299.63501","0.1471"
"5.16000","0.85476","2301.50220","0.1473"
"5.18000","0.85812","2303.36963","0.1475"
"5.20000","0.86147","2305.83618","0.1477"
"5.22000","0.86481","2308.20142","0.1479"
"5.24000","0.86817","2310.33496","0.1481"
"5.26000","0.87150","2312.24048","0.1483"
"5.28000","0.87482","2314.19214","0.1485"
"5.30000","0.87815","2315.98682","0.1487"
"5.32000","0.88148","2317.76904","0.1488"
"5.34000","0.88480","2319.69141","0.1490"
"5.36000","0.88815","2321.65088","0.1492"
"5.38000","0.89148","2323.49756","0.1494"
"5.40000","0.89481","2325.28296","0.1495"
"5.42000","0.89815","2327.07422","0.1497"
"5.44000","0.90148","2328.89868","0.1499"
"5.46000","0.90480","2330.57178","0.1501"
"5.48000","0.90816","2332.29761","0.1503"
"5.50000","0.91149","2334.28198","0.1505"
"5.52000","0.91481","2336.22681","0.1507"
"5.54000","0.91817","2338.07300","0.1508"
"5.56000","0.92153","2339.88672","0.1510"
"5.58000","0.92485","2341.73462","0.1513"
"5.60000","0.92819","2343.82642","0.1516"
"5.62000","0.93149","2345.97168","0.1518"
"5.64000","0.93477","2347.89526","0.1520"
"5.66000","0.93809","2349.62280","0.1522"
"5.68000","0.94141","2351.08398","0.1524"
"5.70000","0.94474","2352.88208","0.1526"
"5.72000","0.94814","2354.66626","0.1528"
"5.74000","0.95147","2356.19580","0.1530"
"5.76000","0.95479","2357.47559","0.1532"
"5.78000","0.95815","2358.54712","0.1534"
"5.80000","0.96147","2359.10571","0.1535"
"5.82000","0.96479","2359.61890","0.1536"
"5.84000","0.96817","2360.40967","0.1537"
"5.86000","0.97150","2361.63989","0.1540"
"5.88000","0.97481","2362.55591","0.1542"
"5.90000","0.97816","2363.74707","0.1543"
"5.92000","0.98146","2364.95337","0.1545"
"5.94000","0.98475","2365.62793","0.1546"
"5.96000","0.98811","2365.97656","0.1547"
"5.98000","0.99146","2366.43750","0.1549"
"6.00000","0.99477","2366.94653","0.1550"
"6.02000","0.99814","2367.64478","0.1552"
"6.04000","1.00148","2368.44849","0.1553"
"6.06000","1.00478","2369.16162","0.1555"
"6.08000","1.00815","2369.61865","0.1556"
"6.10000","1.01152","2370.60498","0.1557"
"6.12000","1.01482","2372.09473","0.1559"
"6.14000","1.01817","2373.24976","0.1561"
"6.16000","1.02152","2374.60840","0.1563"
"6.18000","1.02482","2376.14893","0.1565"
"6.20000","1.02813","2377.23828","0.1567"
"6.22000","1.03147","2378.65210","0.1569"
"6.24000","1.03478","2380.14941","0.1570"
"6.26000","1.03809","2381.45557","0.1571"
"6.28000","1.04145","2382.83740","0.1574"
"6.30000","1.04478","2384.28711","0.1577"
"6.32000","1.04809","2385.86841","0.1578"
"6.34000","1.05146","2387.05176","0.1580"
"6.36000","1.05482","2388.63452","0.1582"
"6.38000","1.05814","2390.28418","0.1584"
"6.40000","1.06151","2391.79712","0.1585"
"6.42000","1.06483","2393.26343","0.1587"
"6.44000","1.06810","2394.44312","0.1589"
"6.46000","1.07146","2395.65308","0.1591"
"6.48000","1.07480","2397.03906","0.1593"
"6.50000","1.07811","2398.28833","0.1594"
"6.52000","1.08148","2399.21704","0.1596"
"6.54000","1.08482","2400.35254","0.1598"
"6.56000","1.08812","2401.11768","0.1599"
"6.58000","1.09147","2401.77271","0.1601"
"6.60000","1.09480","2402.30420","0.1602"
"6.62000","1.09811","2402.64087","0.1603"
"6.64000","1.10147","2402.84668","0.1604"
"6.66000","1.10479","2403.56689","0.1605"
"6.68000","1.10812","2404.11792","0.1606"
"6.70000","1.11147","2404.50415","0.1607"
"6.72000","1.11478","2404.14160","0.1608"
"6.74000","1.11809","2403.36084","0.1609"
"6.76000","1.12144","2402.65967","0.1609"
"6.78000","1.12479","2402.12451","0.1610"
"6.80000","1.12812","2401.85474","0.1611"
"6.82000","1.13148","2401.62305","0.1610"
"6.84000","1.13481","2401.47583","0.1610"
"6.86000","1.13815","2401.44116","0.1612"
"6.88000","1.14152","2401.39429","0.1613"
"6.90000","1.14484","2401.73950","0.1613"
"6.92000","1.14815","2401.97583","0.1614"
"6.94000","1.15149","2401.92749","0.1615"
"6.96000","1.15479","2402.34351","0.1616"
"6.98000","1.15811","2402.58936","0.1616"
"7.00000","1.16149","2402.46606","0.1616"
"7.02000","1.16480","2402.84082","0.1618"
"7.04000","1.16811","2402.51880","0.1618"
"7.06000","1.17148","2402.32397","0.1618"
"7.08000","1.17480","2402.11060","0.1619"
"7.10000","1.17813","2401.86670","0.1620"
"7.12000","1.18148","2401.44238","0.1620"
"7.14000","1.18481","2400.69189","0.1620"
"7.16000","1.18815","2400.07275","0.1621"
"7.18000","1.19151","2399.71191","0.1621"
"7.20000","1.19485","2399.30322","0.1622"
"7.22000","1.19813","2398.66187","0.1622"
"7.24000","1.20143","2397.88379","0.1622"
"7.26000","1.20477","2397.13818","0.1622"
"7.28000","1.20809","2396.49585","0.1623"
"7.30000","1.21143","2395.91479","0.1623"
"7.32000","1.21482","2394.85083","0.1623"
"7.34000","1.21815","2393.96191","0.1624"
"7.36000","1.22148","2393.32764","0.1624"
"7.38000","1.22485","2392.50049","0.1624"
"7.40000","1.22818","2391.83765","0.1624"
"7.42000","1.23149","2391.22266","0.1624"
"7.44000","1.23487","2390.58667","0.1625"
"7.46000","1.23819","2389.90479","0.1625"
"7.48000","1.24147","2388.86792","0.1626"
"7.50000","1.24482","2388.18384","0.1628"
"7.52000","1.24814","2388.04028","0.1631"
"7.54000","1.25143","2388.02246","0.1633"
"7.56000","1.25478","2387.78638","0.1636"
"7.58000","1.25811","2387.87842","0.1638"
"7.60000","1.26140","2387.88037","0.1641"
"7.62000","1.26476","2387.96777","0.1643"
"7.64000","1.26814","2388.34814","0.1646"
"7.66000","1.27147","2388.56738","0.1650"
"7.68000","1.27484","2388.51440","0.1654"
"7.70000","1.27820","2388.56348","0.1657"
"7.72000","1.28149","2388.72925","0.1661"
"7.74000","1.28482","2388.49072","0.1664"
"7.76000","1.28816","2388.42236","0.1667"
"7.78000","1.29146","2388.47778","0.1672"
"7.80000","1.29480","2388.43628","0.1675"
"7.82000","1.29814","2388.12500","0.1678"
"7.84000","1.30145","2388.08276","0.1682"
"7.86000","1.30479","2388.18774","0.1686"
"7.88000","1.30812","2388.57886","0.1690"
"7.90000","1.31143","2388.56421","0.1694"
"7.92000","1.31479","2388.35596","0.1698"
"7.94000","1.31812","2388.27222","0.1703"
"7.96000","1.32147","2387.85449","0.1707"
"7.98000","1.32484","2387.47949","0.1710"
"8.00000","1.32816","2387.40503","0.1714"
"8.02000","1.33147","2387.06226","0.1719"
"8.04000","1.33482","2386.76416","0.1723"
"8.06000","1.33814","2386.59399","0.1728"
"8.08000","1.34146","2386.25708","0.1733"
"8.10000","1.34481","2385.78125","0.1738"
"8.12000","1.34815","2385.22168","0.1743"
"8.14000","1.35149","2384.42188","0.1747"
"8.16000","1.35483","2383.72412","0.1750"
"8.18000","1.35817","2382.84058","0.1755"
"8.20000","1.36149","2381.86914","0.1758"
"8.22000","1.36482","2380.86841","0.1762"
"8.24000","1.36816","2380.15552","0.1766"
"8.26000","1.37149","2379.67017","0.1771"
"8.28000","1.37484","2379.40430","0.1775"
"8.30000","1.37817","2379.26611","0.1779"
"8.32000","1.38147","2378.98608","0.1783"
"8.34000","1.38479","2378.43213","0.1788"
"8.36000","1.38813","2377.96802","0.1791"
"8.38000","1.39145","2377.82910","0.1796"
"8.40000","1.39478","2377.69849","0.1800"
"8.42000","1.39814","2377.36060","0.1803"
"8.44000","1.40148","2377.04614","0.1807"
"8.46000","1.40481","2376.55127","0.1811"
"8.48000","1.40819","2376.23120","0.1815"
"8.50000","1.41151","2375.68945","0.1818"
"8.52000","1.41482","2374.89551","0.1822"
"8.54000","1.41816","2374.44507","0.1825"
"8.56000","1.42146","2374.48657","0.1829"
"8.58000","1.42475","2374.57153","0.1832"
"8.60000","1.42812","2374.38843","0.1836"
"8.62000","1.43145","2374.45190","0.1839"
"8.64000","1.43476","2374.50049","0.1843"
"8.66000","1.43814","2374.49414","0.1846"
"8.68000","1.44148","2374.44653","0.1850"
"8.70000","1.44478","2373.76416","0.1852"
"8.72000","1.44817","2373.02417","0.1856"
"8.74000","1.45151","2372.38940","0.1859"
"8.76000","1.45482","2371.25977","0.1861"
"8.78000","1.45818","2370.01953","0.1863"
"8.80000","1.46152","2369.36792","0.1867"
"8.82000","1.46480","2368.39526","0.1871"
"8.84000","1.46814","2367.15869","0.1873"
"8.86000","1.47145","2365.86597","0.1875"
"8.88000","1.47474","2363.95288","0.1877"
"8.90000","1.47808","2361.63037","0.1879"
"8.92000","1.48143","2359.42017","0.1881"
"8.94000","1.48477","2357.74780","0.1883"
"8.96000","1.48813","2356.66772","0.1886"
"8.98000","1.49149","2355.99072","0.1888"
"9.00000","1.49481","2355.41650","0.1890"
"9.02000","1.49817","2354.45752","0.1893"
"9.04000","1.50151","2353.39233","0.1896"
"9.06000","1.50483","2352.32544","0.1898"
"9.08000","1.50817","2350.93433","0.1899"
"9.10000","1.51150","2349.52515","0.1902"
"9.12000","1.51480","2348.33301","0.1904"
"9.14000","1.51811","2347.48730","0.1905"
"9.16000","1.52143","2346.20190","0.1909"
"9.18000","1.52475","2345.27246","0.1912"
"9.20000","1.52809","2344.73730","0.1913"
"9.22000","1.53144","2344.02197","0.1916"
"9.24000","1.53480","2343.33618","0.1920"
"9.26000","1.53815","2342.81152","0.1922"
"9.28000","1.54150","2342.43506","0.1924"
"9.30000","1.54485","2342.03320","0.1928"
"9.32000","1.54818","2341.85449","0.1931"
"9.34000","1.55151","2341.75537","0.1932"
"9.36000","1.55482","2341.75415","0.1936"
"9.38000","1.55814","2342.10034","0.1939"
"9.40000","1.56149","2342.55298","0.1942"
"9.42000","1.56483","2343.18945","0.1945"
"9.44000","1.56814","2343.96021","0.1949"
"9.46000","1.57148","2344.64771","0.1953"
"9.48000","1.57482","2345.25366","0.1956"
"9.50000","1.57812","2345.66357","0.1959"
"9.52000","1.58146","2346.16797","0.1963"
"9.54000","1.58479","2346.68994","0.1967"
"9.56000","1.58813","2347.15332","0.1971"
"9.58000","1.59150","2347.54785","0.1975"
"9.60000","1.59483","2348.69434","0.1980"
"9.62000","1.59814","2349.54639","0.1984"
"9.64000","1.60149","2350.70068","0.1989"
"9.66000","1.60480","2351.97778","0.1992"
"9.68000","1.60811","2352.53174","0.1996"
"9.70000","1.61147","2353.15942","0.2001"
"9.72000","1.61479","2354.30273","0.2005"
"9.74000","1.61812","2355.19238","0.2009"
"9.76000","1.62150","2356.17236","0.2013"
"9.78000","1.62483","2357.39526","0.2018"
"9.80000","1.62813","2358.03247","0.2022"
"9.82000","1.63148","2358.75171","0.2027"
"9.84000","1.63479","2359.25171","0.2031"
"9.86000","1.63809","2360.12866","0.2036"
"9.88000","1.64146","2361.13062","0.2042"
"9.90000","1.64480","2362.37231","0.2047"
"9.92000","1.64809","2363.53735","0.2052"
"9.94000","1.65145","2364.39600","0.2059"
"9.96000","1.65479","2365.22119","0.2064"
"9.98000","1.65809","2366.21802","0.2069"
"10.00000","1.66146","2366.55298","0.2074"
"10.02000","1.66482","2366.92676","0.2079"
"10.04000","1.66813","2367.12256","0.2085"
"10.06000","1.67148","2367.04883","0.2090"
"10.08000","1.67484","2367.25562","0.2096"
"10.10000","1.67815","2367.59814","0.2102"
"10.12000","1.68148","2367.70068","0.2107"
"10.14000","1.68482","2368.23999","0.2113"
"10.16000","1.68812","2369.04761","0.2120"
"10.18000","1.69144","2369.82910","0.2126"
"10.20000","1.69479","2370.68970","0.2132"
"10.22000","1.69812","2371.34058","0.2139"
"10.24000","1.70144","2372.09229","0.2146"
"10.26000","1.70479","2372.50586","0.2152"
"10.28000","1.70813","2372.97925","0.2160"
"10.30000","1.71144","2373.34790","0.2167"
"10.32000","1.71481","2373.51782","0.2175"
"10.34000","1.71816","2373.94238","0.2182"
"10.36000","1.72148","2374.00439","0.2189"
"10.38000","1.72485","2373.84204","0.2198"
"10.40000","1.72819","2374.27148","0.2207"
"10.42000","1.73149","2374.35278","0.2214"
"10.44000","1.73480","2374.62988","0.2223"
"10.46000","1.73811","2374.96753","0.2232"
"10.48000","1.74141","2375.10083","0.2241"
"10.50000","1.74476","2375.04858","0.2249"
"10.52000","1.74811","2375.28320","0.2258"
"10.54000","1.75145","2375.38599","0.2267"
"10.56000","1.75483","2375.89673","0.2277"
"10.58000","1.75818","2376.53613","0.2287"
"10.60000","1.76150","2376.58374","0.2297"
"10.62000","1.76486","2376.18335","0.2308"
"10.64000","1.76820","2376.02856","0.2318"
"10.66000","1.77150","2375.60742","0.2329"
"10.68000","1.77486","2375.43091","0.2339"
"10.70000","1.77817","2375.41919","0.2351"
"10.72000","1.78147","2375.74561","0.2361"
"10.74000","1.78481","2375.88257","0.2373"
"10.76000","1.78811","2376.00732","0.2384"
"10.78000","1.79141","2376.15674","0.2396"
"10.80000","1.79475","2376.21655","0.2409"
"10.82000","1.79808","2376.51196","0.2420"
"10.84000","1.80143","2376.89893","0.2434"
"10.86000","1.80483","2377.27954","0.2447"
"10.88000","1.80815","2377.69678","0.2459"
"10.90000","1.81148","2377.64258","0.2472"
"10.92000","1.81484","2377.75488","0.2485"
"10.94000","1.81815","2378.25293","0.2499"
"10.96000","1.82147","2378.34814","0.2513"
"10.98000","1.82483","2377.92798","0.2526"
"11.00000","1.82814","2377.70312","0.2541"
"11.02000","1.83147","2377.58154","0.2557"
"11.04000","1.83483","2377.60449","0.2573"
"11.06000","1.83816","2377.95508","0.2588"
"11.08000","1.84146","2378.15186","0.2604"
"11.10000","1.84480","2378.14771","0.2621"
"11.12000","1.84812","2378.06763","0.2637"
"11.14000","1.85144","2377.73438","0.2653"
"11.16000","1.85479","2377.94580","0.2670"
"11.18000","1.85816","2378.49463","0.2688"
"11.20000","1.86149","2378.59937","0.2705"
"11.22000","1.86484","2378.78003","0.2724"
"11.24000","1.86819","2378.91309","0.2742"
"11.26000","1.87148","2379.36450","0.2762"
"11.28000","1.87478","2379.48438","0.2781"
"11.30000","1.87815","2379.36816","0.2801"
"11.32000","1.88149","2379.58374","0.2823"
"11.34000","1.88481","2379.62915","0.2844"
"11.36000","1.88818","2379.50513","0.2867"
"11.38000","1.89150","2379.04907","0.2891"
"11.40000","1.89478","2377.96655","0.2915"
"11.42000","1.89814","2376.92798","0.2939"
"11.44000","1.90148","2375.80005","0.2962"
"11.46000","1.90478","2374.89478","0.2987"
"11.48000","1.90814","2374.26172","0.3013"
"11.50000","1.91148","2374.08252","0.3040"
"11.52000","1.91477","2374.05688","0.3068"
"11.54000","1.91811","2373.89062","0.3096"
"11.56000","1.92144","2373.81372","0.3125"
"11.58000","1.92474","2373.55493","0.3155"
"11.60000","1.92811","2373.38672","0.3185"
"11.62000","1.93149","2373.52100","0.3214"
"11.64000","1.93481","2373.37573","0.3244"
"11.66000","1.93818","2372.96509","0.3276"
"11.68000","1.94153","2372.83057","0.3308"
"11.70000","1.94482","2372.77271","0.3339"
"11.72000","1.94816","2372.40723","0.3371"
"11.74000","1.95149","2372.22339","0.3404"
"11.76000","1.95480","2372.23901","0.3437"
"11.78000","1.95813","2372.39551","0.3471"
"11.80000","1.96145","2372.77026","0.3507"
"11.82000","1.96476","2373.22559","0.3542"
"11.84000","1.96812","2373.44727","0.3578"
"11.86000","1.97147","2373.88452","0.3615"
"11.88000","1.97479","2374.47314","0.3651"
"11.90000","1.97815","2374.92773","0.3687"
"11.92000","1.98148","2375.35913","0.3723"
"11.94000","1.98481","2375.51196","0.3759"
"11.96000","1.98817","2375.80566","0.3796"
"11.98000","1.99151","2376.09204","0.3832"
"12.00000","1.99484","2376.69873","0.3868"
"12.02000","1.99818","2377.62671","0.3903"
"12.04000","2.00148","2378.37964","0.3938"
"12.06000","2.00478","2379.49146","0.3973"
"12.08000","2.00812","2380.42334","0.4008"
"12.10000","2.01144","2381.49976","0.4042"
"12.12000","2.01477","2382.30200","0.4076"
"12.14000","2.01814","2383.04541","0.4110"
"12.16000","2.02148","2383.79517","0.4143"
