x,y,z,intensity
6.952751,7.480203,1.7455925,1.0
6.894979,7.512107,1.7428457,1.0
6.9580226,7.4627333,0.75492877,37.0
6.927703,7.463103,0.04897211,51.0
6.797883,7.382956,0.7402763,149.0
6.87663,7.5020533,0.04886204,90.0
6.946781,7.4820437,-0.28937283,42.0
6.9161773,7.4645987,1.1031003,105.0
6.9089947,7.4835134,0.40467045,179.0
6.789057,7.404453,-0.28693932,149.0
6.853093,7.4902983,1.1001928,46.0
6.906701,7.477549,1.6865473,60.0
6.92494,7.4838753,-0.0080876425,49.0
6.87933,7.4863954,0.6999088,66.0
6.880485,7.530185,-0.008036737,26.0
6.9534526,7.4606547,1.0483881,25.0
6.951589,7.4894333,-0.3499921,57.0
6.8929567,7.489607,1.0460757,1.0
6.9151936,7.496224,0.34816658,146.0
6.8867927,7.5138354,-0.3494525,109.0
6.9543595,7.4793935,-0.04618465,1.0
6.8875947,7.4318337,1.3404248,148.0
6.8412275,7.419361,0.63726985,157.0
6.896431,7.511134,-0.046328254,1.0
6.898088,7.537855,1.3528521,100.0
6.786868,7.3652844,1.5869657,45.0
6.931909,7.451716,1.0059067,39.0
6.9301243,7.4858236,0.30089885,80.0
6.833902,7.41987,-0.38759446,1.0
6.8795853,7.4892573,1.0050126,81.0
6.893715,7.5410385,0.30158654,31.0
6.929834,7.4733233,-0.114457324,58.0
6.895077,7.447055,1.2914995,95.0
6.8934035,7.4826384,0.5804189,124.0
6.89763,7.5329127,-0.11440684,69.0
6.8762746,7.5208683,1.2973623,76.0
6.955284,7.4762936,-0.456694,45.0
6.9114485,7.441295,0.9339991,49.0
6.899455,7.4644637,0.23414089,166.0
6.859381,7.4669476,-0.4544474,44.0
6.868599,7.488963,0.9346293,42.0
6.902718,7.4241405,1.5142204,1.0
6.809034,7.4164863,1.5036527,17.0
6.949211,7.473041,1.2417933,37.0
6.931526,7.4879646,0.52798957,110.0
6.9547944,7.5289803,-0.1719271,49.0
6.903457,7.5180187,1.2420615,72.0
6.9573927,7.4577856,0.8883036,35.0
6.887526,7.4764266,0.8848977,131.0
6.885342,7.5000553,0.18553074,1.0
6.8648176,7.4834857,1.9492335,12.0
6.9644313,7.4550586,-0.21907678,59.0
6.910679,7.446159,1.1637444,57.0
6.8844876,7.4525585,0.46636635,170.0
6.8481445,7.4238386,-0.2182647,137.0
6.9163995,7.4241476,0.80492723,28.0
6.9137726,7.461644,0.11631311,138.0
6.879074,7.477698,0.8062233,47.0
6.901681,7.449409,1.8558297,1.0
