x,y,z,intensity
10.6477995,-17.670462,-0.4440182,45.0
11.05797,-17.587648,0.24332413,69.0
10.398469,-16.312984,0.2170901,49.0
10.863894,-16.578827,0.22582255,139.0
10.638455,-17.985296,-0.5716432,84.0
11.061302,-16.707403,0.22978517,38.0
10.935458,-17.906223,0.1291766,78.0
11.288822,-16.820091,0.23382118,89.0
11.135014,-17.978357,0.13128914,108.0
11.355984,-16.692654,0.23257369,42.0
11.229699,-17.879232,0.13085645,71.0
10.223735,-18.267801,-0.6560957,1.0
11.288853,-16.824226,-0.438528,67.0
11.78008,-17.083248,0.24288385,76.0
10.4225445,-16.361856,0.10904384,51.0
10.209731,-17.977314,-0.6496616,1.0
10.075592,-14.490047,1.4067899,1.0
11.323381,-16.64886,-0.43665835,79.0
10.21241,-14.617522,0.18931504,42.0
10.355073,-16.032124,0.10504782,50.0
10.514481,-18.24523,-0.6591643,1.0
11.2925005,-16.381592,-0.43312684,35.0
12.217192,-17.248592,0.2499652,80.0
10.675451,-16.30326,0.11016374,55.0
10.350929,-17.704422,-0.64555365,1.0
9.963119,-14.473604,2.0056565,135.0
9.949827,-14.399562,0.79458773,1.0
10.147338,-14.576729,-0.4014321,49.0
10.94385,-16.543184,0.11459244,67.0
10.420998,-17.633083,-0.6449102,1.0
11.120977,-16.583794,0.116272286,69.0
10.613963,-17.704365,-0.6488697,1.0
11.409055,-16.785023,0.120446466,50.0
10.141305,-18.153526,-0.78707457,70.0
11.441785,-16.607536,0.118817516,55.0
11.005894,-17.845112,-0.6568876,1.0
10.166591,-17.932852,-0.78145796,87.0
10.120143,-14.5768175,1.3246944,1.0
11.292946,-16.66909,-0.55582875,40.0
10.238018,-14.658213,0.08970009,30.0
11.211245,-17.924688,-0.661243,1.0
10.247222,-17.813139,-0.77946097,120.0
11.221984,-17.392408,0.047928892,1.0
10.854753,-18.265882,-0.08908562,108.0
11.320601,-16.48564,-0.55300623,51.0
12.100609,-17.101189,0.12876937,1.0
10.406222,-17.829594,-0.7823941,60.0
11.306919,-17.28476,0.047533985,23.0
10.0601845,-14.563013,1.9215801,1.0
10.052436,-14.588019,0.70652264,1.0
10.241959,-14.761649,-0.5108344,104.0
10.406571,-13.495306,0.1748221,1.0
10.275141,-17.415144,-0.7691639,83.0
11.177318,-16.912817,0.044105474,1.0
12.63025,-16.161161,0.23848093,48.0
10.507346,-17.556196,-0.7766527,97.0
10.825185,-16.159832,0.03672789,1.0
9.878761,-12.815506,-0.3779875,151.0
10.611233,-17.47957,-0.77627826,64.0
11.298946,-16.63876,0.04266945,1.0
9.972592,-14.638029,2.4473197,1.0
11.504333,-16.713955,0.044267025,22.0
9.967501,-14.4351425,2.422465,1.0
10.168133,-14.645485,1.2318345,1.0
10.025383,-14.62468,2.8356845,69.0
10.929407,-17.504337,-0.7821445,80.0
10.224891,-14.661319,0.022583036,25.0
11.066167,-17.175495,-0.09095821,135.0
10.126196,-14.469436,2.4398055,28.0
11.3845825,-16.59462,-0.6360509,1.0
10.04373,-14.456094,2.8149152,151.0
11.212089,-17.164268,-0.09079757,61.0
10.031885,-14.635563,1.8568671,43.0
10.05025,-14.587196,0.62412333,1.0
10.371963,-12.8183775,-0.3825577,63.0
10.203551,-14.7277975,-0.5814103,1.0
10.217388,-14.558776,2.8446314,45.0
11.307597,-17.550156,0.6262853,36.0
13.09551,-15.969865,-0.4443446,95.0
12.801789,-16.395456,0.12688589,1.0
10.77828,-16.108452,-0.093367785,48.0
10.937738,-13.174291,-0.3919652,62.0
12.738512,-16.104357,0.12347529,92.0
11.1611,-16.971233,-0.7720346,54.0
11.050776,-16.293839,-0.09266557,56.0
10.924537,-17.525442,-0.20651445,69.0
13.323509,-15.837684,-0.44499752,76.0
12.865674,-16.0568,0.12400979,43.0
11.367876,-16.53745,-0.09179353,46.0
10.960587,-17.33988,-0.2060556,109.0
10.008142,-14.5319,2.3482065,29.0
10.045889,-14.508876,1.1082817,1.0
10.884675,-17.58603,0.5191244,59.0
13.44483,-15.779513,-0.445502,81.0
10.215783,-14.65932,-0.09684217,73.0
11.007709,-17.174753,-0.20567653,114.0
10.110567,-14.484983,2.3509984,70.0
10.252827,-11.888739,-0.3708354,30.0
10.821057,-13.542632,-0.49771798,149.0
10.105972,-14.647569,0.51347065,1.0
10.517037,-12.040728,-0.37510884,70.0
10.721277,-13.245682,-0.49161637,25.0
11.282732,-17.184671,-0.2062019,110.0
10.090785,-14.553815,1.731817,103.0
10.170321,-14.593219,0.513178,45.0
10.458426,-11.860686,-0.37252697,63.0
11.012807,-13.094226,0.07990096,1.0
9.57224,-12.6402025,-0.5303827,1.0
12.601624,-16.152308,0.04602616,1.0
11.256613,-17.264463,0.5168382,142.0
10.524738,-11.785801,-0.3723489,45.0
11.002502,-13.291972,-0.4960577,60.0
11.119468,-13.053727,0.080384545,31.0
9.977354,-14.405963,2.6422408,1.0
10.474144,-13.258582,0.013805328,1.0
11.518312,-17.425043,0.5256654,64.0
10.937563,-17.93726,0.38711542,52.0
13.2948885,-15.863784,-0.5675339,53.0
10.119835,-14.417488,2.6561296,1.0
11.136557,-16.285963,-0.20344874,67.0
10.017154,-14.559596,2.2523434,81.0
10.871556,-17.57893,0.3786216,80.0
9.923398,-14.3540325,1.0010685,1.0
11.315818,-12.353768,-0.38647503,48.0
11.154445,-13.135882,-0.4956011,24.0
13.017342,-16.051605,0.047641687,1.0
9.963298,-13.24725,-0.0998071,126.0
10.17529,-14.684755,-0.19725081,140.0
10.106165,-14.493121,2.251807,68.0
11.223462,-16.52538,0.49670696,65.0
11.502156,-12.399585,-0.38884917,44.0
10.072961,-13.219418,-0.09970612,45.0
11.101236,-17.456123,0.3790713,45.0
11.6429,-12.394041,-0.3902143,84.0
10.29038,-11.811349,-0.46305907,1.0
10.381124,-12.847537,-0.54676497,1.0
10.155822,-13.155867,-0.09970612,59.0
10.923118,-16.684032,-0.29662284,28.0
10.095655,-14.576368,1.6466113,82.0
10.182733,-14.647762,0.42881975,217.0
11.593709,-12.225983,-0.38789952,118.0
10.410539,-11.83638,-0.46509293,44.0
10.369399,-12.7102585,-0.5439438,1.0
11.006789,-13.108429,0.015779864,1.0
10.137907,-13.005236,-0.10000445,87.0
11.195514,-17.183817,0.37462452,1.0
11.290834,-12.678101,-0.4902881,88.0
11.240735,-13.217081,0.01788005,1.0
10.302336,-13.046547,-0.09969694,100.0
11.339245,-16.854301,-0.29958457,32.0
11.284556,-17.084753,0.37377515,92.0
11.761781,-12.095082,-0.38822594,90.0
11.32881,-12.560828,-0.48900136,54.0
11.074495,-13.229895,-0.5649785,1.0
11.3431635,-13.168899,0.018149307,1.0
9.871492,-13.377723,-0.19312772,161.0
9.991346,-14.544375,2.123799,70.0
11.538297,-17.232958,0.38037035,80.0
10.031219,-14.530138,0.9138322,1.0
11.917622,-12.102065,-0.38991752,67.0
10.000934,-13.376247,-0.19338043,66.0
10.159161,-14.693728,-0.28007862,1.0
10.068954,-14.46176,2.1207466,83.0
11.742765,-17.30249,0.3846672,63.0
10.202303,-14.581422,0.92215824,33.0
13.139834,-16.01784,-0.090301886,1.0
10.048494,-13.265363,-0.19318093,75.0
