x,y,z,intensity
22.322672,-26.261684,-0.64935136,1.0
22.126888,-25.78458,-0.64208055,1.0
21.991783,-25.304102,-0.63537365,1.0
22.170172,-25.18793,-0.6358188,1.0
22.074993,-24.764658,-0.63018024,1.0
23.868357,-26.100594,0.51109475,1.0
22.016949,-24.389578,-0.62546164,1.0
22.154905,-24.234535,-0.6251352,40.0
22.632582,-24.523489,-0.6330885,20.0
22.253502,-26.071249,-0.8494127,82.0
21.998602,-25.047424,0.2864209,44.0
22.303892,-23.865353,-0.62261266,22.0
22.427326,-25.94302,-0.84974474,31.0
22.134293,-24.884789,0.28601366,33.0
24.219557,-25.588573,-0.66071755,13.0
22.19237,-25.347017,-0.8372094,42.0
24.31201,-25.36519,-0.6592634,1.0
22.025066,-24.838837,-0.82699853,43.0
23.787003,-24.196737,0.48471397,22.0
22.301134,-24.446508,0.28329027,38.0
22.198053,-24.71931,-0.82753813,60.0
23.884922,-23.992983,0.48331973,1.0
23.956972,-24.374916,-0.64504826,1.0
22.198322,-24.409134,-0.82276475,82.0
23.339157,-23.152802,0.46534115,1.0
22.695316,-24.259321,0.28494468,1.0
24.291426,-24.48308,-0.6496778,1.0
24.31449,-26.48694,-0.88423765,29.0
22.017803,-25.051403,0.16150059,1.0
24.341248,-24.227049,-0.6475114,1.0
22.589184,-24.296919,-0.82654196,27.0
22.17211,-24.90958,0.16146469,1.0
22.166088,-23.542698,-0.8091087,96.0
24.668312,-25.473482,0.31345126,57.0
23.058186,-24.184912,-0.8315229,49.0
23.361317,-23.820755,0.28677723,30.0
22.066416,-24.8675,-0.9608756,1.0
23.277699,-24.110085,-0.8335567,105.0
22.588772,-24.434408,0.16081847,1.0
23.51115,-24.047758,-0.8360057,59.0
23.434881,-23.302383,0.28275576,27.0
22.729542,-24.278866,0.16065691,1.0
21.969954,-25.307945,-0.06093717,1.0
23.468966,-23.117264,0.2814068,131.0
21.823732,-25.626394,-1.1887234,1.0
23.062254,-24.402462,0.16351102,1.0
24.798311,-24.813787,-0.86609876,1.0
24.331516,-23.668388,0.2941584,32.0
21.814703,-25.291876,-1.1806107,40.0
23.170847,-24.210869,0.16293661,1.0
22.042582,-24.834372,-0.06164398,1.0
24.747612,-24.453579,-0.8600801,64.0
22.260841,-23.627829,-0.9414742,1.0
21.711658,-24.854555,-1.1681917,27.0
23.243126,-23.982994,0.16191344,1.0
22.172798,-24.667109,-0.061731186,63.0
23.289988,-24.409876,-0.9730509,1.0
22.253897,-25.155071,-1.1864145,53.0
23.400364,-23.843613,0.16200319,1.0
22.30313,-24.50067,-0.061813798,104.0
23.487383,-24.309046,-0.9746347,1.0
22.271544,-24.858334,-1.1798618,25.0
22.315742,-24.207035,-0.062291123,40.0
21.872028,-25.600445,-0.24980684,1.0
23.590687,-24.111002,-0.9729024,1.0
22.321245,-24.600887,-1.1749316,1.0
23.557604,-23.40821,0.1602261,1.0
22.571056,-24.177515,-0.06194231,99.0
21.928371,-25.422922,-0.24948098,1.0
23.820034,-26.167898,1.157363,47.0
22.459866,-24.520502,-1.1759926,1.0
23.56497,-23.19599,0.15893368,1.0
22.84649,-24.242733,-0.061400726,46.0
21.833553,-24.994095,-0.2481975,25.0
23.178652,-24.988932,-1.2019536,1.0
23.063217,-24.166748,-0.061185014,45.0
21.857552,-24.706705,-0.24753249,1.0
22.833237,-24.30777,-1.1790504,1.0
23.563238,-24.382551,-0.060033005,44.0
21.974962,-24.527199,-0.24734628,1.0
23.340752,-24.537727,-1.1951513,47.0
23.569183,-24.083841,-0.06051492,59.0
21.922878,-24.162151,-0.24632882,56.0
21.765842,-25.912907,-0.40728918,1.0
23.32815,-24.217724,-1.1876626,54.0
23.387999,-23.599821,-0.061598085,54.0
23.835945,-25.938816,-0.25498065,45.0
21.978733,-25.835075,-0.4079102,1.0
24.675358,-25.297743,-1.241145,14.0
23.629265,-23.545633,-0.061295167,55.0
22.72511,-24.421799,-0.24876942,40.0
22.110619,-25.661604,-0.40754396,1.0
23.905016,-26.18076,0.9883654,87.0
23.720482,-24.013742,-1.1916566,1.0
23.769615,-23.389685,-0.061318114,61.0
22.232613,-25.558636,-0.40755987,1.0
23.754385,-23.822378,-1.1881618,1.0
23.886728,-23.284397,-0.061295167,89.0
23.292955,-24.486168,-0.25021914,28.0
23.074465,-26.19319,-0.41577625,1.0
24.452948,-24.21736,-1.2123132,1.0
24.005196,-23.107485,-0.06138237,37.0
23.864256,-24.772635,-0.25222084,40.0
22.119604,-24.791977,-0.40238485,1.0
23.709208,-24.304567,-0.2507445,1.0
21.980162,-24.325865,-0.39888173,1.0
23.784098,-24.07691,-0.25037876,56.0
22.09884,-24.150373,-0.39848366,1.0
23.780008,-23.84709,-0.24982679,46.0
22.474136,-24.32966,-0.40155682,29.0
24.242199,-24.006622,-0.2512898,55.0
22.640213,-24.202585,-0.40171605,1.0
24.662529,-26.037054,-0.42338756,1.0
23.00205,-23.978271,-0.40240076,1.0
23.958597,-24.66435,-0.41162032,1.0
23.492168,-23.88135,-0.40456632,1.0
23.575459,-23.66664,-0.40381792,1.0
24.162914,-24.029408,-0.40916812,1.0
25.116299,-24.666529,-0.4181329,1.0
