x,y,z,intensity
-11.119601,-7.267965,2.2808702,1.0
-13.856171,-8.245586,1.829022,1.0
-12.98319,-8.003651,1.1969453,16.0
-11.042523,-7.291989,2.2719433,1.0
-13.421964,-8.101166,1.7745053,33.0
-12.627118,-7.8934946,1.1653727,1.0
-11.009574,-7.370015,2.2746902,1.0
-12.910618,-7.902803,1.7086004,19.0
-12.323395,-7.811258,1.1390332,1.0
-12.388829,-7.6899505,1.6407573,1.0
-12.007894,-7.5577774,1.5927825,1.0
-11.669249,-7.44682,1.5506228,1.0
-11.26421,-7.2875943,1.498529,1.0
-13.652635,-8.188492,1.7143819,1.0
-11.218512,-7.51081,1.0436176,1.0
-10.99899,-7.1892576,1.4648497,1.0
-10.917558,-7.3834825,1.0155337,1.0
-13.048904,-8.150974,1.1301268,1.0
-11.41668,-7.369936,2.262865,29.0
-10.824651,-7.172489,1.4459505,1.0
-12.696322,-7.8075337,1.5962143,8.0
-10.73634,-7.359353,1.00123,33.0
-11.053029,-7.234652,2.1988668,7.0
-10.639438,-7.1460505,1.4253553,72.0
-12.307911,-7.6763163,1.5497335,1.0
-12.101138,-7.7736144,1.0474684,1.0
-10.962943,-7.274586,2.189867,1.0
-10.495972,-7.1455674,1.4108175,78.0
-11.925025,-7.542654,1.5037152,1.0
-10.923572,-7.3477173,2.1912003,1.0
-10.352936,-7.1435666,1.3962797,158.0
-11.56775,-7.4194717,1.4609343,1.0
-10.382601,-7.260931,1.4074253,164.0
-11.195836,-7.2813005,1.415841,1.0
-13.955179,-8.296664,1.6872115,28.0
-13.239942,-8.177833,1.0576025,49.0
-10.322354,-7.291409,1.4035486,217.0
-10.971943,-7.209902,1.3894788,1.0
-13.526109,-8.127419,1.6360242,49.0
-11.964842,-8.740929,1.1589186,1.0
-10.980826,-7.4270477,0.9546215,1.0
-10.282787,-7.3607545,1.4045178,222.0
-10.770852,-7.1754093,1.3677415,1.0
-12.955865,-7.8950753,1.5676255,14.0
-11.903286,-8.811183,1.1582209,1.0
-10.803932,-7.4070563,0.94163936,1.0
-10.23473,-7.4240494,1.4042754,216.0
-10.578875,-7.144225,1.3471603,1.0
-12.57829,-7.773178,1.5242616,1.0
-11.879535,-8.909751,1.1617097,19.0
-10.194273,-7.4929223,1.4052447,210.0
-10.35818,-7.0907636,1.3224169,1.0
-12.170802,-7.6267595,1.4766507,1.0
-11.432548,-7.3949194,1.8490763,1.0
-13.721293,-8.173744,2.112297,28.0
-11.821734,-8.983008,1.1615351,1.0
-10.193111,-7.5912886,1.4122713,66.0
-10.370615,-7.195249,1.3305105,166.0
-11.805887,-7.5011744,1.4344045,1.0
-11.111414,-7.2860436,1.8011012,1.0
-13.505123,-8.160658,2.0852163,27.0
-11.793447,-9.079024,1.164675,1.0
-11.344115,-7.384055,2.1566856,105.0
-10.150887,-7.6344547,1.4113021,188.0
-10.3675375,-7.2656517,1.3349043,108.0
-11.488026,-7.3748527,1.3966287,1.0
-14.074209,-8.323695,1.5883442,1.0
-13.490198,-8.238629,2.089125,63.0
-11.384415,-7.5843735,0.91294557,1.0
-10.969719,-7.213446,2.0908628,36.0
-10.14057,-7.7270217,1.4171172,128.0
-10.321682,-7.330649,1.3349043,121.0
-11.191846,-7.283891,1.3630999,1.0
-10.57437,-7.1003556,1.7207574,16.0
-11.12852,-7.5148263,0.89363754,1.0
-10.868383,-7.244909,2.0799987,54.0
-10.109085,-7.803956,1.4197825,95.0
-10.270576,-7.3918834,1.3342105,57.0
-10.956934,-7.229,1.3376181,1.0
-13.038396,-7.9355054,1.4734399,1.0
-10.459277,-7.1186624,1.70833,1.0
-11.960133,-8.847924,1.0882224,1.0
-10.916698,-7.471718,0.8783137,52.0
-10.8422575,-7.3263483,2.083833,45.0
-10.069223,-7.8746715,1.4212363,119.0
-10.214287,-7.449261,1.332823,195.0
-10.736363,-7.18031,1.3139244,46.0
-12.588528,-7.7712517,1.4238652,1.0
-10.305321,-7.108772,1.6889666,139.0
-11.874736,-7.5656133,1.8456774,1.0
-10.059955,-7.9698997,1.427536,66.0
-10.200872,-7.538031,1.3376793,135.0
-10.57436,-7.168261,1.2980541,21.0
-12.201996,-7.639579,1.3818526,1.0
-10.310675,-7.2086153,1.6979258,122.0
-11.55889,-7.4674497,1.8007289,1.0
-13.887866,-8.259851,2.047444,116.0
-10.739546,-8.788561,1.0765857,1.0
-10.678546,-7.507161,0.86482877,1.0
-12.070852,-7.839954,0.87845147,19.0
-10.00968,-8.03295,1.427536,125.0
-10.151716,-7.6007876,1.337448,73.0
-10.596199,-7.2808127,1.3072187,1.0
-11.854603,-7.526764,1.3444616,1.0
-10.250662,-7.2629356,1.6953248,202.0
-11.102144,-7.2725153,1.7317708,55.0
-10.345526,-8.574377,1.0380356,1.0
-11.840263,-9.109393,1.0933167,1.0
-10.765817,-7.670355,0.87754756,1.0
-10.004065,-8.106329,1.4326242,130.0
-10.114199,-7.6473465,1.3372167,86.0
-10.4737015,-7.269331,1.2951483,40.0
-11.529124,-7.397163,1.3081207,1.0
-10.21793,-7.3123145,1.6956137,213.0
-10.761913,-7.123019,1.680122,42.0
-14.08401,-8.316364,1.5081726,1.0
-13.341359,-8.133931,1.9753003,31.0
