x,y,z,intensity
-13.729931,6.257296,1.1826417,1.0
-13.78171,6.1765924,1.1838628,182.0
-13.854416,6.1308703,1.1880492,155.0
-13.544525,6.1497326,1.6766173,1.0
-13.7647,5.9882364,1.1758388,127.0
-13.657268,6.097592,1.6865515,162.0
-13.668244,5.8446317,1.1631051,140.0
-13.682607,5.9752264,0.6575207,175.0
-13.932592,5.8540306,1.184735,111.0
-13.806186,5.926046,0.6625224,68.0
-14.10261,5.979697,1.7306495,49.0
-13.804482,5.822935,0.6602876,105.0
-13.814146,6.196588,1.1099141,1.0
-13.885085,6.150044,1.1136937,179.0
-13.792381,6.2279077,1.6228079,1.0
-13.795602,6.006807,1.1021905,101.0
-13.727809,6.095035,1.6096267,77.0
-13.693884,5.860219,1.0897014,129.0
-13.837422,6.057238,0.5820551,49.0
-13.732156,5.9083953,0.57462704,37.0
-13.848083,5.85556,0.578722,43.0
-13.798163,6.195341,1.0240433,1.0
-13.847269,6.139114,1.025729,166.0
-13.8105755,6.019422,1.0194463,185.0
-13.683967,6.141568,1.5481788,44.0
-13.824282,5.9223533,1.0174541,197.0
-13.724104,6.0562687,1.5484023,44.0
-13.750883,5.789102,1.0082598,160.0
-13.783997,5.938304,0.50772816,1.0
-13.58765,6.1575603,1.9637717,66.0
-14.011822,5.8958464,1.5709784,25.0
-13.782145,6.1245513,0.9270667,143.0
-13.76554,6.0138006,0.9228393,162.0
-13.715231,6.1639476,1.4494928,1.0
-13.766413,5.9113975,0.920021,159.0
-13.728235,6.066362,1.4465519,25.0
-13.898353,5.90801,1.9897357,112.0
-13.788587,5.8185596,0.9188937,156.0
-13.867366,5.9207945,1.4539042,56.0
-13.461417,6.1145597,1.8615866,151.0
-13.696806,6.104308,0.84081316,167.0
-13.795249,6.044478,0.8451127,185.0
-13.774265,5.9324985,0.8409434,177.0
-13.746579,6.088967,1.3751432,33.0
-13.972087,5.952919,1.9160297,99.0
-13.811269,5.8458357,0.8409434,182.0
-14.182989,5.9374914,1.941508,44.0
-13.823757,5.749012,0.8392497,44.0
-13.832991,5.920429,1.3763453,76.0
-13.899253,5.8713865,1.3805525,41.0
-13.705506,6.1523004,1.7875003,1.0
-13.786114,6.044665,0.7587297,196.0
-13.809162,5.9515843,0.75777817,126.0
-13.7036915,6.07959,1.2553933,156.0
-13.8077,5.848298,0.7552804,162.0
-13.551895,5.9103136,1.2361379,111.0
-14.144702,5.92746,1.8276933,25.0
-13.784493,5.90927,1.2559487,107.0
-13.869008,5.86838,1.2616884,91.0
