x,y,z,intensity
-13.4447,-14.911241,1.6194253,118.0
-13.25495,-15.077512,1.6192509,148.0
-13.148213,-15.146944,1.617681,90.0
-13.081879,-15.214784,1.6183788,92.0
-13.298733,-15.175366,2.3237925,1.0
-13.218628,-15.13804,0.9328253,1.0
-12.989031,-15.010699,2.2838135,29.0
-13.112832,-15.208684,0.93197393,47.0
-13.351202,-14.965722,1.5151539,124.0
-13.305712,-15.104605,1.521234,78.0
-13.159469,-15.129307,1.5148252,138.0
-13.480886,-15.231111,2.2289085,1.0
-13.115381,-15.222836,1.5182761,65.0
-13.3953905,-15.327469,2.2307584,52.0
-13.2663145,-15.14459,0.8217527,1.0
-12.940198,-14.996579,2.166934,142.0
-13.176131,-15.233685,0.82213366,1.0
-13.362389,-14.986537,1.4046873,143.0
-13.298235,-15.104654,1.4082118,68.0
-13.142957,-15.118622,1.4011629,115.0
-13.09756,-15.210637,1.4042276,79.0
-13.406625,-15.237246,2.1438735,1.0
-13.019792,-15.313918,1.4063729,63.0
-13.271796,-15.027794,1.277942,137.0
-13.163985,-15.095863,1.2765328,110.0
-13.095313,-15.160747,1.2768146,112.0
-13.439591,-15.237139,2.007209,1.0
-13.019239,-15.265476,1.2789283,98.0
-13.343589,-15.321281,2.007209,39.0
-13.266004,-15.008174,1.169532,171.0
-13.196348,-15.119823,1.1720074,92.0
-13.102789,-15.156154,1.1697925,120.0
-13.432691,-15.2229805,1.9054577,1.0
-13.024126,-15.257932,1.1714863,75.0
-13.309357,-15.275545,1.9012505,51.0
-13.378598,-15.227897,2.4603527,25.0
-13.266774,-15.171594,1.0626307,1.0
-13.348699,-14.898908,1.7214117,1.0
-13.18935,-15.15621,2.4374578,28.0
-13.111381,-15.137447,1.0550182,163.0
-13.314269,-15.049542,1.7297435,151.0
-13.057583,-15.268039,1.0588244,38.0
-13.1892805,-15.098437,1.7254851,75.0
-13.085039,-15.170463,1.724189,110.0
