x,y,z,intensity
14.034793,-15.603869,0.24721338,1.0
14.024718,-15.397218,0.2442781,189.0
14.21212,-15.407186,0.24673639,254.0
14.285415,-15.292765,0.24611264,254.0
13.976607,-15.155787,-0.44381043,1.0
14.341328,-15.160617,0.24504861,254.0
14.047872,-15.089756,-0.44381043,1.0
14.314459,-14.990283,0.24244355,160.0
14.264623,-15.130576,-0.44645166,1.0
14.152652,-14.980704,2.376371,1.0
14.207894,-14.985665,0.9623032,1.0
14.287528,-14.965507,-0.44490847,1.0
13.8901825,-15.263165,0.12479881,99.0
14.605735,-14.729163,0.24273708,11.0
14.203775,-15.412566,0.12889662,229.0
14.327595,-15.352285,0.12940568,254.0
14.007545,-15.246335,-0.5676584,17.0
14.393584,-15.229955,0.12884572,254.0
14.364587,-15.094285,1.5795715,1.0
14.007821,-15.055453,-0.56475294,1.0
14.330139,-14.972913,0.12591872,236.0
14.188525,-14.979047,2.2629018,1.0
14.3927765,-15.132558,-0.57139415,1.0
13.98591,-15.3804035,0.048736658,1.0
14.371771,-15.017899,0.8528934,1.0
14.357314,-14.9063225,-0.5674924,1.0
14.13245,-15.346608,0.049400818,189.0
13.920449,-15.435455,0.75624996,1.0
14.175345,-15.200519,0.048700757,237.0
14.096746,-15.434658,0.76132184,189.0
14.256827,-15.096626,0.048521254,238.0
14.194015,-14.980846,2.8744714,1.0
14.129611,-15.276898,0.75728154,241.0
14.207,-14.918591,1.4448358,1.0
14.343099,-14.998087,0.048413552,225.0
14.287444,-15.302073,0.7626973,254.0
14.15336,-15.041373,2.184108,1.0
14.369566,-15.197495,0.7618376,254.0
14.423805,-14.986676,-0.65277964,1.0
14.029424,-15.595758,0.6299434,99.0
14.127844,-15.169964,-0.09027435,1.0
14.154029,-15.536878,0.6314066,229.0
13.982054,-15.253499,-0.78389186,1.0
14.365442,-15.232356,-0.08979702,19.0
14.1447735,-14.975589,2.7647471,1.0
14.14171,-15.328545,0.62548053,231.0
14.26477,-15.027314,1.3252889,32.0
14.024633,-15.108156,-0.78145796,1.0
14.351852,-15.027428,-0.09015961,1.0
14.170954,-15.16776,0.6218957,249.0
14.148006,-15.050354,-0.78276855,1.0
14.305288,-15.167758,0.62526107,254.0
14.429088,-15.205581,-0.79231673,1.0
14.237087,-14.97875,2.04397,1.0
14.329977,-15.003795,0.6215298,53.0
14.351378,-14.9342785,-0.7845159,1.0
13.976175,-15.07852,-0.20620854,1.0
13.837131,-15.2149935,0.51544106,49.0
14.172957,-15.009577,2.6543643,1.0
14.137162,-15.34958,0.5250304,219.0
14.275551,-15.049638,1.2160451,32.0
14.317655,-15.062459,-0.2069467,1.0
14.279732,-15.310109,0.52718955,254.0
14.391248,-14.9977045,-0.20696001,60.0
14.317427,-15.206296,0.5256019,254.0
14.22828,-14.974652,1.9411193,1.0
14.285649,-14.983059,0.5197594,235.0
13.924416,-15.254018,-0.3022915,1.0
13.988792,-15.13242,-0.30192527,1.0
13.862074,-15.25316,0.37717268,99.0
14.110903,-15.073455,-0.30224374,1.0
14.132311,-14.997965,2.5035982,1.0
14.176744,-15.404305,0.38526675,229.0
14.307295,-15.351526,0.38651586,254.0
14.322842,-14.940697,1.0949832,1.0
14.315846,-14.959331,-0.30270553,1.0
14.302835,-15.202312,0.3837179,254.0
14.166504,-14.949515,1.7764008,47.0
14.395316,-15.109248,0.38361797,254.0
14.568688,-14.911417,0.38306838,28.0
