x,y,z,intensity
10.935222,5.9335876,1.3795612,1.0
10.856027,5.979123,1.373746,165.0
10.944979,6.254618,0.96529657,1.0
10.871916,6.077332,1.3812573,58.0
10.822809,6.27516,0.9569237,157.0
10.812815,6.1337337,1.3783497,152.0
10.770624,6.1995645,1.3778651,90.0
10.748147,6.254256,1.3788342,111.0
10.725718,6.331785,1.3812573,113.0
10.746979,6.4358697,1.38998,77.0
10.777766,5.9731307,1.2955921,1.0
10.883837,6.222665,0.89529806,83.0
10.779218,6.547704,1.4003987,135.0
10.819747,6.0853977,1.3062295,66.0
10.834169,6.284942,0.8943121,94.0
10.796841,6.162097,1.3083107,118.0
10.752181,6.203997,1.3062295,73.0
11.18174,6.066136,1.7184453,1.0
10.745594,6.2904477,1.3106233,84.0
10.728085,6.3709903,1.3136295,87.0
10.92858,6.1074066,1.6889666,1.0
10.77301,6.4893856,1.3251919,70.0
10.9147215,5.9832087,1.2611724,1.0
10.769601,6.1074176,1.6687362,126.0
10.943091,6.2429705,0.82989043,1.0
10.779537,6.58587,1.3316668,60.0
10.883853,6.055546,1.2620666,1.0
10.700168,6.1571465,1.663534,43.0
10.87951,6.2975793,0.8277451,110.0
10.779886,6.0865707,1.2535726,171.0
10.8586235,6.376951,0.8294307,77.0
10.811439,6.171887,1.2613959,95.0
10.597768,6.254254,1.657754,144.0
11.027178,5.977829,1.6290315,1.0
10.767292,6.236698,1.2607254,120.0
10.709234,6.4114366,1.6834755,79.0
10.763843,6.3254323,1.2654195,84.0
10.827587,6.5754128,1.7106421,82.0
10.7815895,6.021569,1.6016716,99.0
10.747764,6.4072247,1.2685488,131.0
10.793553,6.117429,1.6097679,118.0
10.804138,6.533405,1.2812897,73.0
10.881872,6.055033,1.1766214,1.0
10.725691,6.168389,1.6050218,97.0
10.80201,6.099882,1.17158,164.0
10.695283,6.2406344,1.6064177,123.0
10.791107,6.1834087,1.174941,71.0
10.683155,6.3238077,1.6108847,69.0
11.137813,6.0403795,1.575425,1.0
10.765294,6.2361803,1.175361,123.0
10.700868,6.4024734,1.6187017,125.0
11.015469,6.0411825,1.5609426,97.0
10.763659,6.325806,1.1799824,76.0
10.819732,6.565904,1.6449449,78.0
10.954802,6.0977073,1.5574561,85.0
10.749351,6.4085464,1.1831334,110.0
10.845586,6.1263366,1.5464602,139.0
10.788942,6.5242023,1.1930064,83.0
10.82361,6.001651,1.1074816,1.0
10.794854,6.1874413,1.5445828,82.0
10.8064785,6.081284,1.1098857,172.0
10.736937,6.2441535,1.5416328,125.0
10.838839,6.189637,1.1180998,103.0
10.73842,6.33573,1.5480694,86.0
10.953404,5.943457,1.4590873,1.0
10.80955,6.240645,1.1180998,128.0
10.742455,6.406622,1.5534332,102.0
10.933979,5.9997654,1.4603591,115.0
10.813012,6.3336535,1.1231085,93.0
10.862931,6.5717087,1.5789115,101.0
10.939432,6.0924063,1.4667188,93.0
10.802057,6.418796,1.1265144,106.0
10.8113,6.633597,1.5773023,53.0
10.831794,6.1220894,1.4565433,103.0
10.827916,6.526711,1.1343279,96.0
10.755219,6.1683755,1.4509468,97.0
10.728264,6.242795,1.4527276,96.0
11.000354,6.2579684,1.0382142,1.0
10.707284,6.298296,1.4539995,87.0
10.850333,6.2634234,1.0263647,115.0
10.718656,6.395859,1.4616311,88.0
10.788678,6.529667,1.4781662,87.0
10.769439,6.6107807,1.4814732,32.0
