x,y,z,intensity
-1.7544206,3.7044666,0.8964006,79.0
-1.7785163,3.6951232,0.89684343,87.0
-1.818868,3.6974065,1.3604459,11.0
-1.7163649,3.732775,0.6819038,102.0
-1.806026,3.6926146,0.89905787,62.0
-1.8437737,3.689286,1.3617293,42.0
-1.7246073,3.6898632,0.6757235,82.0
-1.6454839,3.8053982,-0.061797902,18.0
-1.8388332,3.700359,0.9039297,92.0
-1.8617231,3.6675193,1.357879,44.0
-1.6165687,3.805295,-0.19921497,29.0
-1.7409225,3.6647508,0.67297673,89.0
-1.6408664,3.7310593,-0.063082084,10.0
-1.8336484,3.6331568,0.8897572,81.0
-1.7992511,3.710762,1.1366411,41.0
-1.6760331,3.7686532,0.2227296,21.0
-1.8768429,3.6406353,1.3521038,45.0
-1.6316186,3.774914,-0.19888851,59.0
-1.7656453,3.6572802,0.67366344,87.0
-1.6593232,3.709748,-0.063302234,1.0
-1.8681184,3.6440687,0.8955148,97.0
-1.6537606,3.8124993,0.083393075,21.0
-1.8038771,3.676398,1.1284434,64.0
-1.6772312,3.7244618,0.2192409,25.0
-1.893978,3.6317503,1.3521038,53.0
-1.6372226,3.739765,-0.19844337,55.0
-1.7776171,3.6383235,0.6716034,100.0
-1.6634398,3.6728098,-0.06388929,1.0
-1.8843633,3.633498,0.89507186,78.0
-1.8606222,3.721364,1.6162363,15.0
-1.6605633,3.7637458,0.08115829,26.0
-1.8200061,3.6512513,1.1240711,42.0
-1.696407,3.7048132,0.21836872,1.0
-1.929286,3.6431534,1.3610876,24.0
-1.6656233,3.7403407,-0.19862142,71.0
-1.8030969,3.632364,0.6726334,86.0
-1.6831014,3.6550374,-0.06403605,1.0
-1.9099079,3.62675,0.8964006,92.0
-1.6222628,3.805391,-0.08520811,25.0
-1.7328694,3.7133036,0.8724616,48.0
-1.6698766,3.7393708,0.3609448,47.0
-1.8763193,3.6947215,1.6095927,35.0
-1.658553,3.696878,0.07785931,1.0
-1.8411564,3.6363196,1.1229781,75.0
-1.721351,3.6976855,0.21871759,1.0
-1.9222659,3.5760484,1.3399118,1.0
-1.6849214,3.7207139,-0.19847304,66.0
-1.8276758,3.6244729,0.6733201,95.0
-1.7128888,3.658844,-0.063742526,1.0
-1.9521481,3.6507006,0.9057012,51.0
-1.6437804,3.7896073,-0.085284464,1.0
-1.7511977,3.6917315,0.8698688,77.0
-1.6974878,3.7378223,0.36215627,62.0
-1.889175,3.663086,1.6007342,31.0
-1.6951569,3.7153893,0.07956201,1.0
-1.8586375,3.6144407,1.119699,45.0
-1.7299105,3.6562536,0.21575221,20.0
-1.9776607,3.623597,1.3630126,23.0
-1.6635534,3.7993875,0.20362978,1.0
-1.7124931,3.7191153,-0.19862142,72.0
-1.8603892,3.6321583,0.6770969,79.0
-1.5913045,3.747951,-0.22239746,44.0
-1.7027646,3.737783,0.6602415,89.0
-1.7393172,3.6552145,-0.06359576,1.0
-1.6523908,3.744366,-0.08576806,1.0
-1.7726803,3.6771293,0.8690045,76.0
-1.7083223,3.7001092,0.35852182,81.0
-1.9147649,3.6560707,1.6029489,40.0
-1.721016,3.7100878,0.079881266,1.0
-1.8840079,3.6077938,1.1213385,58.0
-1.7519767,3.643521,0.21557778,25.0
-1.9855722,3.58466,1.3527455,15.0
-1.6641353,3.7359414,0.19886418,1.0
-1.8078336,3.675789,1.3238723,46.0
-1.7332566,3.702861,-0.1985324,78.0
-1.9033682,3.658753,0.68465054,84.0
-1.6054162,3.7158043,-0.22189936,47.0
-1.717197,3.707282,0.65657496,99.0
-1.7675266,3.654989,-0.063375615,1.0
-1.6661669,3.7119675,-0.08607349,1.0
-1.7906475,3.6553712,0.8664117,92.0
