x,y,z,intensity
-1.4391572,9.714919,0.042331047,168.0
-1.4911923,9.648394,0.041267008,140.0
-1.4141102,9.658819,-0.28272524,191.0
-1.5270771,9.582037,0.04016628,143.0
-1.4738513,9.643815,-0.2826362,144.0
-1.5783086,9.519009,0.039175626,161.0
-1.5277241,9.592906,-0.282013,145.0
-1.6301831,9.463595,0.038331732,162.0
-1.6611428,9.41429,0.69858646,41.0
-1.5786983,9.527896,-0.28118205,142.0
-1.682136,9.411844,0.037561223,172.0
-1.398497,9.746441,-0.012541794,55.0
-1.632694,9.484298,-0.28067756,150.0
-1.4500588,9.672175,-0.0133817205,91.0
-1.6815789,9.414816,-0.27978724,113.0
-1.3829613,9.744863,-0.34218866,101.0
-1.5025718,9.609509,-0.014068932,94.0
-1.6711382,9.38529,1.0245961,89.0
-1.6923206,9.407024,0.37125504,84.0
-1.4211401,9.684805,-0.34106794,119.0
-1.538415,9.543072,-0.014832501,92.0
-1.4762892,9.638119,-0.3402793,90.0
-1.591488,9.491784,-0.015366999,102.0
-1.5259314,9.55952,-0.33882654,119.0
-1.6395717,9.414586,-0.016232379,93.0
-1.6677767,9.384279,0.6474872,83.0
-1.5791727,9.508306,-0.33795488,90.0
-1.6301519,9.446945,-0.33687568,120.0
-1.4245616,9.672633,-0.050097823,87.0
-1.658123,9.371669,0.9690702,39.0
-1.4800731,9.629898,-0.050402977,74.0
-1.4007082,9.719119,-0.38096234,103.0
-1.5152844,9.559629,-0.050977387,75.0
-1.4548075,9.664667,-0.37982398,83.0
-1.5677372,9.504551,-0.051390246,87.0
-1.5067074,9.600048,-0.37843817,85.0
-1.6175058,9.437369,-0.051910806,79.0
-1.6591651,9.442876,0.5985006,45.0
-1.5588326,9.541078,-0.37720084,88.0
-1.6672012,9.373878,-0.052395463,74.0
-1.3889716,9.753415,-0.11523757,82.0
-1.6819446,9.367404,1.2505437,88.0
-1.7112316,9.3930435,0.5954358,61.0
-1.6112936,9.487745,-0.37611198,92.0
-1.4394844,9.67128,-0.115407385,143.0
-1.6603357,9.4183855,-0.3746272,75.0
-1.4938643,9.620528,-0.11550377,90.0
-1.6563481,9.410668,0.9359433,50.0
-1.6783077,9.403187,0.27296054,111.0
-1.5313816,9.563994,-0.11561851,132.0
-1.4517633,9.75343,0.22302036,105.0
-1.5852784,9.516687,-0.11570571,91.0
-1.5030313,9.678921,0.22060604,90.0
-1.634936,9.447396,-0.11584341,115.0
-1.5499556,9.582443,0.21738695,150.0
-1.6607141,9.414105,0.53701746,78.0
-1.6960093,9.446783,-0.11582046,43.0
-1.6885375,9.364175,1.202161,37.0
-1.6016206,9.521253,0.21548475,45.0
-1.4083986,9.766596,-0.17065692,107.0
-1.6542771,9.469641,0.21394837,185.0
-1.4448434,9.696569,-0.17044412,101.0
-1.6626096,9.389219,0.8684596,88.0
-1.4960902,9.626056,-0.17023796,138.0
-1.4247346,9.774156,0.17587793,48.0
-1.5513636,9.5848875,-0.17013155,108.0
-1.4720968,9.674133,0.17295668,92.0
-1.6031543,9.525662,-0.1699653,110.0
-1.5230174,9.603509,0.17098801,91.0
-1.6532168,9.4602585,-0.16977909,130.0
-1.6698743,9.391566,1.1516805,55.0
-1.570472,9.516857,0.1685113,116.0
-1.6990681,9.431207,0.4874697,61.0
-1.4008718,9.656956,-0.21554182,183.0
-1.6216865,9.457563,0.16692367,80.0
-1.4428556,9.626506,-0.21535075,119.0
-1.6606154,9.41833,0.16590759,92.0
-1.497217,9.577718,-0.2150323,119.0
-1.4369173,9.734962,0.10801916,180.0
-1.5507056,9.526654,-0.2146979,121.0
-1.4908482,9.678302,0.10682004,139.0
-1.6042708,9.479244,-0.21439536,124.0
-1.5400589,9.595676,0.10497139,175.0
-1.6573017,9.431538,-0.21409282,94.0
-1.6776057,9.3671,1.0813233,40.0
-1.5905663,9.526628,0.10347248,146.0
-1.6422923,9.46915,0.10227335,143.0
-1.6443548,9.368175,0.7458649,50.0
-1.6882833,9.469182,0.10247321,52.0
