x,y,z,intensity
4.661245,-10.480604,0.865869,92.0
4.687741,-10.477817,0.07274786,76.0
4.6503453,-10.28242,0.84964657,122.0
4.6753383,-10.277201,0.0692989,108.0
4.643588,-10.529809,1.2656816,95.0
4.6667733,-10.531589,0.47575796,116.0
4.6496778,-10.111923,0.83604074,97.0
4.7098975,-10.530275,-0.30904847,81.0
4.6766148,-10.111616,0.06654708,98.0
4.6265063,-10.359287,1.2458133,118.0
4.6531396,-10.369289,0.46756375,114.0
4.6660423,-10.023126,0.8295866,189.0
4.6840925,-10.342327,-0.3063479,123.0
4.6969724,-10.031564,0.06537297,157.0
4.628866,-10.19275,1.2273986,88.0
4.6524444,-10.196427,0.4591567,113.0
4.75117,-10.040394,0.83412194,158.0
4.6910415,-10.187462,-0.30430022,82.0
4.773711,-10.030719,0.06596003,125.0
4.63099,-10.030198,1.2094687,173.0
4.6573567,-10.040281,0.4517074,162.0
4.8236966,-10.030077,0.83604074,161.0
4.689423,-10.018445,-0.3020151,173.0
4.852372,-10.032902,0.06662046,118.0
4.7125497,-10.040407,1.2147993,147.0
4.732321,-10.036088,0.45319724,187.0
4.9033046,-10.033552,0.839355,166.0
4.7703896,-10.026672,-0.30263832,127.0
4.918855,-10.009388,0.06676723,118.0
4.6814857,-10.4318285,0.0076673306,40.0
4.7858386,-10.032082,1.2177068,150.0
4.807415,-10.031348,0.45468712,178.0
4.976921,-10.023941,0.8414482,162.0
4.6514535,-10.269071,0.79111236,102.0
4.848149,-10.027081,-0.30314282,128.0
5.0067496,-10.028333,0.06779458,116.0
4.6807775,-10.256542,0.0056311465,66.0
4.859209,-10.0232315,1.2206144,156.0
4.631927,-10.421485,1.1887556,55.0
4.887025,-10.035029,0.45670906,187.0
4.671747,-10.544612,0.41178122,73.0
5.0560126,-10.024464,0.844588,156.0
4.646949,-10.08925,0.7774729,79.0
4.92079,-10.016147,-0.30346927,118.0
4.694677,-10.504827,-0.37672305,82.0
5.078737,-10.014495,0.06816149,111.0
4.6721854,-10.068973,0.0034167967,92.0
4.9230647,-10.034056,1.225218,156.0
4.6070786,-10.23456,1.1677121,79.0
4.9457793,-10.035156,0.4580925,189.0
4.6578465,-10.380199,0.40435317,104.0
5.1195545,-10.032441,0.84772784,156.0
4.674304,-10.023847,0.773529,132.0
4.984912,-10.026839,-0.30403313,126.0
4.674323,-10.32762,-0.3731949,109.0
5.137781,-10.013558,0.06863847,118.0
