x,y,z,intensity
-0.7168937,14.418976,2.4817283,1.0
-0.76604307,14.07904,2.4230158,1.0
-0.9182749,12.551152,2.158982,1.0
-1.1494489,11.83286,2.6653028,7.0
-1.1482636,11.107738,2.5014336,1.0
-1.2011638,10.949115,2.4668882,1.0
-1.0595725,11.715264,2.0158064,1.0
-1.2349405,10.790288,2.4318998,1.0
-0.6403116,14.619997,2.439527,1.0
-1.2917851,10.693268,2.411527,1.0
-0.70769745,14.113414,2.3545294,1.0
-1.3507061,10.621109,2.3969116,1.0
-0.8837128,14.178713,1.5949632,1.0
-1.2298826,11.24086,1.9364934,1.0
-1.4119141,10.571826,2.387611,35.0
-1.2938129,11.176163,1.9265363,1.0
-0.82912135,13.192068,2.2002,1.0
-1.4865308,10.620676,2.4008975,96.0
-1.0188673,13.60431,1.5261508,1.0
-1.3555245,11.099376,1.9145192,1.0
-0.8788671,12.696682,2.1172023,1.0
-1.5500852,10.589905,2.3960257,128.0
-1.4063041,11.0811405,1.912459,1.0
-0.91762775,12.4013,2.0678704,1.0
-1.5976098,10.5670595,2.3924825,56.0
-1.1228542,11.70071,2.5668662,18.0
-1.1142486,12.973259,1.4503119,1.0
-1.4714146,11.038892,1.9066222,1.0
-1.1279639,11.01339,2.4156187,10.0
-1.1773852,12.770319,1.4263245,1.0
-1.5424014,11.041134,1.9086822,1.0
-1.0316381,11.897554,1.9845393,1.0
-1.7245201,10.511518,2.3845105,14.0
-1.1958948,10.994435,2.4130259,25.0
-1.2488959,12.675753,1.4156635,1.0
-1.6091483,11.013683,1.9055921,1.0
-1.0861051,11.668921,1.9468735,28.0
-1.8008082,10.560056,2.39824,1.0
-1.2447305,10.808192,2.3732693,46.0
-1.326833,12.651862,1.413725,48.0
-1.143491,11.498964,1.9192077,1.0
-1.8750253,10.592689,2.4084268,1.0
-1.3017126,10.709028,2.352959,57.0
-1.384463,12.627711,1.4115443,69.0
-0.70282465,14.170239,1.9325992,1.0
-1.7276717,10.979758,1.9028454,1.0
-1.1825957,11.346315,1.8942083,1.0
-1.9221002,10.56839,2.4048836,1.0
-1.3425187,10.625262,2.3356736,77.0
-0.67284024,14.554622,2.3241189,15.0
-1.4654007,12.6325655,1.4132404,67.0
-0.77179295,13.815834,1.8814449,1.0
-1.8008116,10.993956,1.9073088,1.0
-1.2485315,11.28965,1.8858752,1.0
-1.9899236,10.563768,2.406655,1.0
-1.4044399,10.579828,2.327463,122.0
-1.544744,12.623109,1.4132404,68.0
-1.1619736,13.151101,1.3980349,1.0
-1.3128998,11.224769,1.8762088,1.0
-2.075093,10.646738,2.4287996,1.0
-1.4700905,10.564991,2.3261666,97.0
-0.7846991,13.366515,2.1330404,1.0
-1.625053,12.621028,1.4142096,69.0
-1.2335272,13.024859,1.38416,14.0
-1.3819734,11.204553,1.8742089,1.0
-2.158273,10.71376,2.447401,12.0
-1.5325567,10.528485,2.3201165,118.0
-0.84297585,12.97521,2.0704129,1.0
-1.7040516,12.608602,1.4139674,72.0
-1.3167166,13.030689,1.3857788,1.0
-0.96674347,12.94243,1.7560161,1.0
-1.4515954,11.189779,1.8732089,1.0
-2.224745,10.696171,2.446515,43.0
-1.6027346,10.545684,2.3261666,98.0
-0.89995366,12.632943,2.0157733,1.0
-1.0777864,11.766314,2.4928067,42.0
-1.784928,12.609437,1.4154211,40.0
-1.4062998,13.095255,1.3943349,1.0
-1.521349,11.176529,1.8725423,1.0
-2.3071766,10.75251,2.462902,16.0
-1.6683593,10.531548,2.3253024,106.0
-0.9574953,12.351498,1.9710394,27.0
-1.1295804,11.537451,2.4451208,76.0
-1.8469443,12.618561,1.4176018,30.0
-1.4653734,13.064788,1.39156,1.0
-1.001036,14.029215,1.4431219,1.0
-0.7044496,14.403467,1.8936968,1.0
-1.57074,11.145797,1.8685424,1.0
-2.3544474,10.726285,2.459359,46.0
-1.7179693,10.523568,2.3253024,115.0
-0.997694,12.132402,1.9362108,1.0
-1.9310398,12.6381,1.4214785,42.0
-1.5462785,13.045457,1.3904037,1.0
-1.0676861,13.751213,1.4124991,1.0
-1.1222929,12.198694,1.6496618,1.0
-0.77557343,14.03884,1.8428856,1.0
-1.6410236,11.137659,1.8688757,1.0
-2.4009812,10.620007,2.4381003,25.0
-1.7824413,10.502937,2.3231416,88.0
-1.054384,11.909599,1.9010625,1.0
-1.1883134,10.910069,2.3129392,20.0
-2.0119853,12.635517,1.42269,29.0
-1.6145968,12.925072,1.3774538,1.0
-1.1374826,13.550169,1.3905935,1.0
-1.7103783,11.12323,1.868209,1.0
-2.47479,10.635091,2.4451866,1.0
-1.8510786,10.506921,2.3265986,113.0
-1.114388,11.749456,1.8761393,20.0
-1.2427295,10.781954,2.2870047,23.0
-2.1005094,12.677451,1.4294744,65.0
-1.7070194,13.001355,1.3876288,1.0
-1.1980742,13.275569,1.3604176,1.0
-1.7808503,11.1161585,1.8688757,1.0
-2.5374455,10.602268,2.4412005,1.0
-1.9167114,10.493161,2.3261666,74.0
-1.1722198,11.587071,1.8508965,22.0
-0.677691,14.478949,2.1796799,1.0
-1.2970219,10.665236,2.26358,29.0
-2.184881,12.691387,1.4328665,58.0
-1.7795656,12.923447,1.3797663,1.0
-1.2725348,13.176792,1.3501354,1.0
-0.9666479,13.0124,1.7002231,1.0
-2.433053,11.016859,1.9320298,1.0
-1.8509802,11.106696,1.869209,1.0
-2.616685,10.637227,2.4531586,1.0
-1.981885,10.477072,2.3253024,113.0
-1.2381364,11.516674,1.8406715,18.0
-1.3561964,10.596753,2.250613,91.0
-2.2712712,12.71453,1.4374702,38.0
-1.8708208,12.982812,1.3880912,1.0
-1.3596381,13.210048,1.3548295,1.0
-1.9217273,11.1006775,1.870209,1.0
-2.7070513,10.713188,2.4748602,1.0
-2.0506456,10.47975,2.3287594,112.0
-1.3075243,11.4831705,1.8365177,8.0
-0.79467225,13.350167,2.0084841,1.0
-1.4209014,10.574457,2.247685,142.0
-2.3427262,12.766153,1.4452237,19.0
-1.9426935,13.046571,1.3966475,1.0
-1.4296434,13.27462,1.3628764,1.0
-0.7033156,14.669099,1.848177,1.0
-1.9743586,11.093441,1.8705423,1.0
-2.7839756,10.802251,2.4987762,1.0
-2.101529,10.477632,2.330488,103.0
-1.3611506,11.472961,1.8358786,9.0
-0.83418065,12.973339,1.9514189,1.0
-1.4701699,10.563771,2.2468483,121.0
-1.0315679,12.062608,2.4459867,1.0
-2.0342894,13.096939,1.4040474,1.0
-1.5121086,13.257478,1.3619823,1.0
-1.1260993,12.269876,1.5977631,1.0
-0.7768641,14.32996,1.8028524,1.0
-2.050043,11.113796,1.8762088,1.0
-2.1728134,10.491001,2.3365378,96.0
-1.4312232,11.448514,1.8333224,9.0
-0.8548087,12.086186,1.8164549,1.0
-1.5350873,10.544651,2.244757,94.0
-1.0765507,11.714394,2.3757432,1.0
-2.0989423,12.9740505,1.3910974,1.0
-1.2664843,12.918991,1.6907309,16.0
-2.1216643,11.110384,1.8778754,1.0
-2.2443488,10.503888,2.3425877,121.0
-1.5007815,11.421682,1.8304466,8.0
-0.929394,12.062834,1.8137375,1.0
-1.6001202,10.527066,2.2430837,133.0
-1.12548,11.451916,2.323161,27.0
-2.1980522,13.066422,1.4035848,1.0
-1.667197,13.148722,1.3519237,17.0
-1.19022,13.213031,1.2625371,1.0
-1.3397331,12.833946,1.6798428,1.0
-2.1948378,11.114252,1.8808753,1.0
-2.3182137,10.525828,2.3507984,38.0
-1.572789,11.413982,1.8307662,8.0
-1.0050073,12.054786,1.8134356,1.0
-1.6683998,10.530322,2.2460117,146.0
-1.1565224,11.047017,2.241277,33.0
-1.7529643,13.161623,1.354606,1.0
-1.2794148,13.270633,1.2694691,1.0
-1.4237823,12.856775,1.6843097,1.0
-2.270488,11.129236,1.8858752,1.0
-2.4181461,10.661565,2.384937,34.0
-1.6441884,11.401921,1.8304466,8.0
-1.0757029,11.991118,1.8046795,1.0
-1.7348523,10.521561,2.24643,127.0
-1.2080444,10.875923,2.20756,1.0
-1.8470149,13.231035,1.3637705,1.0
-1.3599669,13.234629,1.2665282,1.0
-2.342384,11.124403,1.8875419,1.0
-2.4846463,10.6442585,2.3845048,35.0
-1.7175809,11.403076,1.8323638,8.0
-1.139882,11.866023,1.7865636,1.0
-1.8012605,10.51238,2.2468483,134.0
-1.2671341,10.788318,2.1911032,12.0
-0.7629142,13.95026,2.694511,1.0
-1.90389,13.184818,1.3595235,1.0
-1.419803,13.204339,1.2640076,147.0
-2.402196,11.147955,1.8935417,1.0
-2.5347784,10.632431,2.3845048,1.0
-1.7706839,11.390955,1.8317248,8.0
-1.852494,10.513402,2.2489398,138.0
-1.3074248,10.694689,2.1730406,49.0
-0.8503059,13.941273,2.6937442,1.0
-2.0046585,13.290483,1.372935,1.0
-1.5078464,13.240617,1.268839,75.0
-2.4764335,11.1519,1.8968749,1.0
-2.6361268,10.758608,2.416915,1.0
-1.8415821,11.375708,1.8310857,8.0
-1.9199352,10.509248,2.250613,146.0
-1.3723786,10.668769,2.169428,19.0
-0.8731129,12.993718,2.5093417,1.0
-2.1068292,13.395397,1.3863466,1.0
-1.592416,13.242732,1.2700993,128.0
-2.5573578,11.1842,1.9052081,1.0
-2.714082,10.783512,2.426422,92.0
-1.9126898,11.361966,1.8307662,8.0
-1.9837252,10.485451,2.2481031,61.0
-1.4355073,10.630803,2.163407,7.0
-0.92872494,12.641516,2.4414847,1.0
-2.1698887,13.254439,1.3718175,28.0
-1.6787996,13.2581215,1.2728301,60.0
-1.1694293,13.170107,1.1926284,1.0
-2.6410265,11.225523,1.9152077,1.0
-2.7851782,10.779488,2.429447,28.0
-1.9885051,11.374999,1.83492,1.0
-2.051464,10.482373,2.2501948,122.0
-1.5009203,10.611871,2.1614,1.0
-0.971506,12.18545,2.353309,1.0
-2.2568254,13.262091,1.3742762,1.0
-1.7620691,13.247312,1.2728301,92.0
-1.4078711,12.867036,1.6124356,1.0
-2.7165692,11.229801,1.9188744,1.0
-2.065982,11.395294,1.840352,1.0
-2.1200252,10.48269,2.2531228,126.0
-1.5732244,10.641006,2.169428,1.0
-0.9948857,11.785691,2.2758675,1.0
-1.8268926,13.2565975,1.2747207,102.0
-2.512402,13.226845,1.8268228,1.0
-2.1247647,11.412597,1.8448255,1.0
-1.5446154,11.784261,1.7811288,1.0
-2.1778073,10.512785,2.261907,68.0
-1.6037855,10.503668,2.1425347,1.0
-1.0546373,11.624796,2.245581,1.0
-1.9140824,13.272423,1.2776616,100.0
-1.4070433,13.242903,1.202245,53.0
-2.1956758,11.395145,1.8441864,1.0
-1.6186272,11.774323,1.7811288,1.0
-2.2454672,10.506541,2.26358,144.0
-1.0855749,11.1921,2.1620057,28.0
-2.002423,13.293577,1.2812327,111.0
-1.4890941,13.223915,1.2012433,144.0
-2.2726774,11.408223,1.8486598,1.0
-1.6945224,11.777623,1.7832423,1.0
-2.322471,10.541863,2.2744558,54.0
-1.7198309,10.386005,2.1224651,43.0
-1.1349337,10.985939,2.1229014,1.0
-0.6815732,14.015997,2.5774424,1.0
-2.0892708,13.302352,1.2835433,92.0
-1.5781053,13.263689,1.2062519,77.0
-2.3499298,11.420782,1.8531332,1.0
-1.7734281,11.799989,1.7883751,1.0
-2.3890975,10.52897,2.2748742,67.0
-1.8326852,10.655072,2.180667,209.0
-1.1928416,10.879099,2.1033494,48.0
-2.1772618,13.316449,1.2864842,67.0
-1.6619129,13.25746,1.2066526,116.0
-2.427843,11.43475,1.8579261,1.0
-1.8442035,11.767122,1.785054,1.0
-2.4641721,10.551825,2.28324,75.0
-1.8849496,10.56038,2.163407,45.0
-1.2597941,10.859694,2.1010492,43.0
-2.4334395,13.1860285,1.7510344,1.0
-1.7501742,13.284234,1.2104591,115.0
-1.2807366,13.501308,1.1224567,1.0
-1.3671113,12.474609,1.4702802,1.0
-2.5047476,11.442404,1.8617605,1.0
-1.920622,11.770917,1.7874694,1.0
-2.5465324,10.602662,2.2978804,72.0
-1.9456209,10.517491,2.1569848,37.0
-1.306653,10.818566,2.0941486,37.0
-2.4995718,13.195826,1.7541054,1.0
-1.8171103,13.307379,1.2136647,75.0
-1.4318806,12.521253,1.4771487,1.0
-2.566029,11.463214,1.8671925,1.0
-1.9815818,11.79489,1.7926022,1.0
-2.6091373,10.641808,2.3091745,66.0
-2.0009508,10.539016,2.163407,43.0
-1.3751043,10.814036,2.0949154,69.0
-0.8940863,12.336766,2.2678661,1.0
-1.9001174,13.2917595,1.213264,144.0
-2.650511,11.500711,1.8761393,1.0
-2.0472393,11.733501,1.785054,1.0
-2.6908658,10.6839695,2.3221416,61.0
-2.0746076,10.564701,2.1714349,21.0
-1.4517177,10.869373,2.1075666,33.0
-0.9476891,12.021159,2.2100494,1.0
-2.5224311,12.452739,1.6519245,1.0
-1.9910179,13.32875,1.2182727,92.0
-2.731436,11.520316,1.8822104,1.0
-2.1299891,11.771005,1.7929041,1.0
-2.7776642,10.742556,2.3388736,56.0
-2.144806,10.570667,2.175449,21.0
-1.5084041,10.778412,2.091465,1.0
-0.9958903,11.687743,2.1489391,1.0
-2.5925786,12.3978615,1.6463408,1.0
-2.0750344,13.317943,1.218473,101.0
-2.211847,11.800154,1.7995467,1.0
-2.2187436,10.593432,2.1830752,22.0
-1.5714904,10.737655,2.085331,146.0
-1.0575248,11.550045,2.1244218,1.0
-2.2840796,11.776316,1.798037,1.0
-2.2893608,10.598442,2.1870892,28.0
-1.6383255,10.723689,2.0845642,46.0
-1.0931977,11.159558,2.0526998,1.0
-2.2489042,13.33005,1.2224799,39.0
-2.3918471,13.049494,1.656151,1.0
-2.3630364,11.786942,1.8019621,1.0
-2.3592842,10.599154,2.1903005,48.0
-1.6684327,10.587915,2.0592616,157.0
-1.1368921,11.066249,2.036233,1.0
-2.3450553,12.46755,1.5775706,1.0
-2.4217105,11.791174,1.8043776,1.0
-2.415241,10.614677,2.1959198,26.0
-1.1923535,10.9279,2.0117157,1.0
-2.4344141,12.50897,1.5853481,1.0
-2.5095744,11.841509,1.8146434,1.0
-2.4894202,10.631738,2.2027435,47.0
-1.8136907,10.637685,2.0734465,89.0
