x,y,z,intensity
-9.2210865,-1.6893986,2.0944178,43.0
-9.347139,-1.7583598,2.12542,109.0
-9.233778,-1.6885369,1.6017301,1.0
-9.30813,-1.7628354,1.6168374,55.0
-9.287207,-1.8193703,1.6151206,70.0
-9.266945,-1.8607626,1.6130606,53.0
-9.3071375,-1.9298639,1.6223309,65.0
-9.417982,-2.1891775,2.1612942,88.0
-9.152317,-1.9574995,1.5969232,32.0
-9.221037,-1.6868471,2.0400927,91.0
-9.37784,-1.7612085,0.69701654,145.0
-9.022523,-1.9888357,1.5759791,18.0
-9.383003,-1.7770873,2.0789847,103.0
-9.409599,-1.8285488,0.7008541,146.0
-9.180769,-2.0846858,1.606537,31.0
-9.524873,-1.7581377,1.0432531,99.0
-9.407687,-1.889617,0.70172626,116.0
-9.373952,-1.6867241,1.5758836,1.0
-9.368298,-1.7746054,1.0248384,133.0
-9.309641,-1.7206062,1.5662172,127.0
-9.296594,-1.82147,1.0173272,180.0
-9.429198,-2.0021381,0.70556384,126.0
-9.26183,-1.7721041,1.559884,77.0
-9.261626,-1.8750683,1.0144197,176.0
-9.252448,-1.8306412,1.5602174,103.0
-9.234122,-1.9299408,1.0124813,196.0
-9.263959,-1.8934283,1.5642172,92.0
-9.25673,-1.9955276,1.0168426,146.0
-9.434299,-1.845185,0.6542248,76.0
-9.302071,-1.9620724,1.5728836,99.0
-9.540364,-1.7959564,0.99126995,53.0
-9.166175,-1.9939203,1.5515509,150.0
-9.396241,-1.8303176,0.9755451,60.0
-9.220849,-2.0664217,1.5632173,64.0
-9.218015,-1.6964704,1.9703544,18.0
-9.274473,-1.852253,0.96213275,135.0
-9.359755,-1.7685335,2.0029817,118.0
-9.243187,-1.9065181,0.9598203,84.0
-9.518057,-1.6938926,1.2725083,1.0
-9.273793,-1.9735621,0.9649077,57.0
-9.363265,-1.7267948,1.2511218,163.0
-9.561527,-1.4152937,1.2233789,157.0
-9.414434,-1.7032553,1.5144325,81.0
-9.361946,-1.787468,1.2525668,73.0
-9.691453,-1.4965119,1.2432009,106.0
-9.30462,-1.7436157,1.4981366,166.0
-9.325301,-1.8412176,1.2488097,177.0
-9.5918865,-1.543094,1.2303585,61.0
-9.250858,-1.7936838,1.491107,135.0
-9.330092,-1.8879179,1.2508328,114.0
-9.586463,-1.588597,1.2306377,118.0
-9.250046,-1.8388138,1.492385,146.0
-9.371543,-2.0623252,2.0180402,18.0
-9.4235525,-1.827111,0.94086087,150.0
-9.271575,-1.9366915,1.2438966,69.0
-9.246041,-1.898502,1.4936632,147.0
-9.510917,-2.156077,2.051504,111.0
-9.351501,-1.8740494,0.9339316,61.0
-9.214747,-1.9852257,1.2372495,168.0
-9.39607,-1.6789893,1.2063488,84.0
-9.268681,-1.964,1.4994147,120.0
-9.561908,-2.2310362,2.065726,89.0
-9.263775,-1.6560509,1.8936721,88.0
-9.275345,-1.9193411,0.9265553,180.0
-9.326893,-1.7272993,1.1979733,138.0
-9.16169,-2.0013468,1.4837579,187.0
-9.347624,-1.7315081,1.9133403,93.0
-9.308072,-1.7843927,1.1968565,97.0
-9.620567,-1.4626288,1.1776953,147.0
-9.355811,-1.7938548,1.9173542,93.0
-9.302507,-1.8439841,1.1976941,163.0
-9.617058,-1.5239903,1.1784998,67.0
-9.453594,-1.7966211,0.87770236,55.0
-9.321794,-1.9086865,1.202161,103.0
-9.57797,-1.5794868,1.1744769,73.0
-9.351297,-1.7115561,1.4179038,1.0
-9.5341625,-1.952124,1.9595003,123.0
-9.415729,-1.8355036,0.8745514,141.0
-9.239009,-1.9373075,1.191552,128.0
-9.629019,-1.6346779,1.1825227,78.0
-9.282869,-1.7444144,1.4085438,164.0
-9.528694,-1.9978269,1.9603031,107.0
-9.43717,-1.9012355,0.87812245,60.0
-9.246019,-1.9994636,1.1943438,84.0
-9.680994,-1.7062838,1.1911049,109.0
-9.287258,-1.8056909,1.4109594,95.0
-9.535112,-2.0617585,1.964317,88.0
-9.473741,-1.9705163,0.88337404,56.0
-9.358256,-1.7094283,1.1481941,45.0
-9.269912,-1.8628523,1.4100535,159.0
-9.556409,-2.1292267,1.9715421,93.0
-9.325919,-1.7640959,1.1452439,148.0
-9.289011,-1.9274201,1.4148844,141.0
-9.318539,-1.8234267,1.1457803,57.0
-9.209022,-1.9714073,1.4043168,91.0
-9.463139,-1.7746245,0.8308044,62.0
-9.299131,-1.8803525,1.1447076,181.0
-9.188727,-2.0275426,1.4031091,49.0
-9.358537,-1.6537118,1.8219537,138.0
-9.427324,-1.813877,0.82799953,193.0
-9.270768,-1.9200914,1.1420256,82.0
-9.346031,-1.7121223,1.8215703,110.0
-9.429398,-1.8758211,0.82940197,135.0
-9.237211,-1.9737017,1.1390755,132.0
-9.457652,-1.6783012,1.0927706,92.0
-9.348583,-1.7734007,1.8242538,90.0
-9.448599,-1.9415045,0.8326075,38.0
-9.329814,-1.7164073,1.0775074,97.0
-9.491286,-1.862669,1.8549237,104.0
-9.428431,-1.9991655,0.8318061,114.0
-9.2974,-1.7709569,1.0747092,164.0
-9.508239,-1.9281796,1.8606743,100.0
-9.29972,-1.8319936,1.0764899,75.0
-9.22778,-1.7075274,2.3008866,60.0
-9.550916,-1.9838512,1.8710253,111.0
-9.398485,-1.7563028,0.75049365,111.0
-9.255967,-1.8688055,1.0719109,104.0
-9.359881,-1.810085,0.74790156,85.0
-9.205185,-1.9189126,1.0668231,121.0
-9.354184,-1.8700175,0.74845695,48.0
-9.235634,-1.9857944,1.0724196,69.0
-9.37737,-1.935927,0.7517896,25.0
-9.362445,-1.6699796,1.7358049,58.0
-9.400096,-2.0022016,0.7551223,1.0
-9.315017,-1.7220597,1.7288523,69.0
-9.321401,-1.7838423,1.7321455,97.0
-9.411333,-1.8468497,1.750808,68.0
-9.405064,-1.6736203,2.2389057,42.0
-9.526782,-1.9314651,1.7749593,46.0
-9.403933,-1.7344248,2.241221,68.0
-9.574324,-2.188727,2.3028035,1.0
