x,y,z,intensity
-3.7847185,-14.425373,2.5648181,55.0
-3.6412618,-14.9271,2.6434445,1.0
-3.5541863,-14.978449,2.6485949,24.0
-3.8693986,-14.751433,1.7224114,168.0
-3.6356184,-14.804083,1.1962476,138.0
-3.7463145,-14.65616,1.707389,84.0
-3.7819636,-14.432666,2.487859,154.0
-3.636506,-14.608107,1.698424,150.0
-3.7073925,-14.519176,2.4988587,53.0
-3.5446494,-14.630667,1.698424,87.0
-3.4395242,-14.596594,1.6913973,111.0
-3.5656984,-14.733231,2.5281913,92.0
-3.529402,-14.993295,2.5695236,70.0
-3.8286326,-14.716939,1.631364,91.0
-3.708612,-14.632901,1.6184142,107.0
-3.6098986,-14.6289215,1.6151767,112.0
-3.5053184,-14.599175,1.608933,89.0
-3.4312372,-14.696336,1.6179516,41.0
-3.73336,-14.694487,2.0747902,1.0
-3.7379997,-14.504938,2.3902612,164.0
-3.6369581,-14.602421,2.058317,154.0
-3.667681,-14.514732,2.3889832,179.0
-3.7885637,-14.69948,1.5685196,189.0
-3.5520916,-14.653843,2.062652,64.0
-3.606898,-14.662147,2.4097526,111.0
-3.680727,-14.661288,1.5613668,132.0
-3.5736527,-14.932289,2.4509718,159.0
-3.5777433,-14.639706,1.5562257,124.0
-4.016844,-14.964329,2.045014,149.0
-3.4820328,-14.646423,1.5544375,111.0
-3.717814,-14.581991,1.9821978,172.0
-3.657265,-14.632,1.9869438,108.0
-3.8305867,-14.828348,1.4789016,81.0
-3.5657284,-14.656614,1.987223,124.0
-3.6973329,-14.694015,1.4616765,140.0
-3.5052152,-14.811663,2.0064867,64.0
-3.593992,-14.672538,1.456845,108.0
-3.6921902,-14.641421,2.2720714,1.0
-3.5031223,-14.700632,1.4574752,79.0
-3.2910128,-14.73088,1.988619,150.0
-3.9382272,-15.000082,1.959477,1.0
-3.5821123,-14.591393,2.260598,158.0
-3.7598417,-14.694163,1.9133478,156.0
-3.5568748,-14.890432,2.3040762,66.0
-3.6776044,-14.659797,1.9061066,94.0
-3.580279,-14.661428,1.9031565,135.0
-3.511317,-14.782008,1.9168344,81.0
-3.6128356,-14.692605,1.3847598,158.0
-3.561425,-14.887314,1.4025905,100.0
-3.317096,-14.788209,1.9117386,47.0
-3.9326682,-14.954994,1.843974,1.0
-3.7718048,-14.720072,1.8096318,140.0
-3.6766431,-14.635746,1.7961494,101.0
-3.5794,-14.637369,1.793351,105.0
-3.4748945,-14.607479,1.7864827,60.0
-3.6527922,-14.814923,1.2802031,71.0
-3.3834946,-14.630957,1.7867371,104.0
-3.5601032,-14.839518,1.2803884,143.0
-3.5915434,-14.741778,2.7896814,1.0
-3.549461,-14.9763565,2.8302996,119.0
-3.4752698,-15.0845585,2.8467665,64.0
