x,y,z,intensity
12.7847805,10.738694,1.3234103,96.0
12.689769,10.795539,1.3202704,164.0
12.784462,10.635897,1.8908077,1.0
12.626388,10.639148,1.8762699,122.0
12.607563,10.75957,1.8840234,94.0
12.592224,10.884075,1.8925039,55.0
12.489268,10.932861,1.886931,37.0
12.99089,10.7432375,1.8235309,49.0
12.649412,10.748506,1.2302042,149.0
12.740152,10.637784,1.7932374,98.0
12.762178,10.947959,1.247952,79.0
12.633583,10.684317,1.787225,109.0
12.602451,10.7944565,1.792775,92.0
12.532877,10.872127,1.7925438,85.0
12.929551,10.788716,2.3198678,1.0
12.97098,10.644914,1.7484574,1.0
12.669744,10.707276,2.283164,1.0
12.864712,10.928599,1.1588931,1.0
12.861048,10.656393,1.7397399,100.0
12.6702795,10.810598,2.2929902,58.0
12.735952,10.922801,1.1510779,37.0
12.701068,10.658942,1.7261049,98.0
12.611154,10.719199,1.722752,141.0
12.632328,10.874837,1.73594,91.0
12.511374,10.9082155,1.7281166,173.0
12.87093,10.715582,2.2217367,1.0
12.871098,10.545929,1.6188033,156.0
12.833659,10.821737,2.2273202,1.0
12.827563,10.645617,1.6219542,92.0
12.622198,10.780149,2.200798,141.0
12.723842,10.661303,1.6146021,128.0
12.639906,10.726902,1.6122913,95.0
12.581317,10.813876,1.6135517,123.0
12.525138,10.903146,1.6152322,79.0
12.904305,10.730447,2.1319249,1.0
12.685193,10.683457,2.1051056,1.0
12.896235,10.65456,1.5456372,1.0
12.663366,10.767544,2.1102014,125.0
12.719269,10.643297,1.5312123,181.0
12.640469,10.885752,2.118247,66.0
12.656693,10.72687,1.5318134,125.0
12.588235,10.979309,2.1211972,45.0
12.573962,10.793201,1.52981,120.0
12.538902,10.900756,1.5342175,83.0
12.826518,10.653018,1.9991498,1.0
12.662075,10.651788,1.982869,172.0
12.80285,10.592596,1.4064744,96.0
12.602456,10.737558,1.984141,84.0
12.7619705,10.6604595,1.4075853,148.0
12.586343,10.826538,1.9899919,75.0
12.690172,10.736581,1.4070297,87.0
12.567483,10.948347,1.9983866,132.0
12.599755,10.796695,1.4042525,130.0
