x,y,z,intensity
-14.241435,-8.968116,1.3350973,1.0
-13.904589,-8.878016,1.3059669,169.0
-14.149187,-8.847796,1.8978343,68.0
-13.826807,-8.951103,1.3036991,123.0
-14.010071,-8.852747,1.8837811,153.0
-13.787805,-9.018346,1.3040481,127.0
-13.894124,-8.936928,0.7422298,75.0
-13.759074,-9.123551,1.3070134,127.0
-13.836026,-9.022957,0.7421234,155.0
-13.842317,-9.151645,0.7461673,105.0
-13.87133,-8.845856,1.2180438,75.0
-13.531237,-9.156911,1.85519,147.0
-14.137579,-8.875652,1.8043374,94.0
-13.827203,-8.940397,1.219194,115.0
-14.072094,-8.927305,1.8010999,146.0
-13.793269,-9.010898,1.2200158,64.0
-13.748022,-9.105075,1.221166,105.0
-13.936169,-9.065682,0.65452623,64.0
-13.652556,-9.026916,1.7664127,48.0
-13.842134,-8.8238535,1.1231885,137.0
-13.595607,-9.236764,1.7745064,56.0
-13.823235,-8.93451,1.1265597,136.0
-14.077974,-8.887421,1.7337047,177.0
-13.775158,-9.026663,1.127326,150.0
-14.049332,-8.96223,1.735493,101.0
-13.732468,-9.091476,1.127326,153.0
-13.740647,-9.133957,1.7169403,138.0
-13.802033,-8.777224,1.0171106,178.0
-13.79192,-8.892904,1.0209153,139.0
-13.767526,-9.000088,1.0235926,142.0
-14.038837,-8.94009,1.6192235,98.0
-13.738289,-9.073645,1.02472,138.0
-13.932221,-8.995817,1.6129216,96.0
-14.444763,-8.871044,2.1547213,161.0
-13.962694,-9.063303,0.4714029,44.0
-13.903737,-9.101662,1.6164926,110.0
-13.518315,-9.125309,2.1600373,71.0
-14.3635235,-8.945881,2.1506984,74.0
-13.910485,-9.154144,0.47162238,38.0
-13.84292,-9.394295,1.0434614,79.0
-13.761688,-9.132856,1.6057794,100.0
-14.263496,-9.008383,2.1437254,132.0
-13.909236,-8.828219,0.9373572,158.0
-13.823307,-8.895961,0.935012,159.0
-13.797201,-9.002307,0.9373572,152.0
-13.944689,-8.867278,1.5252019,178.0
-13.792919,-9.092535,0.9403538,166.0
-13.935491,-8.98497,1.5308117,121.0
-13.933683,-9.108349,1.537423,98.0
-13.472725,-9.081513,2.0595129,57.0
-14.259384,-8.869025,2.0144129,107.0
-13.789993,-9.13845,1.5270051,164.0
-13.521676,-9.238794,2.0769453,136.0
-14.159719,-8.930982,2.007799,170.0
-13.829514,-8.890339,0.8413955,145.0
-13.77673,-8.979233,0.8416334,153.0
-13.942001,-8.849064,1.3968467,155.0
-13.787663,-9.0791235,0.8454396,147.0
-13.887802,-8.937564,1.3970318,84.0
-13.77023,-9.192128,0.84829426,52.0
-13.801328,-9.005096,1.3936992,132.0
-13.787695,-9.120146,1.398513,86.0
-13.486784,-9.204435,1.9548866,47.0
