x,y,z,intensity
11.849049,-8.704695,2.52808,1.0
11.885153,-8.64529,2.52705,4.0
12.0601015,-8.946545,1.6938204,85.0
11.972398,-8.794591,1.6741942,61.0
11.943755,-8.658716,1.6615949,169.0
11.864939,-8.710143,2.45386,119.0
12.043177,-8.615782,1.6683792,99.0
12.330837,-8.816617,2.5281913,71.0
12.329855,-8.588341,1.6950318,123.0
12.024085,-8.881457,1.6013018,31.0
12.00333,-8.778874,1.5922831,56.0
11.932733,-8.612424,1.5742458,148.0
12.130481,-8.640049,1.5948268,44.0
11.986077,-8.777892,2.0302835,88.0
11.988011,-8.664227,2.0207462,126.0
11.9297495,-8.684079,2.3541546,114.0
12.06737,-8.635225,2.0276823,65.0
12.081163,-8.707266,2.376202,62.0
12.026484,-8.755126,1.5343202,64.0
11.953099,-8.440746,1.9976256,61.0
12.320836,-8.762526,2.412948,157.0
12.071562,-8.672444,1.5329791,147.0
12.144048,-8.461452,2.022191,53.0
12.017234,-8.815468,1.9618174,84.0
12.009885,-8.69441,1.9509293,132.0
12.090924,-8.666617,1.9579089,107.0
12.066997,-8.793769,1.4383595,37.0
12.141369,-8.731738,1.4408803,69.0
12.153446,-8.4822,1.9500917,117.0
11.991185,-8.632971,2.2225544,132.0
12.044558,-8.852024,1.8835784,74.0
12.191715,-8.6618595,2.2500303,32.0
12.040518,-8.733197,1.8736553,135.0
11.95316,-8.379266,2.1953804,121.0
12.102487,-8.691361,1.8771418,96.0
12.015231,-8.338658,2.1996076,45.0
12.148764,-8.609429,1.8758008,56.0
12.128472,-8.739477,1.3665283,41.0
12.105295,-9.020214,1.7969126,71.0
12.006867,-8.829765,1.7722371,70.0
11.993141,-8.703952,1.7612984,152.0
12.013103,-8.632261,1.7579914,58.0
12.096203,-8.577306,1.7625704,46.0
12.250534,-8.571783,1.7783422,52.0
