x,y,z,intensity
-10.723177,6.9590507,0.9808212,191.0
-10.727324,6.890183,0.97785586,115.0
-10.678107,7.001617,1.4195402,159.0
-10.731196,7.009089,0.54493,146.0
-10.771951,6.966651,1.4268091,39.0
-10.697715,6.891894,0.5400347,75.0
-10.739119,6.8234744,0.5399283,73.0
-10.77548,6.63778,0.9696574,9.0
-10.929292,6.875026,1.4369856,137.0
-10.905447,6.833079,0.5476968,104.0
-10.8578825,6.5947022,0.9738439,1.0
-10.955386,6.795782,1.4345626,120.0
-10.726667,6.9589863,0.91583943,162.0
-10.715777,6.8802915,0.91156685,77.0
-10.727693,6.995425,1.3520166,144.0
-10.797002,7.0586767,0.47691956,75.0
-10.620848,6.7251644,0.89809173,73.0
-10.762309,6.93969,0.47244367,118.0
-10.555069,7.09005,1.7175783,106.0
-10.728235,6.822495,0.46806303,39.0
-10.886243,6.809938,1.3559479,125.0
-10.569682,7.003962,1.7123761,124.0
-10.843592,6.80071,0.47215798,53.0
-10.950774,6.7549973,1.3589541,73.0
-10.735451,6.9780793,0.845674,184.0
-10.7060995,6.8875923,0.84000415,208.0
-10.732383,7.067698,1.3065481,139.0
-10.656462,6.7615776,0.83157605,164.0
-10.766568,6.993645,1.3052069,113.0
-10.811992,6.9862356,0.41583267,67.0
-10.695352,6.692378,0.83126956,129.0
-10.853852,6.953666,1.3110186,44.0
-10.798325,6.8817434,0.4129099,82.0
-10.819963,6.836621,1.3007364,178.0
-11.108098,6.795826,1.7623743,143.0
-10.55442,6.9987483,1.6460617,174.0
-10.858285,6.824366,0.4137695,71.0
-10.893098,6.787373,1.3047599,91.0
-11.228603,6.7727957,1.7756686,65.0
-10.697078,6.9590173,0.763184,184.0
-11.309723,6.7491407,1.7840497,44.0
-10.681158,6.8771334,0.7590975,145.0
-10.675797,7.0312166,1.2114918,172.0
-10.648447,6.7616396,0.75275636,87.0
-10.764751,6.993327,1.2171636,73.0
-10.741396,6.726447,0.7569838,111.0
-10.714794,6.865314,1.2054,101.0
-10.880107,6.718727,0.7650159,87.0
-10.7593975,6.798921,1.2056102,115.0
-10.994371,6.7321887,1.6781677,156.0
-10.594599,7.0463057,1.5826662,145.0
-10.84069,6.7554393,1.2104416,92.0
-10.673499,7.002374,1.5882982,75.0
-10.688329,6.977522,0.6951502,190.0
-10.70431,6.9162726,0.6938473,146.0
-10.71169,7.076051,1.1539617,150.0
-10.691957,6.813575,0.6895478,89.0
-10.725898,6.9891014,1.1503555,113.0
-10.715951,6.7346096,0.6881146,195.0
-10.724355,6.892594,1.1449462,126.0
-10.926445,6.805403,1.6027807,98.0
-10.757356,6.8186994,1.1437441,138.0
-11.039989,6.7800674,1.6140448,138.0
-10.62399,6.9911547,1.4919031,162.0
-10.743033,7.0340853,0.6269402,90.0
-10.693195,6.9056435,0.6202794,117.0
-10.719551,6.827568,0.61908996,177.0
-10.647627,6.939873,1.0432132,153.0
-10.752105,6.753693,0.61837626,61.0
-10.724489,6.894427,1.0469161,117.0
-10.93764,6.810265,1.5132716,161.0
-11.03426,6.774707,1.5214119,61.0
-10.636186,6.673165,1.0289568,105.0
