x,y,z,intensity
-4.076452,-5.9057136,2.3954914,1.0
-3.995363,-5.8465066,2.363407,1.0
-3.9205909,-5.814842,2.340306,1.0
-4.2593093,-6.2893023,1.6905022,1.0
-4.1408453,-5.906838,2.0143573,1.0
-3.8599546,-5.803015,2.3255472,1.0
-4.215392,-6.3094416,1.6887306,1.0
-4.070951,-5.885179,1.9979618,1.0
-3.7975535,-5.787483,2.309505,1.0
-4.175666,-6.335803,1.6887306,1.0
-4.004733,-5.867653,1.9832056,1.0
-3.7898026,-5.855841,2.3274724,1.0
-4.1220126,-6.34062,1.682973,1.0
-3.9453177,-5.8591228,1.9717286,1.0
-3.676845,-5.7595615,2.2793455,1.0
-4.0820923,-6.366394,1.682973,1.0
-3.8964152,-5.845571,1.9607981,1.0
-3.6456351,-5.7704067,2.276779,1.0
-4.1894503,-5.9137516,2.3694406,15.0
-4.049965,-6.3822603,1.6820872,1.0
-3.8522434,-5.858663,1.9569725,1.0
-3.6182787,-5.8076954,2.2825541,6.0
-4.100891,-5.8669786,2.339837,1.0
-3.9943318,-6.3827395,1.6754439,1.0
-3.6211863,-5.8949933,2.3082216,1.0
-4.0314827,-5.8458424,2.3209412,1.0
-3.938853,-6.382773,1.6688006,1.0
-3.7349753,-5.838414,1.9340185,1.0
-3.5430603,-5.8494577,2.2812707,1.0
-3.980733,-5.850695,2.3127532,1.0
-3.856282,-6.3373017,1.6501992,1.0
-3.6910655,-5.850355,1.9301928,1.0
-4.209705,-5.966663,1.9813946,140.0
-3.459853,-5.7934003,2.2504694,1.0
-3.914145,-5.831546,2.295117,1.0
-3.7304938,-6.2173386,1.6121106,26.0
-3.6572685,-5.8783407,1.9318324,1.0
-4.1035676,-5.8950887,1.9483924,210.0
-3.4291203,-5.8248367,2.2543197,25.0
-3.8658493,-5.8386474,2.2881885,1.0
-3.653803,-6.1767597,1.5952808,1.0
-4.124073,-5.9840717,1.9718133,49.0
-3.4177558,-5.8688073,2.2652285,15.0
-3.810075,-5.8140144,2.2711823,1.0
-3.5697594,-6.0994887,1.570479,1.0
-3.383628,-5.8951025,2.2671535,1.0
-3.8190145,-5.9078503,2.298896,1.0
-3.5110018,-6.0862613,1.5611783,1.0
-4.2938786,-6.6145735,1.710805,1.0
-3.428796,-5.742779,2.6201806,1.0
-3.296426,-5.827062,2.2325022,1.0
-3.7203135,-5.8358707,2.2611046,1.0
-4.244833,-6.629929,1.7077801,12.0
-3.385142,-5.751371,2.614275,1.0
-3.2083805,-5.7548475,2.1965675,1.0
-3.6510913,-5.8078012,2.240949,1.0
-4.1957645,-6.64493,1.7047552,38.0
-3.3350205,-5.7483673,2.603202,1.0
-3.187575,-5.803165,2.2074764,1.0
-3.5883994,-5.788757,2.2245727,1.0
-4.21516,-5.9116683,2.3166182,15.0
-4.143566,-6.6546116,1.7004339,10.0
-3.2933307,-5.7595096,2.598773,1.0
-3.1286402,-5.7813597,2.1914341,1.0
-3.5658844,-5.8338223,2.2333906,26.0
-4.1375847,-5.8803473,2.2938144,1.0
-3.2865045,-6.0421515,1.5275186,1.0
-4.0996203,-6.6771917,1.6995696,19.0
-3.2716136,-5.7846894,2.603202,1.0
-3.5719173,-5.9056873,2.254806,1.0
-4.0697527,-5.8419013,2.2710104,1.0
-3.251564,-6.045529,1.5244185,1.0
-4.062,-6.686439,1.6969768,10.0
-3.277498,-5.881573,2.6378973,1.0
-3.2596383,-5.8338037,1.863517,1.0
-3.0376654,-5.763377,2.1715417,1.0
-3.4741688,-5.8271074,2.2157545,1.0
-4.02438,-5.8547883,2.26608,1.0
-3.1871853,-6.0157814,1.5115746,1.0
-4.0108385,-6.6967754,1.6930876,23.0
-3.5690308,-5.753394,2.6035285,3.0
-3.1970835,-5.8069005,1.8482144,1.0
-3.4394212,-5.8520885,2.2170143,1.0
-3.9577396,-5.835781,2.248823,1.0
-3.8191044,-6.470001,1.6282672,27.0
-3.521086,-5.7566648,2.594811,1.0
-3.4370153,-5.932611,2.2396894,1.0
-4.248966,-6.0518246,1.9468073,169.0
-3.8914979,-5.8161693,2.231566,1.0
-3.6698492,-6.3084993,1.5807322,27.0
-3.4742084,-5.761154,2.58682,1.0
-2.8802617,-5.723008,2.1349654,1.0
-3.3438513,-5.8569965,2.2025275,1.0
-4.149497,-5.989304,1.9178171,195.0
-3.8392248,-5.8166404,2.222321,1.0
-3.1143663,-6.1567044,1.5323905,1.0
-3.5774348,-6.2401,1.5573969,1.0
-3.4341135,-5.776474,2.583914,51.0
-2.8475885,-5.7477922,2.1375322,1.0
-3.2508395,-5.778797,2.1647358,1.0
-3.7808998,-5.8071,2.2093782,1.0
-3.2666216,-6.562548,1.6302692,1.0
-3.4879577,-6.174187,1.5349258,1.0
-3.3812172,-5.749303,2.5642996,36.0
-2.8212986,-5.762851,2.1381738,1.0
-3.2300673,-5.805644,2.1691449,1.0
-3.7360518,-5.7976117,2.1989007,1.0
-3.2758923,-6.6602345,1.6510849,1.0
-3.4253166,-6.1309857,1.519801,1.0
-3.3375113,-5.75756,2.558488,11.0
-2.7784998,-5.7667913,2.1330404,1.0
-3.1907732,-5.820839,2.1672554,1.0
-3.7869124,-5.959328,2.2519045,1.0
-3.3074934,-6.8336143,1.6896163,1.0
-3.2836132,-5.747729,2.5446851,17.0
-2.7260907,-5.7498507,2.1202066,1.0
-3.6468127,-5.818259,2.1890397,1.0
-3.2928448,-6.9142056,1.7046746,1.0
-3.2603025,-5.79094,2.5548556,1.0
-3.083306,-5.7968955,2.1433206,1.0
-3.5733488,-5.7810645,2.1662357,1.0
-3.303643,-7.051465,1.7339053,1.0
-3.2002206,-5.7690167,2.5359676,1.0
-3.037962,-5.7993665,2.137022,1.0
-3.5280871,-5.788753,2.1606889,1.0
-3.3469355,-7.263612,1.7817374,1.0
-3.1827824,-5.82329,2.5512233,1.0
-2.9778254,-5.7728643,2.1200159,1.0
-3.48287,-5.796102,2.155142,1.0
-3.308436,-7.3005037,1.7857234,1.0
-3.1506429,-6.081475,1.481341,1.0
-2.8723426,-6.06298,2.6283007,4.0
-3.2764804,-6.0607986,2.6500218,1.0
-3.614364,-5.7589803,2.551444,25.0
-3.4390726,-5.7845974,2.1446645,16.0
-3.1174734,-6.087577,1.4791803,1.0
-2.7249732,-5.8447075,2.5249536,1.0
-3.28325,-6.1650147,2.6870713,1.0
-3.5722344,-5.772022,2.5471764,1.0
-4.1265297,-5.9591746,1.8405812,66.0
-3.3930888,-5.789647,2.1385012,1.0
-3.0720882,-6.0931163,1.4757233,1.0
-2.6612632,-5.8024926,2.4991167,1.0
-3.2296534,-6.157512,2.6747215,1.0
-3.5291152,-5.783163,2.5421972,70.0
-3.3566446,-5.810852,2.1385012,4.0
-2.605781,-5.776679,2.4806619,1.0
-3.4907913,-5.802014,2.5407746,50.0
-4.002418,-5.938444,1.8180398,1.0
-3.3013415,-5.798701,2.126175,1.0
-2.5709305,-5.7963405,2.4821382,1.0
-3.4466777,-5.810948,2.535084,63.0
-2.6152072,-5.8790965,1.7930155,1.0
-3.9542608,-5.947381,1.8130305,1.0
-3.257435,-5.8060317,2.1212442,1.0
-2.5174983,-5.7731366,2.46516,1.0
-3.4401338,-5.8842173,2.5578458,33.0
-2.5705636,-5.877761,1.7875503,1.0
-3.8944182,-5.9381714,1.8025112,1.0
-3.2126517,-5.8113723,2.1156974,1.0
-3.7478452,-6.018638,2.1925533,1.0
-4.2458715,-5.94514,2.183197,1.0
-3.5135016,-6.378439,1.5231956,25.0
-2.4924533,-5.790065,2.4673743,1.0
-3.4458823,-5.9587154,2.583453,21.0
-2.5314822,-5.863279,1.7793524,1.0
-3.8441558,-5.922415,1.7919918,1.0
-3.7023463,-6.0086665,2.1823618,1.0
-4.1770897,-5.907153,2.1616971,1.0
-3.4312835,-6.2985992,1.499771,1.0
-2.4445255,-5.7781835,2.4555633,1.0
-3.4838781,-6.11364,2.64178,32.0
-2.5072718,-5.909217,1.7886434,1.0
-3.7984793,-5.9334297,1.7879845,1.0
-3.112678,-5.7792277,2.0910444,1.0
-4.107172,-5.886106,2.144265,1.0
-3.3484046,-6.2389164,1.4801111,1.0
-2.402509,-5.779679,2.4496577,1.0
-3.2578263,-5.7991195,2.495251,101.0
-2.4642162,-5.9106293,1.7842711,1.0
-3.7507396,-5.9408364,1.7829753,1.0
-4.043089,-5.8723125,2.129738,1.0
-3.265504,-6.176712,1.4600328,1.0
-2.358479,-5.775706,2.4415376,1.0
-3.5437143,-5.661637,2.4446123,1.0
-3.692776,-5.931471,1.7729568,1.0
-3.9825547,-5.862705,2.1169543,1.0
-2.3159668,-5.7748632,2.4348938,1.0
-2.6720076,-5.7638636,2.4408014,1.0
-3.1446495,-5.765629,2.4632423,17.0
-3.593176,-5.8207426,2.5044904,31.0
-3.6391501,-5.928201,1.7649422,1.0
-3.916998,-5.844607,2.1012654,1.0
-2.300609,-6.110264,1.4482414,1.0
-2.27626,-5.780642,2.431203,1.0
-2.6318471,-5.7720737,2.437169,1.0
-3.112759,-5.79352,2.4667988,9.0
-3.5584915,-5.8464017,2.505883,41.0
-3.595786,-5.9410286,1.7619365,1.0
-4.1452675,-5.999476,1.7802184,38.0
-3.8633854,-5.8435116,2.091968,1.0
-2.2534614,-6.100787,1.4424838,1.0
-2.2449908,-5.780895,2.4267738,1.0
-2.5953717,-5.7640524,2.4284515,1.0
-3.1185527,-5.8709564,2.4938283,11.0
-3.4910488,-5.7973723,2.4773364,64.0
-2.294498,-5.8898644,1.7607707,1.0
-3.5557544,-5.938008,1.7559255,1.0
-3.8191137,-5.835983,2.082671,1.0
-2.2187345,-6.0948257,1.4384978,1.0
-2.5900202,-6.1100173,1.4342382,1.0
-2.5613835,-5.78535,2.430631,1.0
-3.1617146,-6.044714,2.5599797,23.0
-3.4497447,-5.8111463,2.473855,64.0
-2.4482088,-6.4079432,1.9137971,1.0
-3.176411,-7.1762614,2.1320336,1.0
-3.5074937,-5.9419227,1.7504154,1.0
-3.7689393,-5.838922,2.075117,1.0
-2.1881945,-6.130713,1.4438125,1.0
-2.5440156,-6.1081667,1.4299169,1.0
-2.524983,-5.801329,2.430631,1.0
-2.9824104,-5.788187,2.441903,1.0
-3.4036462,-5.816553,2.4668925,51.0
-2.4145982,-6.4412336,1.9192624,1.0
-3.1281636,-7.1890144,2.1299043,1.0
-3.0378304,-5.9185634,1.7480174,1.0
-3.4534526,-5.9354415,1.7418997,1.0
-3.716833,-5.8382273,2.0664008,1.0
-4.1597176,-5.826762,2.0631673,3.0
-2.1413333,-6.1203823,1.4380549,1.0
-2.5018618,-6.115005,1.4277562,1.0
-2.1235778,-5.788986,2.412748,1.0
-2.9392598,-5.7934546,2.4362125,1.0
-3.3472588,-5.803777,2.452271,68.0
-2.4399428,-6.63704,1.9739147,1.0
-1.9638485,-5.76729,2.028445,1.0
-3.4015684,-5.931871,1.734386,1.0
-3.6689363,-5.843604,2.060009,1.0
-4.1119275,-5.8371243,2.0575426,1.0
-2.4670594,-6.1396523,1.4299169,1.0
-2.0852926,-5.7969613,2.4105334,1.0
-2.8945005,-5.7950597,2.4290996,1.0
-3.3060696,-5.816558,2.4487898,99.0
-2.4363816,-6.759132,2.0061595,1.0
-1.9228264,-5.765124,2.0233114,1.0
-3.2189183,-6.47421,1.9028043,1.0
-3.3623152,-5.9497604,1.7333841,1.0
-4.057572,-5.83768,2.048543,1.0
-2.4147112,-6.120561,1.4217062,1.0
-2.3944,-5.798011,2.4095635,1.0
-2.8547544,-5.8064117,2.4262543,1.0
-2.3919573,-6.7688594,2.00452,1.0
-3.197595,-6.5342712,1.914711,1.0
-3.3002427,-5.926859,1.7203602,21.0
-4.013183,-5.8520007,2.0446057,1.0
-2.3833158,-6.1538,1.4260275,1.0
-2.0057204,-5.7738347,2.3913403,1.0
-2.35642,-5.783379,2.3986669,1.0
-2.8095071,-5.7827544,2.4106057,1.0
-3.2072027,-5.79034,2.422332,34.0
-2.3970442,-6.8873615,2.0367649,1.0
-3.3229861,-6.0337825,1.7474099,1.0
-3.9758186,-5.856584,2.0395436,1.0
-1.9729611,-5.796893,2.3957696,1.0
-2.3137546,-5.782521,2.3921287,1.0
-2.7755206,-5.8053594,2.4127395,1.0
-3.6378005,-5.755375,2.4168618,1.0
-2.3949854,-7.0244036,2.073382,1.0
-1.8150601,-5.7721605,2.0143278,1.0
-3.263656,-6.015462,1.7358887,12.0
-3.917491,-5.8496165,2.028294,1.0
-1.9254421,-5.775634,2.381744,1.0
-2.2814987,-5.807337,2.3964875,1.0
-2.7231839,-5.788805,2.3985133,1.0
-3.1127598,-5.7906165,2.4056218,1.0
-3.5956235,-5.7685194,2.412795,1.0
-2.382836,-7.136116,2.1023476,1.0
-1.7710463,-5.758077,2.0053442,1.0
-3.2560804,-6.0921125,1.7524191,1.0
-3.848783,-5.826166,2.01142,1.0
-3.1805077,-6.3419003,1.4192276,4.0
-1.8936819,-5.8017693,2.3876493,1.0
-2.2375278,-5.802457,2.3884964,1.0
-2.6844192,-5.800704,2.3963795,1.0
-3.105436,-5.8646502,2.4285984,1.0
-3.5749958,-5.8166933,2.4236395,69.0
-2.3509958,-7.191212,2.114371,1.0
-1.7413049,-5.790881,2.0130444,1.0
-3.215431,-6.9855447,2.0260127,1.0
-3.263995,-6.1996956,1.777966,1.0
-3.802628,-5.8357887,2.0063577,1.0
-3.1275127,-6.335443,1.4132067,1.0
-1.8471159,-5.7816477,2.374362,1.0
-2.193709,-5.797254,2.3805053,1.0
-2.6348474,-5.7884927,2.3842874,1.0
-3.0301566,-5.8110175,2.397963,1.0
-3.5102372,-5.792289,2.403984,78.0
-2.305766,-7.205842,2.114371,1.0
-1.6980222,-5.7780585,2.0047023,1.0
-3.2007825,-7.070804,2.0451667,1.0
-3.1550715,-6.086206,1.7388942,4.0
-3.747123,-5.8305583,1.9962332,1.0
-3.0807538,-6.34089,1.4099956,1.0
-1.8052665,-5.7753797,2.3669798,1.0
-2.1513524,-5.7952204,2.3739672,1.0
-2.603733,-5.816893,2.3892665,1.0
-2.983246,-5.809959,2.389608,1.0
-3.4699333,-5.807757,2.401273,84.0
-2.2912178,-7.3194146,2.1438835,1.0
-1.666333,-5.8050156,2.0104775,1.0
-3.1875312,-7.1614532,2.065874,1.0
-3.1335917,-6.1386266,1.7484118,1.0
-3.7083504,-5.850751,1.9951082,1.0
-3.0170457,-6.3106956,1.3987566,1.0
-1.7780308,-5.7838225,2.3669798,1.0
-2.1227272,-5.8017983,2.3725142,1.0
-2.5582886,-5.788008,2.3721952,1.0
-2.9379058,-5.788899,2.3749864,1.0
-3.4301426,-5.802949,2.3924618,62.0
-2.2533336,-7.319089,2.1406043,1.0
-2.4876063,-6.8039093,1.9654258,1.0
-1.6409907,-5.820103,2.0130444,1.0
-3.1537485,-7.1763945,2.065874,1.0
-3.2458742,-6.4312277,1.82906,1.0
-3.6674185,-5.847063,1.9877961,1.0
-2.9704356,-6.2894588,1.3907288,1.0
-1.7427131,-5.798444,2.3684564,1.0
-2.0779765,-5.792247,2.3630702,1.0
-2.515956,-5.7902336,2.3665047,1.0
-2.8997889,-5.8038945,2.373594,1.0
-3.3841903,-5.8080997,2.385684,45.0
-3.821003,-5.825828,2.3991654,1.0
-2.2062027,-7.3294153,2.139511,1.0
-2.4448073,-6.819405,1.9654258,1.0
-1.5974396,-5.804706,2.0040607,1.0
-3.2279289,-6.496516,1.8420839,10.0
-1.7893658,-6.453266,1.4863299,1.0
-2.9283671,-6.3026752,1.3895246,1.0
-1.7031393,-5.798568,2.3640273,1.0
-2.0459101,-5.8174796,2.3681555,1.0
-2.472968,-5.790435,2.360103,1.0
-2.865763,-5.8270392,2.3756828,1.0
-3.3327165,-5.803096,2.3748395,41.0
-3.8028657,-5.8782015,2.4110417,1.0
-2.1633358,-7.354215,2.1427903,1.0
-1.5512375,-5.7780056,1.9912269,1.0
-3.087331,-7.2724237,2.08244,1.0
-3.2229793,-6.589623,1.8631226,16.0
-3.3781638,-5.9654765,1.6715446,1.0
-3.5394316,-5.8043613,1.9574226,1.0
-1.7638915,-6.520908,1.4996166,1.0
-2.8928068,-6.3298483,1.3915316,1.0
-1.664646,-5.802001,2.3610744,1.0
-2.001962,-5.809103,2.359438,1.0
-2.437255,-5.807585,2.3608143,1.0
-2.8101854,-5.8061748,2.3596687,1.0
-3.284205,-5.802596,2.3660283,41.0
-3.6822016,-5.7717075,2.3569393,23.0
-2.1134005,-7.354709,2.1389647,1.0
-1.5111153,-5.772965,1.9860934,1.0
-3.2076948,-6.663756,1.8786511,1.0
-3.3424966,-5.9899793,1.6725106,1.0
-3.4780464,-5.785437,1.9433608,1.0
-1.745505,-6.6186795,1.5199895,1.0
-2.0137706,-6.2905903,1.427324,1.0
-2.8513615,-6.34433,1.3907288,1.0
-1.6207281,-5.785472,2.3500016,1.0
-2.3886993,-5.7933664,2.348722,1.0
-2.7606647,-5.7966743,2.3485286,1.0
-3.5599988,-5.6591496,2.3008575,1.0
-2.065089,-7.360428,2.1367786,1.0
-2.4189923,-7.167219,2.0537865,1.0
-1.4785084,-5.7970424,1.9912269,1.0
-3.219949,-6.797373,1.911211,1.0
-3.3847752,-6.1573606,1.7140481,1.0
-1.9854048,-6.338491,1.4355346,1.0
-2.8130372,-6.3657,1.3915316,1.0
-1.5819248,-5.786568,2.3463106,1.0
-2.3522515,-5.808261,2.348722,1.0
-2.7177818,-5.8003435,2.3429587,1.0
-3.2029197,-5.8285413,2.3599284,1.0
-3.605383,-5.811117,2.3543,41.0
-1.4375521,-5.787818,1.98481,1.0
-3.2577958,-6.9892454,1.9603013,1.0
-3.3230388,-6.135774,1.7019733,1.0
-1.9513168,-6.369494,1.4398559,1.0
