x,y,z,intensity
-11.4037485,7.812876,1.0718759,178.0
-11.464179,7.7488637,1.073097,112.0
-11.499366,7.6678567,1.0717015,150.0
-11.540652,7.591083,1.0710038,164.0
-11.413359,7.688617,1.5406886,1.0
-11.463977,7.6930456,0.59760714,49.0
-11.609722,7.5583067,1.0744925,140.0
-11.562402,7.683632,1.5554688,95.0
-11.5107355,7.5456753,1.540931,103.0
-11.747588,7.4394727,1.0790278,175.0
-11.473175,7.8620462,1.0083576,178.0
-11.564593,7.4775047,1.5419002,86.0
-11.165816,7.767181,1.4445157,1.0
-11.464609,7.750646,1.002606,95.0
-11.499828,7.6695924,1.0012914,150.0
-11.649473,7.35201,1.5423847,148.0
-11.473792,7.7961082,1.4759655,44.0
-11.519224,7.60431,0.99964815,122.0
-11.719056,7.29332,1.5457768,74.0
-11.5258465,7.72608,1.4764279,53.0
-11.581794,7.541594,1.0011271,104.0
-11.570852,7.6513124,1.4759655,50.0
-11.485712,7.4914403,1.4574656,137.0
-11.783315,7.4638805,1.0116442,159.0
-11.440552,7.850233,0.92796296,190.0
-11.512792,7.7938123,0.9301083,201.0
-11.721392,7.437195,1.4771217,42.0
-11.280853,7.8143554,1.4046756,162.0
-11.558214,7.7191114,0.9298018,150.0
-11.655456,7.3183446,1.4632468,98.0
-11.57448,7.6513925,0.92796296,186.0
-11.82102,7.3193955,1.4796654,68.0
-11.499562,7.7798576,1.4227812,127.0
-11.63403,7.5861244,0.9290356,190.0
-11.932843,7.2854466,1.488684,100.0
-11.544908,7.705249,1.4223341,56.0
-11.733507,7.5462394,0.933786,165.0
-11.568169,7.6162014,1.4189812,81.0
-11.57742,7.5185266,1.4138402,151.0
-11.5340395,7.8190675,0.84604126,133.0
-11.356343,7.8712,1.3207245,155.0
-11.561403,7.7319937,0.8442094,71.0
-11.740039,7.441731,1.4245694,135.0
-11.569458,7.6586637,0.84181386,165.0
-11.761262,7.3520546,1.4212165,152.0
-11.452076,7.7525616,1.3219848,181.0
-11.637376,7.5989385,0.84350485,50.0
-11.932536,7.355001,1.4377574,82.0
-11.520389,7.6937375,1.3245056,90.0
-11.706676,7.5397444,0.84533674,187.0
-11.949615,7.2623763,1.4339575,170.0
-11.55025,7.6091385,1.3221948,145.0
-11.616159,7.5483646,1.3245056,113.0
-11.379571,7.906574,1.2565386,180.0
-11.487423,7.7047243,0.7648547,130.0
-11.533588,7.657114,0.76563644,116.0
-11.6437645,7.283101,1.3119018,99.0
-11.462522,7.7787437,1.256138,187.0
-11.895632,7.3374863,1.3375294,118.0
-11.506205,7.7032557,1.2555369,163.0
-11.546068,7.625337,1.2545352,156.0
-11.623793,7.5721483,1.2581414,153.0
-11.719736,7.5300884,1.2639514,119.0
-11.38312,7.9153056,1.1505992,52.0
-11.4286375,7.665592,0.6817732,126.0
-11.392435,7.8423395,1.1474518,146.0
-11.494769,7.670221,1.6330876,1.0
-11.454664,7.6050105,0.68105954,146.0
-11.756263,7.3722925,1.2585421,182.0
-11.48592,7.8008785,1.1524508,101.0
-11.463638,7.680788,1.1444894,135.0
-11.516651,7.61191,1.1450448,103.0
-11.575916,7.5470295,1.1463408,114.0
-11.738766,7.4707313,1.155228,60.0
-11.802325,7.4074383,1.1570795,115.0
