x,y,z,intensity
-20.626284,3.1699567,1.6886758,1.0
-20.543282,3.0253022,1.6796051,164.0
-20.585562,2.8994777,1.6816984,84.0
-20.761671,3.0862558,0.98039436,23.0
-20.569801,2.765598,1.678733,137.0
-20.586557,2.6691432,1.6790819,84.0
-20.563368,2.534906,1.6755931,132.0
-20.610556,2.4093235,1.6783842,38.0
-20.579916,3.1855342,1.5785855,1.0
-20.548046,2.2713158,1.6715811,143.0
-20.500956,3.0414429,1.570369,172.0
-21.737127,2.5700326,1.0282826,1.0
-20.563894,2.142369,1.6717557,78.0
-20.559124,2.9182134,1.5736556,108.0
-20.84801,3.1344411,0.8669877,61.0
-20.563066,2.0117764,1.6705346,111.0
-20.557304,2.7862833,1.5720123,103.0
-20.574303,1.9150361,1.670709,107.0
-20.546494,2.6862545,1.5700403,134.0
-22.87347,3.1841452,0.9628858,1.0
-20.58593,1.785727,1.670709,116.0
-20.557032,2.5563612,1.5695473,100.0
-20.73136,3.3349118,1.4753301,1.0
-20.938578,1.9774653,0.9826291,1.0
-20.648382,1.6604489,1.6752443,69.0
-20.554874,2.4250286,1.5680684,134.0
-20.529175,3.1704142,1.4580142,189.0
-20.78545,1.8314773,0.9737964,1.0
-20.567724,2.2956085,1.567904,103.0
-20.605904,3.0497746,1.4624581,203.0
-20.840342,1.7043821,0.97613764,1.0
-20.561922,2.1642272,1.5662607,129.0
-20.61676,2.9191341,1.4618452,216.0
-20.587015,2.0361798,1.5672467,101.0
-20.794785,2.811021,1.4742575,254.0
-20.552727,1.9349903,1.5636314,127.0
-20.878057,3.0321908,0.76966035,1.0
-20.627834,2.6897101,1.4603128,232.0
-20.600216,1.80899,1.5665894,97.0
-20.646307,2.560293,1.460466,229.0
-21.027363,2.0211241,0.86898756,1.0
-20.599257,1.6785371,1.5656034,121.0
-20.612469,2.424743,1.4566351,236.0
-20.54077,3.2060955,1.3302209,48.0
-20.84069,1.8709106,0.8594644,1.0
-20.829472,2.3174791,1.4722654,254.0
-20.586155,3.080835,1.3320527,177.0
-20.823788,2.1844976,1.470733,254.0
-20.618927,2.9534223,1.3330392,106.0
-20.817255,2.0516791,1.4692006,254.0
-20.62522,2.822178,1.3321937,107.0
-20.806835,1.9517146,1.4676683,254.0
-20.626423,2.7233744,1.3313482,99.0
-20.639885,1.8054798,1.4538769,89.0
-20.61542,2.5902128,1.3293754,88.0
-21.343004,2.854568,0.6502822,34.0
-20.621004,1.6733707,1.4515783,75.0
-20.61544,2.4587264,1.3282481,106.0
-20.543257,3.2140238,1.2193023,98.0
-20.863853,1.8671435,0.76321304,1.0
-21.069105,2.6830173,0.6395275,46.0
-20.61859,2.3277936,1.3274026,118.0
-20.65582,3.0987098,1.2254258,160.0
-21.109356,2.553487,0.6404055,93.0
-20.648676,2.1999044,1.32853,129.0
-20.668957,2.9680197,1.2250351,108.0
-21.101156,2.41805,0.6395275,77.0
-20.640257,2.0679133,1.3269799,114.0
-20.62985,2.8302846,1.2212566,84.0
-21.094439,2.316606,0.63886905,71.0
-20.639843,1.9696684,1.3262753,119.0
-20.621191,2.7301776,1.2198235,141.0
-21.112555,2.184436,0.6390154,106.0
-20.63989,1.8388724,1.3254298,117.0
-20.624077,2.5988247,1.2189114,94.0
-21.191504,2.0581782,0.6414297,35.0
-20.67887,1.7114838,1.3274026,103.0
-20.60036,2.4644868,1.2163056,100.0
-20.62139,2.3356712,1.2166965,116.0
-20.58926,3.1101112,1.1024767,164.0
-22.916357,1.9369845,0.70390946,1.0
-21.904686,1.5372517,1.4127964,61.0
-20.641611,2.2066886,1.2170874,90.0
-22.881111,2.6390495,0.5938067,1.0
-20.647125,2.07616,1.2165662,130.0
-21.370285,3.2178867,1.8708265,1.0
-22.986687,2.5414383,0.5967914,77.0
-20.6686,1.9799701,1.217348,106.0
-20.645859,2.7547057,1.1028335,10.0
-22.988283,2.3955214,0.59634686,95.0
-20.676657,1.8497155,1.2170874,104.0
-20.621174,2.6196063,1.1003357,1.0
-20.725662,1.7228689,1.2195629,39.0
-20.627317,2.4887831,1.099741,1.0
-21.032299,2.762277,1.8337969,1.0
-20.947023,1.6086065,1.2333735,104.0
-20.76353,2.3730762,1.1069965,1.0
-21.029482,2.6275854,1.8319453,21.0
-23.188705,1.9752363,0.6014273,1.0
-20.664902,2.2302477,1.1002167,71.0
-21.52964,1.7366172,2.036083,1.0
-21.081167,2.4996572,1.835278,20.0
-20.662619,2.0987337,1.0992652,107.0
-21.497898,1.6321667,2.0320761,1.0
-21.114475,2.4027848,1.8373146,16.0
-23.090078,2.5662262,0.44267485,1.0
-20.670292,2.001146,1.0991462,41.0
-21.010368,2.2571945,1.8262057,1.0
-20.60492,1.8641403,1.0945075,163.0
-22.078093,2.2326987,1.9247047,1.0
-20.715689,1.7431071,1.1004547,124.0
-21.108685,1.8660991,1.8317602,1.0
-21.453403,1.7611202,1.8628651,1.0
-21.417786,1.6565844,1.8587918,1.0
