"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.666128060E0,-2.871398926E-1,7.872314453E-1,7.257431030E0
3.716128060E0,-1.062408447E0,9.738769531E-1,8.063812256E0
3.766128060E0,-2.201385498E-1,1.689331055E0,7.625930786E0
3.816128060E0,-7.346038818E-1,1.753936768E0,8.312667847E0
3.866128060E0,-5.981445312E-2,1.828109741E0,1.005224609E1
3.916128060E0,-1.196289062E-2,1.098312378E0,1.252403259E1
3.966128060E0,-1.579284668E-1,1.390228271E0,1.316531372E1
4.016128060E0,3.588867188E-2,6.699829102E-1,1.316291809E1
4.066128060E0,7.171630859E-3,-1.435852051E-2,1.189233398E1
4.116128060E0,1.308868408E0,6.580200195E-1,7.161712646E0
4.166128060E0,2.751770020E-1,4.211425781E-1,8.671585083E0
4.216128060E0,1.674957275E-1,9.331970215E-1,6.541976929E0
4.266128060E0,-3.278198242E-1,1.689331055E0,8.059020996E0
4.316128060E0,4.355010986E-1,2.105682373E0,9.305694580E0
4.366128060E0,5.407714844E-1,2.443069458E0,1.124388123E1
4.416128060E0,2.416687012E-1,1.873580933E0,1.391665649E1
4.466128060E0,-4.857482910E-1,2.593826294E0,1.080598450E1
4.516128060E0,-7.369842529E-1,1.371093750E0,1.285664368E1
4.566128060E0,-4.785156250E-2,1.507415771E-1,1.079641724E1
4.616128060E0,-2.871398926E-1,4.115600586E-1,7.927429199E0
4.666128060E0,3.995971680E-1,8.685913086E-1,7.082748413E0
4.716128060E0,2.632141113E-2,1.347152710E0,7.776672363E0
4.766128060E0,-1.698913574E-1,1.485946655E0,7.671386719E0
4.816128060E0,-3.373870850E-1,1.820938110E0,9.351150513E0
4.866128060E0,4.067993164E-2,1.418945312E0,1.066001892E1
4.916128060E0,3.254241943E-1,1.158126831E0,1.356970215E1
4.966128060E0,1.002593994E0,1.253845215E0,1.101416016E1
5.016128060E0,-4.259185791E-1,6.340942383E-1,1.439044189E1
5.066128060E0,1.210769653E0,3.302154541E-1,9.188446045E0
5.116128060E0,7.728881836E-1,3.804626465E-1,8.530410767E0
5.166128060E0,-1.387786865E-1,1.222732544E0,6.783645630E0
5.216128060E0,-5.312042236E-1,1.495513916E0,6.350555420E0
5.266128060E0,7.656860352E-2,1.868789673E0,9.085556030E0
5.316128060E0,4.594268799E-1,2.232498169E0,1.049971008E1
5.366128060E0,4.067840576E-1,2.112869263E0,1.261975098E1
5.416128060E0,1.052856445E-1,2.067398071E0,1.332084656E1
5.466128060E0,-2.153015137E-2,2.134399414E0,1.102612305E1
5.516128060E0,-1.093521118E0,4.378814697E-1,1.254078674E1
5.566128060E0,-3.684997559E-1,-1.675415039E-2,9.650253296E0
5.616128060E0,-1.292114258E-1,4.307098389E-1,7.726425171E0
5.666128060E0,4.953155518E-1,1.012161255E0,6.592224121E0
5.716128060E0,-4.355010986E-1,1.287338257E0,7.635498047E0
5.766128060E0,-4.547119141E-2,1.820938110E0,6.946365356E0
5.816128060E0,-2.440643311E-1,1.550552368E0,1.006660461E1
5.866128060E0,1.986083984E-1,1.368698120E0,1.072702026E1
5.916128060E0,-2.895355225E-1,6.029968262E-1,1.416311646E1
5.966128060E0,9.810638428E-1,1.502685547E0,1.052603149E1
6.016128060E0,-5.024871826E-1,4.043884277E-1,1.357926941E1
6.066128060E0,6.843414307E-1,-3.613128662E-1,1.049971008E1
6.116128060E0,1.366302490E0,6.149597168E-1,1.031066895E1
6.166128060E0,-1.914215088E-1,8.327026367E-1,7.097106934E0
6.216128060E0,-3.732757568E-1,1.471588135E0,6.766906738E0
6.266128060E0,3.373870850E-1,1.725219727E0,9.164505005E0
6.316128060E0,6.819610596E-1,1.610366821E0,1.102134705E1
6.366128060E0,5.623168945E-1,1.505081177E0,1.233261108E1
6.416128060E0,5.503540039E-1,1.402191162E0,1.243310547E1
6.466128060E0,1.476364136E0,4.283142090E-1,1.206222534E1
6.516128060E0,-2.177429199E-1,-2.297058105E-1,1.183969116E1
6.566128060E0,2.488555908E-1,4.547119141E-2,8.707489014E0
6.616128060E0,-3.397827148E-1,3.661041260E-1,7.322036743E0
6.666128060E0,-6.029968262E-1,8.805541992E-1,6.965499878E0
6.716128060E0,-6.460571289E-1,1.529006958E0,7.582855225E0
6.766128060E0,2.751770020E-1,1.959716797E0,9.202789307E0
6.816128060E0,2.608184814E-1,1.684539795E0,1.116729736E1
6.866128060E0,4.881286621E-1,1.361511230E0,1.150947571E1
6.916128060E0,-2.392883301E-1,1.256225586E0,1.218664551E1
6.966128060E0,1.672576904E0,6.699829102E-1,1.247138977E1
7.016128060E0,-5.862426758E-1,1.316070557E-1,1.211964417E1
7.066128060E0,1.435699463E0,6.436767578E-1,8.226531982E0
7.116128060E0,1.481155396E0,1.043273926E0,8.628524780E0
7.166128060E0,1.004943848E-1,1.002593994E0,7.393829346E0
7.216128060E0,4.547119141E-2,1.557723999E0,7.412963867E0
7.266128060E0,1.627044678E-1,1.677368164E0,8.346160889E0
7.316128060E0,3.182525635E-1,2.304290771E0,1.033699036E1
7.366128060E0,2.105712891E-1,1.734802246E0,1.238285828E1
7.416128060E0,-1.938171387E-1,2.464614868E0,1.236610413E1
7.466128060E0,6.915283203E-1,7.537384033E-1,1.310787964E1
7.516128060E0,-9.930267334E-1,-3.924255371E-1,1.180618286E1
7.566128060E0,-3.373870850E-1,1.052856445E-1,9.454040527E0
7.616128060E0,6.939697266E-2,2.225341797E-1,6.807586670E0
7.666128060E0,-1.172485352E-1,1.375869751E0,7.642669678E0
7.716128060E0,-7.896423340E-2,1.210769653E0,7.901107788E0
7.766128060E0,5.335998535E-1,1.988433838E0,9.358322144E0
7.816128060E0,4.283142090E-1,1.289733887E0,1.082991028E1
7.866128060E0,6.316986084E-1,1.055236816E0,1.229910278E1
7.916128060E0,2.656097412E-1,5.551300049E-1,1.110508728E1
7.966128060E0,-5.335998535E-1,5.575256348E-1,1.289970398E1
8.016128060E0,1.651000977E-1,1.603240967E-1,9.717254639E0
8.066128060E0,1.916656494E0,6.747741699E-1,8.140380859E0
8.116128060E0,-9.332275391E-2,5.623168945E-1,8.372482300E0
8.166128060E0,-2.560272217E-1,1.234695435E0,7.207183838E0
8.216128060E0,-3.158569336E-1,1.509872437E0,8.535202026E0
8.266128060E0,6.508483887E-1,2.347366333E0,9.736389160E0
8.316128060E0,3.900299072E-1,1.555328369E0,1.124626160E1
8.366128060E0,7.322082520E-1,1.043273926E0,1.318206787E1
8.416128060E0,3.924255371E-1,1.146163940E0,1.114097595E1
8.466128060E0,1.675415039E-2,-3.732757568E-1,1.462731934E1
8.516128060E0,1.483612061E-1,-1.746826172E-1,8.537597656E0
8.566128060E0,1.555328369E-1,1.411743164E-1,8.248062134E0
8.616128060E0,2.536315918E-1,8.159484863E-1,7.826919556E0
8.666128060E0,4.091796875E-1,1.521835327E0,8.169097900E0
8.716128060E0,2.656097412E-1,1.533798218E0,8.360519409E0
8.766128060E0,1.531372070E-1,1.462020874E0,9.626327515E0
8.816128060E0,3.780670166E-1,8.733825684E-1,1.113380432E1
8.866128060E0,5.264282227E-1,4.618072510E-1,1.306959534E1
8.916128060E0,9.044799805E-1,2.105712891E-1,1.048295593E1
8.966128060E0,-1.698913574E-1,-2.297058105E-1,1.441914368E1
9.016128060E0,1.469192505E0,2.105712891E-1,8.537597656E0
9.066128060E0,1.655838013E0,5.575256348E-1,9.049652100E0
9.116128060E0,-6.939697266E-2,1.002593994E0,6.491729736E0
9.166128060E0,-1.033706665E0,1.112655640E0,6.604187012E0
9.216128060E0,-2.201385498E-1,2.065002441E0,9.310470581E0
9.266128060E0,3.421783447E-1,2.254043579E0,1.062652588E1
9.316128060E0,4.331054688E-1,1.782653809E0,1.304087830E1
9.366128060E0,5.048828125E-1,1.880752563E0,1.279920959E1
9.416128060E0,1.371093750E0,2.703857422E-1,1.282073975E1
9.466128060E0,-1.196441650E-1,-2.656097412E-1,1.101176453E1
9.516128060E0,-2.775726318E-1,-1.531372070E-1,8.374877930E0
9.566128060E0,5.168457031E-1,1.507415771E-1,7.310073853E0
9.616128060E0,1.387786865E-1,8.685913086E-1,7.022933960E0
9.666128060E0,-4.402770996E-1,1.007385254E0,7.752746582E0
9.716128060E0,-1.579284668E-1,1.768295288E0,8.642868042E0
9.766128060E0,1.938171387E-1,1.368698120E0,1.047578430E1
9.816128060E0,8.590240479E-1,8.087768555E-1,1.284466553E1
9.866128060E0,1.459655762E-1,1.179656982E0,1.265324402E1
9.916128060E0,8.231353760E-1,4.283142090E-1,1.307199097E1
9.966128060E0,7.417297363E-2,-7.298126221E-1,1.176550293E1
1.001612806E1,1.823333740E0,1.627044678E-1,8.245666504E0
1.006612806E1,9.212341309E-1,8.279113770E-1,8.451446533E0
1.011612806E1,-3.995971680E-1,8.422698975E-1,5.706878662E0
1.016612806E1,-5.862426758E-1,1.160522461E0,7.482360840E0
1.021612806E1,2.249298096E-1,1.947753906E0,9.281753540E0
1.026612806E1,5.024871826E-1,2.024322510E0,1.141615295E1
1.031612806E1,5.862426758E-1,1.629516602E0,1.352423096E1
1.036612806E1,6.221008301E-2,2.165512085E0,1.136351013E1
1.041612806E1,2.823486328E-1,-6.221008301E-2,1.450769043E1
1.046612806E1,2.392578125E-2,-6.197357178E-1,1.047099304E1
1.051612806E1,3.373870850E-1,-3.230285645E-1,7.735992432E0
1.056612806E1,6.939697266E-2,7.656860352E-2,7.357925415E0
1.061612806E1,-7.656860352E-2,8.925170898E-1,7.240676880E0
1.066612806E1,-2.656097412E-1,1.337585449E0,6.955932617E0
1.071612806E1,1.172485352E-1,1.332809448E0,9.233901978E0
1.076612806E1,7.489471436E-1,7.920227051E-1,1.127258301E1
1.081612806E1,2.967071533E-1,9.332275391E-2,1.384248352E1
1.086612806E1,9.954071045E-1,2.297058105E-1,1.145683289E1
1.091612806E1,-2.608184814E-1,-4.163513184E-1,1.452204895E1
1.096612806E1,1.452438354E0,-5.766754150E-1,8.114059448E0
1.101612806E1,2.210968018E0,-7.171630859E-3,1.016471863E1
1.106612806E1,-1.531372070E-1,3.278198242E-1,6.982254028E0
1.111612806E1,-9.786682129E-1,1.040878296E0,7.482360840E0
1.116612806E1,3.421783447E-1,1.536193848E0,8.504089355E0
1.121612806E1,3.254241943E-1,1.476364136E0,1.049491882E1
1.126612806E1,6.125640869E-1,9.379882812E-1,1.285424805E1
1.131612806E1,5.431671143E-1,8.135528564E-1,1.302174377E1
1.136612806E1,8.303070068E-1,-1.507415771E-1,1.143530273E1
1.141612806E1,-1.674957275E-1,-5.001068115E-1,1.295953369E1
1.146612806E1,2.727813721E-1,-6.628112793E-1,8.413162231E0
1.151612806E1,-1.746826172E-1,-3.325958252E-1,8.571090698E0
1.156612806E1,2.895355225E-1,6.101684570E-1,6.599411011E0
1.161612806E1,-2.871398926E-1,1.160522461E0,7.788635254E0
1.166612806E1,1.603240967E-1,1.253845215E0,8.767303467E0
1.171612806E1,3.661041260E-1,1.127014160E0,1.106919861E1
1.176612806E1,7.704925537E-1,7.369842529E-1,1.226081848E1
1.181612806E1,6.963043213E-1,1.083953857E0,1.281356812E1
1.186612806E1,1.703689575E0,6.628112793E-1,1.118644714E1
1.191612806E1,2.799530029E-1,-7.202453613E-1,1.170808411E1
1.196612806E1,1.347152710E0,-3.302154541E-1,8.300704956E0
1.201612806E1,6.149597168E-1,8.661956787E-1,8.690734863E0
1.206612806E1,1.292114258E-1,1.567306519E0,5.568099976E0
1.211612806E1,-2.751770020E-1,1.964508057E0,7.393829346E0
1.216612806E1,3.828582764E-1,2.122436523E0,9.525833130E0
1.221612806E1,2.871398926E-1,2.098510742E0,1.175833130E1
1.226612806E1,5.551300049E-1,1.505081177E0,1.363908386E1
1.231612806E1,-1.004943848E-1,1.770690918E0,1.085145569E1
1.236612806E1,-1.794586182E-1,3.852386475E-1,1.385444641E1
1.241612806E1,-9.332275391E-2,-3.302154541E-1,8.367706299E0
1.246612806E1,-7.896423340E-2,-4.450683594E-1,1.118405151E1
1.251612806E1,4.905242920E-1,6.556396484E-1,8.102096558E0
1.256612806E1,-1.076812744E-1,1.325622559E0,7.015762329E0
1.261612806E1,-4.594268799E-1,1.481155396E0,7.168899536E0
1.266612806E1,-5.144500732E-1,1.323226929E0,8.456237793E0
1.271612806E1,-4.043884277E-1,8.422698975E-1,1.141854858E1
1.276612806E1,4.402770996E-1,2.584228516E-1,1.321316528E1
1.281612806E1,7.154541016E-1,6.053771973E-1,1.101176453E1
1.286612806E1,-4.474639893E-1,7.177734375E-2,1.457707214E1
1.291612806E1,7.920227051E-1,-4.378814697E-1,9.757934570E0
1.296612806E1,1.316055298E0,4.474639893E-1,9.102294922E0
1.301612806E1,2.392883301E-1,1.217941284E0,6.664016724E0
1.306612806E1,-2.919311523E-1,1.627120972E0,6.678375244E0
1.311612806E1,-3.086700439E-1,1.629516602E0,8.693130493E0
1.316612806E1,2.392883301E-1,1.868789673E0,1.017428589E1
1.321612806E1,2.847442627E-1,1.502685547E0,1.262452698E1
1.326612806E1,3.661041260E-1,1.502685547E0,1.315095520E1
1.331612806E1,4.474639893E-1,1.622329712E0,1.110269165E1
1.336612806E1,-7.346038818E-1,2.321014404E-1,1.240917969E1
1.341612806E1,-4.737854004E-1,-5.503845215E-2,9.841674805E0
1.346612806E1,1.842498779E-1,8.853149414E-2,9.291336060E0
1.351612806E1,1.674957275E-1,9.978027344E-1,7.326828003E0
1.356612806E1,-5.527496338E-1,1.531402588E0,6.494125366E0
1.361612806E1,-3.589172363E-1,2.057830811E0,7.613967896E0
1.366612806E1,-1.100769043E-1,2.218139648E0,9.439682007E0
1.371612806E1,9.571838379E-2,1.205978394E0,1.105963135E1
1.376612806E1,-1.507415771E-1,9.523468018E-1,1.118405151E1
1.381612806E1,1.452438354E0,-2.584228516E-1,1.474456787E1
1.386612806E1,3.230285645E-1,-8.853454590E-1,1.462731934E1
1.391612806E1,1.435699463E0,5.599212646E-1,1.009053040E1
1.396612806E1,1.282546997E0,1.299301147E0,7.341186523E0
1.401612806E1,-1.172485352E-1,1.569686890E0,5.694915771E0
1.406612806E1,-4.905242920E-1,1.849655151E0,6.723831177E0
1.411612806E1,-1.603240967E-1,1.919036865E0,8.425125122E0
1.416612806E1,5.024719238E-2,2.359329224E0,9.978073120E0
1.421612806E1,5.981445312E-2,1.986038208E0,1.261256409E1
1.426612806E1,4.355010986E-1,1.878372192E0,1.340458679E1
1.431612806E1,2.201385498E-1,7.274169922E-1,1.367976379E1
1.436612806E1,-9.978027344E-1,-3.804626465E-1,1.082034302E1
1.441612806E1,-2.249298096E-1,-1.746826172E-1,8.224136353E0
1.446612806E1,-1.268157959E-1,3.780670166E-1,9.054443359E0
1.451612806E1,-1.651000977E-1,8.661956787E-1,7.094726562E0
1.456612806E1,-4.307098389E-1,1.328018188E0,7.963317871E0
1.461612806E1,4.785614014E-1,1.579269409E0,8.274383545E0
1.466612806E1,-3.134613037E-1,7.824554443E-1,1.005703735E1
1.471612806E1,5.503845215E-2,4.713897705E-1,1.218664551E1
1.476612806E1,3.086700439E-1,1.241882324E0,1.186361694E1
1.481612806E1,7.513427734E-1,6.747741699E-1,1.272264099E1
1.486612806E1,4.618072510E-1,-6.652069092E-1,1.205743408E1
1.491612806E1,1.957336426E0,-6.221008301E-2,8.102096558E0
1.496612806E1,6.125640869E-1,5.431671143E-1,8.858230591E0
1.501612806E1,-3.780670166E-1,8.566284180E-1,6.396011353E0
1.506612806E1,-5.623168945E-1,1.361511230E0,7.965713501E0
1.511612806E1,1.196289062E-2,1.739578247E0,9.332015991E0
1.516612806E1,7.346038818E-1,1.763504028E0,1.186601257E1
1.521612806E1,7.728881836E-1,1.091125488E0,1.427319336E1
1.526612806E1,-1.100769043E-1,1.433303833E0,1.086102295E1
1.531612806E1,-6.125640869E-1,2.536315918E-1,1.405065918E1
1.536612806E1,-4.713897705E-1,-5.575256348E-1,1.041355896E1
1.541612806E1,-2.225341797E-1,8.613586426E-2,8.209777832E0
1.546612806E1,3.038940430E-1,6.604156494E-1,6.970291138E0
1.551612806E1,2.632141113E-1,1.160522461E0,6.479766846E0
1.556612806E1,-3.421783447E-1,1.131805420E0,7.288543701E0
1.561612806E1,1.603240967E-1,8.614196777E-1,9.647857666E0
1.566612806E1,7.465667725E-1,8.135986328E-2,1.234936523E1
1.571612806E1,6.149597168E-1,2.201385498E-1,1.367976379E1
1.576612806E1,1.442871094E0,-2.395629883E-3,1.143769836E1
1.581612806E1,-1.076812744E-1,-8.685913086E-1,1.434017944E1
1.586612806E1,8.398742676E-1,-4.163513184E-1,8.353347778E0
1.591612806E1,7.154541016E-1,4.977111816E-1,8.941986084E0
1.596612806E1,1.770629883E-1,9.882354736E-1,5.714065552E0
1.601612806E1,-5.742797852E-1,1.268188477E0,7.470397949E0
1.606612806E1,4.211425781E-1,1.605590820E0,8.913269043E0
1.611612806E1,8.087768555E-1,1.493118286E0,1.173200989E1
1.616612806E1,8.015899658E-1,1.316055298E0,1.326101685E1
1.621612806E1,3.134613037E-1,1.727615356E0,1.255514526E1
1.626612806E1,2.967071533E-1,-4.307098389E-1,1.440478516E1
1.631612806E1,1.435699463E-1,6.939697266E-2,9.652648926E0
1.636612806E1,4.043884277E-1,-4.785614014E-1,7.628311157E0
1.641612806E1,0.000000000E0,2.608184814E-1,8.331802368E0
1.646612806E1,-2.344970703E-1,8.135528564E-1,6.376876831E0
1.651612806E1,-1.004943848E-1,1.371093750E0,7.898712158E0
1.656612806E1,-1.363983154E-1,1.270584106E0,8.350952148E0
1.661612806E1,8.494567871E-1,9.284210205E-1,1.116252136E1
1.666612806E1,1.019348145E0,-1.914978027E-2,1.380659485E1
1.671612806E1,1.136596680E0,5.503540039E-1,1.202632141E1
1.676612806E1,5.288085938E-1,-4.307556152E-2,1.388793945E1
1.681612806E1,3.373870850E-1,-8.757781982E-1,9.956542969E0
1.686612806E1,1.330413818E0,-8.613586426E-2,8.482559204E0
1.691612806E1,-7.920227051E-1,7.441711426E-1,7.207183838E0
1.696612806E1,-5.647125244E-1,1.636688232E0,5.989242554E0
1.701612806E1,-4.067993164E-2,2.086547852E0,8.288742065E0
1.706612806E1,5.981445312E-2,1.825729370E0,1.034895325E1
1.711612806E1,4.665985107E-1,1.215560913E0,1.272503662E1
1.716612806E1,5.814514160E-1,8.422698975E-1,1.340937805E1
1.721612806E1,1.634292603E0,-2.392883301E-1,1.221775818E1
1.726612806E1,-1.579284668E-1,-6.436767578E-1,1.256950378E1
1.731612806E1,2.153472900E-1,-5.383911133E-1,7.858032227E0
1.736612806E1,3.349304199E-2,-1.220397949E-1,8.446670532E0
1.741612806E1,1.196441650E-1,5.407714844E-1,7.190429688E0
1.746612806E1,1.340026855E-1,1.091125488E0,7.788635254E0
1.751612806E1,1.914978027E-2,6.101684570E-1,8.444274902E0
1.756612806E1,6.676025391E-1,6.963043213E-1,1.070069885E1
1.761612806E1,9.475555420E-1,3.661041260E-1,1.223928833E1
1.766612806E1,3.828430176E-2,4.857482910E-1,1.137786865E1
1.771612806E1,9.595184326E-1,1.674957275E-1,1.305046082E1
1.776612806E1,-6.436767578E-1,-6.508483887E-1,1.341416931E1
1.781612806E1,1.387832642E0,2.297058105E-1,7.810180664E0
1.786612806E1,9.355926514E-1,8.877410889E-1,8.054244995E0
1.791612806E1,2.392578125E-2,9.212341309E-1,6.778869629E0
1.796612806E1,1.268157959E-1,1.083953857E0,8.075775146E0
1.801612806E1,7.346038818E-1,1.143768311E0,1.021734619E1
1.806612806E1,1.021728516E0,9.978027344E-1,1.145922852E1
1.811612806E1,1.158126831E0,7.393798828E-1,1.266760254E1
1.816612806E1,2.991027832E-1,1.205978394E0,1.085145569E1
1.821612806E1,1.986083984E-1,-2.344970703E-1,1.391905212E1
1.826612806E1,-1.914978027E-2,-6.795654297E-1,9.226730347E0
1.831612806E1,3.278198242E-1,-5.766754150E-1,9.585647583E0
1.836612806E1,-9.567260742E-3,9.571838379E-2,8.185852051E0
1.841612806E1,-3.588867188E-2,5.862426758E-1,6.537185669E0
1.846612806E1,2.488555908E-1,1.064804077E0,7.537399292E0
1.851612806E1,1.124572754E-1,5.264282227E-1,9.477966309E0
1.856612806E1,7.561340332E-1,2.081756592E-1,1.165783691E1
1.861612806E1,9.595184326E-1,-2.703857422E-1,1.340220642E1
1.866612806E1,2.141571045E0,5.120697021E-1,1.082273865E1
1.871612806E1,5.718841553E-1,-5.335998535E-1,1.521595764E1
1.876612806E1,6.771697998E-1,-6.723785400E-1,8.800796509E0
1.881612806E1,1.383056641E0,-3.111267090E-2,9.123840332E0
1.886612806E1,4.737854004E-1,8.781585693E-1,6.541976929E0
1.891612806E1,1.675415039E-2,1.301696777E0,6.340972900E0
1.896612806E1,3.732757568E-1,1.406982422E0,8.525634766E0
1.901612806E1,1.043273926E0,1.105484009E0,1.103808594E1
1.906612806E1,8.661956787E-1,9.164581299E-1,1.308395386E1
1.911612806E1,1.036087036E0,1.351943970E0,1.226560974E1
1.916612806E1,1.667800903E0,9.116668701E-1,1.168893433E1
1.921612806E1,-3.924255371E-1,-1.938171387E-1,1.200239563E1
1.926612806E1,-9.331970215E-1,-6.628112793E-1,9.506683350E0
1.931612806E1,-7.704925537E-1,-1.340026855E-1,8.824737549E0
1.936612806E1,-1.196441650E-1,5.431671143E-1,7.006179810E0
1.941612806E1,-2.392578125E-2,1.316055298E0,6.934402466E0
1.946612806E1,1.093521118E0,1.813766479E0,8.145172119E0
1.951612806E1,8.757781982E-1,9.978027344E-1,1.105723572E1
1.956612806E1,1.117446899E0,7.848510742E-1,1.202154541E1
1.961612806E1,-3.588867188E-2,1.500305176E0,1.098066711E1
1.966612806E1,9.260253906E-1,3.995971680E-1,1.461297607E1
1.971612806E1,-7.417755127E-1,-9.140625000E-1,1.160758972E1
1.976612806E1,1.265808105E0,1.507415771E-1,7.908279419E0
1.981612806E1,5.742797852E-1,1.473983765E0,7.209579468E0
1.986612806E1,-4.761657715E-1,1.342376709E0,5.862411499E0
1.991612806E1,-1.021728516E0,1.473983765E0,8.544769287E0
1.996612806E1,-3.445739746E-1,1.744369507E0,9.834503174E0
2.001612806E1,-8.661956787E-1,1.533798218E0,1.303370667E1
2.006612806E1,-2.703857422E-1,8.805541992E-1,1.302891541E1
2.011612806E1,-3.900299072E-1,9.331970215E-1,1.166979980E1
2.016612806E1,-1.332809448E0,-3.780670166E-1,1.326101685E1
2.021612806E1,-4.426727295E-1,-2.081756592E-1,9.097518921E0
2.026612806E1,-2.297058105E-1,1.076812744E-1,8.736190796E0
2.031612806E1,-4.067993164E-2,6.436767578E-1,6.927215576E0
2.036612806E1,-4.019927979E-1,1.418945312E0,6.034698486E0
2.041612806E1,-6.388854980E-1,1.440475464E0,7.843673706E0
2.046612806E1,6.460571289E-2,1.225128174E0,1.066481018E1
