"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.092816371E0,-1.826477051E0,-1.468200684E1,5.131835938E1
5.192791957E0,-2.966308594E0,-1.708984375E1,5.087127686E1
5.242810268E0,-3.721618652E0,-1.681671143E1,5.236053467E1
5.342755336E0,-3.721618652E0,-1.681671143E1,5.236053467E1
5.442730922E0,-2.731323242E0,-1.456298828E1,4.968566895E1
5.492718715E0,-3.019714355E0,-1.397247314E1,5.176849365E1
5.592694301E0,-3.894042969E0,-1.281433105E1,5.162353516E1
5.692669887E0,-5.029296875E0,-1.477661133E1,5.415039062E1
5.742840785E0,-4.397583008E0,-1.431579590E1,5.102844238E1
5.842633266E0,-4.220581055E0,-1.341705322E1,5.207214355E1
5.942608852E0,-8.987426758E-1,-1.420593262E1,5.146484375E1
5.992932338E0,1.251220703E-1,-1.550903320E1,5.071716309E1
6.092785854E0,-2.197265625E-1,-1.685791016E1,4.997253418E1
6.192578334E0,-2.609252930E-1,-1.819610596E1,4.967346191E1
6.242535610E0,-1.782226562E0,-1.824340820E1,4.923095703E1
6.342846889E0,1.101684570E0,-1.814880371E1,5.219726562E1
6.442669887E0,1.571655273E-1,-1.446990967E1,5.146026611E1
6.492474574E0,-1.216125488E0,-1.450958252E1,5.250701904E1
6.592450160E0,-8.544921875E-1,-1.286926270E1,5.102081299E1
6.692761440E0,-2.600097656E0,-1.514892578E1,5.161743164E1
6.742444057E0,-3.099060059E0,-1.665191650E1,4.968414307E1
6.842389125E0,-1.844787598E0,-1.542663574E1,4.938507080E1
6.942395229E0,-1.235961914E-1,-1.388549805E1,4.997711182E1
6.992352504E0,4.837036133E-1,-1.386718750E1,5.042266846E1
7.092328090E0,1.007080078E-1,-1.625213623E1,5.145721436E1
7.192303676E0,-4.055786133E0,-1.786499023E1,5.161590576E1
7.242321986E0,-3.680419922E0,-1.578063965E1,4.938964844E1
7.342267055E0,-3.683471680E0,-1.577911377E1,5.057983398E1
7.442242641E0,-1.974487305E0,-1.453552246E1,5.176391602E1
7.492352504E0,-4.252624512E0,-1.445922852E1,5.132598877E1
7.592236537E0,-2.992248535E0,-1.323394775E1,5.043334961E1
7.692181606E0,-2.934265137E0,-1.604919434E1,5.131835938E1
7.742505092E0,-2.619934082E0,-1.574401855E1,5.131835938E1
7.842267055E0,-1.177978516E0,-1.347198486E1,5.072631836E1
7.942120570E0,-5.950927734E-2,-1.180419922E1,5.102081299E1
7.992108363E0,-6.118774414E-1,-1.479187012E1,5.101776123E1
8.092419643E0,-1.846313477E-1,-1.581878662E1,4.967803955E1
8.192151088E0,1.144409180E0,-1.711578369E1,4.818572998E1
8.242047328E0,1.443481445E0,-1.710357666E1,5.041351318E1
8.342053432E0,2.973937988E0,-1.675720215E1,5.100555420E1
8.442303676E0,1.506042480E0,-1.517181396E1,4.997100830E1
8.491986293E0,1.805114746E0,-1.531066895E1,5.056610107E1
8.591961879E0,-2.059936523E-1,-1.656188965E1,4.923095703E1
8.691937465E0,9.811401367E-1,-1.726379395E1,5.086059570E1
8.741925258E0,1.400756836E0,-1.844024658E1,4.996490479E1
8.841900844E0,4.440307617E-1,-1.520690918E1,4.923248291E1
8.941906947E0,8.773803711E-1,-1.578216553E1,5.101165771E1
8.991864223E0,1.300048828E0,-1.696166992E1,4.878082275E1
9.091839809E0,-2.075195312E-1,-1.656188965E1,4.967651367E1
9.191815395E0,-6.759643555E-1,-1.687469482E1,4.967803955E1
9.241864223E0,1.139831543E0,-1.711273193E1,4.996795654E1
9.341809291E0,3.149414062E0,-1.585845947E1,5.234375000E1
9.441754360E0,-2.220153809E0,-1.291503906E1,4.894409180E1
9.492047328E0,-8.819580078E-1,-1.391143799E1,4.923706055E1
9.591778774E0,-3.022766113E0,-1.427459717E1,4.924316406E1
9.691723842E0,-1.217651367E0,-1.481323242E1,4.968261719E1
9.741681117E0,-1.081848145E0,-1.540374756E1,4.878845215E1
9.841992397E0,3.662109375E-2,-1.373596191E1,4.834289551E1
9.941662807E0,1.831054688E-2,-1.433105469E1,4.804534912E1
9.991620082E0,1.315307617E0,-1.666870117E1,4.654998779E1
1.009162619E1,2.456665039E-1,-1.670074463E1,4.759368896E1
1.019187643E1,-6.134033203E-1,-1.524658203E1,4.596557617E1
1.024155905E1,1.342773438E-1,-1.551513672E1,4.715118408E1
1.034150621E1,1.243591309E0,-1.414642334E1,4.640808105E1
1.044148180E1,-5.661010742E-1,-1.391143799E1,4.418487549E1
1.049146959E1,8.209228516E-1,-1.327514648E1,4.403228760E1
1.059144518E1,1.255798340E0,-1.415405273E1,4.209747314E1
1.069142076E1,1.087951660E0,-1.460571289E1,4.254302979E1
1.074140856E1,2.278137207E0,-1.545867920E1,4.134979248E1
1.084138414E1,2.577209473E0,-1.574859619E1,4.015808105E1
1.094139024E1,5.259704590E0,-1.759796143E1,3.896026611E1
1.099137804E1,5.250549316E0,-1.789550781E1,3.851318359E1
1.109132310E1,4.135131836E0,-1.956634521E1,3.717651367E1
1.119129869E1,3.770446777E0,-2.135620117E1,3.895721436E1
1.124171373E1,2.282714844E0,-2.036132812E1,3.896331787E1
1.134129259E1,3.794860840E0,-2.030792236E1,4.252624512E1
1.144123766E1,3.379821777E0,-1.898498535E1,4.297485352E1
1.149122545E1,9.338378906E-1,-1.935729980E1,4.298095703E1
1.159159776E1,1.976013184E0,-2.006835938E1,4.297637939E1
1.169120714E1,1.425170898E0,-1.815338135E1,4.417114258E1
1.174116441E1,2.410888672E-1,-1.699981689E1,4.581146240E1
1.184117052E1,2.497863770E0,-1.751708984E1,4.892425537E1
1.194154283E1,2.824401855E0,-1.691589355E1,4.758758545E1
1.199110338E1,7.293701172E-1,-1.594390869E1,4.655303955E1
1.209110948E1,2.487182617E0,-1.781311035E1,4.966735840E1
1.219105455E1,2.136230469E-2,-1.893005371E1,4.892730713E1
1.224104234E1,-2.120971680E-1,-1.686248779E1,4.715118408E1
1.234101793E1,-1.510620117E0,-1.437530518E1,5.057678223E1
1.244099352E1,-2.146911621E0,-1.543579102E1,4.908905029E1
1.249098131E1,-1.705932617E0,-1.586608887E1,4.923553467E1
1.259095690E1,-1.907348633E0,-1.735687256E1,4.982757568E1
1.269093248E1,2.960205078E-1,-1.506500244E1,4.878692627E1
1.274092027E1,-1.403808594E-1,-1.448211670E1,4.893646240E1
1.284089586E1,-1.538085938E0,-1.541748047E1,4.878997803E1
1.294087144E1,-8.132934570E-1,-1.643066406E1,4.982604980E1
1.299125597E1,-1.324462891E0,-1.823120117E1,4.819030762E1
1.309089586E1,-1.806640625E0,-1.898651123E1,4.967498779E1
1.319081041E1,1.184082031E0,-1.577606201E1,4.967498779E1
1.324085924E1,1.678466797E-1,-1.417236328E1,5.072021484E1
1.334110948E1,-2.554321289E0,-1.381378174E1,5.013275146E1
1.344077989E1,-1.853942871E0,-1.082305908E1,5.147399902E1
1.349073717E1,-2.224731445E0,-1.291198730E1,5.102386475E1
1.359071275E1,-4.441833496E0,-1.565246582E1,5.147094727E1
1.369105455E1,-1.980590820E0,-1.483459473E1,5.102081299E1
1.374067613E1,-1.342773438E-1,-1.418304443E1,4.997711182E1
1.384068224E1,8.987426758E-1,-1.519012451E1,5.041961670E1
1.394062731E1,7.278442383E-1,-1.564025879E1,5.086364746E1
1.399061510E1,2.487182617E-1,-1.639709473E1,5.056762695E1
1.409062120E1,-2.639770508E0,-1.648712158E1,5.012817383E1
1.419056627E1,-9.384155273E-1,-1.554412842E1,5.042266846E1
1.424055406E1,-7.751464844E-1,-1.509246826E1,5.161285400E1
1.434052965E1,-1.800537109E-1,-1.551818848E1,5.146026611E1
1.444050523E1,-1.979064941E0,-1.483612061E1,4.998016357E1
1.449052354E1,-2.340698242E0,-1.662750244E1,5.042419434E1
1.459046861E1,-3.379821777E0,-1.561584473E1,5.251007080E1
1.469044420E1,-2.575683594E0,-1.440734863E1,5.087585449E1
1.474073717E1,-6.469726562E-1,-1.583099365E1,5.146179199E1
1.484043810E1,-6.729125977E-1,-1.687622070E1,4.848785400E1
1.494038316E1,-1.190185547E-1,-1.833648682E1,5.130767822E1
1.499037096E1,1.330566406E0,-2.051849365E1,5.144805908E1
1.509068224E1,-2.624511719E-1,-1.819458008E1,4.996948242E1
1.519032213E1,2.328491211E0,-1.796569824E1,5.011291504E1
1.524034044E1,1.451110840E0,-1.680450439E1,5.100860596E1
1.534028551E1,1.168823242E0,-1.622009277E1,4.996948242E1
1.544059679E1,-1.130676270E0,-1.673736572E1,5.086669922E1
1.549024889E1,-1.322937012E0,-1.792755127E1,5.175781250E1
1.559022447E1,-1.602172852E0,-1.734619141E1,4.982604980E1
1.569020006E1,1.770019531E-1,-1.862487793E1,5.086059570E1
1.574018785E1,1.852416992E0,-1.842193604E1,5.249176025E1
1.584019396E1,-1.754760742E-1,-2.012023926E1,5.130462646E1
1.594013902E1,-9.628295898E-1,-2.103729248E1,5.011596680E1
1.599012682E1,-3.511047363E0,-1.992950439E1,4.997406006E1
1.609013292E1,-1.142883301E0,-1.703186035E1,5.205688477E1
1.619007799E1,1.815795898E-1,-1.832427979E1,5.264434814E1
1.624006578E1,-2.975463867E0,-1.708526611E1,5.414123535E1
1.634004137E1,-1.274108887E0,-1.629180908E1,5.294799805E1
1.644001695E1,1.907348633E-1,-1.802825928E1,5.264434814E1
1.649030992E1,-1.928710938E0,-1.779785156E1,5.265197754E1
1.658998033E1,-1.715087891E0,-1.585998535E1,5.250549316E1
1.668995592E1,1.501464844E0,-1.516876221E1,5.175476074E1
1.673997423E1,-5.264282227E-1,-1.671447754E1,5.264892578E1
1.684025499E1,-6.713867188E-1,-1.657257080E1,5.220489502E1
1.693989488E1,-8.483886719E-1,-1.732025146E1,5.205535889E1
1.698988268E1,2.172851562E0,-1.781616211E1,5.323486328E1
1.708985826E1,1.907348633E-1,-1.802825928E1,5.264434814E1
1.719007799E1,1.068115234E-2,-1.432647705E1,5.086975098E1
1.723985216E1,-9.490966797E-1,-1.584014893E1,5.101623535E1
1.733979723E1,-9.811401367E-1,-1.688232422E1,5.042114258E1
1.743977281E1,-6.774902344E-1,-1.687316895E1,4.997406006E1
1.748976060E1,-7.995605469E-1,-1.598510742E1,4.982757568E1
1.758973619E1,-1.373291016E-2,-1.506805420E1,5.161132812E1
1.768974230E1,-1.234436035E0,-1.525573730E1,5.101928711E1
1.773969957E1,8.453369141E-1,-1.682434082E1,4.996948242E1
1.783970567E1,-1.666259766E0,-1.942901611E1,4.833679199E1
1.793965074E1,1.110839844E0,-1.815490723E1,4.818420410E1
1.798963854E1,-1.832580566E0,-1.987915039E1,4.848327637E1
1.808961412E1,1.800537109E-1,-1.862792969E1,4.937438965E1
1.818958971E1,-1.719665527E0,-1.631164551E1,4.923400879E1
1.823985216E1,-1.098632812E-1,-1.834259033E1,4.759216309E1
1.833961412E1,-1.083374023E-1,-1.834259033E1,4.729614258E1
1.843952867E1,-1.162719727E0,-1.808166504E1,4.685058594E1
1.848951646E1,-6.256103516E-1,-1.554107666E1,4.670715332E1
1.858970567E1,7.369995117E-1,-1.564636230E1,4.729766846E1
1.868949815E1,1.013183594E0,-1.667938232E1,4.551086426E1
1.873945543E1,4.200744629E0,-1.687774658E1,4.476165771E1
1.883943102E1,2.799987793E0,-1.796264648E1,4.431610107E1
1.893962023E1,3.723144531E-1,-1.789093018E1,4.343109131E1
1.898939440E1,9.323120117E-1,-1.475677490E1,4.269104004E1
1.908936998E1,1.513671875E0,-1.548004150E1,4.313354492E1
1.918934557E1,-2.226257324E0,-1.351776123E1,4.418945312E1
1.923936388E1,1.849365234E0,-1.458282471E1,4.224395752E1
1.933930895E1,1.829528809E0,-1.532592773E1,4.149932861E1
1.943931505E1,-2.574157715E0,-1.516723633E1,4.106597900E1
1.948927232E1,-9.368896484E-1,-1.630249023E1,4.091033936E1
1.958924791E1,1.770019531E-1,-1.478576660E1,4.016571045E1
1.968922350E1,1.982116699E0,-1.547241211E1,3.912048340E1
1.973924181E1,3.608703613E0,-1.706085205E1,3.628997803E1
1.983921739E1,9.933471680E-1,-1.803131104E1,3.674011230E1
1.993916246E1,3.814697266E-2,-1.924591064E1,3.882141113E1
1.998936388E1,9.262084961E-1,-2.011108398E1,3.718261719E1
2.008912584E1,8.056640625E-1,-1.892089844E1,4.015655518E1
2.018913194E1,-1.309204102E0,-1.824188232E1,4.239501953E1
2.023908922E1,-1.141357422E0,-1.779174805E1,4.254302979E1
2.033926310E1,-2.900695801E0,-2.036590576E1,4.387969971E1
2.043905558E1,-3.205871582E0,-2.037353516E1,4.462432861E1
2.048904337E1,-3.027343750E0,-1.947784424E1,4.506988525E1
2.058938517E1,-2.761840820E-1,-1.894378662E1,4.669952393E1
2.068920816E1,-1.181030273E0,-1.867523193E1,4.655303955E1
2.073898233E1,-1.341247559E0,-1.897888184E1,4.595947266E1
2.083895792E1,-5.981445312E-1,-1.939697266E1,4.729461670E1
2.093929972E1,-1.039123535E0,-1.896667480E1,4.744415283E1
2.098892130E1,-1.634216309E0,-1.838836670E1,4.878540039E1
2.108889688E1,-2.281188965E0,-1.974792480E1,4.729919434E1
2.118887247E1,-2.264404297E0,-1.915283203E1,4.833831787E1
2.123886026E1,-1.602172852E-1,-1.967620850E1,5.056457520E1
2.133883585E1,-2.166748047E0,-2.062835693E1,5.101165771E1
2.143881144E1,-2.435302734E0,-1.960144043E1,4.967651367E1
2.148882975E1,-2.243041992E0,-1.840820312E1,4.878692627E1
2.158880533E1,-1.333618164E0,-1.822509766E1,5.175628662E1
2.168878092E1,-1.052856445E0,-1.926116943E1,4.922790527E1
2.173889078E1,-1.828002930E0,-1.958007812E1,5.041809082E1
2.183883585E1,-3.047180176E0,-1.976776123E1,4.908447266E1
2.193871988E1,-2.474975586E0,-2.063598633E1,5.175476074E1
2.198904337E1,-1.663208008E0,-1.912841797E1,5.130920410E1
2.208877481E1,-2.818298340E0,-1.723632812E1,5.042419434E1
2.218862833E1,-8.026123047E-1,-1.598510742E1,5.057220459E1
2.223861612E1,-2.059936523E0,-1.721038818E1,5.175933838E1
2.233892740E1,3.143310547E-1,-1.891479492E1,5.293884277E1
2.243875040E1,1.644897461E0,-2.005920410E1,5.382690430E1
2.248855509E1,2.420043945E0,-1.943969727E1,5.501403809E1
2.258853067E1,4.542541504E0,-1.967010498E1,5.426483154E1
2.268884195E1,2.450561523E0,-1.885070801E1,5.070495605E1
2.273849405E1,1.675415039E0,-1.932067871E1,5.085601807E1
2.283846964E1,5.981445312E-1,-1.965026855E1,5.160064697E1
2.293844522E1,1.292419434E0,-1.695556641E1,5.205078125E1
2.298843302E1,2.490234375E0,-1.751251221E1,5.219421387E1
2.308840860E1,7.125854492E-1,-1.593322754E1,5.309295654E1
2.318838419E1,-1.736450195E0,-1.660461426E1,5.175933838E1
2.323840250E1,-2.047729492E0,-1.691436768E1,5.072174072E1
2.333834757E1,1.774597168E0,-2.079772949E1,5.322875977E1
2.343832315E1,3.265380859E0,-1.704406738E1,5.219268799E1
2.348840250E1,4.246520996E0,-1.938323975E1,5.500946045E1
2.358831705E1,4.057312012E0,-2.057495117E1,5.456237793E1
2.368826212E1,5.767822266E-1,-2.039337158E1,5.085601807E1
2.373855509E1,7.141113281E-1,-2.083282471E1,5.144805908E1
2.383837809E1,-1.525878906E-2,-1.981658936E1,5.174865723E1
2.393820108E1,6.713867188E-1,-1.727142334E1,5.264434814E1
2.398818888E1,-5.355834961E-1,-1.701202393E1,5.235137939E1
2.408846964E1,-2.578735352E-1,-1.789245605E1,5.249938965E1
2.418823160E1,1.400756836E0,-1.813659668E1,5.368194580E1
2.423812784E1,2.102661133E0,-2.019653320E1,5.070495605E1
2.433810343E1,3.372192383E-1,-1.817169189E1,5.323791504E1
2.443838419E1,1.837158203E0,-1.886749268E1,5.323181152E1
2.448806681E1,3.077697754E0,-1.793518066E1,5.456848145E1
2.458804239E1,3.054809570E0,-1.898193359E1,5.085144043E1
2.468804850E1,1.686096191E0,-1.902465820E1,5.085601807E1
2.473800577E1,1.934814453E0,-2.064819336E1,5.129699707E1
2.483798276E1,2.462768555E0,-1.840515137E1,5.144805908E1
2.493794151E1,3.526306152E0,-1.837005615E1,5.174407959E1
2.498795982E1,1.722717285E0,-1.768341064E1,5.308837891E1
2.508790489E1,3.004455566E0,-2.001190186E1,5.694427490E1
2.518788048E1,4.122924805E0,-2.309265137E1,5.634002686E1
2.523792930E1,5.230712891E0,-2.172393799E1,5.634002686E1
2.533784386E1,3.785705566E0,-1.924133301E1,5.827941895E1
2.543781944E1,6.196594238E0,-1.990661621E1,5.901641846E1
2.548811241E1,6.806945801E0,-2.004089355E1,5.663604736E1
2.558787437E1,6.083679199E0,-1.902770996E1,5.500488281E1
2.568775840E1,5.528259277E0,-2.201232910E1,5.529937744E1
2.573774620E1,5.241394043E0,-2.142639160E1,5.634002686E1
2.583805748E1,6.298828125E0,-2.169189453E1,5.529785156E1
2.593772789E1,5.400085449E0,-2.127532959E1,5.574645996E1
2.598768516E1,3.054809570E0,-1.852569580E1,5.620269775E1
2.608766075E1,3.457641602E0,-2.014465332E1,5.664520264E1
2.618797203E1,1.368713379E0,-1.917724609E1,5.368041992E1
2.623762413E1,-1.023864746E0,-1.821899414E1,5.041809082E1
2.633759971E1,1.153564453E0,-1.651306152E1,5.249786377E1
2.643760582E1,3.005981445E-1,-1.461181641E1,5.265045166E1
2.648756309E1,3.829956055E-1,-1.683654785E1,5.220184326E1
2.658753868E1,-1.715087891E0,-1.585998535E1,5.250549316E1
2.668754478E1,-9.826660156E-1,-1.688079834E1,5.101470947E1
2.673750206E1,-5.218505859E-1,-1.671905518E1,5.056915283E1
2.683747764E1,1.121520996E0,-1.755523682E1,5.219879150E1
2.693745323E1,1.098632812E-1,-1.580352783E1,5.324249268E1
2.698747154E1,2.471923828E-1,-1.639404297E1,5.160675049E1
2.708747764E1,8.087158203E-2,-1.684722900E1,5.145721436E1
2.718739219E1,-2.050781250E0,-1.691284180E1,5.176086426E1
2.723774620E1,-1.220703125E0,-1.481018066E1,5.101928711E1
2.733741661E1,8.392333984E-1,-1.681976318E1,5.249786377E1
2.743733116E1,1.454162598E0,-1.650238037E1,5.368499756E1
2.748731895E1,1.246643066E0,-1.829071045E1,5.308685303E1
2.758766075E1,1.377868652E0,-1.887969971E1,5.397796631E1
2.768727012E1,-2.085876465E0,-1.825408936E1,4.923248291E1
2.773725792E1,-1.783752441E0,-1.824340820E1,4.967651367E1
2.783726402E1,-1.919555664E0,-1.780395508E1,4.908599854E1
2.793760582E1,-4.013061523E0,-1.652679443E1,5.161743164E1
2.798719688E1,-2.810668945E0,-1.693725586E1,5.101928711E1
2.808717247E1,-1.332092285E0,-1.822662354E1,5.145874023E1
2.818714805E1,-2.339172363E0,-1.662902832E1,4.968109131E1
2.823713585E1,-8.316040039E-1,-1.702728271E1,4.908447266E1
2.833711143E1,-5.737304688E-1,-1.835174561E1,5.056610107E1
2.843711754E1,-7.293701172E-1,-1.850738525E1,5.041809082E1
2.848707481E1,1.255798340E0,-1.829528809E1,4.981689453E1
2.858705040E1,-2.853393555E-1,-1.893768311E1,5.041503906E1
2.868705650E1,-9.216308594E-1,-1.970062256E1,5.056610107E1
2.873704429E1,1.983642578E-2,-1.893005371E1,4.967041016E1
2.883698936E1,-8.666992188E-1,-1.806793213E1,4.937744141E1
2.893696495E1,-2.972412109E0,-1.739044189E1,4.938354492E1
2.898728844E1,-2.384948730E0,-1.796264648E1,5.072021484E1
2.908698936E1,-3.778076172E0,-1.875000000E1,5.057525635E1
2.918690391E1,-1.931762695E0,-1.810150146E1,4.938049316E1
2.923689171E1,-1.158142090E0,-1.777954102E1,4.908294678E1
2.933720298E1,1.405334473E0,-1.813964844E1,5.174865723E1
2.943684288E1,9.399414062E-1,-1.860198975E1,5.011596680E1
2.948683067E1,-2.822875977E-1,-1.893920898E1,4.922637939E1
2.958680626E1,-1.817321777E0,-1.928253174E1,4.997100830E1
2.968714805E1,-1.948547363E0,-1.869506836E1,4.908447266E1
2.973676964E1,-1.188659668E0,-1.866912842E1,4.982299805E1
2.983677574E1,-2.622985840E0,-1.604461670E1,4.879302979E1
2.993672081E1,-1.850891113E0,-1.572570801E1,4.804687500E1
2.998670860E1,-2.825927734E0,-1.768646240E1,4.789733887E1
3.008668419E1,-2.824401855E0,-1.768646240E1,4.745178223E1
3.018665977E1,-1.959228516E0,-1.914520264E1,4.759521484E1
3.023664757E1,-8.361816406E-1,-1.732788086E1,4.729919434E1
3.033662315E1,-3.131103516E0,-1.799621582E1,4.522399902E1
3.043665402E1,3.173828125E-1,-1.952514648E1,4.417266846E1
3.048661129E1,-2.314758301E0,-2.109069824E1,4.357910156E1
3.058661740E1,-3.570556641E0,-2.231903076E1,4.343261719E1
3.068662350E1,-4.083251953E0,-1.951751709E1,4.106140137E1
3.073685544E1,-5.096435547E0,-1.791534424E1,4.181060791E1
3.083658688E1,-5.421447754E0,-1.851806641E1,4.180908203E1
3.093650143E1,-1.138305664E0,-1.779327393E1,4.105682373E1
3.098648922E1,-1.191711426E0,-1.942749023E1,4.149932861E1
3.108673947E1,-2.857971191E0,-1.903076172E1,4.343566895E1
3.118644040E1,1.113891602E0,-1.846008301E1,4.387359619E1
3.123642819E1,-1.281738281E0,-1.719818115E1,4.462432861E1
3.133640378E1,-1.040649414E0,-1.896667480E1,4.788970947E1
3.143671505E1,-3.952026367E0,-1.965179443E1,4.745178223E1
3.148636715E1,-4.411315918E0,-1.981506348E1,4.656066895E1
3.158634274E1,-3.517150879E0,-2.037963867E1,4.715270996E1
3.168631833E1,-5.877685547E0,-1.792755127E1,4.939117432E1
3.173630612E1,-2.806091309E0,-1.694030762E1,4.893951416E1
3.183634274E1,-1.789855957E0,-1.823883057E1,5.220336914E1
3.193625729E1,-3.005981445E0,-1.842803955E1,4.982757568E1
3.198627560E1,-2.691650391E0,-1.812438965E1,4.938201904E1
3.208622067E1,-2.098083496E0,-1.855010986E1,4.997406006E1
3.218619626E1,-2.247619629E0,-1.840515137E1,5.057067871E1
3.223621457E1,-1.902770996E0,-1.705780029E1,5.131530762E1
3.233615963E1,-1.777648926E0,-1.794281006E1,5.146026611E1
3.243619626E1,-2.723693848E0,-1.916351318E1,4.982604980E1
3.248636715E1,-3.015136719E0,-1.872558594E1,4.982757568E1
3.258615963E1,-1.907348633E0,-1.735687256E1,4.982757568E1
3.268613522E1,-1.300048828E0,-1.718597412E1,5.220489502E1
3.273606198E1,-3.675842285E0,-1.547851562E1,5.206604004E1
3.283628171E1,-4.922485352E0,-1.640777588E1,5.176849365E1
3.293604367E1,-3.959655762E0,-1.964721680E1,4.997711182E1
3.298600094E1,-3.047180176E0,-1.976928711E1,4.878692627E1
3.308597653E1,1.831054688E-1,-1.832580566E1,5.205078125E1
3.318619626E1,-1.310729980E0,-1.763305664E1,5.101470947E1
3.323593991E1,-6.591796875E-1,-1.627655029E1,5.101470947E1
3.333591549E1,1.034545898E0,-2.022705078E1,5.249176025E1
3.343589108E1,1.510620117E-1,-1.936645508E1,5.160217285E1
3.348587887E1,-2.400207520E0,-1.856079102E1,4.923248291E1
3.358585446E1,-8.666992188E-1,-1.806640625E1,4.982299805E1
3.368583004E1,-4.312133789E0,-1.608734131E1,5.414733887E1
3.373581784E1,-4.312133789E0,-1.608734131E1,5.414733887E1
3.383582394E1,-1.998901367E0,-1.527709961E1,5.250854492E1
3.393576901E1,-4.302978516E0,-1.609191895E1,5.087738037E1
3.398575680E1,-2.670288086E0,-1.737976074E1,5.057373047E1
3.408573239E1,-2.835083008E0,-1.768035889E1,5.146331787E1
