"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.116612806E1,2.701873779E-1,5.113677979E-1,3.493041992E-1
4.121612806E1,-3.040161133E-1,-1.532440186E-1,-6.195068359E-3
4.126612806E1,2.084960938E-1,-4.287567139E-1,-1.644134521E-1
4.131612806E1,-3.302917480E-1,8.088684082E-1,-1.344909668E-1
4.136612806E1,2.469787598E-1,-3.065795898E-1,6.892395020E-2
4.141612806E1,3.434906006E-1,-2.540435791E-1,2.289733887E-1
4.146612806E1,3.073120117E-2,2.364807129E-1,1.422271729E-1
4.151612806E1,5.762481689E-1,-2.412109375E-1,1.739959717E-1
4.156612806E1,-5.844116211E-2,7.966461182E-1,-2.207946777E-2
4.161612806E1,-8.227539062E-2,-1.868438721E-1,-1.357116699E-1
4.166612806E1,-5.752410889E-1,6.971740723E-2,-5.140686035E-2
4.171612806E1,-3.797607422E-1,-4.165344238E-1,4.264831543E-2
4.176612806E1,-1.604614258E-1,1.705017090E-1,1.701354980E-2
4.181612806E1,-8.410644531E-2,7.093811035E-2,-3.247070312E-2
4.186612806E1,2.995147705E-1,-3.267364502E-1,-5.201721191E-2
4.191612806E1,1.742858887E-1,1.222534180E-1,-1.668548584E-1
4.196612806E1,2.524871826E-1,-2.381591797E-1,-4.774475098E-2
4.201612806E1,1.180877686E-1,4.521179199E-1,-3.562316895E-1
4.206612806E1,-5.446929932E-1,-4.817199707E-2,-4.961242676E-1
4.211612806E1,-8.044433594E-2,-3.865966797E-1,-5.199432373E-1
4.216612806E1,-9.326171875E-2,3.073425293E-1,8.175659180E-2
4.221612806E1,-1.647491455E-1,1.827239990E-1,7.232666016E-3
4.226612806E1,4.234313965E-2,-1.135406494E-1,-2.267303467E-1
4.231612806E1,2.523803711E-2,1.149139404E-1,6.159973145E-2
4.236612806E1,2.885131836E-1,-1.813507080E-1,1.495513916E-1
4.241612806E1,1.831054688E-4,9.414672852E-2,3.961181641E-2
4.246612806E1,1.535186768E-1,6.971740723E-2,2.424163818E-1
4.251612806E1,1.394653320E-1,6.836395264E-1,1.489562988E-1
4.256612806E1,-4.109191895E-1,1.124725342E-1,-3.430175781E-2
4.261612806E1,2.176513672E-1,-4.525756836E-1,-3.308105469E-2
4.266612806E1,-3.437194824E-1,1.167449951E-1,1.269531250E-1
4.271612806E1,-1.580200195E-1,-4.360809326E-1,1.245117188E-1
4.276612806E1,4.295349121E-2,1.271362305E-1,2.008666992E-1
4.281612806E1,2.152099609E-1,-2.839813232E-1,6.343078613E-2
4.286612806E1,3.318939209E-1,-1.153717041E-1,9.274291992E-2
4.291612806E1,3.966369629E-1,-2.008056641E-2,-7.156372070E-2
4.296612806E1,3.966369629E-1,-3.725585938E-1,-2.817077637E-1
4.301612806E1,-1.280822754E-1,2.908477783E-1,-4.368591309E-1
4.306612806E1,-1.018127441E0,-5.967407227E-1,-8.424835205E-1
4.311612806E1,1.266326904E-1,6.054534912E-1,3.633575439E-1
4.316612806E1,-2.191009521E-1,1.912689209E-1,2.411956787E-1
4.321612806E1,1.077117920E-1,-2.839813232E-1,-7.766723633E-2
4.326612806E1,1.240539551E-2,2.951202393E-1,3.837585449E-2
4.331612806E1,4.051971436E-1,-6.039428711E-2,2.527923584E-1
4.336612806E1,3.312835693E-1,3.367614746E-2,1.263427734E-1
4.341612806E1,2.243804932E-1,-7.933044434E-2,-3.125000000E-2
4.346612806E1,2.677459717E-1,3.061218262E-1,1.135253906E-1
4.351612806E1,4.234313965E-2,7.886962891E-1,1.208496094E-1
4.356612806E1,2.340698242E-2,-8.081054688E-1,-2.407684326E-1
4.361612806E1,-1.757354736E-1,4.728851318E-1,-2.819824219E-2
4.366612806E1,-3.871002197E-1,-2.228851318E-1,5.181884766E-2
4.371612806E1,-2.178802490E-1,-3.426208496E-1,6.587219238E-2
4.376612806E1,-4.745483398E-2,3.073425293E-1,9.274291992E-2
4.381612806E1,1.083068848E-1,-2.167816162E-1,1.638793945E-2
4.386612806E1,2.213134766E-1,-4.049224854E-1,-9.295654297E-2
4.391612806E1,-4.089355469E-3,-3.377380371E-1,-3.440093994E-1
4.396612806E1,-2.789306641E-2,-9.460449219E-2,-3.647766113E-1
4.401612806E1,-5.538635254E-1,4.209594727E-1,-4.637451172E-1
4.406612806E1,-2.453765869E-1,-4.145812988E-2,-4.625244141E-1
4.411612806E1,-3.950500488E-2,2.926788330E-1,1.886596680E-1
4.416612806E1,-4.133605957E-2,-1.141510010E-1,-4.164123535E-2
4.421612806E1,3.439331055E-2,3.549957275E-1,-1.998443604E-1
4.426612806E1,-3.767395020E-2,3.060913086E-2,-1.963806152E-2
4.431612806E1,2.249908447E-1,-4.996185303E-1,-8.805847168E-2
4.436612806E1,-4.806518555E-2,6.481933594E-2,-5.445861816E-2
4.441612806E1,2.066650391E-1,-1.697387695E-1,5.731201172E-2
4.446612806E1,9.976196289E-2,6.457672119E-1,-7.431030273E-3
4.451612806E1,-1.097564697E-1,5.944519043E-1,2.534027100E-1
4.456612806E1,8.753967285E-2,-5.417633057E-1,-4.408264160E-2
4.461612806E1,-2.197113037E-1,1.338500977E-1,2.185821533E-1
4.466612806E1,-2.606506348E-1,3.305053711E-2,2.503509521E-1
4.471612806E1,-1.415252686E-1,-2.656555176E-1,2.583007812E-1
4.476612806E1,-6.944274902E-2,1.901245117E-2,1.660614014E-1
4.481612806E1,1.791687012E-1,-2.693176270E-1,1.471099854E-1
4.486612806E1,7.287597656E-2,-1.844024658E-1,-2.270507812E-2
4.491612806E1,-2.123870850E-1,-3.963775635E-1,-2.957611084E-1
4.496612806E1,-6.272888184E-2,6.195068359E-3,-1.204376221E-1
4.501612806E1,-6.577148438E-1,2.706909180E-1,-1.943511963E-1
4.506612806E1,-1.256408691E-1,-3.078002930E-1,-2.169494629E-1
4.511612806E1,2.340698242E-2,9.475708008E-2,3.462677002E-1
4.516612806E1,-1.128082275E-1,2.822875977E-1,7.232666016E-3
4.521612806E1,3.013458252E-1,1.570587158E-1,2.250671387E-2
4.526612806E1,1.718444824E-1,1.027069092E-1,7.931518555E-2
4.531612806E1,2.066650391E-1,-2.313232422E-2,5.242919922E-2
4.536612806E1,1.052551270E-1,1.967773438E-1,-8.744812012E-2
4.541612806E1,1.364135742E-1,-8.848571777E-2,1.516723633E-2
4.546612806E1,2.005462646E-1,6.311035156E-1,2.027130127E-1
4.551612806E1,-3.088989258E-1,-8.093261719E-1,-2.322235107E-1
4.556612806E1,5.157623291E-1,2.951202393E-1,1.477355957E-1
4.561612806E1,-3.699951172E-1,4.325714111E-1,-1.094360352E-1
4.566612806E1,7.287597656E-2,-8.435363770E-1,2.375183105E-1
4.571612806E1,-5.722045898E-2,-2.412109375E-1,2.250671387E-2
4.576612806E1,-1.115875244E-1,3.245544434E-2,-3.002929688E-2
4.581612806E1,1.486206055E-1,-4.702911377E-1,5.401611328E-3
4.586612806E1,-7.751464844E-3,-2.509918213E-1,-2.047424316E-1
4.591612806E1,-8.227539062E-2,-9.704589844E-2,-2.047424316E-1
4.596612806E1,6.066894531E-2,4.136199951E-1,-3.674316406E-2
4.601612806E1,-3.577728271E-1,-2.974243164E-1,-6.354064941E-1
4.606612806E1,3.850402832E-1,3.873596191E-1,1.086273193E-1
4.611612806E1,-1.170959473E-1,2.492980957E-1,1.972045898E-1
4.616612806E1,2.462768555E-2,-2.679443359E-2,1.091003418E-2
4.621612806E1,-4.499816895E-2,2.016601562E-1,6.343078613E-2
4.626612806E1,1.791687012E-1,-9.582519531E-2,2.149200439E-1
4.631612806E1,2.940216064E-1,-6.527709961E-2,8.236694336E-2
4.636612806E1,8.132934570E-3,3.220062256E-1,1.159667969E-1
4.641612806E1,1.987152100E-1,1.228332520E-2,7.441711426E-2
4.646612806E1,-2.679748535E-1,1.157669067E0,2.527923584E-1
4.651612806E1,2.371978760E-1,-5.735321045E-1,4.205322266E-2
4.656612806E1,-4.377746582E-2,-4.055328369E-1,4.264831543E-2
4.661612806E1,-3.382263184E-1,2.468566895E-1,1.823425293E-2
4.666612806E1,-1.940612793E-1,-3.554382324E-1,1.049652100E-1
4.671612806E1,2.469787598E-1,-3.126831055E-1,1.220703125E-1
4.676612806E1,1.070861816E-1,1.320190430E-1,4.205322266E-2
4.681612806E1,3.031768799E-1,-9.338378906E-2,7.807922363E-2
4.686612806E1,-1.103668213E-1,6.910705566E-2,-2.566528320E-1
4.691612806E1,-5.310058594E-3,3.843078613E-1,-1.906890869E-1
4.696612806E1,-2.490386963E-1,3.195648193E-1,-1.699218750E-1
4.701612806E1,-3.144073486E-1,-4.672393799E-1,-6.311187744E-1
4.706612806E1,-3.260040283E-1,1.228332520E-2,1.978149414E-1
4.711612806E1,-3.070678711E-1,1.417999268E-1,2.369079590E-1
4.716612806E1,1.828308105E-1,-6.161499023E-2,2.754058838E-1
4.721612806E1,-1.019287109E-2,7.643127441E-2,2.185821533E-1
4.726612806E1,3.062438965E-1,-3.023071289E-1,4.998779297E-2
4.731612806E1,1.180877686E-1,-1.196594238E-1,5.242919922E-2
4.736612806E1,2.891387939E-1,1.472930908E-1,1.636199951E-1
4.741612806E1,7.350158691E-2,7.019653320E-1,1.220703125E-1
4.746612806E1,2.005462646E-1,-4.904479980E-1,-1.687011719E-1
4.751612806E1,-1.622924805E-1,7.147979736E-1,6.011962891E-3
4.756612806E1,-1.989440918E-1,-3.126831055E-1,1.886596680E-1
4.761612806E1,1.419067383E-1,-1.856231689E-1,4.415435791E-1
4.766612806E1,1.301574707E-2,-1.251373291E-1,1.550598145E-1
4.771612806E1,2.683563232E-1,-2.729797363E-1,1.660614014E-1
4.776612806E1,-5.294799805E-2,-2.870178223E-1,-2.456665039E-1
4.781612806E1,1.608428955E-1,-4.812927246E-1,-1.576995850E-1
4.786612806E1,-7.920837402E-2,2.541961670E-1,-2.639923096E-1
4.791612806E1,7.226562500E-2,5.327453613E-1,-2.194061279E-1
4.796612806E1,-5.685272217E-1,-6.053009033E-1,-8.522644043E-1
4.801612806E1,6.005859375E-2,5.383300781E-2,1.013031006E-1
4.806612806E1,-4.402313232E-1,-2.473297119E-1,-1.277618408E-1
4.811612806E1,2.958526611E-1,6.665039062E-2,5.426025391E-2
4.816612806E1,-5.538940430E-2,4.741058350E-1,5.364990234E-2
4.821612806E1,4.681243896E-1,-3.456726074E-1,2.222595215E-1
4.826612806E1,1.425170898E-1,4.008026123E-1,1.617736816E-1
4.831612806E1,2.891387939E-1,-8.482360840E-2,8.663940430E-2
4.836612806E1,4.009246826E-1,7.685546875E-1,2.631835938E-1
4.841612806E1,-2.191009521E-1,-3.114624023E-1,-4.103088379E-2
4.846612806E1,1.926116943E-1,1.582794189E-1,9.642028809E-2
4.851612806E1,-4.585571289E-1,-5.795288086E-2,-8.683776855E-2
4.856612806E1,-1.201477051E-1,-2.241058350E-1,1.281738281E-1
4.861612806E1,-1.019287109E-2,3.122253418E-1,5.853271484E-2
4.866612806E1,2.836303711E-1,-1.049957275E-1,-1.536560059E-2
4.871612806E1,2.042236328E-1,-3.670501709E-1,-4.347229004E-2
4.876612806E1,9.915161133E-2,-4.098052979E-1,-3.666229248E-1
4.881612806E1,-3.767395020E-2,-2.906951904E-1,-3.134765625E-1
4.886612806E1,2.279663086E-2,5.968933105E-1,-1.613616943E-1
4.891612806E1,-6.021118164E-1,-4.843444824E-1,-8.540954590E-1
4.896612806E1,1.639099121E-1,-4.878234863E-2,-1.888580322E-1
4.901612806E1,-4.408569336E-1,1.412963867E-2,-6.195068359E-3
4.906612806E1,1.174774170E-1,-6.283569336E-2,-1.069946289E-1
4.911612806E1,-8.959960938E-2,1.894378662E-1,-6.362915039E-2
4.916612806E1,2.665252686E-1,-2.418212891E-1,1.190185547E-1
4.921612806E1,1.871185303E-1,-1.147613525E-1,1.721649170E-1
4.926612806E1,2.103271484E-1,-1.029968262E-2,1.483306885E-1
4.931612806E1,3.349456787E-1,5.009918213E-1,1.544342041E-1
4.936612806E1,-2.087249756E-1,2.743530273E-1,5.609130859E-2
4.941612806E1,3.331146240E-1,-1.294250488E-1,1.318511963E-1
4.946612806E1,-3.547210693E-1,6.182708740E-1,1.006927490E-1
4.951612806E1,-1.781768799E-1,-3.878173828E-1,3.316040039E-1
4.956612806E1,2.645874023E-2,-5.673217773E-2,1.868286133E-1
4.961612806E1,1.260375977E-1,1.411743164E-1,2.051544189E-1
4.966612806E1,3.911437988E-1,-3.817138672E-1,1.434478760E-1
4.971612806E1,1.394653320E-1,-1.837921143E-1,-2.035217285E-1
4.976612806E1,1.388549805E-1,-5.698699951E-1,-3.049163818E-1
4.981612806E1,-1.513061523E-1,5.693969727E-1,-2.884216309E-1
4.986612806E1,-3.650970459E-1,-1.935577393E-1,-5.486602783E-1
4.991612806E1,2.767944336E-2,6.054687500E-2,-5.712585449E-1
4.996612806E1,-4.127502441E-1,1.179656982E-1,-2.138977051E-1
5.001612806E1,-3.150024414E-1,-1.801300049E-1,3.471374512E-2
5.006612806E1,1.333618164E-1,3.103942871E-1,2.466888428E-1
5.011612806E1,-4.699707031E-3,4.405212402E-2,4.372863770E-1
5.016612806E1,2.323150635E-1,-4.214172363E-1,3.566436768E-1
5.021612806E1,-2.178955078E-2,4.979248047E-1,9.457397461E-2
5.026612806E1,1.461791992E-1,-1.630249023E-1,2.051544189E-1
5.031612806E1,1.486206055E-1,1.111862183E0,3.401489258E-1
5.036612806E1,-1.415252686E-1,-8.746795654E-1,-5.590515137E-1
5.041612806E1,1.254119873E-1,-3.731536865E-1,-3.247070312E-2
5.046612806E1,-3.290710449E-1,3.953094482E-1,-3.430175781E-2
5.051612806E1,2.584838867E-2,-3.181915283E-1,2.066040039E-2
5.056612806E1,1.694030762E-1,-2.045593262E-1,1.232910156E-1
5.061612806E1,1.590118408E-1,-3.139038086E-1,4.449462891E-2
5.066612806E1,-6.394958496E-2,-9.155273438E-2,2.210235596E-1
5.071612806E1,-1.158752441E-1,-3.517761230E-1,8.602905273E-2
5.076612806E1,-4.928588867E-2,1.265106201E-1,1.147460938E-1
5.081612806E1,-2.966766357E-1,3.818664551E-1,-2.024841309E-2
5.086612806E1,-1.079254150E-1,-5.332031250E-1,-3.861694336E-1
5.091612806E1,-1.286926270E-1,6.402587891E-1,2.424163818E-1
5.096612806E1,-2.380371094E-1,-1.184387207E-1,3.166198730E-2
5.101612806E1,2.158203125E-1,1.210327148E-1,2.494812012E-2
5.106612806E1,-8.593750000E-2,2.309722900E-1,2.922058105E-2
5.111612806E1,2.848510742E-1,-6.303405762E-1,4.693603516E-2
5.116612806E1,6.372070312E-2,1.900482178E-1,4.083251953E-2
5.121612806E1,1.730651855E-1,1.992187500E-1,-1.338806152E-1
5.126612806E1,1.645050049E-1,4.612731934E-1,1.275634766E-1
5.131612806E1,-4.738464355E-1,-1.320617676E0,-5.443878174E-1
5.136612806E1,2.653045654E-1,5.052642822E-1,1.013031006E-1
5.141612806E1,-4.145812988E-1,1.986083984E-1,4.876708984E-2
5.146612806E1,1.022033691E-1,-4.275360107E-1,4.385070801E-1
5.151612806E1,-6.639099121E-2,2.676239014E-1,1.770477295E-1
5.156612806E1,1.852874756E-1,-1.489715576E-1,6.709289551E-2
5.161612806E1,2.598114014E-1,-3.786621094E-1,2.128601074E-2
5.166612806E1,1.138153076E-1,-2.485504150E-1,-2.609405518E-1
5.171612806E1,6.555175781E-2,-5.368041992E-2,-1.925201416E-1
5.176612806E1,-7.798767090E-2,6.811981201E-1,-1.656341553E-1
5.181612806E1,-5.373687744E-1,-2.870178223E-1,-6.989288330E-1
5.186612806E1,3.073120117E-2,2.028808594E-1,3.532409668E-2
5.191612806E1,-3.883209229E-1,-1.776885986E-1,-4.286193848E-2
5.196612806E1,1.962738037E-1,-7.749938965E-2,1.335144043E-2
5.201612806E1,-4.074096680E-2,2.572479248E-1,6.770324707E-2
5.206612806E1,3.007354736E-1,-3.609466553E-1,1.086273193E-1
5.211612806E1,2.157592773E-2,9.536743164E-2,1.884460449E-2
5.216612806E1,2.072753906E-1,1.589050293E-1,9.886169434E-2
5.221612806E1,1.327514648E-1,6.414794922E-1,2.845611572E-1
5.226612806E1,-1.751251221E-1,-2.679443359E-2,-3.552246094E-2
5.231612806E1,1.999359131E-1,-3.988189697E-1,-1.344909668E-1
5.236612806E1,-3.498382568E-1,3.678131104E-1,5.670166016E-2
5.241612806E1,-1.867370605E-1,-1.776885986E-1,2.876129150E-1
5.246612806E1,5.639648438E-2,-2.430419922E-1,3.288269043E-2
5.251612806E1,9.486389160E-2,1.106414795E-1,-7.156372070E-2
5.256612806E1,2.213134766E-1,-3.475036621E-1,6.404113770E-2
5.261612806E1,6.555175781E-2,-3.542175293E-1,-1.772460938E-1
5.266612806E1,-1.692199707E-2,-3.535461426E-2,-7.644653320E-2
5.271612806E1,-2.637023926E-1,4.368438721E-1,4.693603516E-2
5.276612806E1,-5.862274170E-1,-4.709014893E-1,-4.356384277E-1
5.281612806E1,1.260375977E-1,7.642669678E-1,3.144989014E-1
5.286612806E1,-1.488647461E-1,5.559539795E-1,1.403961182E-1
5.291612806E1,1.968841553E-1,-1.941833496E-1,-3.158569336E-3
5.296612806E1,-8.105468750E-2,4.240112305E-1,-1.063842773E-1
5.301612806E1,1.486206055E-1,-3.151245117E-1,-6.240844727E-2
5.306612806E1,3.557128906E-1,-1.825714111E-1,4.571533203E-2
5.311612806E1,5.271911621E-2,7.521057129E-2,-1.778564453E-1
5.316612806E1,2.714080811E-1,2.084350586E-2,-4.469299316E-2
5.321612806E1,-5.050659180E-2,1.580398560E0,1.904907227E-1
5.326612806E1,3.135681152E-1,-4.476776123E-1,1.943969727E-2
5.331612806E1,-1.451873779E-1,-3.505554199E-1,1.312255859E-1
5.336612806E1,-3.388366699E-1,1.619567871E-1,1.135253906E-1
5.341612806E1,-2.973022461E-1,-1.392059326E-1,1.281738281E-1
5.346612806E1,2.584838867E-2,-2.564849854E-1,1.605529785E-1
5.351612806E1,8.692932129E-2,1.057434082E-1,1.410064697E-1
5.356612806E1,3.845214844E-3,-1.446990967E-1,-2.542114258E-1
5.361612806E1,1.301574707E-2,-6.651611328E-1,3.227233887E-2
5.366612806E1,-1.861114502E-1,3.195648193E-1,-3.654022217E-1
5.371612806E1,-9.136657715E-1,-1.978454590E-1,-5.211639404E-1
5.376612806E1,2.811889648E-1,4.100036621E-2,-6.546020508E-2
5.381612806E1,-2.942352295E-1,4.783782959E-1,1.208496094E-1
5.386612806E1,3.496093750E-1,-8.422851562E-2,-1.210479736E-1
5.391612806E1,2.219390869E-1,6.255950928E-1,-9.477233887E-2
5.396612806E1,9.730529785E-2,-5.062866211E-2,5.731201172E-2
5.401612806E1,4.119110107E-1,-4.971618652E-1,1.886596680E-1
5.406612806E1,1.327514648E-1,1.723480225E-1,7.502746582E-2
5.411612806E1,3.099060059E-1,2.532958984E-3,1.575012207E-1
5.416612806E1,1.125946045E-1,7.709960938E-1,1.884460449E-2
5.421612806E1,-2.032165527E-1,-6.529388428E-1,-3.244628906E-1
5.426612806E1,-2.233886719E-1,6.402587891E-1,-1.894683838E-1
5.431612806E1,-4.866638184E-1,-2.577056885E-1,-7.400512695E-2
5.436612806E1,3.378295898E-2,2.517547607E-1,2.472991943E-1
5.441612806E1,-7.751464844E-3,3.849182129E-1,2.497406006E-1
5.446612806E1,3.245544434E-1,-5.564270020E-1,2.973937988E-1
5.451612806E1,1.284790039E-1,-6.584320068E-1,2.616882324E-2
5.456612806E1,-1.372375488E-1,-4.311981201E-1,-2.798767090E-1
5.461612806E1,-1.152496338E-1,-2.809143066E-1,-3.696746826E-1
5.466612806E1,-3.748779297E-1,1.112518311E-1,-2.853698730E-1
5.471612806E1,-8.024902344E-1,-3.407897949E-1,-8.272094727E-1
5.476612806E1,4.186248779E-1,9.518127441E-1,2.711181641E-1
5.481612806E1,-1.641235352E-1,2.450256348E-1,3.725280762E-1
5.486612806E1,2.066650391E-1,-7.390747070E-1,2.033081055E-1
5.491612806E1,2.584838867E-2,3.281097412E-1,1.202392578E-1
5.496612806E1,1.816101074E-1,-1.251373291E-1,2.063751221E-1
5.501612806E1,2.249908447E-1,-3.126831055E-1,-3.308105469E-2
5.506612806E1,-4.255676270E-2,4.038543701E-1,6.770324707E-2
5.511612806E1,1.932220459E-1,5.138092041E-1,2.998352051E-1
5.516612806E1,-4.622344971E-1,5.327453613E-1,2.479095459E-1
5.521612806E1,1.767272949E-1,-8.056640625E-1,-1.393737793E-1
5.526612806E1,-1.561889648E-1,2.266998291E-1,2.729492188E-1
5.531612806E1,6.311035156E-2,-1.831817627E-1,2.784423828E-1
5.536612806E1,-2.851867676E-2,-1.306457520E-1,1.837615967E-1
5.541612806E1,3.526611328E-1,-1.135406494E-1,1.184082031E-1
5.546612806E1,3.153991699E-1,-2.027282715E-1,-1.302032471E-1
5.551612806E1,4.833831787E-1,-7.505798340E-2,3.654479980E-2
5.556612806E1,1.663513184E-1,1.436157227E-1,-2.505493164E-1
5.561612806E1,2.970733643E-1,2.169342041E-1,-1.109313965E-2
5.566612806E1,-7.676696777E-1,-3.169708252E-1,-5.749206543E-1
5.571612806E1,2.017669678E-1,2.987976074E-1,3.532409668E-2
5.576612806E1,-7.194061279E-1,1.057434082E-1,1.190185547E-1
5.581612806E1,1.193084717E-1,-3.676605225E-1,-5.506896973E-2
5.586612806E1,6.738281250E-2,6.610260010E-1,1.709442139E-1
5.591612806E1,2.738494873E-1,-1.672973633E-1,1.892700195E-1
5.596612806E1,5.053710938E-1,-2.051696777E-1,1.721649170E-1
5.601612806E1,9.364318848E-2,9.536743164E-2,6.648254395E-2
5.606612806E1,2.646942139E-1,3.855895996E-2,3.044128418E-2
5.611612806E1,-3.339538574E-1,6.115570068E-1,2.027130127E-1
5.616612806E1,-4.272460938E-4,-8.691864014E-1,1.080169678E-1
5.621612806E1,-2.068939209E-1,2.322082520E-1,1.941528320E-1
5.626612806E1,-4.200897217E-1,1.167449951E-1,2.362976074E-1
5.631612806E1,1.577911377E-1,-5.000305176E-2,3.169403076E-1
5.636612806E1,8.998107910E-2,1.246948242E-1,1.501770020E-1
5.641612806E1,1.449584961E-1,-2.100524902E-1,9.091186523E-2
5.646612806E1,2.457580566E-1,-1.630249023E-1,-1.796875000E-1
5.651612806E1,-9.082031250E-2,-4.183654785E-1,-3.091888428E-1
5.656612806E1,1.119689941E-1,-3.585815430E-3,-1.705322266E-1
5.661612806E1,-3.027954102E-1,-1.885986328E-2,-3.629608154E-1
5.666612806E1,-2.111663818E-1,-2.595367432E-1,-5.113983154E-1
5.671612806E1,-2.459869385E-1,2.468566895E-1,9.701538086E-2
5.676612806E1,-5.172729492E-2,-9.094238281E-2,-1.900787354E-1
5.681612806E1,1.974945068E-1,5.535125732E-1,4.180908203E-3
5.686612806E1,6.912231445E-3,-1.850128174E-1,1.000823975E-1
5.691612806E1,4.076385498E-1,-4.470825195E-1,-3.674316406E-2
5.696612806E1,1.095275879E-1,3.684234619E-1,-3.796386719E-2
5.701612806E1,2.366027832E-1,-1.929473877E-1,-1.161651611E-1
5.706612806E1,3.092803955E-1,6.671447754E-1,1.823425293E-2
5.711612806E1,-2.111663818E-1,-5.252685547E-1,-2.352752686E-1
5.716612806E1,5.271911621E-2,9.353637695E-2,-5.079650879E-2
5.721612806E1,-4.946136475E-1,-2.766418457E-1,1.037445068E-1
5.726612806E1,-1.012115479E-1,-4.328918457E-2,2.039337158E-1
5.731612806E1,-3.218078613E-2,2.890167236E-1,2.112579346E-1
5.736612806E1,2.268218994E-1,-1.960144043E-1,2.448577881E-1
5.741612806E1,7.472229004E-2,-1.373596191E-1,-1.833496094E-1
5.746612806E1,-6.578063965E-2,-3.682708740E-1,-9.661865234E-2
5.751612806E1,1.351928711E-1,4.166870117E-1,-1.656341553E-1
5.756612806E1,-2.117767334E-1,2.877960205E-1,-3.186035156E-2
5.761612806E1,-4.848327637E-1,-7.665557861E-1,-6.970977783E-1
5.766612806E1,1.179504395E-2,3.384857178E-1,1.746063232E-1
5.771612806E1,-2.655334473E-1,-3.596496582E-2,-3.247070312E-2
5.776612806E1,1.728820801E-2,3.995819092E-1,-1.076049805E-1
5.781612806E1,3.378295898E-2,-1.336975098E-1,1.440582275E-1
5.786612806E1,2.176513672E-1,-3.725585938E-1,1.807098389E-1
5.791612806E1,9.548950195E-2,-2.130126953E-2,1.884460449E-2
5.796612806E1,1.229705811E-1,-6.893920898E-2,1.764373779E-1
5.801612806E1,3.074645996E-1,8.748321533E-1,2.014923096E-1
5.806612806E1,-4.298553467E-1,-7.372283936E-1,4.020690918E-2
5.811612806E1,7.460632324E-1,2.694702148E-1,-1.381530762E-1
5.816612806E1,-4.665069580E-1,7.147979736E-1,6.097412109E-2
5.821612806E1,1.199188232E-1,-3.945465088E-1,4.501037598E-1
5.826612806E1,-4.272460938E-4,2.450256348E-1,4.714965820E-1
5.831612806E1,2.103271484E-1,-4.910583496E-1,4.317779541E-1
5.836612806E1,2.133789062E-1,-3.798828125E-1,3.248748779E-1
5.841612806E1,-7.751464844E-3,6.971740723E-2,-7.707214355E-2
5.846612806E1,-3.706359863E-2,-4.812927246E-1,-1.546478271E-1
5.851612806E1,-2.081146240E-1,1.094207764E-1,-3.855438232E-1
5.856612806E1,-8.367004395E-1,-1.007080078E-1,-5.077362061E-1
5.861612806E1,8.265686035E-2,-4.189758301E-1,-2.652130127E-1
5.866612806E1,-3.462219238E-2,7.184600830E-1,3.432006836E-1
5.871612806E1,-2.844696045E-1,3.305053711E-2,-2.941894531E-2
5.876612806E1,1.089324951E-1,-1.294250488E-1,-2.096252441E-1
5.881612806E1,-2.911834717E-1,-1.288146973E-1,-5.690002441E-2
5.886612806E1,3.306732178E-1,-6.138458252E-1,9.764099121E-2
5.891612806E1,1.034240723E-1,2.077636719E-1,-1.827392578E-1
5.896612806E1,8.815002441E-2,2.517547607E-1,1.385650635E-1
5.901612806E1,2.494201660E-1,9.646301270E-1,1.232910156E-1
5.906612806E1,-4.200897217E-1,-6.547698975E-1,-4.347229004E-2
5.911612806E1,1.150360107E-1,1.668395996E-1,1.159667969E-1
5.916612806E1,-4.732208252E-1,-2.754211426E-1,2.002563477E-1
5.921612806E1,1.388549805E-1,-1.727905273E-1,3.004455566E-1
5.926612806E1,-8.776855469E-2,3.409423828E-1,2.540130615E-1
5.931612806E1,2.488098145E-1,-2.424316406E-1,2.405700684E-1
5.936612806E1,-9.938049316E-2,-4.880065918E-1,-1.363220215E-1
5.941612806E1,2.401733398E-2,-4.208068848E-1,-2.248992920E-1
5.946612806E1,-5.111694336E-2,-7.810974121E-2,-2.432250977E-1
5.951612806E1,-9.082031250E-2,4.062957764E-1,-2.389526367E-1
5.956612806E1,-8.275299072E-1,-5.130462646E-1,-5.199432373E-1
5.961612806E1,7.069549561E-1,7.331237793E-1,3.700866699E-1
5.966612806E1,-2.239990234E-1,-1.457214355E-2,2.735595703E-1
5.971612806E1,4.931640625E-1,1.986083984E-1,-2.511596680E-1
5.976612806E1,1.179504395E-2,6.793518066E-1,-1.576995850E-1
5.981612806E1,1.455841064E-1,-3.921051025E-1,2.418060303E-1
5.986612806E1,1.779479980E-1,-2.088317871E-1,-1.231384277E-2
5.991612806E1,-9.387207031E-2,1.808929443E-1,8.297729492E-2
5.996612806E1,2.170410156E-1,2.126617432E-1,1.128997803E-1
6.001612806E1,6.188964844E-2,1.015945435E0,1.055755615E-1
6.006612806E1,-2.789306641E-2,-6.902008057E-1,-8.683776855E-2
6.011612806E1,1.455841064E-1,2.108154297E-1,-1.414489746E-2
6.016612806E1,-3.205108643E-1,-3.921051025E-1,9.274291992E-2
6.021612806E1,2.890014648E-2,-2.943572998E-1,2.326354980E-1
6.026612806E1,-1.183166504E-1,3.678131104E-1,1.013031006E-1
