"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.264769739E0,1.179504395E-2,2.199859619E-1,2.149200439E-1
2.314769739E0,3.250122070E-3,3.977966309E-2,5.487060547E-2
2.364769739E0,3.966369629E-1,-1.172027588E-1,1.067962646E-1
2.414769739E0,6.799316406E-2,-1.763916016E-2,-2.603149414E-1
2.464769739E0,-9.570312500E-2,3.018341064E-1,2.554321289E-2
2.514769739E0,-3.192901611E-1,-3.078002930E-1,-4.784088135E-1
2.564769739E0,5.761718750E-2,-2.313232422E-2,-9.661865234E-2
2.614769739E0,-2.203216553E-1,-4.806518555E-3,5.401611328E-3
2.664769739E0,1.077117920E-1,-3.261260986E-1,-5.018615723E-2
2.714769739E0,1.003723145E-1,4.111785889E-1,1.049652100E-1
2.764769739E0,1.730651855E-1,-5.307006836E-2,1.501770020E-1
2.814769739E0,-1.037597656E-3,-8.789062500E-2,1.128997803E-1
2.864769739E0,-3.096008301E-2,7.765197754E-2,2.650146484E-1
2.914769739E0,1.718444824E-1,-3.224639893E-1,2.130889893E-1
2.964769739E0,1.443634033E-1,8.241424561E-1,3.780212402E-1
3.014769739E0,-3.180694580E-1,-6.340026855E-1,3.570556641E-3
3.064769739E0,-1.134338379E-1,3.873596191E-1,3.364868164E-1
3.114769739E0,-2.710266113E-1,2.877807617E-2,7.746887207E-2
3.164769739E0,1.728820801E-2,5.444335938E-2,2.564544678E-1
3.214769739E0,1.240539551E-2,1.014709473E-1,2.277526855E-1
3.264769739E0,2.817993164E-1,-3.658294678E-1,3.334350586E-1
3.314769739E0,1.382446289E-1,-1.245422363E-1,2.100372314E-1
3.364769739E0,1.003723145E-1,8.192443848E-2,8.969116211E-2
3.414769739E0,-5.477905273E-2,-2.717590332E-1,-1.021118164E-1
3.464769739E0,6.372070312E-2,3.916320801E-1,5.731201172E-2
3.514769739E0,-5.727996826E-1,-1.410217285E-1,-3.825073242E-1
3.564769739E0,-1.732940674E-1,-1.029968262E-2,-2.756042480E-1
3.614769739E0,-3.986968994E-1,-3.289794922E-2,-7.829284668E-2
3.664769739E0,-1.885528564E-1,-3.517761230E-1,-2.633819580E-1
3.714769739E0,-2.545166016E-2,2.975616455E-1,2.020874023E-1
3.764769739E0,8.265686035E-2,3.305053711E-2,1.739959717E-1
3.814769739E0,3.880920410E-1,-8.848571777E-2,3.316040039E-1
3.864769739E0,2.127685547E-1,1.112518311E-1,2.576751709E-1
3.914769739E0,2.530822754E-1,-1.923370361E-1,3.022766113E-1
3.964769739E0,4.186248779E-1,9.402008057E-1,4.824829102E-1
4.014769739E0,-3.247833252E-1,-4.084777832E-2,2.045288086E-1
4.064769739E0,1.529083252E-1,-3.817138672E-1,1.367340088E-1
4.114769739E0,-4.432983398E-1,6.763000488E-1,2.741851807E-1
4.164769739E0,-4.164123535E-1,5.261230469E-2,3.126525879E-1
4.214769739E0,4.308471680E-1,-2.008972168E-1,3.499298096E-1
4.264769739E0,1.712341309E-1,-1.104888916E-1,3.859710693E-1
4.314769739E0,3.679351807E-1,-2.558746338E-1,3.181610107E-1
4.364769739E0,2.928009033E-1,-3.535461426E-2,6.282043457E-2
4.414769739E0,-1.916198730E-1,-2.601470947E-1,-2.316131592E-1
4.464769739E0,-3.523254395E-2,4.386749268E-1,-4.286193848E-2
4.514769739E0,-8.269195557E-1,-1.141510010E-1,-4.130401611E-1
4.564769739E0,1.266326904E-1,3.030548096E-1,2.741851807E-1
4.614769739E0,-4.555206299E-1,2.883911133E-1,1.788787842E-1
4.664769739E0,8.876037598E-2,-3.377380371E-1,2.124786377E-1
4.714769739E0,8.570861816E-2,3.519287109E-1,2.491302490E-1
4.764769739E0,-3.218078613E-2,-2.381591797E-1,2.381286621E-1
4.814769739E0,3.105010986E-1,-1.972351074E-1,1.184082031E-1
4.864769739E0,4.539489746E-2,6.237792969E-2,8.297729492E-2
4.914769739E0,1.492462158E-1,2.572631836E-2,2.472991943E-1
4.964769739E0,-9.448242188E-2,4.344024658E-1,6.282043457E-2
5.014769739E0,-2.600250244E-1,-2.760314941E-1,-1.247100830E-1
5.064769739E0,-2.032165527E-1,1.051483154E-1,1.978149414E-1
5.114769739E0,-4.023590088E-1,-1.043701172E-1,1.760864258E-2
5.164769739E0,-2.123870850E-1,-2.393798828E-1,-7.156372070E-2
5.214769739E0,-1.325988770E-2,-1.343078613E-1,1.165618896E-1
5.264769739E0,2.695922852E-1,-2.039489746E-1,2.576751709E-1
5.314769739E0,7.531738281E-2,-4.861755371E-1,6.159973145E-2
5.364769739E0,2.524871826E-1,-2.357177734E-1,1.129150391E-3
5.414769739E0,-2.441558838E-1,-1.831817627E-1,-2.413940430E-1
5.464769739E0,1.254119873E-1,2.609100342E-1,2.861022949E-2
5.514769739E0,-6.363220215E-1,-7.688903809E-2,-4.826812744E-1
5.564769739E0,-1.256408691E-1,7.765197754E-2,1.457214355E-2
5.614769739E0,-5.196533203E-1,-4.389953613E-2,8.236694336E-2
5.664769739E0,-8.166503906E-2,1.857757568E-1,-3.158569336E-3
5.714769739E0,1.987152100E-1,4.344177246E-2,2.833404541E-1
5.764769739E0,4.033660889E-1,-1.885986328E-2,1.929321289E-1
5.814769739E0,4.600524902E-2,-2.974243164E-1,1.037445068E-1
5.864769739E0,1.962738037E-1,7.415771484E-3,1.800994873E-1
5.914769739E0,-3.401184082E-2,1.307983398E-1,1.220703125E-1
5.964769739E0,1.364135742E-1,-7.261657715E-2,2.027130127E-1
6.014769739E0,4.173278809E-2,-1.269836426E-1,-1.363220215E-1
6.064769739E0,-2.673645020E-1,2.877960205E-1,6.892395020E-2
6.114769739E0,-5.037689209E-1,-2.210540771E-1,1.141204834E-1
6.164769739E0,-8.105468750E-2,2.798461914E-1,1.394653320E-2
6.214769739E0,-3.462219238E-2,1.662292480E-1,3.206024170E-1
6.264769739E0,4.589538574E-1,-2.290039062E-1,2.112579346E-1
6.314769739E0,2.598114014E-1,-1.172027588E-1,1.823425293E-2
6.364769739E0,1.425170898E-1,-1.459197998E-1,-8.010864258E-2
6.414769739E0,2.854766846E-1,-1.672973633E-1,-2.841491699E-1
6.464769739E0,-6.272888184E-2,-1.489715576E-1,-1.063842773E-1
6.514769739E0,-5.660858154E-1,-2.748107910E-1,-6.586151123E-1
6.564769739E0,-4.989624023E-2,6.530914307E-1,1.874237061E-1
6.614769739E0,-6.155548096E-1,-2.558746338E-1,-4.225158691E-2
6.664769739E0,4.284057617E-1,1.179656982E-1,2.607421875E-1
6.714769739E0,-6.530761719E-3,3.714752197E-1,3.920745850E-1
6.764769739E0,3.434906006E-1,-2.967987061E-1,4.024505615E-1
6.814769739E0,2.023925781E-1,-1.092529297E-1,3.761901855E-1
6.864769739E0,4.661560059E-2,-2.143402100E-1,2.204132080E-1
6.914769739E0,3.300628662E-1,5.742797852E-1,5.344085693E-1
6.964769739E0,-2.160491943E-1,-2.870178223E-1,7.931518555E-2
7.014769739E0,2.378234863E-1,2.163238525E-1,3.694763184E-1
7.064769739E0,-3.901519775E-1,5.131988525E-1,2.393493652E-1
7.114769739E0,-5.538635254E-1,1.784515381E-1,2.705078125E-1
7.164769739E0,-5.050659180E-2,-1.049957275E-1,4.592742920E-1
7.214769739E0,9.364318848E-2,-1.520233154E-1,3.175506592E-1
7.264769739E0,2.872924805E-1,-1.886749268E-1,2.448577881E-1
7.314769739E0,2.842407227E-1,-3.420104980E-1,6.097412109E-2
7.364769739E0,1.865081787E-1,-9.338378906E-2,-2.120666504E-1
7.414769739E0,9.364318848E-2,2.492980957E-1,-1.687011719E-1
7.464769739E0,-8.293609619E-1,-4.440155029E-1,-6.989288330E-1
7.514769739E0,-1.372375488E-1,7.361602783E-1,-2.395477295E-1
7.564769739E0,-5.227050781E-1,3.305053711E-2,-1.475524902E-2
7.614769739E0,-1.641235352E-1,4.344177246E-2,1.629943848E-1
7.664769739E0,-2.355957031E-1,6.665039062E-2,1.028442383E-2
7.714769739E0,3.123474121E-1,-2.210540771E-1,3.377075195E-1
7.764769739E0,2.921752930E-1,5.993652344E-2,1.440582275E-1
7.814769739E0,3.954162598E-1,7.276916504E-2,2.619628906E-1
7.864769739E0,1.889495850E-1,9.048461914E-2,1.843872070E-1
7.914769739E0,2.622528076E-1,3.060913086E-2,1.593322754E-1
7.964769739E0,-1.006011963E-1,-7.684020996E-1,-1.906890869E-1
8.014769739E0,-9.265136719E-2,4.918212891E-1,1.452789307E-1
8.064769739E0,-4.579620361E-1,-1.954040527E-1,-9.843444824E-2
8.114769739E0,-5.050659180E-2,4.374542236E-1,2.588958740E-1
8.164769739E0,-4.377746582E-2,6.665039062E-2,1.782684326E-1
8.214769739E0,4.931640625E-1,-3.780517578E-1,4.647674561E-1
8.264769739E0,1.728820801E-2,-2.271575928E-1,2.277526855E-1
8.314769739E0,2.744750977E-1,-3.792724609E-1,2.576751709E-1
8.364769739E0,-6.150817871E-2,5.993652344E-2,9.063720703E-3
8.414769739E0,2.512512207E-1,3.378906250E-1,3.199920654E-1
8.464769739E0,-2.398681641E-1,-2.742004395E-1,-3.379058838E-1
8.514769739E0,-3.779296875E-1,2.004394531E-1,-4.686279297E-1
8.564769739E0,-4.946136475E-1,6.811981201E-1,-1.234893799E-1
8.614769739E0,-2.453765869E-1,-3.921051025E-1,-1.436462402E-1
8.664769739E0,2.109375000E-1,3.916320801E-1,-9.721374512E-2
8.714769739E0,1.718444824E-1,1.705017090E-1,8.847045898E-2
8.764769739E0,4.674987793E-1,-2.436523438E-1,2.155303955E-1
8.814769739E0,-1.848907471E-1,-5.124359131E-1,-1.748046875E-1
8.864769739E0,1.473999023E-1,1.069641113E-1,1.642150879E-1
8.914769739E0,-1.335754395E-1,4.686126709E-1,2.799987793E-2
8.964769739E0,3.783111572E-1,-4.806518555E-3,2.925109863E-1
9.014769739E0,-1.653442383E-1,2.896270752E-1,4.720916748E-1
9.064769739E0,3.250122070E-3,-1.025543213E-1,5.637359619E-1
9.114769739E0,-4.867553711E-2,5.162506104E-1,4.036865234E-1
9.164769739E0,-1.500854492E-1,-1.343078613E-1,4.449462891E-2
9.214769739E0,6.238861084E-1,-3.279571533E-1,4.537658691E-1
9.264769739E0,-4.745483398E-2,-2.271575928E-1,1.422271729E-1
9.314769739E0,2.817993164E-1,-7.934417725E-1,-9.783935547E-2
9.364769739E0,-2.160491943E-1,2.615203857E-1,-1.021118164E-1
9.414769739E0,6.127929688E-2,2.383117676E-1,-2.636718750E-2
9.464769739E0,-3.516693115E-1,-1.483612061E-1,-7.209320068E-1
9.514769739E0,-1.024322510E-1,7.532653809E-1,-7.522583008E-2
9.564769739E0,-3.883209229E-1,2.199859619E-1,-3.125000000E-2
9.614769739E0,2.029418945E-3,1.008605957E-1,2.006530762E-2
9.664769739E0,1.972961426E-2,-2.577056885E-1,-8.378601074E-2
9.714769739E0,4.772796631E-1,-2.974243164E-1,2.301940918E-1
9.764769739E0,8.876037598E-2,1.344604492E-1,1.410064697E-1
9.814769739E0,3.520507812E-1,-2.100524902E-1,2.210235596E-1
9.864769739E0,2.353820801E-1,2.890167236E-1,2.558441162E-1
9.914769739E0,2.035522461E-2,7.990875244E-1,4.641571045E-1
9.964769739E0,6.372070312E-2,-3.511657715E-1,2.179718018E-1
1.001476974E1,-1.103668213E-1,1.094207764E-1,4.537658691E-1
1.006476974E1,-5.159912109E-1,-3.743743896E-1,1.458892822E-1
1.011476974E1,-9.265136719E-2,-2.008056641E-2,1.091003418E-2
1.016476974E1,-1.280822754E-1,-1.599731445E-1,-1.170349121E-2
1.021476974E1,5.310363770E-1,-5.521392822E-1,1.245117188E-1
1.026476974E1,1.993255615E-1,-8.789062500E-2,-1.961822510E-1
1.031476974E1,1.168670654E-1,-3.750000000E-1,-3.067474365E-1
1.036476974E1,-7.493591309E-2,9.780883789E-2,-2.939300537E-1
1.041476974E1,-5.966186523E-1,-4.983825684E-1,-6.060791016E-1
1.046476974E1,-1.677856445E-1,1.931152344E-1,-2.804870605E-1
1.051476974E1,-2.875213623E-1,7.618255615E-1,2.448577881E-1
1.056476974E1,-5.202636719E-1,-1.702880859E-2,1.434478760E-1
1.061476974E1,2.274322510E-1,2.016601562E-1,1.935424805E-1
1.066476974E1,3.744506836E-2,1.173553467E-1,2.118682861E-1
1.071476974E1,4.137420654E-1,-3.279571533E-1,3.071594238E-1
1.076476974E1,2.524871826E-1,3.794860840E-2,1.666564941E-1
1.081476974E1,1.797790527E-1,-3.603363037E-1,4.264831543E-2
1.086476974E1,2.371978760E-1,8.632354736E-1,2.656250000E-1
1.091476974E1,-3.400573730E-1,-3.890380859E-1,-3.247070312E-2
1.096476974E1,3.062438965E-1,-2.198333740E-1,-6.912231445E-2
1.101476974E1,-2.111663818E-1,4.826660156E-1,1.123046875E-1
1.106476974E1,-3.547210693E-1,1.185760498E-1,-4.103088379E-2
1.111476974E1,2.121582031E-1,-2.540435791E-1,8.236694336E-2
1.116476974E1,2.200927734E-1,-7.383728027E-2,2.656250000E-1
1.121476974E1,4.002990723E-1,3.182983398E-2,4.843139648E-1
1.126476974E1,-4.011535645E-2,-1.575317383E-1,5.303955078E-2
1.131476974E1,1.364135742E-1,-4.647827148E-1,3.288269043E-2
1.136476974E1,-3.449401855E-1,3.159027100E-1,-1.057739258E-1
1.141476974E1,-7.334594727E-1,-1.153717041E-1,-4.710693359E-1
1.146476974E1,2.909545898E-1,8.351287842E-1,1.746063232E-1
1.151476974E1,-2.490386963E-1,-6.283569336E-2,-3.796386719E-2
1.156476974E1,2.401733398E-2,2.004394531E-1,2.430267334E-1
1.161476974E1,-3.584289551E-2,1.766052246E-1,2.289733887E-1
1.166476974E1,2.561492920E-1,-2.399902344E-1,3.969573975E-1
1.171476974E1,2.164306641E-1,1.716613770E-2,3.370971680E-1
1.176476974E1,1.498565674E-1,1.485137939E-1,3.291625977E-1
1.181476974E1,5.577087402E-2,-4.037017822E-1,1.208496094E-1
1.186476974E1,-3.431091309E-1,6.262207031E-1,2.906646729E-1
1.191476974E1,-2.649230957E-1,-3.285675049E-1,1.342926025E-1
1.196476974E1,8.132934570E-3,-1.758575439E-1,3.175506592E-1
1.201476974E1,-5.062103271E-1,-2.369384766E-1,2.143096924E-1
1.206476974E1,4.722595215E-2,1.657104492E-2,4.323883057E-1
1.211476974E1,3.845214844E-3,1.033020020E-1,1.581115723E-1
1.216476974E1,3.257904053E-1,-6.100463867E-2,3.743591309E-1
1.221476974E1,-6.210327148E-2,-7.627868652E-2,1.129150391E-3
1.226476974E1,4.247436523E-1,7.415771484E-3,1.507720947E-1
1.231476974E1,6.555175781E-2,9.536743164E-2,-3.501281738E-1
1.236476974E1,7.594299316E-2,2.413635254E-1,-7.585144043E-2
1.241476974E1,-3.498382568E-1,-9.155273438E-2,-6.812133789E-1
1.246476974E1,-4.074096680E-2,5.871276855E-1,-3.727264404E-1
1.251476974E1,-6.760406494E-1,-6.222534180E-2,-3.256835938E-1
1.256476974E1,-3.767395020E-2,-3.377380371E-1,-2.200012207E-1
1.261476974E1,2.095031738E-2,2.987976074E-1,-3.247070312E-2
1.266476974E1,2.329254150E-1,-1.654663086E-1,8.602905273E-2
1.271476974E1,4.888916016E-1,-8.911132812E-2,2.631835938E-1
1.276476974E1,-1.019287109E-2,-3.383331299E-1,-1.259460449E-1
1.281476974E1,-2.545166016E-2,-3.468933105E-1,-6.668090820E-2
1.286476974E1,-4.860534668E-1,2.010498047E-1,-1.717529297E-1
1.291476974E1,2.848510742E-1,-1.251373291E-1,4.937744141E-2
1.296476974E1,-3.516693115E-1,1.375122070E-1,2.161407471E-1
1.301476974E1,-3.650970459E-1,-4.763946533E-1,1.550598145E-1
1.306476974E1,2.292633057E-1,-6.034545898E-1,3.120574951E-1
1.311476974E1,5.027770996E-2,3.940887451E-1,1.911010742E-1
1.316476974E1,3.691558838E-1,-4.635620117E-1,3.316040039E-1
1.321476974E1,3.477783203E-1,-1.648559570E-1,1.892700195E-1
1.326476974E1,2.359771729E-1,1.185760498E-1,1.477355957E-1
1.331476974E1,4.039611816E-1,-1.367645264E-1,3.410339355E-2
1.336476974E1,3.605957031E-1,-2.740478516E-2,2.045288086E-1
1.341476974E1,-3.479003906E-3,-2.839813232E-1,-2.890472412E-1
1.346476974E1,-5.905151367E-2,3.641510010E-1,-1.204376221E-1
1.351476974E1,-4.451293945E-1,-3.914794922E-1,-1.772460938E-1
1.356476974E1,2.170410156E-1,1.924896240E-1,3.227233887E-2
1.361476974E1,-2.178955078E-2,5.077056885E-1,1.129150391E-3
1.366476974E1,3.117370605E-1,-8.116149902E-2,2.442474365E-1
1.371476974E1,2.408599854E-1,1.301879883E-1,1.330718994E-1
1.376476974E1,8.815002441E-2,4.771423340E-2,2.601165771E-1
1.381476974E1,2.653045654E-1,3.635406494E-1,3.627471924E-1
1.386476974E1,-3.669433594E-1,1.680603027E-1,2.039337158E-1
1.391476974E1,2.402648926E-1,-1.581268311E-1,3.004455566E-1
1.396476974E1,-4.445190430E-1,2.077636719E-1,3.383178711E-1
1.401476974E1,-3.070678711E-1,-2.112731934E-1,2.045288086E-1
1.406476974E1,-6.272888184E-2,6.054687500E-2,3.798522949E-1
1.411476974E1,-1.121978760E-1,-6.039428711E-2,2.515716553E-1
1.416476974E1,1.858978271E-1,-1.575317383E-1,3.004455566E-1
1.421476974E1,2.170410156E-1,2.346496582E-1,2.521820068E-1
1.426476974E1,1.675720215E-1,-4.544067383E-1,8.908081055E-2
1.431476974E1,2.462768555E-2,2.120361328E-1,-1.234893799E-1
1.436476974E1,1.089324951E-1,-1.416473389E-1,1.394653320E-2
1.441476974E1,-2.600250244E-1,-6.138458252E-1,-5.791931152E-1
1.446476974E1,-2.783508301E-1,5.663452148E-1,-1.057739258E-1
1.451476974E1,-5.294342041E-1,-1.831817627E-1,-3.403472900E-1
1.456476974E1,3.673248291E-1,1.552429199E-1,2.405700684E-1
1.461476974E1,1.911926270E-2,5.364074707E-1,-5.018615723E-2
1.466476974E1,4.540557861E-1,-7.688903809E-2,3.022766113E-1
1.471476974E1,3.502197266E-1,2.658081055E-1,8.847045898E-2
1.476476974E1,2.665252686E-1,-1.392059326E-1,2.265319824E-1
1.481476974E1,4.821624756E-1,8.803405762E-1,3.016662598E-1
1.486476974E1,-3.131866455E-1,-8.025970459E-1,4.264831543E-2
1.491476974E1,3.471679688E-1,-5.887908936E-1,5.026397705E-1
1.496476974E1,-5.074310303E-1,6.769104004E-1,-3.063964844E-2
1.501476974E1,-3.027954102E-1,-1.045730591E0,5.853271484E-2
1.506476974E1,1.382446289E-1,7.288360596E-1,2.216339111E-1
1.511476974E1,1.606750488E-2,-7.627868652E-2,6.159973145E-2
1.516476974E1,4.803314209E-1,-7.078552246E-2,3.212127686E-1
1.521476974E1,5.332946777E-2,1.088104248E-1,-2.126770020E-1
1.526476974E1,8.143615723E-2,-4.434204102E-1,-2.126770020E-1
1.531476974E1,-3.522796631E-1,2.505187988E-1,-2.890472412E-1
1.536476974E1,-4.255828857E-1,-2.900848389E-1,-4.185333252E-1
1.541476974E1,-1.647949219E-3,-7.858276367E-3,6.221008301E-2
1.546476974E1,-7.688903809E-1,-3.615570068E-1,-2.169494629E-1
1.551476974E1,-2.331542969E-1,2.541961670E-1,-3.158569336E-3
1.556476974E1,-1.091461182E-1,4.337921143E-1,-1.597595215E-2
1.561476974E1,1.767272949E-1,-1.563110352E-1,4.205322266E-2
1.566476974E1,3.813781738E-1,1.552429199E-1,2.112579346E-1
1.571476974E1,1.101531982E-1,1.246948242E-1,4.998779297E-2
1.576476974E1,3.153991699E-1,-1.294250488E-1,9.396362305E-2
1.581476974E1,-3.467712402E-1,-8.111572266E-1,-2.297821045E-1
1.586476974E1,2.097167969E-1,3.965301514E-1,1.819458008E-1
1.591476974E1,-5.807495117E-1,1.821136475E-1,4.815673828E-2
1.596476974E1,-1.250305176E-1,-4.324188232E-1,3.645935059E-1
1.601476974E1,-1.616821289E-1,4.484558105E-1,2.766265869E-1
1.606476974E1,8.448791504E-2,-1.457214355E-2,2.796630859E-1
1.611476974E1,4.235229492E-1,-3.474426270E-2,2.460784912E-1
1.616476974E1,1.248168945E-1,-7.749938965E-2,1.312255859E-1
1.621476974E1,3.850402832E-1,-3.432312012E-1,3.961181641E-2
1.626476974E1,2.828979492E-2,1.570587158E-1,-2.792663574E-1
1.631476974E1,-1.818389893E-1,1.802825928E-1,9.274291992E-2
1.636476974E1,-4.830017090E-1,-5.600891113E-1,-5.254364014E-1
1.641476974E1,1.229705811E-1,4.624938965E-1,6.709289551E-2
1.646476974E1,-6.393890381E-1,-1.508026123E-1,5.364990234E-2
1.651476974E1,3.153991699E-1,2.260894775E-1,1.599426270E-1
1.656476974E1,-2.716369629E-1,5.437469482E-1,4.876708984E-2
1.661476974E1,5.768432617E-1,-1.416473389E-1,2.912902832E-1
1.666476974E1,-7.310485840E-2,3.220062256E-1,6.343078613E-2
1.671476974E1,1.254119873E-1,3.427124023E-2,8.358764648E-2
1.676476974E1,5.210876465E-2,5.034332275E-1,1.300048828E-1
1.681476974E1,-1.842956543E-1,1.119186401E0,3.902435303E-1
1.686476974E1,1.302947998E-1,-5.319824219E-1,1.807098389E-1
1.691476974E1,-1.109771729E-1,-1.954040527E-1,3.255004883E-1
1.696476974E1,-3.773193359E-1,-2.876434326E-1,1.098480225E-1
1.701476974E1,1.577911377E-1,-1.685180664E-1,1.764373779E-1
1.706476974E1,7.350158691E-2,-2.801513672E-2,1.251220703E-1
1.711476974E1,4.980468750E-1,-1.428680420E-1,1.917114258E-1
1.716476974E1,7.522583008E-3,-4.196166992E-3,-9.262084961E-3
1.721476974E1,-6.272888184E-2,-5.245971680E-2,-1.170349121E-2
1.726476974E1,-1.598510742E-1,3.409423828E-1,-8.683776855E-2
1.731476974E1,-3.492126465E-1,-7.139587402E-2,-3.918457031E-2
1.736476974E1,1.077117920E-1,-2.374267578E-2,-2.255096436E-1
1.741476974E1,-1.739044189E-1,-5.582580566E-1,2.494812012E-2
1.746476974E1,-2.392578125E-1,-2.485504150E-1,-2.819824219E-2
1.751476974E1,-2.178802490E-1,8.601684570E-1,-8.439636230E-2
1.756476974E1,2.048339844E-1,-1.807403564E-1,3.349304199E-2
1.761476974E1,3.844146729E-1,-6.834411621E-2,1.898803711E-1
1.766476974E1,8.204650879E-2,1.680603027E-1,-7.034301758E-2
1.771476974E1,3.337249756E-1,-3.289794922E-2,8.786010742E-2
1.776476974E1,-1.323547363E-1,1.226089478E0,1.575012207E-1
1.781476974E1,-7.066345215E-2,-5.533599854E-1,-7.829284668E-2
1.786476974E1,-7.676696777E-2,-7.566833496E-2,1.638793945E-2
1.791476974E1,-6.265563965E-1,7.826232910E-2,-1.326446533E-1
1.796476974E1,2.706909180E-2,-1.947937012E-1,7.232666016E-3
1.801476974E1,-4.255676270E-2,2.065429688E-1,5.187988281E-4
1.806476974E1,4.742279053E-1,-1.911163330E-1,2.118682861E-1
1.811476974E1,5.027770996E-2,-1.165924072E-1,1.226806641E-1
1.816476974E1,7.226562500E-2,-3.420104980E-1,-6.729125977E-2
1.821476974E1,8.876037598E-2,-3.609466553E-1,-2.242889404E-1
1.826476974E1,3.134155273E-2,-4.512023926E-2,6.465148926E-2
1.831476974E1,-1.989440918E-1,7.415771484E-3,-4.631347656E-1
1.836476974E1,-3.400573730E-1,1.937103271E-1,-2.138977051E-1
1.841476974E1,-4.976654053E-1,1.332397461E-1,-1.662597656E-1
1.846476974E1,-4.272460938E-4,1.863861084E-1,1.507720947E-1
1.851476974E1,2.890014648E-2,1.069641113E-1,1.516723633E-2
1.856476974E1,3.447113037E-1,-9.704589844E-2,2.326354980E-1
1.861476974E1,3.416595459E-1,6.542968750E-2,5.059814453E-2
1.866476974E1,2.744750977E-1,-1.709594727E-1,1.150512695E-2
1.871476974E1,1.180877686E-1,9.194335938E-1,1.593322754E-1
1.876476974E1,-9.204101562E-2,-6.504974365E-1,-1.253204346E-1
1.881476974E1,1.791687012E-1,1.955566406E-1,-3.369140625E-2
1.886476974E1,-6.082305908E-1,2.138824463E-1,-1.143188477E-1
1.891476974E1,-1.189117432E-1,-2.723693848E-1,-7.463073730E-2
1.896476974E1,-8.654785156E-2,2.859497070E-1,6.037902832E-2
1.901476974E1,2.616424561E-1,-2.155609131E-1,1.428375244E-1
1.906476974E1,3.593750000E-1,-3.627777100E-1,2.375183105E-1
1.911476974E1,-4.562377930E-2,-2.234954834E-1,-3.091888428E-1
